日期,买卖信号,Q25预测,Q75预测,Q25真实,Q75真实
2022-05-11,1,479.2984,498.86157,479.2984,498.86157
2022-05-12,-1,476.4564,495.9036,476.4564,495.9036
2022-05-13,1,487.3246,507.2154,487.3246,507.2154
2022-05-16,1,484.6394,504.4206,484.6394,504.4206
2022-05-17,1,480.6606,500.2794,480.6606,500.2794
2022-05-18,1,420.812,437.98798,420.812,437.98798
2022-05-19,1,414.4714,431.38858,414.4714,431.38858
2022-05-20,1,408.1014,424.75858,408.1014,424.75858
2022-05-23,1,420.8904,438.0696,420.8904,438.0696
2022-05-24,1,428.9558,446.46417,428.9558,446.46417
2022-05-25,1,431.3078,448.91217,431.3078,448.91217
2022-05-26,1,455.6902,474.2898,455.6902,474.2898
2022-05-27,0,461.34482,480.1752,461.34482,480.1752
2022-05-31,0,456.8956,475.5444,456.8956,475.5444
2022-06-01,0,447.8502,466.1298,447.8502,466.1298
2022-06-02,0,477.8578,497.36218,477.8578,497.36218
2022-06-03,0,466.725,485.775,466.725,485.775
2022-06-06,0,463.0206,481.9194,463.0206,481.9194
2022-06-07,0,462.34442,481.21558,462.34442,481.21558
2022-06-08,1,458.6302,477.3498,458.6302,477.3498
2022-06-09,1,462.609,481.49097,462.609,481.49097
2022-06-10,1,454.0438,472.5762,454.0438,472.5762
2022-06-13,1,443.20502,461.29498,443.20502,461.29498
2022-06-14,1,445.704,463.89597,445.704,463.89597
2022-06-15,1,449.61423,467.9658,449.61423,467.9658
2022-06-16,1,442.72482,460.7952,442.72482,460.7952
2022-06-17,0,437.75623,455.62378,437.75623,455.62378
2022-06-21,0,453.8478,472.37216,453.8478,472.37216
2022-06-22,0,450.7608,469.15918,450.7608,469.15918
2022-06-23,0,465.5,484.5,465.5,484.5
2022-06-24,0,474.68262,494.05737,474.68262,494.05737
2022-06-27,0,472.11502,491.38498,472.11502,491.38498
2022-06-28,1,459.2378,477.98218,459.2378,477.98218
2022-06-29,1,460.4432,479.2368,460.4432,479.2368
2022-06-30,1,469.6944,488.8656,469.6944,488.8656
2022-07-01,1,476.04483,495.4752,476.04483,495.4752
2022-07-05,1,478.4948,498.0252,478.4948,498.0252
2022-07-06,0,482.797,502.503,482.797,502.503
2022-07-07,0,485.05103,504.849,485.05103,504.849
2022-07-08,0,491.50922,511.5708,491.50922,511.5708
2022-07-11,0,488.922,508.878,488.922,508.878
2022-07-12,0,480.7586,500.3814,480.7586,500.3814
2022-07-13,0,482.3756,502.0644,482.3756,502.0644
2022-07-14,1,501.7012,522.1788,501.7012,522.1788
2022-07-15,1,512.491,533.409,512.491,533.409
2022-07-18,1,505.974,526.626,505.974,526.626
2022-07-19,1,509.82538,530.6346,509.82538,530.6346
2022-07-20,1,513.716,534.684,513.716,534.684
2022-07-21,0,518.87085,540.0492,518.87085,540.0492
2022-07-22,0,519.1256,540.31433,519.1256,540.31433
2022-07-25,0,518.55725,539.7228,518.55725,539.7228
2022-07-26,0,501.6914,522.1686,501.6914,522.1686
2022-07-27,0,511.8638,532.75616,511.8638,532.75616
2022-07-28,0,525.4564,546.90356,525.4564,546.90356
2022-07-29,1,530.474,552.126,530.474,552.126
2022-08-01,1,535.8738,557.7462,535.8738,557.7462
2022-08-02,1,532.5908,554.3292,532.5908,554.3292
2022-08-03,1,536.0698,557.9502,536.0698,557.9502
2022-08-04,1,532.4144,554.1456,532.4144,554.1456
2022-08-05,1,529.85657,551.4834,529.85657,551.4834
2022-08-08,0,531.062,552.73804,531.062,552.73804
2022-08-09,0,525.10364,546.5364,525.10364,546.5364
2022-08-10,0,529.0236,550.6164,529.0236,550.6164
2022-08-11,0,521.556,542.844,521.556,542.844
2022-08-12,0,526.4658,547.9542,526.4658,547.9542
2022-08-15,0,534.835,556.665,534.835,556.665
2022-08-16,0,541.95966,564.0804,541.95966,564.0804
2022-08-17,0,545.1936,567.4464,545.1936,567.4464
2022-08-18,1,549.74084,572.1792,549.74084,572.1792
2022-08-19,0,543.43945,565.6206,543.43945,565.6206
2022-08-22,0,534.5606,556.37933,534.5606,556.37933
2022-08-23,0,531.22864,552.9114,531.22864,552.9114
