日期,买卖信号,Q25预测,Q75预测,Q25真实,Q75真实
2023-12-19,-1,289.7467,301.57306,289.7467,301.57306
2023-12-20,1,285.03848,296.6727,285.03848,296.6727
2023-12-21,1,277.17746,288.4908,277.17746,288.4908
2023-12-22,-1,278.5629,289.93277,278.5629,289.93277
2023-12-25,0,279.0266,290.41547,279.0266,290.41547
2023-12-26,1,278.02884,289.37692,278.02884,289.37692
2023-12-27,1,287.21384,298.93686,287.21384,298.93686
2023-12-28,1,283.80798,295.39197,283.80798,295.39197
2023-12-29,1,284.8018,296.42636,284.8018,296.42636
2024-01-01,0,277.6308,288.96265,277.6308,288.96265
2024-01-02,0,281.5936,293.0872,281.5936,293.0872
2024-01-03,-1,279.139,290.53244,279.139,290.53244
2024-01-04,-1,288.745,300.53052,288.745,300.53052
2024-01-05,-1,292.05112,303.9716,292.05112,303.9716
2024-01-08,-1,292.00745,303.9261,292.00745,303.9261
2024-01-09,-1,285.7527,297.41608,285.7527,297.41608
2024-01-10,-1,285.98294,297.65573,285.98294,297.65573
2024-01-11,0,275.93256,287.19507,275.93256,287.19507
2024-01-12,0,280.2494,291.6881,280.2494,291.6881
2024-01-15,0,276.42047,287.70294,276.42047,287.70294
2024-01-16,0,280.7306,292.18896,280.7306,292.18896
2024-01-17,0,281.5759,293.06876,281.5759,293.06876
2024-01-18,0,277.7709,289.1085,277.7709,289.1085
2024-01-19,0,279.79718,291.21747,279.79718,291.21747
2024-01-22,0,274.59088,285.79865,274.59088,285.79865
2024-01-23,0,273.7275,284.90005,273.7275,284.90005
2024-01-24,0,268.59268,279.55563,268.59268,279.55563
2024-01-25,0,261.89368,272.5832,261.89368,272.5832
2024-01-26,0,264.58704,275.38647,264.58704,275.38647
2024-01-29,0,263.35553,274.10474,263.35553,274.10474
2024-01-30,0,264.7687,275.5756,264.7687,275.5756
2024-01-31,0,262.4634,273.17618,262.4634,273.17618
2024-02-01,0,263.4262,274.17828,263.4262,274.17828
2024-02-02,0,261.6032,272.28088,261.6032,272.28088
2024-02-05,0,260.99854,271.65155,260.99854,271.65155
2024-02-06,0,259.56293,270.15735,259.56293,270.15735
2024-02-07,0,259.16302,269.7411,259.16302,269.7411
2024-02-08,0,264.52505,275.322,264.52505,275.322
2024-02-09,0,263.47818,274.2324,263.47818,274.2324
2024-02-12,0,260.75247,271.39542,260.75247,271.39542
2024-02-13,0,258.07935,268.61316,258.07935,268.61316
2024-02-14,0,250.60522,260.83398,250.60522,260.83398
2024-02-15,0,247.48932,257.5909,247.48932,257.5909
2024-02-16,0,242.75363,252.66193,242.75363,252.66193
2024-02-19,0,243.86897,253.8228,243.86897,253.8228
2024-02-20,0,241.94478,251.82005,241.94478,251.82005
