日期,买卖信号,Q25预测,Q75预测,Q25真实,Q75真实
2023-12-19,0,155.78145,162.13988,155.78145,162.13988
2023-12-20,0,158.4639,164.9318,158.4639,164.9318
2023-12-21,0,158.62025,165.09456,158.62025,165.09456
2023-12-22,0,160.58986,167.14455,160.58986,167.14455
2023-12-25,0,161.24147,167.82274,161.24147,167.82274
2023-12-26,0,164.60516,171.32373,164.60516,171.32373
2023-12-27,0,165.37016,172.11995,165.37016,172.11995
2023-12-28,0,162.67842,169.31834,162.67842,169.31834
2023-12-29,0,159.46767,165.97655,159.46767,165.97655
2024-01-01,0,157.24889,163.66719,157.24889,163.66719
2024-01-02,0,155.04459,161.37292,155.04459,161.37292
2024-01-03,0,154.98874,161.31482,154.98874,161.31482
2024-01-04,0,152.91255,159.15388,152.91255,159.15388
2024-01-05,0,156.79655,163.1964,156.79655,163.1964
2024-01-08,0,153.88986,160.17108,153.88986,160.17108
2024-01-09,0,153.46895,159.73299,153.46895,159.73299
2024-01-10,0,156.25674,162.63455,156.25674,162.63455
2024-01-11,0,158.32886,164.79126,158.32886,164.79126
2024-01-12,0,161.48653,168.0778,161.48653,168.0778
2024-01-15,0,162.62311,169.26077,162.62311,169.26077
2024-01-16,-1,164.47952,171.19296,164.47952,171.19296
2024-01-17,-1,164.54192,171.25792,164.54192,171.25792
2024-01-18,-1,164.78658,171.51256,164.78658,171.51256
2024-01-19,-1,163.70277,170.3845,163.70277,170.3845
2024-01-22,-1,165.42664,172.17874,165.42664,172.17874
2024-01-23,-1,166.41962,173.21225,166.41962,173.21225
2024-01-24,-1,163.80492,170.49083,163.80492,170.49083
2024-01-25,-1,164.61852,171.33763,164.61852,171.33763
2024-01-26,-1,163.28821,169.95303,163.28821,169.95303
2024-01-29,-1,165.03978,171.77608,165.03978,171.77608
2024-01-30,-1,163.49886,170.17229,163.49886,170.17229
2024-01-31,-1,163.52147,170.19582,163.52147,170.19582
2024-02-01,-1,159.41887,165.92577,159.41887,165.92577
2024-02-02,-1,160.93684,167.50569,160.93684,167.50569
2024-02-05,-1,157.12292,163.5361,157.12292,163.5361
2024-02-06,-1,156.65547,163.04958,156.65547,163.04958
2024-02-07,-1,153.91077,160.19284,153.91077,160.19284
2024-02-08,-1,157.52625,163.95587,157.52625,163.95587
2024-02-09,-1,155.36299,161.70433,155.36299,161.70433
2024-02-12,-1,155.46326,161.80869,155.46326,161.80869
2024-02-13,-1,157.00633,163.41475,157.00633,163.41475
2024-02-14,-1,158.38545,164.85014,158.38545,164.85014
2024-02-15,-1,155.57886,161.92902,155.57886,161.92902
2024-02-16,-1,155.97968,162.34619,155.97968,162.34619
2024-02-19,-1,155.88351,162.2461,155.88351,162.2461
2024-02-20,-1,149.95839,156.07915,149.95839,156.07915
2024-02-21,-1,151.74324,157.93684,151.74324,157.93684
2024-02-22,-1,152.63254,158.86243,152.63254,158.86243
2024-02-23,-1,156.18494,162.55981,156.18494,162.55981
2024-02-26,-1,152.94307,159.18562,152.94307,159.18562
2024-02-27,-1,156.59341,162.98499,156.59341,162.98499
2024-02-28,-1,154.20732,160.50148,154.20732,160.50148
