日期,买卖信号,Q25预测,Q75预测,Q25真实,Q75真实
2018-12-10,0,98.0,102.0,98.0,102.0
2018-12-11,0,98.0,102.0,98.0,102.0
2018-12-12,0,98.0,102.0,98.0,102.0
2018-12-13,0,98.0,102.0,98.0,102.0
2018-12-14,0,98.0,102.0,98.0,102.0
2018-12-17,0,98.0,102.0,98.0,102.0
2018-12-18,0,98.0,102.0,98.0,102.0
2018-12-19,0,98.0,102.0,98.0,102.0
2018-12-20,0,98.0,102.0,98.0,102.0
2018-12-21,0,98.0,102.0,98.0,102.0
2018-12-24,0,98.12917479650878,102.1344472371826,98.12917479650878,102.1344472371826
2018-12-26,-1,92.18726555749512,95.95001109045413,92.18726555749512,95.95001109045413
2018-12-27,-1,91.06777529199219,94.78482734472657,91.06777529199219,94.78482734472657
2018-12-28,0,90.98166697351073,94.69520440100095,90.98166697351073,94.69520440100095
2018-12-31,-1,89.90523497351072,93.57483640100097,89.90523497351072,93.57483640100097
2019-01-02,-1,88.52740332751465,92.1407667286377,88.52740332751465,92.1407667286377
2019-01-03,1,90.24969288500976,93.9333538190918,90.24969288500976,93.9333538190918
2019-01-04,-1,85.85784835400393,89.36225032763674,85.85784835400393,89.36225032763674
2019-01-07,0,85.94396488500976,89.4518818190918,85.94396488500976,89.4518818190918
2019-01-08,0,86.15924799999998,89.67595199999998,86.15924799999998,89.67595199999998
2019-01-09,-1,85.08281599999998,88.55558399999998,85.08281599999998,88.55558399999998
2019-01-10,0,85.21199079650879,88.69003123718261,85.21199079650879,88.69003123718261
2019-01-11,-1,83.92026746899414,87.34558450854492,83.92026746899414,87.34558450854492
2019-01-14,-1,82.45631929199219,85.82188334472657,82.45631929199219,85.82188334472657
2019-01-15,-1,81.6812951505127,85.01522556481935,81.6812951505127,85.01522556481935
2019-01-16,-1,73.50040538049316,76.50042192663574,73.50040538049316,76.50042192663574
2019-01-17,-1,71.17531653100585,74.08043149145507,71.17531653100585,74.08043149145507
2019-01-18,-1,69.84054315051269,72.69117756481934,69.84054315051269,72.69117756481934
2019-01-22,1,70.74474208850097,73.63228258190918,70.74474208850097,73.63228258190918
2019-01-23,1,71.47671617700195,74.39413316381837,71.47671617700195,74.39413316381837
2019-01-24,-1,70.78780035400393,73.67709832763674,70.78780035400393,73.67709832763674
2019-01-25,-1,68.63493635400394,71.43636232763674,68.63493635400394,71.43636232763674
2019-01-28,0,68.41965323901367,71.21229214672853,68.41965323901367,71.21229214672853
2019-01-29,1,69.45302697351072,72.28784440100095,69.45302697351072,72.28784440100095
2019-01-30,1,70.83085861950683,73.72191407336426,70.83085861950683,73.72191407336426
2019-01-31,1,73.41429706201173,76.41079898291018,73.41429706201173,76.41079898291018
2019-02-01,1,73.80181323901367,76.81413214672851,73.80181323901367,76.81413214672851
2019-02-04,-1,71.64894923901367,74.57339614672851,71.64894923901367,74.57339614672851
2019-02-05,0,71.60396176225281,74.52657244642639,71.60396176225281,74.52657244642639
2019-02-06,0,71.47956261504746,74.39709578300858,71.47956261504746,74.39709578300858
2019-02-07,-1,70.26047944448852,73.12825411569214,70.26047944448852,73.12825411569214
2019-02-08,0,70.38487859169389,73.25773077910996,70.38487859169389,73.25773077910996
2019-02-11,0,70.68342705430221,73.56846489325333,70.68342705430221,73.56846489325333
2019-02-12,1,71.38004804262543,74.29351939130403,71.38004804262543,74.29351939130403
2019-02-13,0,71.4049278720665,74.31941472398758,71.4049278720665,74.31941472398758
2019-02-14,-1,70.63366739542008,73.5166742278862,70.63366739542008,73.5166742278862
2019-02-15,1,72.4249771524391,75.38109866886519,72.4249771524391,75.38109866886519
2019-02-19,0,72.47473206597901,75.43288439520263,72.47473206597901,75.43288439520263
2019-02-20,1,73.17135305430222,76.15793889325332,73.17135305430222,76.15793889325332
2019-02-21,0,72.87280459169388,75.84720477910996,72.87280459169388,75.84720477910996
2019-02-22,-1,72.3503376641159,75.30341267081451,72.3503376641159,75.30341267081451
2019-02-25,1,72.82304493281174,75.79541411374282,72.82304493281174,75.79541411374282
2019-02-26,0,72.87280459169388,75.84720477910996,72.87280459169388,75.84720477910996
2019-02-27,1,73.4699062622528,76.4686779464264,73.4699062622528,76.4686779464264
2019-02-28,-1,72.3503376641159,75.30341267081451,72.3503376641159,75.30341267081451
2019-03-01,1,72.92255950523376,75.8989905054474,72.92255950523376,75.8989905054474
2019-03-04,-1,72.2259432622528,75.1739409464264,72.2259432622528,75.1739409464264
2019-03-05,0,72.3503376641159,75.30341267081451,72.3503376641159,75.30341267081451
2019-03-06,-1,71.75323599355697,74.68193950349807,71.75323599355697,74.68193950349807
2019-03-07,-1,71.03173517579269,73.93098967276383,71.03173517579269,73.93098967276383
2019-03-08,0,71.28052872486116,74.18993806056979,71.28052872486116,74.18993806056979
2019-03-11,1,72.00202954262542,74.94088789130402,72.00202954262542,74.94088789130402
2019-03-12,0,72.30057800523376,75.25162200544737,72.30057800523376,75.25162200544737
2019-03-13,-1,71.42980295616532,74.34530511764144,71.42980295616532,74.34530511764144
2019-03-14,-1,71.00686009169388,73.90509927910995,71.00686009169388,73.90509927910995
2019-03-15,1,71.4049278720665,74.31941472398758,71.4049278720665,74.31941472398758
2019-03-18,-1,70.11120521318436,72.97288705862046,70.11120521318436,72.97288705862046
2019-03-19,1,70.53415282299804,73.41309783618163,70.53415282299804,73.41309783618163
2019-03-20,1,73.04695865243912,76.0284671688652,73.04695865243912,76.0284671688652
2019-03-21,1,74.19140233467483,77.21962283813095,74.19140233467483,77.21962283813095
2019-03-22,1,77.10227594448851,80.24930761569213,77.10227594448851,80.24930761569213
2019-03-25,1,77.5252235543022,80.68951839325332,77.5252235543022,80.68951839325332
2019-03-26,-1,76.60469359169389,79.73141577910997,76.60469359169389,79.73141577910997
2019-03-27,1,77.05251628560639,80.19751695032501,77.05251628560639,80.19751695032501
2019-03-28,-1,76.30614038374328,79.4206767259369,76.30614038374328,79.4206767259369
2019-03-29,-1,75.65927905430222,78.74741289325333,75.65927905430222,78.74741289325333
2019-04-01,-1,73.2957474561653,76.28741061764144,73.2957474561653,76.28741061764144
2019-04-02,-1,72.47473206597901,75.43288439520263,72.47473206597901,75.43288439520263
2019-04-03,0,72.54937155430221,75.51057039325332,72.54937155430221,75.51057039325332
2019-04-04,-1,71.77811582299803,74.70783483618162,71.77811582299803,74.70783483618162
2019-04-05,0,71.95226988374331,74.88909722593691,71.95226988374331,74.88909722593691
2019-04-08,0,71.7283561641159,74.65604417081451,71.7283561641159,74.65604417081451
2019-04-09,1,72.4249771524391,75.38109866886519,72.4249771524391,75.38109866886519
2019-04-10,-1,71.97714971318435,74.91499255862045,71.97714971318435,74.91499255862045
2019-04-11,-1,71.08915060765457,73.99074859164048,71.08915060765457,73.99074859164048
2019-04-12,1,73.77908494049835,76.7904761625595,73.77908494049835,76.7904761625595
2019-04-15,-1,72.97210510706711,75.95055837674332,72.97210510706711,75.95055837674332
2019-04-16,0,73.06991844167328,76.05236409235383,73.06991844167328,76.05236409235383
2019-04-17,1,73.43673127304841,76.43414887602997,73.43673127304841,76.43414887602997
2019-04-18,0,73.43673127304841,76.43414887602997,73.43673127304841,76.43414887602997
2019-04-22,0,73.48563560824203,76.48504930653763,73.48563560824203,76.48504930653763
2019-04-23,0,73.53454460765458,76.53595459164048,73.53454460765458,76.53595459164048
2019-04-24,0,73.41227677334213,76.40869623347855,73.41227677334213,76.40869623347855
2019-04-25,0,73.55899910736082,76.56140723419188,73.55899910736082,76.56140723419188
2019-04-26,1,74.21925660677338,77.24861401929475,74.21925660677338,77.24861401929475
2019-04-29,1,75.24632227334212,78.31760073347854,75.24632227334212,78.31760073347854
2019-04-30,-1,74.78169610736083,77.83401023419188,74.78169610736083,77.83401023419188
2019-05-01,-1,73.99917077363587,77.01954509092714,73.99917077363587,77.01954509092714
2019-05-02,1,74.58606477392959,77.63039394837571,74.58606477392959,77.63039394837571
2019-05-03,1,75.09959527510453,78.16488487817001,75.09959527510453,78.16488487817001
2019-05-06,-1,74.51270127481077,77.55403602072143,74.51270127481077,77.55403602072143
2019-05-07,-1,73.16773644049835,76.15417466255951,73.16773644049835,76.15417466255951
2019-05-08,0,72.87428710824204,75.84874780653763,72.87428710824204,75.84874780653763
2019-05-09,0,72.65420127510453,75.61967887817002,72.65420127510453,75.61967887817002
2019-05-10,-1,71.7494034428482,74.67795052214814,71.7494034428482,74.67795052214814
2019-05-13,1,75.00177727627944,78.06307430796433,75.00177727627944,78.06307430796433
2019-05-14,-1,74.09697944402313,77.12134595194246,74.09697944402313,77.12134595194246
2019-05-15,1,74.90395927745438,77.96126373775864,74.90395927745438,77.96126373775864
2019-05-16,-1,74.17034294314193,77.19770387959672,74.17034294314193,77.19770387959672
2019-05-17,1,74.63496910912322,77.68129437888335,74.63496910912322,77.68129437888335
2019-05-20,0,74.63496910912322,77.68129437888335,74.63496910912322,77.68129437888335
2019-05-21,-1,73.92580261029815,76.94318230867768,73.92580261029815,76.94318230867768
2019-05-22,1,74.41488327598572,77.45222545051575,74.41488327598572,77.45222545051575
2019-05-23,1,76.20001977657317,79.31022466541289,76.20001977657317,79.31022466541289
2019-05-24,-1,75.17295411000443,78.24123795122911,75.17295411000443,78.24123795122911
2019-05-28,1,75.85766610912323,78.95389737888335,75.85766610912323,78.95389737888335
2019-05-29,0,76.22447427627944,79.33567730796432,76.22447427627944,79.33567730796432
2019-05-30,1,77.66725710941695,80.83734923633195,77.66725710941695,80.83734923633195
