Date,Action,Predicted_Q25,Predicted_Q75,Actual_Q25,Actual_Q75,RL_Reward
2010-12-14,1,0.0,0.004120438581690506,-0.003296850779891034,0.010685396558832397,0.9924155848829345
2010-12-16,1,0.004793108811327331,0.005212356360860269,-0.0027180522776749493,0.012017840927713323,0.989778532377398
2010-12-20,0,0.0,0.0,-0.003296850779891034,0.012017840927713323,0.9898001930279332
2010-12-22,0,0.0,0.0,-0.007019660568447711,0.012017840927713323,0.9885860638377754
2010-12-27,1,0.00313462844529892,0.0034856402653419237,-0.010932437109887786,0.012017840927713323,0.9874939811733002
2010-12-29,1,0.0006356767583765137,0.0007729528588041881,-0.011488139244020864,0.012017840927713323,0.9855475406264671
2010-12-31,1,0.004820684811210615,0.005297215365289732,-0.011488139244020864,0.01448857778290197,0.9841248394341584
2011-01-04,1,0.003202621647488761,0.0033672483512806944,-0.010932437109887786,0.01448857778290197,0.9848849896684798
2011-01-06,1,0.002552227903761379,0.002623789701473285,-0.007382780253463618,0.01448857778290197,0.9863750235706503
2011-01-10,1,0.0021305139424892664,0.002136364486115801,-0.006828336409867267,0.011813684824139473,0.9867993624068346
2011-01-12,1,0.0024211030541450088,0.0024490565161084344,-0.006943080807094937,0.008324727498516614,0.9873343641162035
2011-01-14,1,0.002451669767633716,0.0025411688524620366,-0.006943080807094937,0.008324727498516614,0.9874555551564902
2011-01-19,0,0.0,0.0,-0.006943080807094937,0.011439144268501882,0.9870841751204853
2011-01-21,0,0.0,0.0,-0.0037133560040461568,0.011439144268501882,0.9881345946147027
2011-01-25,0,0.0,0.0,-0.0037133560040461568,0.010540146178818066,0.988064977617646
2011-01-27,0,0.0,0.0,-0.0037133560040461568,0.010540146178818066,0.9878981491813562
2011-01-31,0,0.0,0.0,-0.006285432005755145,0.007150822912962243,0.9882936620742627
2011-02-02,0,0.0,0.0,-0.005780389479684088,0.009846120789273294,0.987685331624885
2011-02-04,0,0.0,0.0,-0.009574363858884707,0.009846120789273294,0.9865573851074593
2011-02-08,0,0.0,0.0,-0.013053682034715752,0.009846120789273294,0.9863271746395543
2011-02-10,0,0.0,0.0,-0.01475551932540853,0.009846120789273294,0.9847160712711577
2011-02-14,0,0.0,0.0,-0.01475551932540853,0.006379121504336036,0.985045719027079
2011-02-16,1,0.004638791589031663,0.004686301146597958,-0.016724220728045094,0.006379121504336036,0.9812936721593554
2011-02-18,0,0.0,0.0,-0.016724220728045094,0.00942040536088979,0.9804788530409994
2011-02-23,0,0.0,0.0,-0.01475551932540853,0.00942040536088979,0.980901008294059
2011-02-25,0,0.0,0.0,-0.013917913937902896,-0.0007464151526350993,0.9834295416426186
2011-03-01,1,0.00017202189599008905,0.0005047369677981767,-0.013083245622261937,0.019559075776527504,0.9806677346459077
2011-03-03,0,0.0,0.0,-0.013083245622261937,0.0025350596299940804,0.9813458206617109
2011-03-07,-1,-0.0012129042300872107,-0.00067604550113585,-0.011240678025996383,0.008354660155586339,0.9825925237539459
2011-03-09,-1,-0.0016197337676483751,-0.0010616684547266558,-0.010327746872536708,0.008354660155586339,0.9830221500375513
2011-03-11,-1,-0.0025802929426437674,-0.0019029601500081333,-0.01006151329809957,0.001987984623855991,0.9860467142812125
2011-03-15,-1,-0.003472833707108203,-0.0026737736713937474,-0.011240678025996383,0.001987984623855991,0.9847407532448162
2011-03-17,-1,-0.0017373192146435533,-0.0012191134665921475,-0.01018521013334301,0.0014787292104228335,0.9869000595523972
2011-03-21,-1,-0.0004928479792724906,-0.00014683421487369217,-0.01018521013334301,0.0014787292104228335,0.9877197684611839
2011-03-23,-1,-0.0010892220822984096,-0.0006810810660703877,-0.009947473065476631,0.005398505751000896,0.9866998538231729
2011-03-25,-1,-0.0019096190421473813,-0.0014091233872073783,-0.009947473065476631,0.009650947425991768,0.985647091595152
2011-03-29,1,0.0012387077019922136,0.0013311646503706169,-0.009947473065476631,0.005398505751000896,0.9882705317544285
2011-03-31,1,0.0011880186217896854,0.0012315664625759933,-0.009947473065476631,0.007246648679085278,0.9884615469151404
2011-04-04,1,0.00011429856477951589,0.0003430433851917008,-0.019911565745581873,0.007246648679085278,0.9872098900730335
2011-04-06,1,0.00015184042350837343,0.00034551233022232287,-0.0218888719984504,0.007246648679085278,0.9859792183083457
2011-04-08,-1,-0.0007183779624211671,-0.0003989138950642727,-0.0218888719984504,0.008392863624382206,0.9861523407304738
2011-04-12,-1,-0.002624615962159081,-0.0020806449468774094,-0.019911565745581873,0.010887847204973235,0.9869296265634145
2011-04-14,-1,-0.002054855215494781,-0.0016176924112465063,-0.019911565745581873,0.01229828583704171,0.9860563353189907
2011-04-18,-1,-0.003041584513838811,-0.0024615875947194997,-0.01407763605718943,0.01229828583704171,0.9872761445271723
2011-04-20,-1,-0.0018708114784285396,-0.001421904915115003,-0.01407763605718943,0.010887847204973235,0.9881133797061304
2011-04-25,-1,-0.0017181605757939388,-0.0013218264238705328,-0.013511808158330403,0.008078309872615621,0.9892711415362829
2011-04-27,-1,-0.00030161046219716987,-0.00014055290865927012,-0.013511808158330403,0.009986360924231339,0.9883737938870311
2011-04-29,1,0.00034069805813580017,0.0003855209002922818,-0.013511808158330403,0.010887847204973235,0.9877328153866851
2011-05-03,-1,-0.0020335813719668107,-0.0016647905290916739,-0.010360457476870706,0.011418877886247753,0.9883775383448425
2011-05-05,-1,-0.003145969471323592,-0.0026611171280725987,-0.005797624148189493,0.01221261656287447,0.9883192472648553
2011-05-09,-1,-0.0027065916831578397,-0.0022606825686131635,-0.007139801588473216,0.01221261656287447,0.9881372442774435
2011-05-11,-1,-0.003490247317201602,-0.0029540934433554605,-0.005797624148189493,0.013116652836397156,0.9877183867623381
2011-05-13,-1,-0.0029725219265484344,-0.0025173282917964773,-0.00758401425316105,0.01221261656287447,0.9875815890986444
2011-05-17,-1,-0.0028985704641412424,-0.002465678952351112,-0.012857814783208556,0.013116652836397156,0.9856993019018913
2011-05-19,-1,-0.002444084280028895,-0.002057389728950241,-0.012857814783208556,0.01221261656287447,0.9866468674985981
2011-05-23,-1,-0.0026902376144253993,-0.002296089508041441,-0.007094651956878119,0.013116652836397156,0.9861454414465425
2011-05-25,-1,-0.001958866432865074,-0.0016486013510559122,-0.007445247185935945,0.01221261656287447,0.9872264399195447
2011-05-27,-1,-0.0024905086042145124,-0.002069096983331074,-0.014050099407025594,0.010672663332931894,0.9869769032948943
2011-06-01,-1,-0.003515364135646205,-0.0029543834014461173,-0.007445247185935945,0.010997580213354757,0.986012273346806
2011-06-03,-1,-0.0024442564142378837,-0.0020186845701233008,-0.007445247185935945,0.013908021444020018,0.9857625684266499
2011-06-07,-1,-0.0024539011915942965,-0.0021022320597381345,-0.005720011449149359,0.013908021444020018,0.9856858927432196
2011-06-09,-1,-0.0005626918583717579,-0.0004777567240342799,-0.005720011449149359,0.013908021444020018,0.986732188794291
2011-06-13,-1,-0.002139509154281633,-0.0018498830414163444,-0.005720011449149359,0.013908021444020018,0.9867847544810027
2011-06-15,-1,-0.0030829723325059505,-0.0026181072952131098,-0.005720011449149359,0.01111892903220283,0.9882181752942838
2011-06-17,-1,-0.0031457386678844772,-0.0026831513878235987,-0.006792630279010699,0.013908021444020018,0.9868270271699412
2011-06-21,0,0.0,0.0,-0.006792630279010699,0.013908021444020018,0.987190716212031
2011-06-23,0,0.0,0.0,-0.005866620184170463,0.015128668014039951,0.9846093246769618
2011-06-27,1,1.7891549728488556e-05,0.00023452562862398584,-0.005683188827255112,0.015128668014039951,0.9853154108465628
2011-06-29,1,0.001614880982741155,0.0020471057347254233,-0.008314335980779892,0.01409326933350378,0.9869943509079901
2011-07-01,0,0.0,0.0,-0.009465755804786494,0.010734566396667245,0.9873182907843832
2011-07-06,0,0.0,0.0,-0.011555303335939578,0.010734566396667245,0.9865169522154488
2011-07-08,1,0.0011716827715704402,0.0013826946071026002,-0.012801910973604735,0.0037536971742618288,0.9835431876169607
2011-07-12,1,0.0011244170753169273,0.001356575253276177,-0.011555303335939578,0.011386734503944887,0.9785007283644378
2011-07-14,1,0.0011154858042259001,0.001398887344755551,-0.014440351854983696,0.018836923185035215,0.9744502386751228
2011-07-18,1,0.0012665371081771316,0.0015358220356575837,-0.014440351854983696,0.019481406781165427,0.9745593748878436
2011-07-20,1,0.0016434949883685252,0.0019624164828852026,-0.019476722803041486,0.015156648291722865,0.974082156970938
2011-07-22,1,0.0030047807299243777,0.0034778897735015094,-0.025143192579649754,0.006821695385228172,0.9722269293331062
2011-07-26,1,0.0031973282640806082,0.0037180386787897335,-0.025143192579649754,0.0072795884993899825,0.9702214510110999
2011-07-28,1,0.0020878211337642728,0.0024161458426585954,-0.031765259837259974,0.0072795884993899825,0.9700020494755321
2011-08-01,1,0.0014909333804601936,0.0017092157251143857,-0.031765259837259974,0.02441471375306427,0.9685032959701997
2011-08-03,1,0.00014958242686113977,0.00015171204713549432,-0.0237204213538129,0.02441471375306427,0.9695517129378375
2011-08-05,-1,-0.0023751324141568345,-0.002053902645744279,-0.02235041281851316,0.02441471375306427,0.9707227285870782
2011-08-09,-1,-0.0029343334352383314,-0.0025908582752714633,-0.018672561151070327,0.02441471375306427,0.9756717710025217
2011-08-11,-1,-0.0021675383288926094,-0.0019635279220034906,-0.018672561151070327,0.01440484950372993,0.977548955105462
2011-08-15,-1,-0.001327488780656467,-0.0012046759182488926,-0.018672561151070327,0.010491683807100397,0.9787066524796572
2011-08-17,-1,-0.001798635631618745,-0.0015957612041035405,-0.01818663363170224,0.01274039786316453,0.9786165714925736
2011-08-19,-1,-0.0025910349057561323,-0.002424536664908053,-0.019129417810765024,0.01274039786316453,0.9801727761129342
2011-08-23,-1,-0.0012850429310453401,-0.0012581823528304845,-0.02237824070372306,0.010434758954145033,0.9792955781042367
2011-08-25,0,0.0,0.0,-0.02237824070372306,0.010434758954145033,0.9782786476548053
2011-08-29,0,0.0,0.0,-0.02237824070372306,0.008612427292031592,0.9792208266259887
2011-08-31,0,0.0,0.0,-0.027531089923522035,0.00883121706447036,0.9766364703121645
2011-09-02,0,0.0,0.0,-0.02982959622740278,0.00883121706447036,0.9760734274435029
2011-09-07,0,0.0,0.0,-0.02982959622740278,0.0124622214300561,0.9745851754050896
2011-09-09,0,0.0,0.0,-0.0267052232910114,0.01685367733894883,0.9750004831516774
2011-09-13,0,0.0,0.0,-0.0267052232910114,0.01928659572823675,0.9724210840125065
2011-09-15,0,0.0,0.0,-0.0267052232910114,0.018452066428911458,0.9733587010267336
2011-09-19,0,0.0,0.0,-0.02797915908137261,0.026517203249487753,0.9706794022723844
2011-09-21,0,0.0,0.0,-0.02675412834674934,0.03421689928922174,0.9714514587465998
2011-09-23,-1,-0.011251289401800162,-0.009895208454886804,-0.021195760716858882,0.03421689928922174,0.9714027947512196
2011-09-27,-1,-0.010438005399746982,-0.009158121927454022,-0.026184791820967973,0.0358235187182782,0.971340721559212
2011-09-29,-1,-0.011837676279448033,-0.010416790930977977,-0.021195760716858882,0.03720528420535657,0.9677619554678547
2011-10-03,-1,-0.012608221543531336,-0.01107010776030312,-0.011620156999206677,0.03720528420535657,0.9675118368641007
2011-10-05,0,0.0,0.0,-0.021292141628825513,0.0358235187182782,0.9720458323294286
2011-10-07,0,0.0,0.0,-0.01610089257456124,0.0358235187182782,0.9720731845139
2011-10-11,0,0.0,0.0,-0.01610089257456124,0.02880366159748582,0.9740250103799688
2011-10-13,0,0.0,0.0,-0.027043271082649235,0.02880366159748582,0.971524620029832
2011-10-17,0,0.0,0.0,-0.01610089257456124,0.028360879859061123,0.9742799392948185
2011-10-19,0,0.0,0.0,-0.013431351143962064,0.023627435038831822,0.9763595638952897
2011-10-21,0,0.0,0.0,-0.01846531026507034,0.023627435038831822,0.9746435059723693
2011-10-25,0,0.0,0.0,-0.016369817866320625,0.02059294429877794,0.976073642408009
2011-10-27,0,0.0,0.0,-0.02110725342141534,0.006885092683088971,0.9796127512649008
2011-10-31,0,0.0,0.0,-0.016369817866320625,0.01808845882862995,0.978408274976541
2011-11-02,0,0.0,0.0,-0.01584289853599939,0.01808845882862995,0.9773948602244726
2011-11-04,1,0.0004756566646016828,0.0005852223179093586,-0.01584289853599939,0.01808845882862995,0.9786982876714282
2011-11-08,1,0.0005487759319604698,0.0006627225965783877,-0.016369817866320625,0.014221059036519415,0.9784807247154134
2011-11-10,0,0.0,0.0,-0.016369817866320625,0.020242742685348387,0.9780353305344169
2011-11-14,0,0.0,0.0,-0.020513107018034833,0.007841409485992039,0.9777759840164216
2011-11-16,0,0.0,0.0,-0.023265160731888283,0.00577254557252716,0.9759625561732916
2011-11-18,0,0.0,0.0,-0.022621527113517895,0.010928259879193873,0.9764447687922891
2011-11-22,0,0.0,0.0,-0.022621527113517895,0.020242742685348387,0.975450476659327
2011-11-25,0,0.0,0.0,-0.020513107018034833,0.020491710441081834,0.976232582158455
2011-11-29,0,0.0,0.0,-0.021431728500174628,0.011011249131105022,0.9776580492198613
2011-12-01,0,0.0,0.0,-0.021431728500174628,0.009895899915792237,0.9803805512838977
2011-12-05,1,0.0017663441091467548,0.0023357808618946745,-0.021431728500174628,0.009895899915792237,0.9801081482326868
2011-12-07,0,0.0,0.0,-0.02175036735048504,0.009895899915792237,0.9802812080790688
2011-12-09,0,0.0,0.0,-0.02110168771762016,0.013849225934653544,0.9816768302099135
2011-12-13,0,0.0,0.0,-0.008754371307889693,0.013849225934653544,0.9834229548377798
2011-12-15,0,0.0,0.0,-0.007942482765762935,0.013849225934653544,0.9848151175302193
2011-12-19,0,0.0,0.0,-0.007623830368073797,0.019873745652631843,0.9829017306749704
2011-12-21,0,0.0,0.0,-0.007623830368073797,0.0159609398633205,0.9846733205377929
2011-12-23,0,0.0,0.0,-0.007623830368073797,0.01687049962236451,0.9843734599460869
2011-12-28,-1,-0.0009694519204959747,-0.0008819661382971429,-0.005499979622930264,0.01687049962236451,0.9851505250405735
2011-12-30,-1,-0.0017292246968163036,-0.0017206034136965408,-0.006807825665667197,0.01687049962236451,0.9852606808649342
2012-01-04,-1,-0.0012831399840220396,-0.001217400659511626,-0.005499979622930264,0.015416115253625302,0.9854277688903654
2012-01-06,-1,-0.0008692112775569403,-0.0006701856857048341,-0.005102566060016256,0.016090417702469568,0.9851784384475135
2012-01-10,1,0.00014294208064056927,0.0004675123622878771,-0.005499979622930264,0.013584401683873095,0.9868615690758211
2012-01-12,-1,-0.0016277333662596833,-0.0015710349890676162,-0.005102566060016256,0.013584401683873095,0.9860564381757001
2012-01-17,-1,-0.0015516974167077934,-0.0015119061194061717,-0.0028040737301069907,0.013584401683873095,0.9866695996358019
2012-01-19,1,0.0001769328282371015,0.0003654684547868505,-0.003482519721348873,0.012503491455711193,0.9902295601601495
2012-01-23,0,0.0,0.0,-0.004346427751794497,0.011472833414542413,0.9902239138592898
2012-01-25,0,0.0,0.0,-0.005096879110528235,0.011472833414542413,0.9904226646115671
2012-01-27,1,0.004298824565915335,0.00537348943384288,-0.005257673870022358,0.011472833414542413,0.990574097080104
2012-01-31,1,0.003991286418168196,0.005033379580600258,-0.005257673870022358,0.011472833414542413,0.9906453976990695
2012-02-02,1,0.0032342462585951063,0.00366676128745712,-0.0065585060519083565,0.010045759864003736,0.9903697356260828
2012-02-06,1,0.004058721545200053,0.004603839081241739,-0.013995849853724332,0.0047122178852047475,0.9885554183219589
2012-02-08,0,0.0,0.0,-0.010663377850003817,0.010045759864003736,0.9892767666875169
2012-02-10,0,0.0,0.0,-0.010663377850003817,0.010045759864003736,0.9891478151371486
2012-02-14,1,0.0014031201459004338,0.001422218777930379,-0.011235936622064183,0.00987753424299711,0.9886099022656284
2012-02-16,1,0.0003045794684885092,0.0005353778907967283,-0.011235936622064183,0.011143698981153052,0.9878778493302234
2012-02-21,1,0.0008274845982955125,0.0009507746253146852,-0.01490279292655804,0.010639022118133171,0.9874090620963574
2012-02-23,1,0.0004038060977039937,0.0006349537644115217,-0.018379537201287856,0.00987753424299711,0.9861463654351214
2012-02-27,-1,-0.0010552573404195536,-0.0005731427038385239,-0.018379537201287856,0.010639022118133171,0.9857123911256974
2012-02-29,-1,-0.0007572787640731358,-0.0004010684173408448,-0.020187941562884323,0.010639022118133171,0.9847885677662992
2012-03-02,-1,-0.0007481174426379696,-0.0004409375379937954,-0.020187941562884323,0.011609303283664595,0.9849714758612956
2012-03-06,0,0.0,0.0,-0.012501106587146461,0.011609303283664595,0.9867833331340402
2012-03-08,0,0.0,0.0,-0.01569314416656068,0.005855106133983317,0.9871963788995133
2012-03-12,-1,-0.0009369943788641454,-0.0007647460654758766,-0.012826908031854708,0.005855106133983317,0.9879560622573116
2012-03-14,-1,-0.000796661488110867,-0.0006502389979488707,-0.012826908031854708,0.011609303283664595,0.9866012408193037
2012-03-16,1,2.9683166092198907e-05,9.139576536627508e-05,-0.01569314416656068,0.00014204210869053942,0.986078117990422
2012-03-20,-1,-0.00024644719755764755,-0.00016775995763005752,-0.014038646506028768,0.00912907691445282,0.9855068937910569
2012-03-22,-1,-0.00011743211120559476,-0.00011017834722774284,-0.011026720621172392,0.011766131863221601,0.9864402971254819
2012-03-26,-1,-0.0003980506725752377,-0.0003162085046506162,-0.00991150111997976,0.011766131863221601,0.9864909064806524
2012-03-28,-1,-0.001581669885963412,-0.0014568310778063503,-0.007627589261692432,0.014927474972630137,0.9871420380398618
2012-03-30,-1,-0.0009680411511734083,-0.0009452354370686335,-0.005439943746020558,0.014927474972630137,0.987684687407158
2012-04-03,-1,-0.0005973795039344882,-0.0005384373033689337,-0.008367416537528764,0.015352631642577837,0.9864387698650781
2012-04-05,-1,-0.0016633246409409968,-0.0015911793336790166,-0.012292697211841251,0.015352631642577837,0.9846696446712514
2012-04-10,-1,-0.0017028292850853111,-0.0016547644187420477,-0.008529130801881259,0.015352631642577837,0.9847370502641055
2012-04-12,-1,-0.0004585580207476506,-0.00035838825826189436,-0.011185652001188266,0.01019932876726981,0.9863877843978518
2012-04-16,-1,-0.0024696779345799074,-0.0022569713981634917,-0.009576166227718248,0.01019932876726981,0.9872584109146344
2012-04-18,-1,-0.0019286976855086165,-0.0017329704287815258,-0.011321739314979708,0.004214021531663793,0.9875430795745395
2012-04-20,-1,-0.0020034001131688482,-0.0017384262025524778,-0.011321739314979708,-5.197489117132021e-05,0.9885330515401707
2012-04-24,-1,-0.000636562818550564,-0.0006090756336226575,-0.011321739314979708,-5.197489117132021e-05,0.9869820921605134
2012-04-26,1,0.0007543764798172457,0.0009532099147181718,-0.014532776494493284,-5.197489117132021e-05,0.9861027739999354
2012-04-30,1,0.0012747655183633837,0.0015843394559927238,-0.014532776494493284,0.001592709936675794,0.9845041887953508
2012-05-02,1,0.0008601900861346683,0.001082443567889091,-0.020106372016295594,-0.002385338028544193,0.9829473682917528
2012-05-04,0,0.0,0.0,-0.01553190795244743,-0.00013043203177522415,0.9852122887631001
2012-05-08,0,0.0,0.0,-0.01553190795244743,0.0009255865004967111,0.9839464176701068
2012-05-10,0,0.0,0.0,-0.01553190795244743,0.0018443435474239038,0.9843988681370761
2012-05-14,0,0.0,0.0,-0.011749904355643586,0.0046283734304951585,0.9849340959114388
2012-05-16,0,0.0,0.0,-0.011614931313003425,0.012165934068884374,0.9848907828094394
2012-05-18,0,0.0,0.0,-0.009084368310047353,0.014196831734898906,0.9845930581245509
2012-05-22,0,0.0,0.0,-0.01464116766236004,0.012165934068884374,0.9852913882274112
2012-05-24,-1,-0.0038467714855503826,-0.003381198201345848,-0.015316041205225402,0.010231277451260627,0.9839665503197726
2012-05-29,-1,-0.003510704298429709,-0.003083370138527384,-0.016652523612208748,0.003983487891287243,0.9844835200387845
2012-05-31,-1,-0.0065486476972561785,-0.005720918280724946,-0.015316041205225402,0.014196831734898906,0.9839422749142108
2012-06-04,-1,-0.005867913987303055,-0.00519674508728542,-0.009235035804853148,0.017472911949814218,0.9827307911362468
2012-06-06,-1,-0.0038532304501398594,-0.003423235408367882,-0.015316041205225402,0.017472911949814218,0.9827030429988184
2012-06-08,-1,-0.004397317749405398,-0.0038527792842240833,-0.015316041205225402,0.017472911949814218,0.9818741506099679
2012-06-12,-1,-0.0024013672620595014,-0.002196358824658475,-0.015316041205225402,0.017472911949814218,0.9817432924488891
2012-06-14,-1,-0.0018905716623508174,-0.001769423686819893,-0.014548360947384563,0.017472911949814218,0.9823733824855917
2012-06-18,-1,-0.0003641127844700459,-0.00021066595341309003,-0.014548360947384563,0.020336224226420056,0.9820341289572382
2012-06-20,-1,-0.0012816153374126092,-0.0012339782900377167,-0.013202887700619741,0.020336224226420056,0.9828050732436009
2012-06-22,-1,-0.0034638328916234877,-0.0031359582314754836,-0.006344592276664748,0.020336224226420056,0.9844768860544745
2012-06-26,-1,-0.0036943993682354735,-0.003390121015709279,-0.0046578521961941855,0.020336224226420056,0.9841939361165382
2012-06-28,-1,-0.001280163987294155,-0.001244661699923111,-0.0046578521961941855,0.020873040126404986,0.9840704630204903
2012-07-02,0,0.0,0.0,-0.007949698546707013,0.015816567109548152,0.9850015694667535
2012-07-05,0,0.0,0.0,-0.007685761749983162,0.011542470980695062,0.9868299055892533
2012-07-09,0,0.0,0.0,-0.005891149559618379,0.015816567109548152,0.9869214950040739
2012-07-11,0,0.0,0.0,-0.004523256559486924,0.01761940304969558,0.9872207208612369
2012-07-13,-1,-0.001528329667848572,-0.001298907162170186,-0.0027480689219777257,0.014909858244536393,0.9868482191134643
2012-07-17,-1,-0.0005283948865719074,-0.00013214417270537805,-0.00293218621380528,0.013869135449992296,0.9882215697479768
2012-07-19,0,-0.00012910693425332458,0.00031671181078659336,-0.006331644206403803,0.014048508574589452,0.9880258075031564
2012-07-23,1,0.00017068895443214812,0.0006374470111235357,-0.006427197959748853,0.014048508574589452,0.9882714121587955
2012-07-25,0,-9.401897982703761e-05,0.0003407476805857186,-0.005788405174026133,0.014048508574589452,0.9892956882434343
2012-07-27,1,0.0006068141619797055,0.001071310119945592,-0.006427197959748853,0.0070150569697537205,0.991872299570662
2012-07-31,1,0.0004198939348546353,0.0009115847822359518,-0.005982779583920128,0.0070150569697537205,0.9926644976624652
2012-08-02,1,5.53179272452665e-05,0.00046681319398898216,-0.006723659929395689,0.0070150569697537205,0.9916130101483351
2012-08-06,1,0.0007579437042882094,0.0012689022064430592,-0.008147729249048732,0.0070150569697537205,0.9914375912256257
2012-08-08,1,0.0018349941473358561,0.0025571547180793467,-0.008147729249048732,0.0070150569697537205,0.9911464458395007
2012-08-10,1,0.002457180230981544,0.003231031721051558,-0.008147729249048732,0.005623977103557492,0.9910626851864635
2012-08-14,1,0.0011910350152522632,0.0017166009879469148,-0.006934234294671417,0.009169648688446098,0.9911420046383445
2012-08-16,1,0.0017314421593169688,0.002348160538636058,-0.006349433008658873,0.010072332241482464,0.9903241567984411
2012-08-20,1,0.0007168549355764113,0.001133560002891883,-0.007025048486838285,0.010072332241482464,0.9897714000751135
2012-08-22,1,0.0011774498292976888,0.0016683111429342528,-0.009264299338163062,0.010072332241482464,0.9887960211217082
2012-08-24,1,0.0012766989529020057,0.0017870013588919902,-0.010547089765624141,0.010072332241482464,0.988697124642053
2012-08-28,1,0.0010558452444044322,0.001517396438193549,-0.01216334147367026,0.010072332241482464,0.9875782490559519
2012-08-30,-1,-0.0003704864406350589,-0.0001204184962270362,-0.010547089765624141,0.011506467278579922,0.988181831180105
2012-09-04,1,0.00034681984362656916,0.0007623255514894731,-0.009136017480698552,0.01068496158822506,0.9889839878935949
2012-09-06,1,0.00023412295063483,0.0005675643785553693,-0.010547089765624141,0.009169648688446098,0.9888502459599642
2012-09-10,1,0.0010397635909224837,0.0015433749260626971,-0.010547089765624141,0.0074602358138533284,0.9894451354097357
2012-09-12,1,0.002306931394913488,0.002945900150656107,-0.010547089765624141,0.004277900235829331,0.9894573270948654
2012-09-14,1,0.0032000934505085664,0.004000224812765092,-0.010547089765624141,0.002123041280761447,0.9897562681301851
2012-09-18,1,0.003057306848272987,0.0038618223874269013,-0.009328974933453114,0.006796920717594997,0.9905715940271071
2012-09-20,1,0.002789106087037383,0.003562930455959114,-0.008868822771128219,0.007030801316295245,0.9914673155655559
2012-09-24,1,0.002654989951982982,0.0034182735970955404,-0.009470142049992861,0.007030801316295245,0.9910442355110138
2012-09-26,1,0.000464099310524968,0.0008084227298976935,-0.010859246112089035,0.007030801316295245,0.9904997335634965
2012-09-28,1,0.0008536490069472543,0.0012606402177545567,-0.009470142049992861,0.007030801316295245,0.9910533640535419
2012-10-02,1,0.0007773315581174999,0.0011548148327755678,-0.009470142049992861,0.008151132939033658,0.990587359033175
2012-10-04,0,-6.500696216847927e-05,0.00015036665751474174,-0.009470142049992861,0.009006243696636877,0.9897546151597473
