Date,Action,Predicted_Q25,Predicted_Q75,Actual_Q25,Actual_Q75,RL_Reward
2010-12-14,0,0.0,0.0,-0.008672170131944197,0.006611654599929449,0.9881753347744814
2010-12-16,0,0.0,0.0,-0.006919311235768268,0.0071741839265804155,0.988359954837186
2010-12-20,0,0.0,0.0,-0.008672170131944197,0.0071413633300841575,0.9878917298181734
2010-12-22,0,0.0,0.0,-0.008672170131944197,0.006420535876525139,0.9878146208214048
2010-12-27,0,0.0,0.0,-0.01144147220190414,0.006420535876525139,0.9870356063292378
2010-12-29,0,0.0,0.0,-0.01144147220190414,0.009965050243366165,0.9866644679016394
2010-12-31,1,0.0011445961872021155,0.0011993223981905637,-0.011162112621220787,0.01358707075803015,0.9860922117699972
2011-01-04,0,0.0,0.0,-0.0076740917712158335,0.013787467346698383,0.9851997837453119
2011-01-06,0,0.0,0.0,-0.0076740917712158335,0.01358707075803015,0.9881991696068297
2011-01-10,1,0.0022025932912368637,0.002230191692101104,-0.0076740917712158335,0.01358707075803015,0.9878684214047279
2011-01-12,1,0.0015135950206816564,0.0016431131242838908,-0.01134451819187501,0.01358707075803015,0.9871707894391417
2011-01-14,1,0.0012773903861074357,0.0014738298431362688,-0.01134451819187501,0.012464735356404232,0.9875534663549363
2011-01-19,0,0.0,0.0,-0.00885980238589142,0.012464735356404232,0.9873295207333032
2011-01-21,0,0.0,0.0,-0.00885980238589142,0.012464735356404232,0.9872747790511189
2011-01-25,1,0.00023890920299957346,0.0005192476379560679,-0.009538201580795264,0.012464735356404232,0.9843653646038818
2011-01-27,0,0.0,0.0,-0.009538201580795264,0.018626845016462598,0.9812941734590174
2011-01-31,1,0.0006849089618000187,0.0008950759662790176,-0.014185902579931865,0.01435973829858005,0.9812941188021076
2011-02-02,1,0.002806884271981159,0.0029098941907079734,-0.016148054973124215,0.00957252288181223,0.9817619501214403
2011-02-04,1,0.0030463691361096667,0.0032392078792631875,-0.016148054973124215,0.00957252288181223,0.9806075796448148
2011-02-08,1,0.002586982225468613,0.0027287072306845543,-0.016148054973124215,0.012608095601463462,0.9807867992343232
2011-02-10,1,0.0026369963742569943,0.002814760357624427,-0.01514733898675985,0.010106795063112546,0.9813601198290234
2011-02-14,0,0.0,0.0,-0.01727477083386974,0.010106795063112546,0.9808566432634476
2011-02-16,1,0.00024733309867048235,0.00025863546245433877,-0.019898490967769782,0.005630225990223921,0.9814137427245209
2011-02-18,1,0.00048503825742040804,0.0005264772561511641,-0.019898490967769782,0.015738727639589615,0.9789761910545569
2011-02-23,-1,-0.001729177093252094,-0.0012650748638649385,-0.01514733898675985,0.015738727639589615,0.9826396775661814
2011-02-25,1,0.0008084141284470096,0.0010113646929185687,-0.01514733898675985,0.013437956582975936,0.9833136213925362
2011-03-01,-1,-0.0012183379932937696,-0.0007650258889138931,-0.011461365335076395,0.013437956582975936,0.9842821875846217
2011-03-03,0,0.0,0.0,-0.010973731129731282,0.012068049016141683,0.9853560629301668
2011-03-07,0,0.0,0.0,-0.00728937405958753,0.012068049016141683,0.9861181106839206
2011-03-09,0,0.0,0.0,-0.007926707769987771,0.010429565602625618,0.9866295462423984
2011-03-11,-1,-0.003368238254154423,-0.002573568971097549,-0.0074917217194481805,0.010429565602625618,0.9865531969383461
2011-03-15,1,0.00035963130793707207,0.00037487738342598776,-0.0074917217194481805,0.010429565602625618,0.9877618822477987
2011-03-17,-1,-0.0023051072756316688,-0.0018668879807663948,-0.006982740865358703,0.010429565602625618,0.9880938506250051
2011-03-21,1,4.999147625731195e-05,0.0001911841428197634,-0.0074917217194481805,0.007063830044845858,0.9903603453882319
2011-03-23,0,0.0,0.0,-0.0074917217194481805,0.007063830044845858,0.9887898555706813
2011-03-25,0,0.0,0.0,-0.006982740865358703,0.00935185336138052,0.9906542238195203
2011-03-29,0,0.0,0.0,-0.0074917217194481805,0.007063830044845858,0.9907513334435543
2011-03-31,0,0.0,0.0,-0.0074917217194481805,0.004502422105517992,0.9914105435733434
2011-04-04,1,0.0014897492671719706,0.0015665076589317251,-0.008892592381499712,0.003593913760653745,0.9908030270565402
2011-04-06,1,0.0014794091196006702,0.0015228917782244083,-0.008892592381499712,0.003593913760653745,0.990506434274788
2011-04-08,0,-0.00010352054556702999,0.00019203988836850167,-0.00794875556225927,0.007063830044845858,0.9906913016781025
2011-04-12,-1,-0.00046512901259686637,-0.00014605044880853623,-0.007164269408156988,0.009837719625368793,0.9903321958811376
2011-04-14,-1,-0.001483380252780443,-0.0009928433356648926,-0.007768824776645459,0.012695004516122356,0.989436928696782
2011-04-18,-1,-0.0015220181908384603,-0.0010498173193994565,-0.00931239367567779,0.012695004516122356,0.9884441262187892
2011-04-20,1,9.101301753624788e-05,0.00035536241457628543,-0.00931239367567779,0.012695004516122356,0.9895115812747795
2011-04-25,1,0.0007470638582971266,0.0009251536075947435,-0.010046315054288985,0.0025299629083067173,0.9882117613765211
2011-04-27,1,0.0014568955706895557,0.0014720985602213387,-0.00931239367567779,0.003585658858437239,0.988102251743884
2011-04-29,0,0.0,0.0,-0.00931239367567779,0.006937212657874143,0.9881487995071031
2011-05-03,0,0.0,0.0,-0.00950652269744755,0.008132621153314843,0.9866786048181898
2011-05-05,1,0.00021929241717376057,0.00028920754976687464,-0.009992483350393726,0.008132621153314843,0.9868567973092426
2011-05-09,1,0.0004886122305550097,0.0005495946128814138,-0.014876897370931098,0.006937212657874143,0.9862217552820924
2011-05-11,1,0.0012227093551181287,0.0012493656180478938,-0.018847207138662222,0.003585658858437239,0.9850205728250365
2011-05-13,0,0.0,0.0,-0.018847207138662222,-0.0007956786344860071,0.9861164968890875
2011-05-17,0,-0.00010899226202630124,1.9248948536697893e-05,-0.014876897370931098,0.003585658858437239,0.986236903258456
2011-05-19,1,0.0002739558307577778,0.0003781993448872027,-0.018923955550954785,-0.0019200839198995961,0.9858387120205669
2011-05-23,-1,-0.0013292083286100245,-0.0010345223815420549,-0.014876897370931098,0.0019326926343286991,0.9870697336123367
2011-05-25,-1,-0.002021698722326535,-0.0015988548759660098,-0.016134407139485267,0.0019798859413829267,0.9862289567822258
2011-05-27,-1,-0.001925072387451418,-0.0015236512248086836,-0.016134407139485267,0.002606332515020158,0.9851280233846778
2011-06-01,0,0.0,0.0,-0.014131250510478987,0.00946792197364884,0.9851432603795224
2011-06-03,0,0.0,0.0,-0.014131250510478987,0.00946792197364884,0.9856460214691509
2011-06-07,0,0.0,0.0,-0.009956642026895694,0.01040428194101118,0.9863667837789055
2011-06-09,0,0.0,0.0,-0.00725637078748984,0.014445986768572597,0.9865842439725864
2011-06-13,0,0.0,0.0,-0.013532411334526144,0.014445986768572597,0.9836918107669148
2011-06-15,0,0.0,0.0,-0.013532411334526144,0.014445986768572597,0.984658331833158
2011-06-17,0,0.0,0.0,-0.013532411334526144,0.014445986768572597,0.9844621045436044
2011-06-21,0,0.0,0.0,-0.013532411334526144,0.014445986768572597,0.984309432352819
2011-06-23,-1,-0.005205309007198017,-0.004702310219056495,-0.012724750523133939,0.014656894104761021,0.9836615513348144
2011-06-27,-1,-0.003542716171507697,-0.003384555052491009,-0.013475303223420065,0.01028762504107427,0.9844932071609888
2011-06-29,-1,-0.0027649022106698735,-0.0027015104905063663,-0.017705226634391592,0.005594523044684945,0.9835577424417904
2011-07-01,-1,-0.0029474413090814318,-0.0028455066125913763,-0.017705226634391592,0.005594523044684945,0.9836934822936554
2011-07-06,-1,-0.0019354298869665556,-0.0019120832675312352,-0.02311818375907017,0.004150317059452823,0.982587519399905
2011-07-08,-1,-0.0015940835771418333,-0.0015513601542132777,-0.0252939929736085,0.0019272325168163238,0.979917159799126
2011-07-12,-1,-0.003443436471821,-0.00334689452797284,-0.02311818375907017,0.004150317059452823,0.9758135678660524
2011-07-14,-1,-0.004080719832707386,-0.003906428939639121,-0.023989206029370512,0.010712770025604485,0.9732590122905855
2011-07-18,-1,-0.006929091014973052,-0.006266743583049185,-0.022418631230897376,0.01667637303019733,0.9716488288783256
2011-07-20,-1,-0.005101061580339222,-0.004726463572984528,-0.022928893221375854,0.015030214435721969,0.972100315740056
2011-07-22,-1,-0.002648166910287482,-0.002305257543885596,-0.049269368269947496,0.00558946519615865,0.9656025542890135
2011-07-26,-1,-0.003959623822440677,-0.0035854118822180184,-0.049269368269947496,0.01667637303019733,0.9627257495967384
2011-07-28,-1,-0.005996373332562612,-0.005256172887122755,-0.04080392344939627,0.023510217084364283,0.961642902481591
2011-08-01,-1,-0.005590136508278893,-0.004918768586180817,-0.04080392344939627,0.03838248988922023,0.957308636769286
2011-08-03,-1,-0.005996078284729058,-0.005278449307707036,-0.04080392344939627,0.03838248988922023,0.9579100648117728
2011-08-05,-1,-0.009633097110444334,-0.008455523047404226,-0.034383204023784614,0.03838248988922023,0.9592847986053674
2011-08-09,-1,-0.010426549121067642,-0.009131631167290313,-0.032006323414601724,0.03436902701092324,0.9647418470389514
2011-08-11,-1,-0.010332364519872513,-0.009164813668913089,-0.03168795267154411,0.03436902701092324,0.9665888614360715
2011-08-15,-1,-0.00805626336303867,-0.0071921223722858085,-0.03168795267154411,0.03838248988922023,0.9643189754593245
2011-08-17,-1,-0.008384935303291957,-0.007550112959698994,-0.03168795267154411,0.03838248988922023,0.961951947419459
2011-08-19,-1,-0.014049254987550542,-0.012575052930461468,-0.023474805393234665,0.03838248988922023,0.9673032690440215
2011-08-23,-1,-0.010044566313040425,-0.009083455676477312,-0.02438115189146162,0.03411076840222842,0.9709984469237439
2011-08-25,-1,-0.008954250747511834,-0.008127337319099785,-0.02438115189146162,0.033316374898044655,0.9722483789003333
2011-08-29,-1,-0.004917202275866929,-0.004553750828636755,-0.02438115189146162,0.0291796390768065,0.9749990758267554
2011-08-31,-1,-0.005867758260841185,-0.005383682962034595,-0.02626282339899378,0.0291796390768065,0.9742068542630642
2011-09-02,-1,-0.0069141603545443435,-0.0062954109407886046,-0.02626282339899378,0.0291796390768065,0.97087954628441
2011-09-07,-1,-0.005610589511727103,-0.005184262996397467,-0.02626282339899378,0.029200917642062972,0.9691937688772766
2011-09-09,-1,-0.008224674409181842,-0.007510239802763879,-0.022712975611938017,0.02984452103020589,0.9683044044343696
2011-09-13,-1,-0.0026624345366763353,-0.0026366022725003604,-0.022712975611938017,0.028022354454193578,0.9712946911264826
2011-09-15,1,0.0008804735261825306,0.0014382701140569628,-0.022712975611938017,0.026127877217973643,0.9738952868709128
2011-09-19,1,0.00015234125492335744,0.0006073241288458505,-0.024246545946009026,0.029913332270278776,0.9709347058034722
2011-09-21,0,-0.00034685758301382396,5.8940917274820284e-05,-0.02688685235775795,0.029913332270278776,0.9703408244912175
2011-09-23,0,-0.00022750566539649574,0.00017365135474641555,-0.0075906530396018974,0.029913332270278776,0.9717519455148823
2011-09-27,1,0.0015775640234475293,0.002177241739530344,-0.02196322654658911,0.029913332270278776,0.9715416352575317
2011-09-29,1,0.002009327059355273,0.002720126018602799,-0.005869079143340332,0.03390189133437883,0.9694452353367147
2011-10-03,-1,-0.002021828697805877,-0.0017806270949160493,0.0041799493661851695,0.03390189133437883,0.9718350778239767
2011-10-05,1,0.0014314583057791674,0.0021400036361015756,-0.005869079143340332,0.029913332270278776,0.9738788190599283
2011-10-07,1,0.0022175762259985157,0.002952039718418576,-0.008130059177450381,0.03390189133437883,0.9733767647841585
2011-10-11,1,0.004966464191878923,0.0061140882328839016,-0.011996944163324044,0.026785588429572713,0.9751566808484105
2011-10-13,1,0.00530100699094947,0.006380507661672621,-0.022721861450805875,0.021483893531911352,0.9725324290049805
2011-10-17,1,0.005594206455075656,0.0067174020978035005,-0.01808232360988519,0.021483893531911352,0.9734996521243201
2011-10-19,1,0.00590817632249189,0.00706984218963465,-0.011166086618528522,0.02836227302260057,0.9737304098887213
2011-10-21,1,0.005910439619261248,0.007050835658569064,-0.02232522691397644,0.02836227302260057,0.9709331709275068
2011-10-25,1,0.0064124563557425894,0.007598010190260035,-0.031551025694006675,0.019317675124916372,0.9700504797975605
2011-10-27,0,0.0,0.0,-0.03202852667740662,0.013993287474787133,0.9720254315142591
2011-10-31,0,0.0,0.0,-0.031551025694006675,0.019317675124916372,0.9709090130110872
2011-11-02,0,0.0,0.0,-0.028552552441355426,0.029679789081244728,0.9698214731491935
2011-11-04,0,0.0,0.0,-0.028552552441355426,0.015719273340280036,0.9716912891587289
2011-11-08,0,0.0,0.0,-0.028552552441355426,0.0146554900031443,0.9722967797429547
2011-11-10,1,0.004358773976985819,0.005149787469780218,-0.025859595407668745,0.015452251451582605,0.9745827744178657
2011-11-14,1,0.005151750665629459,0.006053405932004762,-0.027588247209183295,0.013059407362721123,0.974518498989449
2011-11-16,1,0.007010982653224838,0.008171884163504506,-0.028588637299633818,0.00411694523472569,0.9726939606301648
2011-11-18,1,0.005639574718288831,0.006665126397873556,-0.028588637299633818,0.0046056735136645955,0.9749617093861552
2011-11-22,1,0.0039135255063337555,0.004726726671808198,-0.025871623693761545,0.007866759360059962,0.9755294211985945
2011-11-25,1,0.0031172390867890733,0.003849933091783012,-0.022918689614172018,0.012081911342388996,0.9781010076095137
2011-11-29,1,0.005025786132028396,0.006060983606521518,-0.025871623693761545,0.007275340203803151,0.9789025349818397
2011-12-01,1,0.006392083043138149,0.0074662587750471705,-0.025871623693761545,0.006584259994072902,0.9810068263389513
2011-12-05,1,0.005800947544178056,0.006758873256386731,-0.025871623693761545,0.012081911342388996,0.9804760540455538
2011-12-07,1,0.005918770324316934,0.006851838995762839,-0.025871623693761545,0.012081911342388996,0.9806180142699248
2011-12-09,1,0.00586292281000267,0.00680497328383994,-0.02350292573873873,0.01257434411028618,0.9804668752680125
2011-12-13,1,0.004922414389842773,0.005807926660147936,-0.012937991806157494,0.01257434411028618,0.9828747887102823
2011-12-15,1,0.0033617715843512327,0.004018170681461115,-0.011010609498524985,0.01257434411028618,0.9850407194088792
2011-12-19,1,0.0015469071548102876,0.001855836786269442,-0.004416779328233386,0.017334857460922712,0.9815832033482458
2011-12-21,1,0.0018211034830655087,0.002168745403215312,-0.010780634218538407,0.015965043213782417,0.9843204408070081
2011-12-23,1,0.0022418050214177195,0.002628011942224591,-0.010780634218538407,0.017334857460922712,0.9830470822396308
2011-12-28,-1,-0.00033254688494960526,-0.00022519222608166753,-0.004416779328233386,0.017334857460922712,0.9832459222697253
2011-12-30,-1,-0.00017170981062802535,-5.923361911443827e-05,-0.010780634218538407,0.016917427467819986,0.9831820648273725
2012-01-04,-1,-0.0013706511185039053,-0.0010447871888280666,-0.00633846798600409,0.02208845211172101,0.9829794140624565
2012-01-06,1,0.0003177623254747151,0.0003759257615940147,-0.00633846798600409,0.027826806906349512,0.9831631046218088
2012-01-10,1,0.001006404520437884,0.0010654611283885539,-0.00633846798600409,0.018464608444106214,0.9849930827719849
2012-01-12,-1,-0.0034818276162774543,-0.0025812528207105486,-0.0063598495991029945,0.018464608444106214,0.983707853670644
2012-01-17,-1,-0.0019870472152062413,-0.0014143200512732332,-0.0029995767237128014,0.0237310187831691,0.9831733859152665
2012-01-19,1,0.0011889304060245477,0.0013939381033113733,-0.003923089630576517,0.017115688779236655,0.9875200946816854
2012-01-23,1,0.0019904323728839497,0.0020411626369959486,-0.003923089630576517,0.017115688779236655,0.9867482722858573
2012-01-25,1,0.0031573286309769097,0.003356249929994005,-0.005944655118118958,0.012579510326606192,0.9876025781042557
2012-01-27,1,0.00178218669568849,0.0018844808606776646,-0.010683824276279948,0.012579510326606192,0.9868741480013072
2012-01-31,1,0.0017601802842097585,0.0018199528165367155,-0.005944655118118958,0.012579510326606192,0.9875041314697804
2012-02-02,1,0.0005798954068933513,0.0009013930984478076,-0.010683824276279948,0.011122729590637924,0.98806971035726
2012-02-06,1,0.0027051010592861724,0.0027778440767695658,-0.015308536246645086,0.010711038206657598,0.9869764116014148
2012-02-08,1,0.0036858646909195226,0.003984676682886882,-0.015308536246645086,0.010711038206657598,0.9867604030209572
2012-02-10,1,0.0024691564153777766,0.0025549166660025534,-0.012693072513861267,0.010711038206657598,0.9876614279989677
2012-02-14,1,0.003134847359651519,0.003277257544336464,-0.012693072513861267,0.010887664192023742,0.9857340156669893
2012-02-16,1,0.003256492287794257,0.003398222408800251,-0.012693072513861267,0.01192857842041196,0.9854322505756126
2012-02-21,1,0.0023765842463818482,0.002462862824318044,-0.007730837977326447,0.012357826574777008,0.9864538999974853
2012-02-23,1,0.0021678072937566114,0.002204146340104602,-0.008400587389853553,0.013217017375325157,0.98600947313111
2012-02-27,-1,-0.0009875760915067067,-0.00044704815009433,-0.004664163483984113,0.015345122207578714,0.9856499658463304
2012-02-29,0,-0.0001392921033143309,0.00019769130983591967,-0.006966811253930848,0.015345122207578714,0.9853342098922739
2012-03-02,-1,-0.0004675324636731884,-0.0001424944243617909,-0.004904621708138611,0.015345122207578714,0.9861058034678757
2012-03-06,-1,-0.0005012775861915551,-0.0002618634484273405,-0.0013157525657402009,0.015345122207578714,0.987691795234452
2012-03-08,1,0.000568710987452564,0.000650779232982984,-0.004904621708138611,0.015345122207578714,0.9878734905028811
2012-03-12,1,0.00030643033166917585,0.000431562096764661,-0.007291133342300941,0.015345122207578714,0.9860186095328185
2012-03-14,1,0.0020175717173675583,0.002092557175474158,-0.007291133342300941,0.012818352908663405,0.9881766319381394
2012-03-16,0,0.0,0.0,-0.007291133342300941,0.00805145534456303,0.9889402561651629
2012-03-20,0,0.0,0.0,-0.007781799257776171,0.008644869834003345,0.9886147186590792
2012-03-22,0,0.0,0.0,-0.007781799257776171,0.005088000394891599,0.9888360288056719
2012-03-26,0,0.0,0.0,-0.010413208504066782,0.0036469311756959304,0.9883132276328043
2012-03-28,0,0.0,0.0,-0.010413208504066782,0.008611866222420437,0.9870074506845129
2012-03-30,0,-0.00020586199387801775,3.560850700913749e-05,-0.014224787150176079,0.007039572297635695,0.986631933959948
2012-04-03,0,0.0,0.0,-0.014270414997246073,0.015169716697661432,0.9842205016118106
2012-04-05,0,0.0,0.0,-0.020816895749847356,0.015169716697661432,0.9820039936333532
2012-04-10,1,0.002353966668370784,0.002699996236559585,-0.014460998138041973,0.015169716697661432,0.9826893228206746
2012-04-12,1,0.004446917104471348,0.005197054648309307,-0.016107113475575786,0.007508996415633294,0.9818996428948051
2012-04-16,1,0.0029812001631085543,0.0032227283223217576,-0.016107113475575786,0.0027485219161678194,0.982832921768414
2012-04-18,1,0.0018565315232782452,0.0018782729146339559,-0.016107113475575786,0.0027485219161678194,0.9831610213240252
2012-04-20,0,0.0,0.0,-0.020354982042459484,0.0027485219161678194,0.9786812727772772
2012-04-24,0,0.0,0.0,-0.016107113475575786,0.014468085998135559,0.9773341754739265
2012-04-26,0,0.0,0.0,-0.016107113475575786,0.0027485219161678194,0.9783018304296992
2012-04-30,0,0.0,0.0,-0.016107113475575786,0.009738637227931822,0.9779089131650186
2012-05-02,1,0.0005165806745620438,0.000521302100606267,-0.017440586289759474,0.005932513492232048,0.9789719362133705
2012-05-04,-1,-0.000762791359471535,-0.0005452237137817223,-0.016107113475575786,0.005932513492232048,0.9808801857970247
2012-05-08,-1,-0.0025390317849904934,-0.0020285984715526896,-0.015734611113534344,0.014322022445373271,0.9784924886606006
2012-05-10,-1,-0.004183217330567144,-0.003393222562519764,-0.014260679068566698,0.014322022445373271,0.9788327763983561
2012-05-14,-1,-0.005343236686233313,-0.00436089290777398,-0.01632739999191841,0.014453555068397917,0.9772994935951075
2012-05-16,-1,-0.005497068395844358,-0.00449766015433257,-0.018736591674570983,0.014315674734644556,0.9772593879965684
2012-05-18,0,0.0,0.0,-0.01093130523237272,0.015387995131747618,0.9808473145468295
2012-05-22,0,0.0,0.0,-0.01093130523237272,0.014315674734644556,0.9827830642958172
2012-05-24,0,0.0,0.0,-0.015063742962784222,0.015972390802807306,0.9802749160955543
2012-05-29,-1,-0.007751613071305425,-0.006439706784774802,-0.018736591674570983,0.014315674734644556,0.9790077792275879
2012-05-31,-1,-0.008142430308825287,-0.0068309607777452715,-0.019296960912634182,0.015387745884173399,0.9777229885291461
2012-06-04,0,0.0,0.0,-0.015063742962784222,0.01940590274507662,0.977215341813661
2012-06-06,0,0.0,0.0,-0.015063742962784222,0.015387745884173399,0.9803849237541303
2012-06-08,0,0.0,0.0,-0.023059122219275485,0.015387745884173399,0.9766739218452524
2012-06-12,0,0.0,0.0,-0.02214435323065167,0.013542901698008938,0.9773748510179946
2012-06-14,0,0.0,0.0,-0.02214435323065167,0.01940590274507662,0.9769738807030008
2012-06-18,0,0.0,0.0,-0.02214435323065167,0.01745456064372957,0.9779625980516662
2012-06-20,-1,-0.0017827925468110518,-0.0016576872231216931,-0.02214435323065167,0.01745456064372957,0.9772014586023945
2012-06-22,0,0.0,0.0,-0.02214435323065167,0.01533718637630214,0.978105016758298
2012-06-26,0,0.0,0.0,-0.016217599886095644,0.01745456064372957,0.9781004176955305
2012-06-28,0,0.0,0.0,-0.013906222834683478,0.020664228932045284,0.9760953706901859
2012-07-02,0,0.0,0.0,-0.014022112285951077,0.017769764259910073,0.9789513787792284
2012-07-05,0,0.0,0.0,-0.014022112285951077,0.017769764259910073,0.9787487626578927
2012-07-09,0,0.0,0.0,-0.010678882028087991,0.020664228932045284,0.9812252374733661
2012-07-11,0,0.0,0.0,-0.008818740654865348,0.020664228932045284,0.9817354196127333
2012-07-13,0,0.0,0.0,-0.008818740654865348,0.017769764259910073,0.9832048803055596
2012-07-17,-1,-0.002747726888109998,-0.002486526268584188,-0.009945602076404244,0.016974809666594964,0.9837437513839201
2012-07-19,-1,-5.250787583014951e-05,-4.568161695526774e-05,-0.009945602076404244,0.011061509683381215,0.9849356043931237
2012-07-23,-1,-0.0021442076044769698,-0.0018940985135978273,-0.008574314004304098,0.011061509683381215,0.9856636347549514
2012-07-25,-1,-0.0023015639800047488,-0.0020028595027279717,-0.007801221046894067,0.016818686524467757,0.9849620810270591
2012-07-27,-1,-0.0005479305673672568,-0.0004039337701767703,-0.008574314004304098,0.008831745111692454,0.983904839314881
2012-07-31,-1,-0.0007921320212068553,-0.0006051275811635124,-0.007801221046894067,0.013494793031840686,0.9829910145839514
2012-08-02,-1,-0.0007557461902864841,-0.0005760657185573485,-0.009550950562433663,0.013494793031840686,0.98232478117647
2012-08-06,1,0.0013058405298650706,0.0015138222775982228,-0.009550950562433663,0.013494793031840686,0.9832121387728829
2012-08-08,1,0.0025099443395445262,0.002950424435027658,-0.009550950562433663,0.014170458643651159,0.9817491694620029
2012-08-10,0,0.0,0.0,-0.011193313446661052,0.014170458643651159,0.9804939801644793
2012-08-14,0,0.0,0.0,-0.008300995008291075,0.014170458643651159,0.9807547233010352
2012-08-16,1,0.00606070588941037,0.007065965799983927,-0.008300995008291075,0.01939568469075433,0.9823681581981653
2012-08-20,1,0.0015829060693290957,0.00198911713589813,-0.004619148675537533,0.01939568469075433,0.9823277369592952
2012-08-22,1,0.002827452978410529,0.003416338129384277,-0.004619148675537533,0.012239760527228147,0.9845774211556417
2012-08-24,1,0.0007846798275364034,0.0011097481881837939,-0.004163911218421228,0.012239760527228147,0.9887751049282402
2012-08-28,1,0.0014636812816098978,0.0018514886022505605,-0.008300995008291075,0.008059628233103697,0.9888705950265683
2012-08-30,0,0.0,0.0,-0.004163911218421228,0.011724583105702648,0.9883857854980618
2012-09-04,0,0.0,0.0,-0.004163911218421228,0.005403595040345156,0.989894551969042
2012-09-06,0,0.0,0.0,-0.0063935023361910825,0.005403595040345156,0.9909554667817411
2012-09-10,0,0.0,0.0,-0.004163911218421228,0.005403595040345156,0.9910779508779103
2012-09-12,0,0.0,0.0,-0.014509822115206003,0.0029130518032906465,0.9898426230910117
2012-09-14,0,0.0,0.0,-0.014509822115206003,0.0022342731859365667,0.9908447956744043
2012-09-18,1,0.002612724122763776,0.003123139921751743,-0.014509822115206003,0.0035485029882455343,0.9886281791409545
2012-09-20,1,0.0024411796550277676,0.0028739491692704082,-0.01617795577910343,0.0030937965116352,0.9868564211935779
2012-09-24,1,0.0028191781357453393,0.003387248849741132,-0.01676125781138534,0.007363928890233251,0.9847187231526336
2012-09-26,1,0.003135822107075508,0.00351695768699438,-0.015456387467641086,0.011698441690447647,0.9859476819875965
2012-09-28,1,0.0037439699976907393,0.004178073317023854,-0.015456387467641086,0.011698441690447647,0.9861538529824629
2012-10-02,1,0.003317732376037373,0.003664746866403005,-0.015456387467641086,0.014116019524772119,0.9849446365877922
