,value
2014-02-05,1000000.0
2014-02-06,1000000.0
2014-02-07,998246.99
2014-02-10,996243.55
2014-02-11,990984.52
2014-02-12,989481.94
2014-02-13,991485.3799999999
2014-02-14,978463.02
2014-02-18,975795.65
2014-02-19,956874.3600000001
2014-02-20,948012.4900000001
2014-02-21,947533.47
2014-02-24,936516.0100000001
2014-02-25,932923.36
2014-02-26,936188.42
2014-02-27,940072.92
2014-02-28,940072.92
2014-03-03,928876.42
2014-03-04,946470.92
2014-03-05,946927.92
2014-03-06,951726.42
2014-03-07,963608.42
2014-03-10,953097.4199999999
2014-03-11,962008.9199999999
2014-03-12,975144.72
2014-03-13,966109.2
2014-03-14,962402.3199999998
2014-03-17,972132.8799999999
2014-03-18,981631.7599999998
2014-03-19,980936.72
2014-03-20,993910.7999999998
2014-03-21,996690.96
2014-03-24,1003641.3599999999
2014-03-25,1005958.1599999999
2014-03-26,1026345.9999999998
2014-03-27,1041636.8799999999
2014-03-28,1040710.1599999999
2014-03-31,1027736.0799999998
2014-04-01,1024724.2399999998
2014-04-02,1023334.1599999999
2014-04-03,1024029.1999999997
2014-04-04,1034918.1599999999
2014-04-07,1032381.1999999998
2014-04-08,1027219.3999999998
2014-04-09,1031152.1999999996
2014-04-10,1061385.5999999996
2014-04-11,1068022.1999999997
2014-04-14,1065564.1999999997
2014-04-15,1055732.1999999997
2014-04-16,1069005.3999999994
2014-04-17,1074412.9999999995
2014-04-21,1071217.5999999996
2014-04-22,1064826.7999999993
2014-04-23,1057452.7999999996
2014-04-24,1064580.9999999995
2014-04-25,1075150.3999999994
2014-04-28,1076625.1999999997
2014-04-29,1066547.3999999994
2014-04-30,1061385.5999999996
2014-05-01,1071463.3999999994
2014-05-02,1070971.7999999993
2014-05-05,1069496.9999999995
2014-05-06,1076870.9999999995
2014-05-07,1069251.1999999995
2014-05-08,1072446.5999999996
2014-05-09,1072692.3999999994
2014-05-12,1069496.9999999995
2014-05-13,1067530.5999999996
2014-05-14,1071709.1999999997
2014-05-15,1066547.3999999994
2014-05-16,1058681.7999999993
2014-05-19,1047129.1999999996
2014-05-20,1043780.0899999996
2014-05-21,1046318.9899999996
2014-05-22,1050381.2299999995
2014-05-23,1052412.3499999996
2014-05-27,1053174.0199999998
2014-05-28,1045811.21
2014-05-29,1045811.21
2014-05-30,1041748.97
2014-06-02,1042002.8599999999
2014-06-03,1040479.5199999998
2014-06-04,1037432.8399999999
2014-06-05,1034132.2699999998
2014-06-06,1024230.5599999998
2014-06-09,1007981.5999999999
2014-06-10,1012805.51
2014-06-11,1021691.6599999999
2014-06-12,1024867.3499999997
2014-06-13,1026058.7499999999
2014-06-16,1028679.8299999998
2014-06-17,1019625.1899999998
2014-06-18,1014859.5899999999
2014-06-19,1016050.9899999998
2014-06-20,1005090.1099999998
2014-06-23,1003183.8699999999
2014-06-24,1015574.4299999999
2014-06-25,1014144.7499999999
2014-06-26,1021293.1499999998
2014-06-27,1014144.7499999999
