,value
2014-02-05,991595.5
2014-02-06,976941.5
2014-02-07,983837.73
2014-02-10,972966.37
2014-02-11,977889.25
2014-02-12,973274.0499999999
2014-02-13,979119.9699999999
2014-02-14,982401.89
2014-02-18,984863.33
2014-02-19,980043.0099999999
2014-02-20,982094.21
2014-02-21,989273.41
2014-02-24,989786.21
2014-02-25,991016.93
2014-02-26,998708.9299999998
2014-02-27,1007016.2899999998
2014-02-28,1006298.3699999998
2014-03-03,1014810.8499999999
2014-03-04,1008041.8899999998
2014-03-05,1007631.6499999998
2014-03-06,1012730.8099999997
2014-03-07,1011883.2099999997
2014-03-10,1008704.7099999997
2014-03-11,1046634.8099999997
2014-03-12,1045893.1599999997
2014-03-13,1031695.8599999998
2014-03-14,1033920.8099999997
2014-03-17,1034132.7099999996
2014-03-18,1031060.1599999998
2014-03-19,1018240.2099999996
2014-03-20,1023537.7099999996
2014-03-21,1011565.3599999998
2014-03-24,1017180.7099999997
2014-03-25,1020041.3599999999
2014-03-26,1020783.0099999998
2014-03-27,1017392.6099999999
2014-03-28,1026466.4799999999
2014-03-31,1034805.72
2014-04-01,1033433.44
2014-04-02,1030161.08
2014-04-03,1030899.9999999999
2014-04-04,1033116.76
2014-04-07,1024038.6
2014-04-08,1035333.5199999999
2014-04-09,1038183.6399999999
2014-04-10,1049584.12
2014-04-11,1048106.28
2014-04-14,1056762.1999999997
2014-04-15,1064362.52
2014-04-16,1064362.52
2014-04-17,1058240.04
2014-04-21,1052117.56
2014-04-22,1048422.9599999998
2014-04-23,1046417.3199999998
2014-04-24,1047156.2399999993
2014-04-25,1037761.3999999992
2014-04-28,1042194.9199999992
2014-04-29,1029633.2799999993
2014-04-30,1030899.9999999993
2014-05-01,1035333.5199999993
2014-05-02,1030372.1999999993
2014-05-05,1033433.4399999992
2014-05-06,1033152.1799999992
2014-05-07,1043488.5199999991
2014-05-08,1044409.5799999991
2014-05-09,1034380.2599999991
2014-05-12,1035096.6399999992
2014-05-13,1028239.8599999992
2014-05-14,1020068.4199999992
2014-05-15,1014821.4199999992
2014-05-16,1021157.4199999992
2014-05-19,1010762.4199999992
2014-05-20,1015514.4199999992
2014-05-21,1005317.4199999992
2014-05-22,1002469.6199999992
2014-05-23,998066.8199999991
2014-05-27,998458.1799999992
2014-05-28,1008829.2199999993
2014-05-29,1008437.8599999992
2014-05-30,1007557.2999999991
2014-06-02,1001686.8999999992
2014-06-03,1007361.6199999992
2014-06-04,997675.4599999993
2014-06-05,997577.6199999992
2014-06-06,1002371.7799999993
2014-06-09,1008046.4999999993
2014-06-10,1012938.4999999993
2014-06-11,1017439.1399999992
2014-06-12,1023896.5799999991
2014-06-13,1016754.2599999993
2014-06-16,1010786.0199999993
2014-06-17,1009122.7399999993
2014-06-18,1008340.0199999993
2014-06-19,1002860.9799999993
2014-06-20,1002763.1399999992
2014-06-23,1002860.9799999993
2014-06-24,1007165.9399999992
2014-06-25,1005796.1799999992
2014-06-26,1006774.5799999991
2014-06-27,1007263.7799999993
2014-06-30,1014308.2599999993
2014-07-01,1011764.4199999992
2014-07-02,1016362.8999999992
2014-07-03,1011960.0999999992
2014-07-07,1019885.1399999992
2014-07-08,1020667.8599999992
2014-07-09,1011079.5399999993
2014-07-10,1015873.6999999993
2014-07-11,1017928.3399999992
2014-07-14,1016949.9399999992
2014-07-15,1018613.2199999993
2014-07-16,1028690.7399999993
2014-07-17,1037496.3399999992
2014-07-18,1031430.2599999993
