,value
2014-02-05,997974.5000000001
2014-02-06,1028154.45
2014-02-07,1052663.0
2014-02-10,1050637.5
2014-02-11,1090539.85
2014-02-12,1075956.25
2014-02-13,1082842.9500000002
2014-02-14,1085071.0
2014-02-18,1096413.8000000003
2014-02-19,1104515.7999999998
2014-02-20,1121732.5500000003
2014-02-21,1120112.15
2014-02-24,1141785.0
2014-02-25,1125783.5499999998
2014-02-26,1117276.4500000002
2014-02-27,1128011.6
2014-02-28,1154545.65
2014-03-03,1141987.5500000003
2014-03-04,1152520.15
2014-03-05,1138139.1
2014-03-06,1152925.25
2014-03-07,1138341.65
2014-03-10,1143810.5
2014-03-11,1128619.25
2014-03-12,1121935.1
2014-03-13,1119099.4
2014-03-14,1117884.1
2014-03-17,1146848.75
2014-03-18,1147253.85
2014-03-19,1149684.4500000002
2014-03-20,1137936.55
2014-03-21,1123758.05
2014-03-24,1129429.4500000002
2014-03-25,1101882.6500000001
2014-03-26,1117479.0000000002
2014-03-27,1123150.4000000001
2014-03-28,1095401.05
2014-03-31,1106946.4000000001
2014-04-01,1091957.7
2014-04-02,1085881.2000000002
2014-04-03,1087745.47
2014-04-04,1078832.86
2014-04-07,1043364.31
2014-04-08,1064281.66
2014-04-09,1067191.9
2014-04-10,1083198.22
2014-04-11,1088654.92
2014-04-14,1061917.09
2014-04-15,1045728.8799999999
2014-04-16,1036088.71
2014-04-17,1020078.3600000001
2014-04-21,1053913.36
2014-04-22,1061618.36
2014-04-23,1084063.36
2014-04-24,1105335.8600000003
2014-04-25,1115888.3600000003
2014-04-28,1117228.3600000003
2014-04-29,1113375.8600000003
2014-04-30,1112370.8600000003
2014-05-01,1115050.8600000003
2014-05-02,1123174.9600000004
2014-05-05,1124054.3600000003
2014-05-06,1117195.0400000005
2014-05-07,1138652.4000000004
2014-05-08,1115612.1200000006
2014-05-09,1116843.2800000005
2014-05-12,1128627.2400000005
2014-05-13,1127396.0800000003
2014-05-14,1125461.4000000006
2014-05-15,1096968.8400000005
2014-05-16,1105411.0800000005
2014-05-19,1111742.7600000005
2014-05-20,1116843.2800000007
