,value
2014-02-05,997485.4600000002
2014-02-06,973896.6800000003
2014-02-07,958210.7400000002
2014-02-10,942165.5800000001
2014-02-11,944271.3000000003
2014-02-12,948961.7000000003
2014-02-13,947682.5000000005
2014-02-14,948748.5000000003
2014-02-18,948961.7000000003
2014-02-19,947042.9000000004
2014-02-20,948855.1000000004
2014-02-21,946083.5000000003
2014-02-24,958555.7000000004
2014-02-25,958449.1000000003
2014-02-26,965697.9000000001
2014-02-27,959728.3000000002
2014-02-28,971111.8400000002
2014-03-03,957176.0600000002
2014-03-04,985260.3800000002
2014-03-05,980260.5200000001
2014-03-06,994940.9600000002
2014-03-07,998557.8800000002
2014-03-10,996855.8000000002
2014-03-11,991536.8000000002
2014-03-12,988345.4000000003
2014-03-13,964835.4200000002
2014-03-14,959303.6600000001
2014-03-17,970899.0800000002
2014-03-18,974409.6200000002
2014-03-19,965260.9400000002
2014-03-20,975473.4200000002
2014-03-21,973664.9600000002
2014-03-24,968239.5800000002
2014-03-25,966431.1200000002
2014-03-26,990047.4800000003
2014-03-27,986536.9400000003
2014-03-28,985628.3500000003
2014-03-31,980943.5000000003
2014-04-01,993363.8000000004
2014-04-02,984974.6500000005
2014-04-03,991293.7500000005
2014-04-04,971573.8000000004
2014-04-07,996523.3500000004
2014-04-08,997721.8000000004
2014-04-09,973425.9500000003
2014-04-10,1010033.1500000004
2014-04-11,1018967.0500000003
2014-04-14,1008507.8500000003
2014-04-15,1002624.5500000003
2014-04-16,987807.3500000002
2014-04-17,1000663.4500000003
2014-04-21,995760.7000000003
2014-04-22,991402.7000000004
2014-04-23,990749.0000000003
2014-04-24,987698.4000000004
2014-04-25,991838.5000000003
2014-04-28,991511.6500000003
2014-04-29,983558.3000000003
2014-04-30,987480.5000000002
2014-05-01,994126.4500000004
2014-05-02,992928.0000000002
2014-05-05,988243.1500000004
2014-05-06,1000881.3500000003
2014-05-07,981488.2500000002
2014-05-08,974515.4500000003
2014-05-09,972118.5500000003
2014-05-12,968391.4500000003
2014-05-13,962235.4500000003
2014-05-14,955431.4500000002
2014-05-15,946143.4500000002
2014-05-16,1010511.4500000003
2014-05-19,951759.4500000003
2014-05-20,940635.4500000003
2014-05-21,948951.4500000003
2014-05-22,952083.4500000004
2014-05-23,958887.4500000003
2014-05-27,987075.4500000003
2014-05-28,983511.4500000003
2014-05-29,985887.4500000003
2014-05-30,988263.4500000003
2014-06-02,992475.4500000003
