,value
2014-02-05,1000000.0
2014-02-06,1000000.0
2014-02-07,1021263.0899999999
2014-02-10,1013692.6399999999
2014-02-11,1037259.7799999999
2014-02-12,1046212.6599999998
2014-02-13,1052005.7000000002
2014-02-14,1072347.17
2014-02-18,1071096.4
2014-02-19,1070767.25
2014-02-20,1081431.71
2014-02-21,1081826.69
2014-02-24,1093741.92
2014-02-25,1077086.9300000002
2014-02-26,1058786.19
2014-02-27,1062801.8199999998
2014-02-28,1068463.2000000002
2014-03-03,1076691.9500000002
2014-03-04,1090450.42
2014-03-05,1098218.3599999999
2014-03-06,1098350.02
2014-03-07,1096572.6099999999
2014-03-10,1089397.1399999997
2014-03-11,1078337.7000000002
2014-03-12,1078732.6800000002
2014-03-13,1071952.19
2014-03-14,1069253.1599999997
2014-03-17,1080115.1099999999
2014-03-18,1079522.6399999997
2014-03-19,1059247.0
2014-03-20,1068529.0299999998
2014-03-21,1085184.0199999996
2014-03-24,1079983.4499999997
2014-03-25,1064315.9099999997
2014-03-26,1054611.2999999996
2014-03-27,1049590.7399999998
2014-03-28,1047212.5799999994
2014-03-31,1029376.3799999994
2014-04-01,1026271.5599999994
2014-04-02,1019731.6199999994
2014-04-03,1010039.8199999994
2014-04-04,984504.2999999995
2014-04-07,972970.1399999994
2014-04-08,966247.0199999994
2014-04-09,979693.2599999994
2014-04-10,958722.0599999994
2014-04-11,948791.5799999994
2014-04-14,961127.5799999994
2014-04-15,970811.3399999993
2014-04-16,983455.7399999994
2014-04-17,988451.8199999994
2014-04-21,996100.1399999994
2014-04-22,966493.7399999994
2014-04-23,999122.4599999993
2014-04-24,990733.9799999994
2014-04-25,993632.9399999994
2014-04-28,994866.5399999995
2014-04-29,991042.3799999994
2014-04-30,977781.1799999996
2014-05-01,985737.8999999996
2014-05-02,990249.5999999995
2014-05-05,997619.6199999995
2014-05-06,987772.7899999996
2014-05-07,992061.8999999994
2014-05-08,993209.6899999994
2014-05-09,997982.0799999995
2014-05-12,1008493.4199999995
2014-05-13,1012842.9399999994
2014-05-14,998465.3599999994
2014-05-15,988074.8399999994
2014-05-16,979375.7999999995
2014-05-19,980583.9999999995
2014-05-20,993330.5099999997
2014-05-21,985356.3899999998
2014-05-22,985779.2599999997
2014-05-23,980825.6399999998
2014-05-27,978952.9299999997
2014-05-28,984087.7799999997
2014-05-29,977744.7299999996
2014-05-30,974724.2299999996
2014-06-02,974700.7699999998
2014-06-03,973394.1899999997
2014-06-04,964901.4199999999
2014-06-05,954151.8299999998
2014-06-06,949163.0700000001
2014-06-09,943758.5799999998
2014-06-10,948153.44
2014-06-11,964842.0299999999
2014-06-12,976066.74
2014-06-13,967752.14
2014-06-16,961219.24
2014-06-17,966564.3399999999
2014-06-18,965214.35
2014-06-19,967630.07
2014-06-20,974700.4700000001
2014-06-23,966157.07
2014-06-24,957672.59
2014-06-25,957319.07
2014-06-26,954962.2700000001
2014-06-27,958792.07
2014-06-30,947184.83
