,value
2014-02-05,988047.19
2014-02-06,965762.29
2014-02-07,949555.0899999999
2014-02-10,954619.84
2014-02-11,933550.48
2014-02-12,932942.71
2014-02-13,948339.55
2014-02-14,936791.9200000002
2014-02-18,951378.4000000001
2014-02-19,946718.8299999998
2014-02-20,939425.5899999999
2014-02-21,941046.3099999998
2014-02-24,933955.6600000001
2014-02-25,935171.2
2014-02-26,933753.0699999998
2014-02-27,949960.27
2014-02-28,951986.17
2014-03-03,964344.16
2014-03-04,967585.6
2014-03-05,945908.47
2014-03-06,970693.6100000002
2014-03-07,970693.6100000002
2014-03-10,965781.2300000002
2014-03-11,963234.0700000002
2014-03-12,976151.8100000002
2014-03-13,963052.1300000002
2014-03-14,957048.1100000002
2014-03-17,969238.0900000002
2014-03-18,997620.7300000002
2014-03-19,991434.7700000003
2014-03-20,1026731.1300000002
2014-03-21,1025639.4900000001
2014-03-24,1026185.3100000002
2014-03-25,1029642.1700000003
2014-03-26,1003442.8100000002
2014-03-27,990888.9500000002
2014-03-28,991434.7700000003
2014-03-31,1000713.7100000002
2014-04-01,1011993.9900000001
2014-04-02,1036555.8900000001
2014-04-03,1049473.6300000001
2014-04-04,1018907.7100000002
2014-04-07,997620.7300000002
2014-04-08,991798.6500000001
2014-04-09,1018907.7100000002
2014-04-10,965599.2900000002
2014-04-11,967054.8100000002
2014-04-14,966872.8700000002
2014-04-15,971785.2500000003
2014-04-16,976515.6900000003
2014-04-17,986081.3400000003
2014-04-21,986642.2500000003
2014-04-22,976545.8700000002
2014-04-23,991503.4700000002
2014-04-24,912461.7600000004
2014-04-25,882862.4700000003
2014-04-28,885211.6200000005
2014-04-29,881296.3700000005
2014-04-30,902282.1100000003
2014-05-01,895861.1000000004
2014-05-02,890849.5800000004
2014-05-05,895704.4900000005
2014-05-06,895200.3700000007
2014-05-07,897726.4500000005
2014-05-08,899305.2500000003
2014-05-09,895200.3700000005
2014-05-12,899227.9600000005
2014-05-13,883636.5900000005
2014-05-14,891509.4600000004
2014-05-15,898764.8500000004
2014-05-16,923897.3100000006
2014-05-19,930685.7200000006
2014-05-20,928949.1500000006
2014-05-21,938579.2200000006
2014-05-22,934632.4700000006
2014-05-23,956892.1400000005
2014-05-27,975836.5400000006
2014-05-28,974889.3200000005
2014-05-29,975362.9300000005
2014-05-30,979467.5500000005
2014-06-02,983730.0400000006
2014-06-03,1020671.6200000006
2014-06-04,1019250.7900000006
2014-06-05,1026512.8100000005
2014-06-06,1031564.6500000006
2014-06-09,1030933.1700000005
2014-06-10,1028249.3800000007
2014-06-11,1024776.2400000005
2014-06-12,1030604.0900000003
2014-06-13,1033435.3100000004
2014-06-16,1045861.2200000003
2014-06-17,1048220.5700000004
2014-06-18,1046647.6700000005
2014-06-19,1039569.6200000005
2014-06-20,1044602.9000000001
2014-06-23,1024784.3600000003
2014-06-24,1018487.4999999999
2014-06-25,1020172.9199999999
2014-06-26,1018947.1599999999
2014-06-27,1025842.0599999999
2014-06-30,1023543.7599999998
2014-07-01,1007608.8799999997
2014-07-02,1006383.1199999996
2014-07-03,1001633.2999999998
2014-07-07,1007762.0999999999
2014-07-08,991520.7799999998
2014-07-09,963175.0799999998
2014-07-10,969763.5399999998
2014-07-11,972564.7999999996
2014-07-14,973924.3999999996
2014-07-15,967330.3399999995
2014-07-16,967398.3199999996
2014-07-17,961552.0399999996
2014-07-18,974808.1399999994
2014-07-21,978275.1199999996
2014-07-22,973244.5999999995
2014-07-23,960872.2399999996
2014-07-24,950403.3199999996
2014-07-25,945100.8799999997
2014-07-28,939934.3999999996
2014-07-29,935447.7199999995
2014-07-30,923075.3599999996
2014-07-31,895747.3999999994
2014-08-01,895883.3599999995
2014-08-04,898058.7199999995
2014-08-05,904856.7199999995
2014-08-06,899554.2799999994
2014-08-07,927154.1599999995
2014-08-08,918452.7199999995
2014-08-11,907032.0799999994
2014-08-12,915869.4799999995
2014-08-13,911926.6399999994
2014-08-14,914509.8799999994
2014-08-15,900505.9999999994
2014-08-18,904320.7199999995
2014-08-19,909950.9599999994
2014-08-20,916604.8799999994
2014-08-21,921339.3999999994
2014-08-22,915069.3599999995
2014-08-25,918524.2799999994
2014-08-26,908415.4399999994
2014-08-27,911998.3199999994
2014-08-28,919675.9199999995
2014-08-29,920187.7599999994
2014-09-02,915837.1199999993
2014-09-03,920059.7999999995
2014-09-04,914429.5599999994
2014-09-05,920955.5199999994
2014-09-08,920827.5599999994
2014-09-09,918908.1599999995
2014-09-10,921083.4799999995
2014-09-11,929272.9199999995
2014-09-12,916860.7999999995
2014-09-15,923002.8799999994
2014-09-16,894595.7599999994
2014-09-17,877832.9999999994
2014-09-18,860302.4799999995
2014-09-19,870795.1999999994
2014-09-22,883591.1999999994
2014-09-23,890628.9999999994
2014-09-24,897129.7999999995
2014-09-25,886799.4199999996
2014-09-26,893092.6399999994
2014-09-29,893330.1199999995
2014-09-30,901048.2199999995
2014-10-01,925271.1799999996
2014-10-02,925962.2599999997
2014-10-03,931725.8599999995
2014-10-06,958622.6599999997
2014-10-07,937105.2199999995
2014-10-08,953115.2199999995
2014-10-09,929420.4199999996
2014-10-10,844247.2199999995
2014-10-13,845912.2599999997
2014-10-14,834511.8499999994
2014-10-15,806203.9599999995
2014-10-16,809406.2099999995
2014-10-17,815810.7099999995
2014-10-20,788527.5399999996
2014-10-21,764446.6199999994
2014-10-22,748050.1099999995
2014-10-23,787288.2699999994
2014-10-24,786455.6299999994
2014-10-27,781251.6299999994
2014-10-28,788120.9099999995
2014-10-29,788953.5499999995
2014-10-30,791555.5499999995
2014-10-31,810394.0299999994
2014-11-03,794573.8699999993
2014-11-04,792492.2699999992
2014-11-05,788329.0699999994
2014-11-06,789890.2699999992
2014-11-07,796759.5499999992
