,value
2014-02-05,984978.5499999999
2014-02-06,984607.6499999999
2014-02-07,969029.8499999999
2014-02-10,964949.9499999998
2014-02-11,952710.2499999999
2014-02-12,953452.0499999999
2014-02-13,950299.3999999999
2014-02-14,945106.7999999998
2014-02-18,957902.85
2014-02-19,957717.3999999999
2014-02-20,942881.3999999999
2014-02-21,940656.0
2014-02-24,931754.3999999999
2014-02-25,934536.1499999999
2014-02-26,927859.95
2014-02-27,918772.8999999999
2014-02-28,934948.4799999997
2014-03-03,931477.5399999997
2014-03-04,941101.5099999997
2014-03-05,940943.7399999998
2014-03-06,942994.7499999998
2014-03-07,945203.5299999997
2014-03-10,947727.8499999997
2014-03-11,950725.4799999997
2014-03-12,948674.4699999997
2014-03-13,961296.0699999996
2014-03-14,963978.1599999997
2014-03-17,958298.4399999997
2014-03-18,965268.5799999997
2014-03-19,965268.5799999997
2014-03-20,960914.0199999997
2014-03-21,948818.0199999997
2014-03-24,937850.9799999996
2014-03-25,951559.7799999997
2014-03-26,958172.2599999999
2014-03-27,960107.6199999999
2014-03-28,962551.5999999997
2014-03-31,980555.8899999998
2014-04-01,981671.1999999998
2014-04-02,985654.4499999998
2014-04-03,992824.2999999998
2014-04-04,981033.8799999999
2014-04-07,981830.5299999998
2014-04-08,971952.0699999998
2014-04-09,978325.2699999998
2014-04-10,957612.3699999999
2014-04-11,943272.6699999999
2014-04-14,925427.7099999998
2014-04-15,924949.7199999997
2014-04-16,931960.2399999999
2014-04-17,932916.2199999997
2014-04-21,939130.0899999999
2014-04-22,951239.1699999999
2014-04-23,949964.5299999998
2014-04-24,950601.8499999997
2014-04-25,952673.1399999998
2014-04-28,944387.9799999999
2014-04-29,943272.6699999999
2014-04-30,942954.0099999998
2014-05-01,936740.1399999998
2014-05-02,943750.6599999998
2014-05-05,939289.4199999999
2014-05-06,936899.4699999997
2014-05-07,934987.5099999998
2014-05-08,933234.8799999999
2014-05-09,921444.4599999998
2014-05-12,925174.4799999997
2014-05-13,922747.4399999997
2014-05-14,920017.0199999997
2014-05-15,908791.9599999996
2014-05-16,916073.0799999997
2014-05-19,915314.6299999998
2014-05-20,901207.4599999996
2014-05-21,906516.6099999996
2014-05-22,906819.9899999998
2014-05-23,909095.3399999997
2014-05-27,916528.1499999997
2014-05-28,912584.2099999996
2014-05-29,919561.9499999996
2014-05-30,925781.2399999998
2014-06-02,925629.5499999997
2014-06-03,925477.8599999996
2014-06-04,959001.3499999996
2014-06-05,941101.9299999997
2014-06-06,947624.5999999996
2014-06-09,944135.7299999997
2014-06-10,938371.5099999997
2014-06-11,927904.8999999997
2014-06-12,922140.6799999997
2014-06-13,920775.4699999997
2014-06-16,910612.2399999998
2014-06-17,934124.1899999997
2014-06-18,910308.8599999998
2014-06-19,896656.7599999998
2014-06-20,876581.2499999995
2014-06-23,880424.5299999996
2014-06-24,879463.7099999995
2014-06-25,881248.0899999996
2014-06-26,887562.0499999995
2014-06-27,880150.0099999997
2014-06-30,875208.6499999996
2014-07-01,877267.5499999995
2014-07-02,877267.5499999995
2014-07-03,886052.1899999995
2014-07-07,873149.7499999995
2014-07-08,873287.0099999995
2014-07-09,873012.4899999995
2014-07-10,871228.1099999995
2014-07-11,875620.4299999996
2014-07-14,879051.9299999996
2014-07-15,872463.4499999996
2014-07-16,863816.0699999996
2014-07-17,855992.2499999995
2014-07-18,855992.2499999995
2014-07-21,851188.1499999997
2014-07-22,847070.3499999996
2014-07-23,854885.1099999995
2014-07-24,853671.0099999997
2014-07-25,848544.8099999996
2014-07-28,846656.2099999996
2014-07-29,851647.5099999995
2014-07-30,852591.8099999996
2014-07-31,848941.4099999996
2014-08-01,858978.9099999996
2014-08-04,836703.9099999997
2014-08-05,843303.9099999997
2014-08-06,858341.8099999996
2014-08-07,854141.2099999996
2014-08-08,870243.5099999995
2014-08-11,869123.3499999996
2014-08-12,865202.7899999995
2014-08-13,847560.2699999996
2014-08-14,847195.1499999996
2014-08-15,840814.5099999995
2014-08-18,843738.9699999995
2014-08-19,850917.1899999996
2014-08-20,852778.2099999996
2014-08-21,852113.5599999995
2014-08-22,845334.1299999995
2014-08-25,845865.8499999996
2014-08-26,851315.9799999996
2014-08-27,853442.8599999996
2014-08-28,851010.4299999997
2014-08-29,860852.2899999998
2014-09-02,861661.2099999997
2014-09-03,867054.0099999998
2014-09-04,863009.4099999998
2014-09-05,867054.0099999998
2014-09-08,873255.7299999996
2014-09-09,883636.8699999998
2014-09-10,889434.1299999998
2014-09-11,886333.2699999997
2014-09-12,884715.4299999998
2014-09-15,887951.1099999998
2014-09-16,908229.5099999999
2014-09-17,905348.1
2014-09-18,912894.6499999999
2014-09-19,908641.1399999999
2014-09-22,905348.1
2014-09-23,879278.1999999998
2014-09-24,875024.69
2014-09-25,861029.2699999999
2014-09-26,857599.0200000001
2014-09-29,868575.8200000002
2014-09-30,876671.2100000001
2014-10-01,869536.2900000002
2014-10-02,865008.3600000002
2014-10-03,834547.7400000002
2014-10-06,826669.38
2014-10-07,814441.86
2014-10-08,837241.09
2014-10-09,810748.1299999999
2014-10-10,804634.37
2014-10-13,818008.22
2014-10-14,812276.57
2014-10-15,828325.19
2014-10-16,833929.47
2014-10-17,831636.8099999999
2014-10-20,808073.3599999999
2014-10-21,793553.1799999999
2014-10-22,797629.02
2014-10-23,785528.87
2014-10-24,793400.89
2014-10-27,789824.89
2014-10-28,792804.89
2014-10-29,818909.69
2014-10-30,803771.29
2014-10-31,812472.8899999999
2014-11-03,812353.6900000001
2014-11-04,809731.29
2014-11-05,818909.69
2014-11-06,819386.4899999999
2014-11-07,811757.6899999998
2014-11-10,819028.8899999999
2014-11-11,822366.4899999999
2014-11-12,816525.69
2014-11-13,827015.2899999999
2014-11-14,821889.69
2014-11-17,824750.4899999999
2014-11-18,863848.09
2014-11-19,855384.89
2014-11-20,859199.2899999999
2014-11-21,864086.4899999999
2014-11-24,869331.29
2014-11-25,867662.49
2014-11-26,875887.29
2014-11-28,880536.09
2014-12-01,880536.09
2014-12-02,886019.2899999999
2014-12-03,892098.49
2014-12-04,881370.4899999999
2014-12-05,894482.49
2014-12-08,891502.49
2014-12-09,890668.09
2014-12-10,872907.29
2014-12-11,879344.0899999999
2014-12-12,864444.0899999999
2014-12-15,858126.4899999999
2014-12-16,850378.49
2014-12-17,866232.09
2014-12-18,889595.2899999999
2014-12-19,889476.09
2014-12-22,900800.0899999999
2014-12-23,879344.0899999999
2014-12-24,883039.2899999999
2014-12-26,877436.8899999999
2014-12-29,871000.09
2014-12-30,878390.49
2014-12-31,888760.8899999999
2015-01-02,892575.2899999999
2015-01-05,896151.2899999999
2015-01-06,900442.4899999999
2015-01-07,910445.3699999999
2015-01-08,932269.6199999999
2015-01-09,927904.7699999999
2015-01-12,928777.7399999999
2015-01-13,907826.46
2015-01-14,895106.0399999998
2015-01-15,896727.2699999999
2015-01-16,907452.33
2015-01-20,900468.57
2015-01-21,911193.6299999999
2015-01-22,941373.45
2015-01-23,959705.82
2015-01-26,942745.2599999999
2015-01-27,938629.83
2015-01-28,915558.4799999999
2015-01-29,910570.08
2015-01-30,890491.7699999999
2015-02-02,907452.33
2015-02-03,932768.46
2015-02-04,924537.5999999999
2015-02-05,939378.0899999999
2015-02-06,928777.7399999999
2015-02-09,918177.3899999999
2015-02-10,933766.1399999999
2015-02-11,927780.0599999999
2015-02-12,934514.3999999999
2015-02-13,938629.83
2015-02-17,973673.3399999999
2015-02-18,979035.8699999999
2015-02-19,974421.5999999999
2015-02-20,982652.46
2015-02-23,988389.1199999999
2015-02-24,985520.7899999998
2015-02-25,980657.0999999999
2015-02-26,982901.8799999999
2015-02-27,967687.2599999999
2015-03-02,983151.2999999998
2015-03-03,973174.4999999999
2015-03-04,975169.8599999999
2015-03-05,979035.8699999999
2015-03-06,953844.45
2015-03-09,959082.2699999999
2015-03-10,962200.02
2015-03-11,959955.2400000001
2015-03-12,972977.8500000001
2015-03-13,969302.1
2015-03-16,984512.1
2015-03-17,972470.85
2015-03-18,983751.6
2015-03-19,984385.35
2015-03-20,988948.35
2015-03-23,997187.1
2015-03-24,997820.85
2015-03-25,983624.8499999999
2015-03-26,979442.1000000001
2015-03-27,969682.3500000001
2015-03-30,956500.3500000001
2015-03-31,961950.6000000002
2015-04-01,985399.3500000001
2015-04-02,976146.6000000001
2015-04-06,996772.8
2015-04-07,994453.6800000002
2015-04-08,1009270.28
2015-04-09,999736.1200000001
2015-04-10,989428.9199999999
2015-04-13,987496.3200000001
2015-04-14,989944.28
2015-04-15,989686.6000000001
2015-04-16,981675.32
2015-04-17,974920.47
2015-04-20,983204.7200000001
2015-04-21,982440.02
2015-04-22,994292.8700000001
2015-04-23,1000537.92
2015-04-24,989194.87
2015-04-27,971351.87
2015-04-28,975302.82
2015-04-29,964724.47
2015-04-30,948920.67
2015-05-01,963577.4199999999
2015-05-04,969949.9199999998
2015-05-05,982567.47
2015-05-06,990087.02
2015-05-07,986518.42
2015-05-08,990713.2099999998
2015-05-11,988243.3999999999
2015-05-12,977584.22
2015-05-13,973164.5599999999
2015-05-14,991363.16
2015-05-15,993443.0
2015-05-18,1007091.95
2015-05-19,1019700.9799999999
2015-05-20,1024250.63
2015-05-21,1019311.0099999999
2015-05-22,1023340.7
2015-05-26,1039589.45
2015-05-27,1026949.3999999997
2015-05-28,1025488.4899999996
2015-05-29,1013668.3999999997
2015-06-01,1018715.1799999998
2015-06-02,1021105.7599999997
2015-06-03,1020441.7099999997
2015-06-04,1009949.7199999999
2015-06-05,1002246.7399999996
2015-06-08,997996.8199999997
2015-06-09,995074.9999999998
2015-06-10,1011543.4399999997
2015-06-11,1012340.2999999997
2015-06-12,1003043.5999999997
2015-06-15,1001715.4999999998
2015-06-16,999324.9199999998
2015-06-17,997864.0099999999
2015-06-18,1009835.4799999996
2015-06-19,1009703.8599999995
2015-06-22,1016284.8599999995
2015-06-23,1008387.6599999996
2015-06-24,990750.5799999996
2015-06-25,993514.5999999996
2015-06-26,989302.7599999995
2015-06-29,964821.4399999996
2015-06-30,975351.0399999996
2015-07-01,975087.7999999996
2015-07-02,971534.0599999996
2015-07-06,967848.6999999996
2015-07-07,966927.3599999995
2015-07-08,958898.5399999996
2015-07-09,962057.4199999997
2015-07-10,978904.7799999997
2015-07-13,989434.3799999997
2015-07-14,998911.0199999997
2015-07-15,997331.5799999995
2015-07-16,986143.8799999995
2015-07-17,987556.2799999994
2015-07-20,988711.8799999995
2015-07-21,989995.8799999994
2015-07-22,986400.6799999996
2015-07-23,986657.4799999995
2015-07-24,996801.0799999995
2015-07-27,1001295.0799999996
2015-07-28,978054.6799999996
2015-07-29,981696.0299999993
2015-07-30,986738.0299999994
2015-07-31,988124.5799999994
2015-08-03,983208.6299999994
2015-08-04,980309.4799999994
2015-08-05,991653.9799999994
2015-08-06,975771.6799999994
2015-08-07,976654.0299999994
2015-08-10,978418.7299999995
2015-08-11,975519.5799999994
2015-08-12,975519.5799999994
2015-08-13,976654.0299999994
2015-08-14,977914.5299999994
2015-08-17,992536.3299999994
2015-08-18,984343.0799999995
2015-08-19,976527.9799999994
2015-08-20,964175.0799999994
2015-08-21,936191.9799999994
2015-08-24,893839.1799999994
2015-08-25,880856.0299999993
2015-08-26,899763.5299999996
2015-08-27,883629.1299999995
2015-08-28,883124.9299999995
2015-08-31,899133.2799999994
2015-09-01,933923.0799999995
2015-09-02,908460.9799999995
2015-09-03,928250.8299999995
2015-09-04,940855.8299999995
2015-09-08,929753.7499999994
2015-09-09,913864.0299999994
2015-09-10,919379.4699999995
2015-09-11,917934.9499999995
2015-09-14,902570.5099999995
2015-09-15,918328.9099999996
2015-09-16,920823.9899999995
2015-09-17,929885.0699999995
2015-09-18,915439.8699999993
2015-09-21,916621.7499999993
2015-09-22,917934.9499999993
2015-09-23,929097.1499999992
2015-09-24,941047.2699999993
2015-09-25,965341.4699999993
