,value
2014-02-05,1002048.0800000002
2014-02-06,998975.96
2014-02-07,981823.2899999999
2014-02-10,977215.11
2014-02-11,986784.7100000001
2014-02-12,987270.9299999999
2014-02-13,999183.32
2014-02-14,996265.9999999999
2014-02-18,1009393.9399999998
2014-02-19,1011338.82
2014-02-20,1033461.83
2014-02-21,1020090.7799999999
2014-02-24,1023251.2099999998
2014-02-25,1030544.51
2014-02-26,1031030.7299999999
2014-02-27,1029815.1799999999
2014-02-28,1020090.7799999999
2014-03-03,1033704.9399999998
2014-03-04,1015714.7999999999
2014-03-05,1018389.01
2014-03-06,1018145.9
2014-03-07,1020090.7799999999
2014-03-10,1018632.1199999999
2014-03-11,1030058.2899999999
2014-03-12,1032246.2799999999
2014-03-13,1039539.58
2014-03-14,1042213.7899999999
2014-03-17,1035892.9299999999
2014-03-18,1051538.4899999998
2014-03-19,1052840.8399999999
2014-03-20,1056747.8900000001
2014-03-21,1044766.27
2014-03-24,1025751.9600000001
2014-03-25,1015593.63
2014-03-26,1044766.2699999999
2014-03-27,1034347.4699999999
2014-03-28,1038775.46
2014-03-31,1032784.65
2014-04-01,1027835.7199999999
2014-04-02,1025231.0199999999
2014-04-03,1026793.84
2014-04-04,1044766.2699999999
2014-04-07,1055445.54
2014-04-08,1054924.5999999999
2014-04-09,1045026.74
2014-04-10,1069771.39
2014-04-11,1085660.0599999998
2014-04-14,1080711.13
2014-04-15,1079148.3099999998
2014-04-16,1067427.16
2014-04-17,1055966.48
2014-04-21,1054403.66
2014-04-22,1042422.0399999999
2014-04-23,1046589.5599999998
2014-04-24,1046850.03
2014-04-25,1061436.3499999999
2014-04-28,1075762.2
2014-04-29,1069771.39
2014-04-30,1053361.78
2014-05-01,1054143.19
2014-05-02,1054403.66
2014-05-05,1057789.77
2014-05-06,1073678.44
2014-05-07,1061436.3499999999
2014-05-08,1062999.17
2014-05-09,1053882.7199999997
2014-05-12,1062534.23
2014-05-13,1058648.3900000001
2014-05-14,1055872.79
2014-05-15,1051431.83
2014-05-16,1048378.6700000002
2014-05-19,1058093.27
2014-05-20,1060313.7500000002
2014-05-21,1068362.99
2014-05-22,1080020.51
2014-05-23,1085016.59
2014-05-27,1089735.11
2014-05-28,1083906.3499999999
2014-05-29,1075579.55
2014-05-30,1068362.99
2014-06-02,1069750.79
2014-06-03,1064754.71
2014-06-04,1055872.79
2014-06-05,1055595.23
2014-06-06,1085571.71
2014-06-09,1084183.9100000001
2014-06-10,1088624.87
2014-06-11,1087514.6300000001
2014-06-12,1078355.1500000001
2014-06-13,1083628.79
2014-06-16,1079745.7256
2014-06-17,1087237.07
2014-06-18,1079187.83
2014-06-19,1073914.19
2014-06-20,1073081.51
2014-06-23,1081685.87
2014-06-24,1080575.6300000001
2014-06-25,1077800.03
2014-06-26,1080436.85
2014-06-27,1075579.55
2014-06-30,1071439.55
2014-07-01,1079719.55
2014-07-02,1072819.55
2014-07-03,1074751.55
2014-07-07,1077235.55
2014-07-08,1073923.55
2014-07-09,1089379.5499999998
2014-07-10,1087999.5499999998
2014-07-11,1091311.5499999998
2014-07-14,1077511.5499999998
2014-07-15,1077762.7999999998
2014-07-16,1073382.7999999998
2014-07-17,1069550.2999999998
2014-07-18,1074751.5499999998
2014-07-21,1073109.0499999998
2014-07-22,1069139.6749999998
2014-07-23,1075299.0499999998
2014-07-24,1070645.2999999998
2014-07-25,1071740.2999999998
2014-07-28,1072287.7999999998
2014-07-29,1080774.0499999998
2014-07-30,1077489.0499999998
2014-07-31,1105137.7999999998
2014-08-01,1104042.7999999998
2014-08-04,1100210.2999999998
2014-08-05,1100757.7999999998
2014-08-06,1098020.2999999998
2014-08-07,1101579.0499999998
2014-08-08,1093640.2999999998
2014-08-11,1086249.0499999998
2014-08-12,1085701.5499999998
2014-08-13,1078310.2999999998
2014-08-14,1075299.0499999998
2014-08-15,1077489.0499999998
2014-08-18,1074213.2899999998
2014-08-19,1076415.6099999999
2014-08-20,1081921.4099999997
2014-08-21,1149367.4599999997
2014-08-22,1120186.7199999997
2014-08-25,1118810.2699999998
2014-08-26,1125967.8099999996
2014-08-27,1125692.5199999998
2014-08-28,1121838.4599999997
2014-08-29,1125967.8099999996
2014-09-02,1122939.6199999996
2014-09-03,1138631.1499999997
2014-09-04,1138355.8599999999
2014-09-05,1140971.1149999998
2014-09-08,1136979.4099999997
2014-09-09,1129408.9349999996
2014-09-10,1122113.75
2014-09-11,1122664.33
2014-09-12,1131748.9000000001
2014-09-15,1141108.76
2014-09-16,1140282.89
2014-09-17,1146752.205
2014-09-18,1134777.09
2014-09-19,1139732.31
2014-09-22,1151294.49
2014-09-23,1166710.73
2014-09-24,1151845.07
2014-09-25,1163957.83
2014-09-26,1162581.38
2014-09-29,1159822.39
2014-09-30,1152852.3099999998
2014-10-01,1147769.96
2014-10-02,1145737.02
2014-10-03,1150819.3699999999
2014-10-06,1153868.7799999998
2014-10-07,1139783.41
2014-10-08,1165195.16
2014-10-09,1136443.5799999998
2014-10-10,1082715.88
2014-10-13,1087362.5999999999
2014-10-14,1083587.14
2014-10-15,1089250.3299999998
2014-10-16,1083877.5599999998
2014-10-17,1098688.9799999997
2014-10-20,1106530.3199999998
2014-10-21,1129909.13
2014-10-22,1137895.6800000002
2014-10-23,1113790.8200000003
2014-10-24,1101593.1800000002
2014-10-27,1103916.5400000003
2014-10-28,1085910.5000000002
2014-10-29,1082135.0400000003
2014-10-30,1077197.9000000001
2014-10-31,1071099.0800000003
2014-11-03,1065871.5200000003
2014-11-04,1062386.4800000002
2014-11-05,1063257.7400000002
2014-11-06,1053383.4600000002
2014-11-07,1045251.7000000002
2014-11-10,1041621.4500000002
2014-11-11,1041724.2100000002
2014-11-12,1044823.8350000002
2014-11-13,1041476.2400000002
2014-11-14,1042716.0900000002
2014-11-17,1036516.8400000002
2014-11-18,1043460.0000000002
2014-11-19,1043460.0000000002
2014-11-20,1038376.6150000002
2014-11-21,1029325.7100000002
2014-11-24,1020646.7600000002
2014-11-25,1011967.8100000003
2014-11-26,1012091.7950000002
2014-11-28,1007008.4100000001
2014-12-01,1017299.1650000003
2014-12-02,1013455.6300000001
2014-12-03,1016679.2400000002
2014-12-04,975764.1900000002
2014-12-05,977252.0100000002
2014-12-08,998329.4600000002
2014-12-09,997585.55
2014-12-10,993327.3700000002
2014-12-11,1001607.0100000002
2014-12-12,975848.1300000002
2014-12-15,973088.2500000003
2014-12-16,967798.4800000002
2014-12-17,988267.5900000003
2014-12-18,1014716.4400000002
2014-12-19,1010806.6100000003
2014-12-22,1012416.5400000004
2014-12-23,1011496.5800000002
2014-12-24,1013106.5100000005
2014-12-26,1013796.4800000004
2014-12-29,1011036.6000000006
2014-12-30,1016786.3500000006
2014-12-31,1025065.9900000005
2015-01-02,1033575.6200000005
2015-01-05,1046455.0600000005
2015-01-06,1055194.6800000006
2015-01-07,1054044.7300000004
2015-01-08,1039095.3800000005
2015-01-09,1037485.4500000005
2015-01-12,1047375.0200000005
2015-01-13,1049674.9200000004
2015-01-14,1053584.7500000005
2015-01-15,1065084.2500000005
2015-01-16,1049444.9300000006
2015-01-20,1054964.6900000004
2015-01-21,1048984.9500000007
2015-01-22,1031965.6900000004
2015-01-23,1023916.0400000004
2015-01-26,1034738.9400000006
2015-01-27,1026981.9600000004
2015-01-28,1019224.9800000006
2015-01-29,1028157.2600000006
2015-01-30,1034974.0000000003
2015-02-02,1030272.8000000005
2015-02-03,1050005.0500000003
2015-02-04,1048817.8000000007
2015-02-05,1062708.6250000005
2015-02-06,1068288.7000000007
2015-02-09,1072325.3500000006
2015-02-10,1062115.0000000005
2015-02-11,1071503.2600000007
2015-02-12,1082845.3000000005
2015-02-13,1083569.2600000007
2015-02-17,1079708.1400000006
2015-02-18,1089843.5800000005
2015-02-19,1122904.4200000006
2015-02-20,1133039.8600000008
2015-02-23,1129782.0400000005
2015-02-24,1135694.3800000008
2015-02-25,1138831.5400000005
