,value
2014-02-05,993632.45
2014-02-06,985326.95
2014-02-07,970653.8999999999
2014-02-10,971207.6000000001
2014-02-11,998194.6849999998
2014-02-12,1006348.3049999997
2014-02-13,1018447.2249999997
2014-02-14,1020814.4049999999
2014-02-18,1023970.6449999998
2014-02-19,1019499.3049999997
2014-02-20,1024496.6849999998
2014-02-21,1021077.4249999998
2014-02-24,1025285.7449999998
2014-02-25,1032387.2849999998
2014-02-26,1036069.5649999998
2014-02-27,1046590.3649999998
2014-02-28,1046327.3449999999
2014-03-03,1034491.4449999997
2014-03-04,1055270.025
2014-03-05,1046590.3649999998
2014-03-06,1045012.2449999998
2014-03-07,1040803.9249999998
2014-03-10,1047379.4249999998
2014-03-11,1044486.2049999998
2014-03-12,1043171.1049999997
2014-03-13,1031861.2449999998
2014-03-14,1025022.7249999997
2014-03-17,1039225.8049999997
2014-03-18,1045012.2449999998
2014-03-19,1037647.6849999998
2014-03-20,1022392.5249999998
2014-03-21,1009767.5649999998
2014-03-24,1010819.6449999998
2014-03-25,1010030.5849999997
2014-03-26,1014238.9049999999
2014-03-27,1011345.6849999998
2014-03-28,1007663.4049999999
2014-03-31,1012923.8049999997
2014-04-01,1011871.7249999997
2014-04-02,1014764.9449999997
2014-04-03,1016606.0849999997
2014-04-04,1016080.0449999998
2014-04-07,1024496.6849999998
2014-04-08,1038962.7849999999
2014-04-09,1033859.9250000002
2014-04-10,1023694.545
2014-04-11,1013254.4250000002
2014-04-14,993473.1450000003
2014-04-15,987154.1250000003
2014-04-16,975889.7850000001
2014-04-17,960779.0850000002
2014-04-21,966823.3650000002
2014-04-22,961986.2550000004
2014-04-23,961986.2550000004
2014-04-24,957749.6850000003
2014-04-25,947781.2850000003
2014-04-28,956254.4250000002
2014-04-29,960490.9950000002
2014-04-30,965475.1950000003
2014-05-01,963730.7250000003
2014-05-02,960989.4150000003
2014-05-05,967967.2950000004
2014-05-06,961487.8350000002
2014-05-07,964229.1450000003
2014-05-08,965225.9850000002
2014-05-09,971705.4450000003
2014-05-12,978683.3250000003
2014-05-13,988402.5150000001
2014-05-14,995131.1850000003
2014-05-15,977935.6950000003
2014-05-16,973449.9150000003
2014-05-19,987654.8850000004
2014-05-20,985411.9950000002
2014-05-21,985910.4150000003
2014-05-22,988153.3050000002
2014-05-23,986907.2550000004
2014-05-27,986408.8350000002
2014-05-28,988651.7250000003
2014-05-29,986907.2550000004
2014-05-30,997124.8650000002
2014-06-02,991891.4550000002
2014-06-03,992389.8750000002
2014-06-04,990645.4050000003
2014-06-05,1000613.8050000002
2014-06-06,998121.7050000002
2014-06-09,1000115.3850000004
2014-06-10,1010083.7850000003
2014-06-11,996875.6550000003
2014-06-12,992140.6650000003
2014-06-13,991642.2450000002
2014-06-16,994383.5550000002
2014-06-17,993386.7150000002
2014-06-18,1006096.4250000002
2014-06-19,1021796.6550000003
2014-06-20,1018058.5050000004
2014-06-23,1015067.9850000002
