,value
2014-02-05,997023.04
2014-02-06,993053.76
2014-02-07,987099.84
2014-02-10,987099.84
2014-02-11,969096.3200000001
2014-02-12,1011624.3200000001
2014-02-13,997448.3200000001
2014-02-14,983697.6000000001
2014-02-18,964418.2400000001
2014-02-19,959173.12
2014-02-20,953077.4400000001
2014-02-21,905020.8
2014-02-24,921913.78
2014-02-25,920961.06
2014-02-26,925367.3900000001
2014-02-27,930130.99
2014-02-28,930726.4400000002
2014-03-03,927391.9200000002
2014-03-04,963595.28
2014-03-05,960260.76
2014-03-06,961451.6600000001
2014-03-07,978957.8900000001
2014-03-10,974432.47
2014-03-11,967882.52
2014-03-12,963833.4600000002
2014-03-13,954544.4400000002
2014-03-14,951686.28
2014-03-17,959308.04
2014-03-18,960618.03
2014-03-19,955258.98
2014-03-20,960975.3
2014-03-21,946089.05
2014-03-24,938586.3800000001
2014-03-25,936919.1200000001
2014-03-26,925605.5700000001
2014-03-27,923938.31
2014-03-28,926201.02
2014-03-31,925724.6600000001
2014-04-01,939539.1000000001
2014-04-02,940491.8200000001
2014-04-03,935847.31
2014-04-04,919293.8
2014-04-07,890736.0180000002
2014-04-08,887734.9500000002
2014-04-09,881185.0
2014-04-10,899286.6799999999
2014-04-11,912029.31
2014-04-14,901787.5700000001
2014-04-15,897500.3300000001
2014-04-16,891188.56
2014-04-17,894046.72
2014-04-21,894403.99
2014-04-22,884400.4299999999
2014-04-23,889759.48
2014-04-24,892498.55
2014-04-25,878445.9299999999
2014-04-28,886186.78
2014-04-29,877731.3899999999
2014-04-30,873563.24
2014-05-01,871419.6199999999
2014-05-02,879041.3799999999
2014-05-05,875706.8600000001
2014-05-06,886424.96
2014-05-07,890593.1100000001
2014-05-08,887020.4099999999
2014-05-09,883447.71
2014-05-12,869276.0
2014-05-13,874277.78
2014-05-14,872022.43
2014-05-15,861440.9500000001
2014-05-16,878068.9900000001
2014-05-19,896208.67
2014-05-20,893534.2300000001
2014-05-21,900859.8700000001
2014-05-22,910743.67
2014-05-23,925511.2300000001
2014-05-27,931906.6300000001
2014-05-28,919580.9500000001
2014-05-29,919929.79
2014-05-30,922022.8300000002
2014-06-02,923650.7500000001
2014-06-03,923185.6300000001
2014-06-04,922139.1100000001
2014-06-05,922836.79
2014-06-06,930627.55
2014-06-09,928418.2300000001
2014-06-10,920511.1900000001
2014-06-11,920627.4700000001
2014-06-12,917604.1900000001
2014-06-13,918534.43
2014-06-16,917604.1900000001
2014-06-17,916790.2300000001
2014-06-18,922487.9500000001
2014-06-19,922022.8300000002
2014-06-20,924464.7100000001
2014-06-23,926441.4700000001
2014-06-24,936674.1100000001
2014-06-25,943302.0700000002
2014-06-26,941441.59
2014-06-27,945627.67
2014-06-30,936441.55
2014-07-01,945104.4100000001
2014-07-02,945395.1100000001
2014-07-03,956209.1500000001
2014-07-07,944464.8700000001
2014-07-08,943650.9100000001
2014-07-09,942604.3900000001
2014-07-10,935162.4700000001
2014-07-11,935511.31
2014-07-14,945743.9500000001
2014-07-15,943883.4700000001
2014-07-16,948069.55
2014-07-17,947255.5900000002
2014-07-18,933999.6700000002
2014-07-21,939697.3900000001
2014-07-22,931557.7900000003
2014-07-23,934101.4900000001
2014-07-24,940478.2100000002
2014-07-25,941047.5600000002
2014-07-28,943438.8300000001
2014-07-29,941503.0400000002
2014-07-30,948449.1100000002
2014-07-31,957330.9700000001
2014-08-01,973386.6400000001
2014-08-04,968148.6200000001
2014-08-05,974639.2100000001
2014-08-06,982237.67
2014-08-07,980781.8300000001
2014-08-08,976414.3100000003
2014-08-11,971318.8700000002
2014-08-12,968528.5100000002
2014-08-13,952150.3100000003
2014-08-14,946994.2100000001
2014-08-15,948025.4300000002
2014-08-18,944308.0700000003
2014-08-19,955044.7100000002
2014-08-20,953702.6300000001
2014-08-21,959741.9900000002
2014-08-22,934689.8300000001
2014-08-25,927196.5500000003
2014-08-26,930328.0700000001
2014-08-27,930104.3900000001
2014-08-28,922275.5900000001
2014-08-29,924288.71
2014-09-02,927643.9100000001
2014-09-03,936143.75
2014-09-04,934577.99
2014-09-05,915341.51
2014-09-08,926198.01
2014-09-09,918384.4600000001
2014-09-10,930820.1100000001
2014-09-11,937203.01
2014-09-12,924327.16
2014-09-15,920255.3100000002
2014-09-16,922016.1100000001
2014-09-17,927848.7600000001
2014-09-18,942650.4850000001
2014-09-19,954370.81
2014-09-22,941164.81
2014-09-23,940064.31
2014-09-24,954040.66
2014-09-25,933791.46
2014-09-26,946997.4600000001
2014-09-29,966036.1100000001
2014-09-30,964605.4600000002
2014-10-01,943365.81
2014-10-02,930159.81
2014-10-03,938303.5100000001
2014-10-06,953050.2099999998
2014-10-07,977151.1599999998
2014-10-08,996631.0399999997
2014-10-09,972965.9599999997
2014-10-10,992230.9999999997
2014-10-13,998058.0799999996
2014-10-14,1001506.7599999997
2014-10-15,1000198.6399999997
2014-10-16,1010425.7599999997
2014-10-17,982003.8799999997
2014-10-20,981884.9599999996
