,value
2014-02-05,1000000.0
2014-02-06,1000000.0
2014-02-07,1007858.21
2014-02-10,1026371.62
2014-02-11,1036094.4900000001
2014-02-12,1037692.7699999999
2014-02-13,1037559.5800000001
2014-02-14,1055273.85
2014-02-18,1059935.5
2014-02-19,1050479.01
2014-02-20,1054741.0899999999
2014-02-21,1067260.95
2014-02-24,1075252.35
2014-02-25,1068326.47
2014-02-26,1066595.0
2014-02-27,1071922.6
2014-02-28,1076317.87
2014-03-03,1058337.22
2014-03-04,1088304.97
2014-03-05,1101224.4000000001
2014-03-06,1110014.94
2014-03-07,1094964.47
2014-03-10,1091767.91
2014-03-11,1079514.43
2014-03-12,1083909.7
2014-03-13,1064597.1500000001
2014-03-14,1060601.45
2014-03-17,1043020.3699999999
2014-03-18,1035028.97
2014-03-19,1054607.9
2014-03-20,1056551.8499999996
2014-03-21,1050537.8099999996
2014-03-24,1071194.7299999995
2014-03-25,1070410.2899999993
2014-03-26,1082569.1099999994
2014-03-27,1084399.4699999993
2014-03-28,1077731.7299999995
2014-03-31,1063611.8099999994
2014-04-01,1044000.8099999994
2014-04-02,1042693.4099999992
2014-04-03,1042431.9299999992
2014-04-04,1058905.1699999992
2014-04-07,1075901.3699999992
2014-04-08,1070148.8099999994
2014-04-09,1071577.2099999993
2014-04-10,1032161.8499999993
2014-04-11,1038819.8499999993
2014-04-14,1030697.0899999993
2014-04-15,1030164.4499999994
2014-04-16,1012986.8099999994
2014-04-17,999138.1699999995
2014-04-21,1010856.2499999993
2014-04-22,1006328.8099999994
2014-04-23,1005396.6899999995
2014-04-24,1004464.5699999994
2014-04-25,1022574.3299999993
2014-04-28,1002881.7099999991
2014-04-29,1013969.6899999991
2014-04-30,1022994.7899999991
2014-05-01,1025831.2499999992
2014-05-02,1017708.6599999992
2014-05-05,1005976.0299999993
2014-05-06,994333.8599999992
2014-05-07,985253.3199999993
2014-05-08,1001328.3299999991
2014-05-09,1005623.1799999992
2014-05-12,1011390.5499999992
2014-05-13,1007218.4099999991
2014-05-14,992984.0499999992
2014-05-15,983535.3799999992
2014-05-16,986480.4199999992
2014-05-19,994579.2799999991
2014-05-20,991388.819999999
2014-05-21,977890.719999999
2014-05-22,979794.2399999991
2014-05-23,991334.329999999
2014-05-27,992048.1499999993
2014-05-28,993713.7299999993
2014-05-29,988598.0199999992
2014-05-30,988835.9599999991
2014-06-02,985742.7399999993
2014-06-03,990382.5699999993
2014-06-04,995347.3299999994
2014-06-05,1001727.4299999995
2014-06-06,999718.8799999994
2014-06-09,1009997.9299999995
2014-06-10,1001372.9799999994
2014-06-11,996174.3799999994
2014-06-12,978333.7299999994
2014-06-13,978333.7299999994
2014-06-16,984241.2299999994
2014-06-17,982587.1299999993
2014-06-18,987549.4299999994
2014-06-19,989794.2799999993
2014-06-20,978570.0299999993
2014-06-23,977861.1299999994
2014-06-24,976915.9299999995
2014-06-25,991330.2299999995
2014-06-26,997828.4799999994
