,value
2014-02-05,1000958.95
2014-02-06,990517.05
2014-02-07,983804.3999999999
2014-02-10,990623.6
2014-02-11,975386.9500000001
2014-02-12,976772.1
2014-02-13,971124.95
2014-02-14,963879.55
2014-02-18,971870.8
2014-02-19,985828.85
2014-02-20,997897.6000000002
2014-02-21,1002486.8000000003
2014-02-24,1006241.6000000001
2014-02-25,1011456.6000000001
2014-02-26,1014064.1000000001
2014-02-27,1010413.6000000001
2014-02-28,1015480.55
2014-03-03,1015586.5800000001
2014-03-04,1028310.1800000002
2014-03-05,1029370.4800000001
2014-03-06,1037640.8200000001
2014-03-07,1041457.9000000001
2014-03-10,1046971.4600000001
2014-03-11,1042412.1700000002
2014-03-12,1044638.8
2014-03-13,1029582.54
2014-03-14,1020782.05
2014-03-17,1028416.2100000001
2014-03-18,1032869.4700000001
2014-03-19,1027992.0900000001
2014-03-20,1027567.9700000001
2014-03-21,1027037.8200000001
2014-03-24,1032127.2600000001
2014-03-25,1035414.1900000002
2014-03-26,1025871.4900000001
2014-03-27,1029052.3900000001
2014-03-28,1032127.2600000001
2014-03-31,1032551.38
2014-04-01,1032127.2600000001
2014-04-02,1038807.1500000001
2014-04-03,1044638.8
2014-04-04,1040185.54
2014-04-07,1032339.3200000001
2014-04-08,1032975.5000000001
2014-04-09,1037534.79
2014-04-10,1024599.13
2014-04-11,1023962.9500000003
2014-04-14,1025871.4900000002
2014-04-15,1029158.4200000003
2014-04-16,1012511.7100000003
2014-04-17,1005619.7600000002
2014-04-21,996077.0600000003
2014-04-22,991923.4600000002
2014-04-23,994328.0200000001
2014-04-24,988316.6200000002
2014-04-25,975893.0600000003
2014-04-28,984509.4000000003
2014-04-29,982004.6500000003
2014-04-30,986913.9600000002
2014-05-01,983006.5500000002
2014-05-02,987515.1000000002
2014-05-05,981403.5100000002
2014-05-06,982104.8400000003
2014-05-07,967577.2900000003
2014-05-08,969739.1000000003
2014-05-09,977282.0200000005
2014-05-12,994425.0200000005
2014-05-13,1004221.0200000005
2014-05-14,999616.9000000005
2014-05-15,984139.2200000003
2014-05-16,992661.7400000003
2014-05-19,993249.5000000005
2014-05-20,984824.9400000004
2014-05-21,996678.1000000003
2014-05-22,995894.4200000004
2014-05-23,1006376.1400000005
2014-05-27,1010686.3800000005
2014-05-28,1013037.4200000004
2014-05-29,1019404.8200000004
2014-05-30,1017641.5400000004
2014-06-02,1019600.7400000003
2014-06-03,1013233.3400000004
2014-06-04,1008727.1800000004
2014-06-05,1015094.5800000004
2014-06-06,1014800.7000000004
2014-06-09,1013821.1000000003
2014-06-10,1008139.4200000004
2014-06-11,1004123.0600000004
2014-06-12,1018719.1000000004
2014-06-13,1017347.6600000005
2014-06-16,1021447.7400000006
2014-06-17,1025788.5900000004
2014-06-18,1037700.6900000005
2014-06-19,1033460.7900000005
2014-06-20,1034773.1400000005
2014-06-23,1034369.3400000004
2014-06-24,1034874.0900000003
2014-06-25,1028009.4900000005
2014-06-26,1025687.6400000004
2014-06-27,1024980.9900000005
2014-06-30,1025485.7400000005
2014-07-01,1023567.6900000004
2014-07-02,1033565.7900000003
2014-07-03,1036859.5200000003
2014-07-07,1030471.6800000003
2014-07-08,1027078.1400000004
2014-07-09,1027876.6200000003
2014-07-10,1018993.5300000004
2014-07-11,1023385.1700000004
2014-07-14,1032567.6900000004
2014-07-15,1040951.7300000004
2014-07-16,1043247.3600000003
2014-07-17,1024582.8900000004
2014-07-18,1036260.6600000003
2014-07-21,1038656.1000000003
2014-07-22,1042848.1200000003
2014-07-23,1045243.5600000005
2014-07-24,1047738.8100000005
2014-07-25,1052928.9300000006
2014-07-28,1062011.6400000006
2014-07-29,1084852.5600000005
2014-07-30,1090229.3300000005
2014-07-31,1065430.3500000006
2014-08-01,1064771.9700000004
2014-08-04,1067954.1400000001
2014-08-05,1075306.0500000003
2014-08-06,1079859.4500000004
2014-08-07,1072189.0500000003
2014-08-08,1068917.8500000003
2014-08-11,1067451.4500000004
2014-08-12,1063616.2500000002
2014-08-13,1061247.4500000002
2014-08-14,1067451.4500000004
2014-08-15,1058653.0500000003
2014-08-18,1049967.4500000002
2014-08-19,1046019.4500000002
2014-08-20,1036657.0500000003
2014-08-21,1041056.2500000002
2014-08-22,1048275.4500000004
2014-08-25,1046809.0500000003
2014-08-26,1052223.4500000002
2014-08-27,1052674.6500000004
2014-08-28,1051997.8500000003
2014-08-29,1053238.6500000004
2014-09-02,1053295.6100000006
2014-09-03,1053510.6700000004
2014-09-04,1058887.1700000004
2014-09-05,1063080.8400000005
2014-09-08,1063726.0200000003
2014-09-09,1071360.6500000004
2014-09-10,1072328.4200000002
2014-09-11,1068887.4600000002
2014-09-12,1066623.08
2014-09-15,1061945.5400000003
2014-09-16,1065644.06
2014-09-17,1081199.6
2014-09-18,1083810.32
2014-09-19,1081743.5000000002
2014-09-22,1067602.1
2014-09-23,1058682.1400000001
2014-09-24,1066949.4200000002
2014-09-25,1050088.5200000003
2014-09-26,1060422.62
2014-09-29,1058899.7000000002
2014-09-30,1069233.8000000003
2014-10-01,1054330.9400000002
2014-10-02,1056724.1
2014-10-03,1074672.8000000003
2014-10-06,1072170.86
2014-10-07,1049000.7200000002
2014-10-08,1067602.1
2014-10-09,1050088.5200000003
2014-10-10,1041930.0200000001
2014-10-13,1029855.4400000002
2014-10-14,1042147.5800000002
2014-10-15,1049218.2800000003
2014-10-16,1040298.3200000001
2014-10-17,1058029.4600000002
2014-10-20,1066949.4200000002
2014-10-21,1095993.6800000002
2014-10-22,1077609.86
2014-10-23,1093056.62
2014-10-24,1094253.2000000002
2014-10-27,1112310.6800000002
2014-10-28,1119381.3800000001
2014-10-29,1116335.5400000003
2014-10-30,1123623.8000000003
2014-10-31,1141246.1600000001
2014-11-03,1149187.1
2014-11-04,1164851.4200000002
2014-11-05,1178557.7000000002
2014-11-06,1170399.2000000002
2014-11-07,1169964.0800000003
2014-11-10,1162131.9200000004
2014-11-11,1154967.9800000002
