,value
2014-02-05,998044.0800000001
2014-02-06,1000244.49
2014-02-07,1004889.8
2014-02-10,1009290.62
2014-02-11,1019314.71
2014-02-12,1017358.79
2014-02-13,1032517.1699999999
2014-02-14,1039607.3800000001
2014-02-18,1040096.36
2014-02-19,1031050.2300000001
2014-02-20,1036673.5
2014-02-21,1035451.05
2014-02-24,1029827.7799999999
2014-02-25,1031050.2300000001
2014-02-26,1026893.9
2014-02-27,1027138.39
2014-02-28,1035451.05
2014-03-03,1028116.35
2014-03-04,1034962.07
2014-03-05,1032272.68
2014-03-06,1027871.86
2014-03-07,1029338.8
2014-03-10,1030805.74
2014-03-11,1028116.35
2014-03-12,1042296.7700000001
2014-03-13,1055254.7399999998
2014-03-14,1063322.9100000001
2014-03-17,1064056.38
2014-03-18,1062344.9500000002
2014-03-19,1046208.61
2014-03-20,1046208.61
2014-03-21,1049386.98
2014-03-24,1055743.7200000002
2014-03-25,1061855.9700000002
2014-03-26,1055010.25
2014-03-27,1061122.5
2014-03-28,1060389.0299999998
2014-03-31,1074324.96
2014-04-01,1063567.4
2014-04-02,1058433.1099999999
2014-04-03,1058922.0899999999
2014-04-04,1068457.2000000002
2014-04-07,1080926.19
2014-04-08,1093150.69
2014-04-09,1084838.0299999998
2014-04-10,1083126.6
2014-04-11,1089727.83
2014-04-14,1091683.75
2014-04-15,1106353.15
2014-04-16,1120289.08
2014-04-17,1103174.7799999998
2014-04-21,1104152.7399999998
2014-04-22,1108553.56
2014-04-23,1105619.6800000002
2014-04-24,1116866.2200000002
2014-04-25,1131046.6400000001
2014-04-28,1141315.2200000002
2014-04-29,1133491.54
2014-04-30,1120533.5699999998
2014-05-01,1105619.6800000002
2014-05-02,1120778.0599999998
2014-05-05,1113198.8699999999
2014-05-06,1116621.7299999997
2014-05-07,1104152.74
2014-05-08,1120289.0799999998
2014-05-09,1133247.0499999998
2014-05-12,1143271.14
2014-05-13,1142048.69
2014-05-14,1131780.1099999999
2014-05-15,1138870.3199999998
2014-05-16,1137158.89
2014-05-19,1154028.6999999997
2014-05-20,1155251.15
2014-05-21,1153539.7199999997
2014-05-22,1144982.5699999998
2014-05-23,1147671.96
2014-05-27,1145716.04
2014-05-28,1138625.8299999998
2014-05-29,1136425.42
2014-05-30,1130557.66
2014-06-02,1133247.0499999998
2014-06-03,1133247.0499999998
2014-06-04,1131780.1099999999
2014-06-05,1122245.0
2014-06-06,1127868.2699999998
2014-06-09,1133980.5199999998
2014-06-10,1134713.99
2014-06-11,1147427.4699999997
2014-06-12,1137892.3599999999
2014-06-13,1136669.91
