,value
2014-02-05,1018155.2799999999
2014-02-06,1048588.65
2014-02-07,1076985.3699999999
2014-02-10,1087866.9
2014-02-11,1051381.77
2014-02-12,1048530.46
2014-02-13,1044631.73
2014-02-14,1078381.93
2014-02-18,1105032.95
2014-02-19,1094325.99
2014-02-20,1103403.63
2014-02-21,1088739.75
2014-02-24,1133313.29
2014-02-25,1125515.83
2014-02-26,1116380.0
2014-02-27,1134826.23
2014-02-28,1170787.65
2014-03-03,1178410.54
2014-03-04,1190164.92
2014-03-05,1157345.76
2014-03-06,1161593.63
2014-03-07,1175093.71
2014-03-10,1181378.23
2014-03-11,1218270.69
2014-03-12,1232307.5899999999
2014-03-13,1207289.7999999998
2014-03-14,1191579.4199999995
2014-03-17,1196200.1199999994
2014-03-18,1179499.5899999996
2014-03-19,1196860.2199999995
2014-03-20,1202999.1499999994
2014-03-21,1192767.5999999994
2014-03-24,1160264.3799999994
2014-03-25,1154458.5799999994
2014-03-26,1177617.9799999993
2014-03-27,1142336.5799999994
2014-03-28,1139949.7399999993
2014-03-31,1129628.1799999992
2014-04-01,1120996.6999999995
2014-04-02,1165783.8199999994
2014-04-03,1163671.2199999995
2014-04-04,1140553.3399999994
2014-04-07,1096188.7399999993
2014-04-08,1122083.1799999992
2014-04-09,1137173.1799999992
2014-04-10,1108381.4599999995
2014-04-11,1124376.8599999994
2014-04-14,1152323.5399999996
2014-04-15,1181598.1399999994
2014-04-16,1209122.2999999993
2014-04-17,1227230.2999999993
2014-04-21,1207190.7799999996
2014-04-22,1195843.0999999996
2014-04-23,1191074.6599999995
2014-04-24,1191074.6599999995
2014-04-25,1159144.2199999995
2014-04-28,1178157.619999999
2014-04-29,1149667.699999999
2014-04-30,1166628.8599999992
2014-05-01,1167594.619999999
2014-05-02,1185729.7099999988
2014-05-05,1198545.109999999
2014-05-06,1197759.259999999
2014-05-07,1258692.859999999
2014-05-08,1227258.859999999
2014-05-09,1215350.209999999
2014-05-12,1235419.609999999
2014-05-13,1240678.7599999988
2014-05-14,1248476.809999999
2014-05-15,1263649.7599999988
2014-05-16,1270572.9199999988
2014-05-19,1272705.7399999988
2014-05-20,1259595.1699999988
2014-05-21,1284498.9799999988
2014-05-22,1272392.089999999
2014-05-23,1269255.589999999
2014-05-27,1276845.9199999988
2014-05-28,1273333.0399999989
2014-05-29,1318435.9099999988
2014-05-30,1318498.6399999987
2014-06-02,1312978.3999999987
2014-06-03,1344468.859999999
2014-06-04,1345911.6499999987
2014-06-05,1348922.6899999988
2014-06-06,1373512.849999999
2014-06-09,1383173.2699999989
2014-06-10,1375206.5599999987
2014-06-11,1403999.6299999987
2014-06-12,1399043.9599999988
2014-06-13,1423822.3099999987
2014-06-16,1426519.6999999988
2014-06-17,1420811.2699999989
2014-06-18,1433545.4599999988
2014-06-19,1442766.7699999989
2014-06-20,1457382.859999999
2014-06-23,1460331.1699999988
2014-06-24,1390575.4099999988
2014-06-25,1462213.0699999987
2014-06-26,1431412.6399999987
2014-06-27,1419682.1299999987
2014-06-30,1441763.089999999
2014-07-01,1435113.7099999988
2014-07-02,1408767.109999999
2014-07-03,1411464.4999999988
2014-07-07,1405881.5299999986
2014-07-08,1400361.2899999986
2014-07-09,1411155.2999999986
2014-07-10,1399295.4999999986
2014-07-11,1399794.8599999987
2014-07-14,1385812.7799999986
2014-07-15,1415462.2799999986
2014-07-16,1379383.5199999986
2014-07-17,1395550.2999999986
2014-07-18,1395550.2999999986
2014-07-21,1433924.9799999984
2014-07-22,1443434.9599999983
2014-07-23,1459683.7999999984
2014-07-24,1463021.7399999984
2014-07-25,1457353.5399999984
2014-07-28,1430524.0599999984
2014-07-29,1428760.6199999982
2014-07-30,1440348.9399999983
2014-07-31,1475995.6199999982
2014-08-01,1470012.5199999984
2014-08-04,1543753.7499999984
2014-08-05,1457477.1199999982
2014-08-06,1432350.6999999983
2014-08-07,1427839.0499999984
2014-08-08,1412013.5699999982
2014-08-11,1420828.6399999983
2014-08-12,1450397.2999999982
2014-08-13,1448245.5899999982
2014-08-14,1481701.2099999983
2014-08-15,1461294.6699999983
2014-08-18,1454145.4399999983
2014-08-19,1460184.1099999982
2014-08-20,1451160.8099999982
2014-08-21,1440888.1299999983
2014-08-22,1452826.6499999983
2014-08-25,1426103.7999999982
2014-08-26,1403406.7299999984
2014-08-27,1440194.0299999982
2014-08-28,1446510.3399999982
2014-08-29,1422147.429999998
2014-09-02,1445399.7799999982
2014-09-03,1440957.5399999982
2014-09-04,1482811.7699999982
2014-09-05,1467541.5699999982
2014-09-08,1496346.719999998
2014-09-09,1486490.4999999981
2014-09-10,1481354.1599999983
2014-09-11,1457060.6599999983
2014-09-12,1466569.8299999982
2014-09-15,1464001.6599999983
2014-09-16,1434849.4599999983
2014-09-17,1444428.0399999982
2014-09-18,1467194.5199999982
2014-09-19,1477467.199999998
2014-09-22,1510575.7699999982
2014-09-23,1500511.3199999982
2014-09-24,1492459.7599999981
2014-09-25,1519043.7899999982
2014-09-26,1505786.4799999984
2014-09-29,1468582.719999998
2014-09-30,1503218.3099999982
2014-10-01,1552846.4599999983
2014-10-02,1562980.3199999982
2014-10-03,1576723.4999999981
2014-10-06,1572350.6699999983
2014-10-07,1599975.8499999982
2014-10-08,1581443.3799999983
2014-10-09,1634889.0799999982
2014-10-10,1647105.2399999981
2014-10-13,1704090.8499999982
2014-10-14,1650101.7899999982
2014-10-15,1718190.1899999983
2014-10-16,1781672.6099999982
2014-10-17,1789282.4899999984
2014-10-20,1799595.8799999983
2014-10-21,1861976.8699999982
2014-10-22,1929564.6199999982
2014-10-23,1880000.2699999984
2014-10-24,1908337.0599999982
2014-10-27,1954997.6399999985
2014-10-28,1881802.6099999985
2014-10-29,1858372.1899999983
2014-10-30,2015476.1599999983
2014-10-31,1828733.7099999983
2014-11-03,1787214.469999998
2014-11-04,1718536.6999999983
2014-11-05,1652518.649999998
2014-11-06,1633805.619999998
2014-11-07,1616042.4899999984
2014-11-10,1662017.649999998
2014-11-11,1662777.5699999982
2014-11-12,1675791.199999998
2014-11-13,1725565.9599999983
2014-11-14,1673701.4199999983
2014-11-17,1655558.3299999982
2014-11-18,1708562.7499999981
2014-11-19,1690704.6299999983
2014-11-20,1655558.3299999982
2014-11-21,1620886.9799999981
2014-11-24,1670186.7899999982
2014-11-25,1710937.4999999981
2014-11-26,1766981.5999999982
2014-11-28,1818343.279999998
2014-12-01,1838782.2299999981
2014-12-02,1858205.5799999982
2014-12-03,1913555.779999998
2014-12-04,1847541.7799999982
2014-12-05,1815423.429999998
2014-12-08,1693170.5799999982
2014-12-09,1730747.7799999982
2014-12-10,1670065.6799999983
2014-12-11,1658005.429999998
2014-12-12,1666257.179999998
2014-12-15,1677936.579999998
2014-12-16,1711324.4299999983
2014-12-17,1838274.4299999983
2014-12-18,1878136.7299999981
2014-12-19,1938564.9299999978
2014-12-22,1903145.879999998
2014-12-23,1935264.2299999981
2014-12-24,1908858.6299999978
2014-12-26,1903780.6299999978
2014-12-29,1899452.8799999978
2014-12-30,1859433.1799999974
2014-12-31,1837874.5799999977
2015-01-02,1824988.979999998
2015-01-05,1949632.3799999976
2015-01-06,1954216.6799999976
2015-01-07,1973173.3799999976
2015-01-08,1930056.1799999978
2015-01-09,1941011.8299999982
2015-01-12,1837643.6199999982
2015-01-13,1805502.7799999977
2015-01-14,1746396.3199999977
2015-01-15,1758925.7999999975
2015-01-16,1640985.2599999977
2015-01-20,1676258.4699999976
2015-01-21,1600536.8299999977
2015-01-22,1607073.9499999974
2015-01-23,1601626.3499999975
2015-01-26,1572073.1199999978
2015-01-27,1570847.4099999974
2015-01-28,1714800.2399999974
2015-01-29,1691511.7499999977
2015-01-30,1758861.499999998
2015-02-02,1835859.059999998
2015-02-03,1888437.059999998
2015-02-04,1840415.8199999977
2015-02-05,1853034.539999998
2015-02-06,1830367.579999998
2015-02-09,1800807.059999998
2015-02-10,1789123.059999998
2015-02-11,1640619.4199999976
2015-02-12,1626949.1399999978
2015-02-13,1513497.4999999977
2015-02-17,1515717.4599999976
2015-02-18,1557940.7999999977
2015-02-19,1589803.2599999977
2015-02-20,1575906.8599999978
2015-02-23,1550496.2999999977
2015-02-24,1555360.0399999977
2015-02-25,1525780.559999998
2015-02-26,1568660.8799999978
2015-02-27,1603501.1399999978
2015-03-02,1581366.1599999978
2015-03-03,1534217.6599999978
2015-03-04,1577997.4599999976
2015-03-05,1553119.8599999978
2015-03-06,1511786.2599999977
2015-03-09,1483133.4599999979
2015-03-10,1471227.0599999977
2015-03-11,1482455.8599999978
2015-03-12,1483714.259999998
2015-03-13,1496975.8599999978
2015-03-16,1519820.6599999978
2015-03-17,1515174.259999998
2015-03-18,1531920.6599999978
2015-03-19,1536663.859999998
2015-03-20,1583321.4599999979
2015-03-23,1539277.4599999976
2015-03-24,1555055.8599999975
2015-03-25,1515851.8599999975
2015-03-26,1496879.0599999977
2015-03-27,1500751.0599999975
2015-03-30,1479645.2799999977
2015-03-31,1453076.1399999976
2015-04-01,1483021.9599999976
2015-04-02,1519099.1199999978
2015-04-06,1542558.1599999978
2015-04-07,1527274.239999998
2015-04-08,1514744.9799999977
2015-04-09,1551533.0199999977
2015-04-10,1533138.999999998
2015-04-13,1528518.2799999977
2015-04-14,1565217.4599999976
2015-04-15,1599073.1199999978
2015-04-16,1601650.0599999975
2015-04-17,1581212.2599999977
2015-04-20,1574814.3399999978
2015-04-21,1542469.2999999977
2015-04-22,1536782.2599999977
2015-04-23,1556598.0399999977
2015-04-24,1547178.8799999976
2015-04-27,1523275.5399999977
2015-04-28,1530117.7599999977
2015-04-29,1553665.6599999978
2015-04-30,1535449.3599999978
2015-05-01,1524608.4399999976
2015-05-04,1495906.6599999978
2015-05-05,1448988.5799999977
2015-05-06,1451032.3599999978
2015-05-07,1453964.739999998
2015-05-08,1458496.599999998
2015-05-11,1512434.6199999978
2015-05-12,1498661.319999998
2015-05-13,1522209.219999998
2015-05-14,1510213.1199999978
2015-05-15,1497506.139999998
2015-05-18,1470759.279999998
2015-05-19,1512612.339999998
2015-05-20,1521054.0399999977
2015-05-21,1485687.759999998
2015-05-22,1495728.9399999978
2015-05-26,1510568.559999998
2015-05-27,1525408.1799999978
2015-05-28,1550644.4199999978
2015-05-29,1558286.3799999978
2015-06-01,1541047.5399999977
2015-06-02,1564268.7699999982
2015-06-03,1538077.899999998
2015-06-04,1533288.129999998
2015-06-05,1504549.5099999981
2015-06-08,1530740.379999998
2015-06-09,1532472.849999998
2015-06-10,1511785.119999998
2015-06-11,1521874.209999998
2015-06-12,1544498.2299999981
2015-06-15,1545517.329999998
2015-06-16,1527071.619999998
2015-06-17,1566103.149999998
2015-06-18,1586790.879999998
2015-06-19,1595045.5899999982
2015-06-22,1602892.6599999978
2015-06-23,1596370.419999998
2015-06-24,1593948.529999998
2015-06-25,1597092.369999998
2015-06-26,1571941.6499999978
2015-06-29,1542524.2899999977
2015-06-30,1556334.729999998
2015-07-01,1583955.609999998
2015-07-02,1562061.009999998
2015-07-06,1619548.369999998
2015-07-07,1586088.929999998
2015-07-08,1599562.529999998
2015-07-09,1556671.569999998
2015-07-10,1603829.1699999978
2015-07-13,1580362.6499999978
2015-07-14,1575085.489999998
2015-07-15,1624937.8099999977
2015-07-16,1653120.089999998
2015-07-17,1672319.9699999979
2015-07-20,1714986.369999998
2015-07-21,1725989.809999998
2015-07-22,1710046.049999998
2015-07-23,1701288.2099999979
2015-07-24,1726775.769999998
2015-07-27,1750354.569999998
2015-07-28,1689835.649999998
2015-07-29,1647618.369999998
2015-07-30,1654579.729999998
2015-07-31,1690172.489999998
2015-08-03,1727898.569999998
2015-08-04,1711954.809999998
2015-08-05,1703309.249999998
2015-08-06,1673330.489999998
2015-08-07,1715884.609999998
2015-08-10,1685681.289999998
2015-08-11,1677260.289999998
2015-08-12,1711528.8499999978
2015-08-13,1666779.4199999978
2015-08-14,1674259.529999998
2015-08-17,1668354.1799999978
2015-08-18,1693419.1099999978
2015-08-19,1640533.4199999978
2015-08-20,1657987.009999998
2015-08-21,1711135.1599999978
2015-08-24,1813757.019999998
2015-08-25,1864805.489999998
2015-08-26,1843546.229999998
2015-08-27,1757984.269999998
2015-08-28,1856387.1999999976
2015-08-31,1883786.7299999977
2015-09-01,1885470.499999998
2015-09-02,1836181.9599999979
2015-09-03,1825620.1299999978
2015-09-04,1836947.309999998
2015-09-08,1786128.0699999977
2015-09-09,1828222.3199999977
2015-09-10,1792863.1499999978
2015-09-11,1837253.4499999979
2015-09-14,1858070.9699999979
2015-09-15,1853478.869999998
2015-09-16,1761024.5899999978
