,value
2014-02-05,999768.24
2014-02-06,985341.1799999999
2014-02-07,987656.3300000001
2014-02-10,975820.37
2014-02-11,992122.73
2014-02-12,998543.1799999999
2014-02-13,997370.7499999999
2014-02-14,1005745.2499999999
2014-02-18,995472.53
2014-02-19,981905.8400000001
2014-02-20,993071.8400000001
2014-02-21,1000050.5900000001
2014-02-24,1002786.2600000001
2014-02-25,997705.73
2014-02-26,989387.06
2014-02-27,996589.13
2014-02-28,1007085.1699999999
2014-03-03,1002227.96
2014-03-04,1026458.1799999999
2014-03-05,1029193.85
2014-03-06,1037680.0100000001
2014-03-07,1047226.94
2014-03-10,1039689.89
2014-03-11,1037177.54
2014-03-12,1047059.45
2014-03-13,1037680.0100000001
2014-03-14,1033660.2499999999
2014-03-17,1046110.3400000001
2014-03-18,1057443.83
2014-03-19,1043207.1799999999
2014-03-20,1028133.0800000001
2014-03-21,1035949.2799999999
2014-03-24,1036091.5699999998
2014-03-25,1030470.3499999997
2014-03-26,1015755.9799999999
2014-03-27,1010244.9799999999
2014-03-28,1018180.8199999998
2014-03-31,1034217.8299999998
2014-04-01,1038516.4099999998
2014-04-02,1042043.45
2014-04-03,1042539.4399999997
2014-04-04,1036367.1199999999
2014-04-07,1043531.4199999999
2014-04-08,1048601.5399999998
2014-04-09,1041767.8999999999
2014-04-10,1058245.7899999998
2014-04-11,1072078.4
2014-04-14,1066402.0699999998
2014-04-15,1047499.34
2014-04-16,1033060.5199999999
2014-04-17,1025124.6799999999
2014-04-21,1014378.23
2014-04-22,1011675.4050000001
2014-04-23,1010885.28
2014-04-24,1003932.18
2014-04-25,989183.18
2014-04-28,998717.3549999999
2014-04-29,988393.0549999999
2014-04-30,985548.6049999999
2014-05-01,994134.6299999998
2014-05-02,998348.6299999999
2014-05-05,999665.5049999999
2014-05-06,1002035.8799999998
2014-05-07,996505.0049999999
2014-05-08,994608.7049999998
2014-05-09,991395.5299999999
2014-05-12,1001154.84
2014-05-13,1007789.32
2014-05-14,1004184.76
2014-05-15,998490.6
2014-05-16,1019595.5599999999
2014-05-19,1021841.88
2014-05-20,1012856.6
2014-05-21,1020065.72
2014-05-22,1017192.5199999999
2014-05-23,1012177.48
2014-05-27,1007841.5599999999
2014-05-28,1011602.84
2014-05-29,1004132.5199999999
2014-05-30,996453.2399999999
2014-06-02,996975.64
2014-06-03,1006274.36
2014-06-04,1003975.7999999999
2014-06-05,990863.5599999999
2014-06-06,987982.0799999998
2014-06-09,999825.5599999997
2014-06-10,1002566.1999999997
2014-06-11,1000217.0799999998
2014-06-12,985437.1999999997
2014-06-13,987688.4399999998
2014-06-16,977019.5199999998
2014-06-17,972712.7999999998
2014-06-18,985437.1999999997
2014-06-19,988960.8799999998
2014-06-20,989450.2799999998
2014-06-23,985632.9599999997
2014-06-24,975747.0799999998
2014-06-25,979760.1599999998
2014-06-26,974670.3999999997
2014-06-27,975355.5599999997
2014-06-30,976432.2399999998
2014-07-01,979858.0399999997
2014-07-02,979564.3999999997
2014-07-03,988471.4799999997
2014-07-07,981424.1199999998
2014-07-08,979760.1599999998
2014-07-09,983479.5999999997
2014-07-10,993267.5999999997
2014-07-11,986807.5199999998
2014-07-14,978781.3599999998
2014-07-15,989726.4199999999
2014-07-16,993729.2499999999
2014-07-17,980744.4599999998
2014-07-18,989433.5299999999
2014-07-21,992362.4299999998
2014-07-22,1004273.2899999999
2014-07-23,1000856.2399999999
2014-07-24,993631.6199999999
2014-07-25,992557.6899999998
2014-07-28,982599.4299999998
2014-07-29,972445.9099999998
