,value
2014-02-05,1015329.8800000002
2014-02-06,997415.9200000003
2014-02-07,1041091.8800000002
2014-02-10,1055709.0
2014-02-11,1133898.44
2014-02-12,1112580.3599999999
2014-02-13,1135495.56
2014-02-14,1125114.2800000003
2014-02-18,1155633.1600000001
2014-02-19,1126398.9200000004
2014-02-20,1137717.6400000001
2014-02-21,1163271.56
2014-02-24,1207157.6400000001
2014-02-25,1180214.9200000004
2014-02-26,1168479.56
2014-02-27,1175631.8800000004
2014-02-28,1154661.0
2014-03-03,1178999.7200000002
2014-03-04,1200178.9200000004
2014-03-05,1199762.2800000003
2014-03-06,1175319.4
2014-03-07,1139418.9200000004
2014-03-10,1143203.4
2014-03-11,1141710.44
2014-03-12,1179833.0
2014-03-13,1139280.04
2014-03-14,1144245.0
2014-03-17,1139349.48
2014-03-18,1156883.08
2014-03-19,1143654.7600000002
2014-03-20,1141432.6800000002
2014-03-21,1079283.8800000004
2014-03-24,1113934.44
2014-03-25,1105254.44
2014-03-26,1106782.12
2014-03-27,1094873.16
2014-03-28,1135738.6
2014-03-31,1135078.9200000002
2014-04-01,1112163.7200000002
2014-04-02,1112129.0000000002
2014-04-03,1140911.88
2014-04-04,1186950.6
2014-04-07,1180527.4000000001
2014-04-08,1183131.4000000001
2014-04-09,1114316.36
2014-04-10,1158202.44
2014-04-11,1176465.1600000001
2014-04-14,1170736.36
2014-04-15,1177437.3200000003
2014-04-16,1135565.0
2014-04-17,1147369.8
2014-04-21,1129107.08
2014-04-22,1095498.12
2014-04-23,1125357.32
2014-04-24,1158862.12
2014-04-25,1190144.8399999999
2014-04-28,1201116.36
2014-04-29,1137509.3200000003
2014-04-30,1146849.0
2014-05-01,1139245.3200000003
2014-05-02,1158306.6
2014-05-05,1139592.52
2014-05-06,1167889.3200000003
2014-05-07,1182367.56
2014-05-08,1201324.6800000002
2014-05-09,1207539.56
2014-05-12,1165945.0
2014-05-13,1193512.6800000002
2014-05-14,1229067.5200000003
2014-05-15,1238560.2400000005
2014-05-16,1263489.3200000003
2014-05-19,1292181.2800000003
2014-05-20,1252115.1600000004
2014-05-21,1244546.6400000004
2014-05-22,1275675.9200000002
2014-05-23,1273495.1600000004
2014-05-27,1316982.0800000003
2014-05-28,1303812.0000000005
2014-05-29,1309627.3600000006
2014-05-30,1312791.6000000003
2014-06-02,1322669.1600000004
2014-06-03,1329254.2000000004
2014-06-04,1333872.2800000003
2014-06-05,1319547.6800000004
2014-06-06,1330964.6000000003
2014-06-09,1341782.8800000004
2014-06-10,1323524.3600000006
2014-06-11,1326816.8800000004
2014-06-12,1327800.3600000006
2014-06-13,1309841.1600000004
2014-06-16,1318949.0400000003
2014-06-17,1294233.7600000005
2014-06-18,1305693.4400000004
2014-06-19,1273153.0800000003
2014-06-20,1320445.6400000006
2014-06-23,1341953.9200000004
2014-06-24,1350976.2800000005
2014-06-25,1339131.7600000007
2014-06-26,1343749.8400000005
2014-06-27,1354482.6000000006
2014-06-30,1332332.9200000004
2014-07-01,1242879.0000000007
2014-07-02,1220857.6000000006
2014-07-03,1209654.4800000004
2014-07-07,1207901.3200000005
2014-07-08,1212391.1200000006
2014-07-09,1210637.9600000007
2014-07-10,1195415.4000000006
2014-07-11,1197600.6000000008
2014-07-14,1204570.5200000005
2014-07-15,1182600.1200000006
2014-07-16,1159758.4800000007
2014-07-17,1173584.6800000006
2014-07-18,1137560.8000000007
2014-07-21,1145856.5200000007
2014-07-22,1137182.0000000007
2014-07-23,1112824.1200000008
2014-07-24,1091917.740000001
2014-07-25,1087076.6400000008
2014-07-28,1083741.6600000008
2014-07-29,1092168.7600000007
2014-07-30,1155533.3800000008
2014-07-31,1134160.820000001
2014-08-01,1163171.5600000008
2014-08-04,1167223.740000001
2014-08-05,1195051.1000000008
2014-08-06,1221910.240000001
2014-08-07,1214881.6800000009
2014-08-08,1213411.4200000009
2014-08-11,1215168.5600000008
2014-08-12,1212801.8000000007
2014-08-13,1230409.0600000008
2014-08-14,1247191.540000001
2014-08-15,1250347.220000001
2014-08-18,1253359.4600000007
2014-08-19,1243784.840000001
2014-08-20,1238369.9800000007
2014-08-21,1224850.7600000007
2014-08-22,1222268.840000001
2014-08-25,1247801.1600000008
2014-08-26,1269819.200000001
2014-08-27,1255331.7600000007
2014-08-28,1244251.020000001
2014-08-29,1256927.5300000007
2014-09-02,1343152.9000000008
2014-09-03,1334546.500000001
2014-09-04,1290859.2600000012
2014-09-05,1285653.5400000012
2014-09-08,1276268.5800000012
2014-09-09,1269999.7200000011
2014-09-10,1238655.420000001
2014-09-11,1253246.100000001
2014-09-12,1268936.580000001
2014-09-15,1269046.560000001
2014-09-16,1297722.920000001
2014-09-17,1310972.420000001
2014-09-18,1303088.4200000009
2014-09-19,1317031.4200000009
2014-09-22,1313381.4200000009
2014-09-23,1323236.4200000009
2014-09-24,1296992.9200000009
2014-09-25,1329368.4200000009
2014-09-26,1319732.4200000009
2014-09-29,1331485.4200000009
2014-09-30,1311191.4200000009
2014-10-01,1329112.9200000009
2014-10-02,1336120.9200000009
2014-10-03,1307249.4200000009
2014-10-06,1285042.0900000008
2014-10-07,1267228.6300000008
2014-10-08,1243262.730000001
2014-10-09,1261541.2000000007
2014-10-10,1302784.0100000007
2014-10-13,1343597.5800000005
2014-10-14,1358012.8900000008
2014-10-15,1334118.5300000007
2014-10-16,1312799.6100000008
2014-10-17,1209317.0000000007
2014-10-20,1221890.1550000007
2014-10-21,1168646.5100000007
2014-10-22,1185609.8600000006
2014-10-23,1214898.3600000006
2014-10-24,1241227.1800000006
2014-10-27,1255593.9600000007
2014-10-28,1227014.5500000005
2014-10-29,1195598.7800000005
2014-10-30,1211322.0800000008
2014-10-31,1214158.4400000006
2014-11-03,1218906.2600000007
2014-11-04,1148398.0500000005
2014-11-05,1136436.0100000007
2014-11-06,1162425.7000000007
2014-11-07,1165200.4000000006
2014-11-10,1190265.1900000006
2014-11-11,1228463.5600000008
2014-11-12,1236941.8100000008
2014-11-13,1241627.9700000007
2014-11-14,1218721.2800000005
2014-11-17,1232440.6300000006
2014-11-18,1274276.9400000006
2014-11-19,1280535.4300000006
2014-11-20,1252017.6800000006
2014-11-21,1249705.4300000006
2014-11-24,1263578.9300000006
2014-11-25,1273598.6800000006
2014-11-26,1282354.4000000006
