,value
2014-02-05,993922.45
2014-02-06,984838.8
2014-02-07,974056.05
2014-02-10,965103.1
2014-02-11,973524.4999999999
2014-02-12,965819.6
2014-02-13,953283.8500000001
2014-02-14,944355.9500000001
2014-02-18,943866.75
2014-02-19,944417.1
2014-02-20,944564.48
2014-02-21,942438.3200000001
2014-02-24,944505.42
2014-02-25,941257.1200000001
2014-02-26,951297.3200000001
2014-02-27,947281.2400000001
2014-02-28,952655.7000000001
2014-03-03,956494.6000000001
2014-03-04,970787.1200000001
2014-03-05,969310.6200000001
2014-03-06,966121.38
2014-03-07,955136.2200000001
2014-03-10,950352.3600000001
2014-03-11,957321.4400000002
2014-03-12,948167.1400000001
2014-03-13,951297.3200000002
2014-03-14,955254.3400000003
2014-03-17,945509.4400000003
2014-03-18,950455.9400000004
2014-03-19,928188.3200000004
2014-03-20,932199.9800000006
2014-03-21,937723.2800000005
2014-03-24,942316.3400000003
2014-03-25,933130.2200000004
2014-03-26,947083.8200000005
2014-03-27,936211.6400000005
2014-03-28,941208.6800000005
2014-03-31,942012.7000000004
2014-04-01,947296.2600000004
2014-04-02,944711.9100000004
2014-04-03,944252.4700000003
2014-04-04,949995.4700000003
2014-04-07,959701.1400000005
2014-04-08,961022.0300000004
2014-04-09,961711.1900000004
2014-04-10,959586.2800000004
2014-04-11,955681.0400000004
2014-04-14,965444.1400000005
2014-04-15,976183.5500000004
2014-04-16,985602.0700000004
2014-04-17,975666.6800000005
2014-04-21,980146.2200000003
2014-04-22,980146.2200000003
2014-04-23,980835.3800000004
2014-04-24,982960.2900000004
2014-04-25,979686.7800000004
2014-04-28,984166.3200000004
2014-04-29,989220.1600000004
2014-04-30,994848.3000000004
2014-05-01,997432.6500000005
2014-05-02,994101.7100000004
2014-05-05,999729.8500000004
2014-05-06,995996.9000000005
2014-05-07,1009378.0900000003
2014-05-08,1011215.8500000004
2014-05-09,1008918.6500000005
2014-05-12,1011215.8500000004
2014-05-13,1002831.0700000004
2014-05-14,1000993.3100000005
2014-05-15,1004496.5400000004
2014-05-16,1011675.2900000004
2014-05-19,1008114.6300000004
2014-05-20,1007080.8900000005
2014-05-21,1001739.9000000005
2014-05-22,999557.5600000005
2014-05-23,1006678.8800000004
2014-05-27,1014087.3500000004
2014-05-28,950167.7600000004
2014-05-29,949421.1700000004
2014-05-30,956140.4800000004
2014-06-02,952694.6800000005
2014-06-03,958035.6700000005
2014-06-04,952866.9700000004
2014-06-05,935235.9600000005
