,value
2014-02-05,1001524.3000000002
2014-02-06,1005030.1900000002
2014-02-07,1020273.1900000002
2014-02-10,1044052.27
2014-02-11,1053960.2200000002
2014-02-12,1057313.6800000002
2014-02-13,1077586.87
2014-02-14,1083988.9300000002
2014-02-18,1080178.1800000002
2014-02-19,1076824.7200000002
2014-02-20,1089933.7000000002
2014-02-21,1088256.9700000002
2014-02-24,1086732.6700000004
2014-02-25,1086275.3800000004
2014-02-26,1063410.8800000004
2014-02-27,1060667.1400000001
2014-02-28,1057923.4000000004
2014-03-03,1045576.5700000001
2014-03-04,1056246.6700000004
2014-03-05,1044509.56
2014-03-06,1059904.9900000002
2014-03-07,1052740.7800000003
2014-03-10,1054112.6500000004
2014-03-11,1058685.5500000003
2014-03-12,1044509.56
2014-03-13,1036583.2000000002
2014-03-14,1044828.67
2014-03-17,1055442.46
2014-03-18,1056937.3599999999
2014-03-19,1066953.19
2014-03-20,1067850.13
2014-03-21,1063514.92
2014-03-24,1059713.14
2014-03-25,1064269.5399999998
2014-03-26,1068674.0599999998
2014-03-27,1077634.98
2014-03-28,1079761.3
2014-03-31,1078242.4999999998
2014-04-01,1069281.58
2014-04-02,1067459.02
2014-04-03,1080976.3399999996
2014-04-04,1083254.5399999996
2014-04-07,1089785.3799999997
2014-04-08,1070192.8599999996
2014-04-09,1072926.6999999997
2014-04-10,1083862.0599999996
2014-04-11,1086292.1399999997
2014-04-14,1073989.8599999996
2014-04-15,1068825.9399999997
2014-04-16,1054245.4599999995
2014-04-17,1067307.1399999997
2014-04-21,1066395.8599999996
2014-04-22,1064269.5399999996
2014-04-23,1061383.8199999996
2014-04-24,1066739.5699999998
2014-04-25,1078820.7199999997
2014-04-28,1084935.8699999996
2014-04-29,1080759.6699999997
2014-04-30,1081952.8699999999
2014-05-01,1081057.9699999997
2014-05-02,1056895.6699999997
2014-05-05,1061370.1699999997
2014-05-06,1053614.3699999999
2014-05-07,1077030.9199999997
2014-05-08,1060176.9699999997
2014-05-09,1041980.6699999998
2014-05-12,1055553.3199999998
2014-05-13,1048543.2699999998
2014-05-14,1037058.72
2014-05-15,1044367.0699999998
2014-05-16,1040638.3199999998
2014-05-19,1059878.6699999997
2014-05-20,1061668.4699999997
2014-05-21,1061071.8699999999
2014-05-22,1048244.9699999999
2014-05-23,1055702.4699999997
2014-05-27,1054210.9699999997
2014-05-28,1070170.02
2014-05-29,1067634.4699999997
2014-05-30,1061071.8699999999
2014-06-02,1051526.27
2014-06-03,1047499.2199999997
2014-06-04,1044814.5199999998
2014-06-05,1042129.8199999997
2014-06-06,1047797.5199999999
2014-06-09,1060326.1199999996
2014-06-10,1065993.8199999998
2014-06-11,1079715.6199999999
2014-06-12,1088234.5500000003
2014-06-13,1094792.9100000001
2014-06-16,1095752.6700000002
2014-06-17,1095432.7500000002
2014-06-18,1118946.87
2014-06-19,1135742.6700000002
2014-06-20,1125825.1500000001
2014-06-23,1120386.5100000002
2014-06-24,1112388.5100000002
2014-06-25,1121666.1900000002
2014-06-26,1099751.6700000004
2014-06-27,1104710.4300000004
2014-06-30,1118184.6300000006
2014-07-01,1112556.3900000006
2014-07-02,1088792.7100000007
2014-07-03,1073471.3900000006
2014-07-07,1065341.7100000007
2014-07-08,1060807.8500000006
2014-07-09,1060026.1500000006
2014-07-10,1047831.6300000006
2014-07-11,1055335.9500000007
2014-07-14,1064716.3500000006
2014-07-15,1057837.3900000006
2014-07-16,1051114.7700000007
2014-07-17,1044365.1300000004
2014-07-18,1059772.2300000004
2014-07-21,1049802.9300000004
2014-07-22,1051011.3300000003
2014-07-23,1046932.9800000004
2014-07-24,1044969.3300000003
2014-07-25,1052219.7300000002
2014-07-28,1036812.6300000004
2014-07-29,1051162.3800000001
2014-07-30,1065663.1800000002
2014-07-31,1055352.9000000004
2014-08-01,1045835.6800000004
2014-08-04,1045835.6800000004
2014-08-05,1029921.6400000005
2014-08-06,1012759.4400000003
2014-08-07,1026021.1400000005
2014-08-08,1112300.2000000004
2014-08-11,1053948.7200000002
2014-08-12,1049580.1600000006
2014-08-13,1045211.6000000006
2014-08-14,1037098.5600000005
2014-08-15,1027581.3400000005
2014-08-18,1031013.7800000005
2014-08-19,1016815.9600000004
2014-08-20,1015879.8400000005
2014-08-21,1015255.7600000007
2014-08-22,1018064.1200000006
2014-08-25,1009014.9600000004
2014-08-26,997732.4400000005
2014-08-27,998450.9400000005
2014-08-28,1003767.8400000003
2014-08-29,1009084.7400000005
2014-09-02,998307.2400000005
2014-09-03,1001037.5400000004
2014-09-04,1009803.2400000003
2014-09-05,1024460.6400000005
2014-09-08,1018137.8400000003
2014-09-09,1004055.2400000005
