,value
2014-02-05,1006743.7300000001
2014-02-06,989402.7100000001
2014-02-07,979126.55
2014-02-10,988118.1900000001
2014-02-11,973346.2100000001
2014-02-12,973025.0800000001
2014-02-13,973025.0800000001
2014-02-14,979126.55
2014-02-18,980089.9400000001
2014-02-19,1000321.1300000001
2014-02-20,998715.4800000001
2014-02-21,993256.27
2014-02-24,978805.42
2014-02-25,990044.9700000001
2014-02-26,991650.6200000001
2014-02-27,976557.51
2014-02-28,972382.8200000001
2014-03-03,976557.51
2014-03-04,959537.6200000001
2014-03-05,958253.1000000001
2014-03-06,947976.9400000002
2014-03-07,923892.1900000002
2014-03-10,929351.3999999999
2014-03-11,933204.9600000002
2014-03-12,930635.9200000002
2014-03-13,934810.6100000001
2014-03-14,935491.64
2014-03-17,942268.2799999999
2014-03-18,945656.6
2014-03-19,965421.7999999999
2014-03-20,994504.8799999999
2014-03-21,995351.96
2014-03-24,1004669.84
2014-03-25,999587.3599999999
2014-03-26,992528.3599999999
2014-03-27,988292.96
2014-03-28,991116.56
2014-03-31,996481.3999999999
2014-04-01,999869.7199999999
2014-04-02,995916.68
2014-04-03,999305.0
2014-04-04,976998.56
2014-04-07,954974.48
2014-04-08,956668.64
2014-04-09,959209.8799999999
2014-04-10,941138.84
2014-04-11,935209.2799999999
2014-04-14,938315.2399999999
2014-04-15,938879.96
2014-04-16,943680.08
2014-04-17,934079.84
2014-04-21,935491.6399999999
2014-04-22,934362.2
2014-04-23,921373.6399999999
2014-04-24,938032.88
2014-04-25,938597.5999999999
2014-04-28,945374.24
2014-04-29,932385.6799999999
2014-04-30,930973.88
2014-05-01,928714.9999999999
2014-05-02,915161.72
2014-05-05,918832.4
2014-05-06,938597.5999999999
2014-05-07,918832.4
2014-05-08,914032.28
2014-05-09,924479.5999999999
2014-05-12,905279.1199999999
2014-05-13,903020.24
2014-05-14,922220.72
2014-05-15,937185.8
2014-05-16,926456.1199999999
2014-05-19,924479.5999999999
2014-05-20,925044.32
2014-05-21,917985.32
2014-05-22,911208.6799999999
2014-05-23,910643.9599999998
2014-05-27,908949.8
2014-05-28,916855.88
2014-05-29,910926.32
2014-05-30,911491.0399999999
2014-06-02,913864.6999999998
2014-06-03,912018.5199999998
2014-06-04,913073.4799999997
2014-06-05,921776.8999999999
2014-06-06,928106.6599999998
2014-06-09,934700.1599999998
2014-06-10,935755.1199999998
2014-06-11,933117.72
2014-06-12,931271.5399999999
2014-06-13,932590.2399999999
2014-06-16,919403.2399999999
2014-06-17,939183.7399999999
2014-06-18,947095.9399999998
2014-06-19,940502.4399999998
2014-06-20,949733.3399999999
2014-06-23,952370.7399999999
2014-06-24,948678.3799999999
2014-06-25,955799.3599999999
2014-06-26,945777.2399999999
2014-06-27,955535.6199999998
2014-06-30,988503.1199999998
2014-07-01,999580.1999999998
2014-07-02,991931.7399999999
2014-07-03,1000371.4199999998
2014-07-07,994832.8799999999
2014-07-08,991667.9999999999
2014-07-09,992459.22
2014-07-10,994832.8799999999
2014-07-11,991931.7399999999
2014-07-14,992722.9599999998
2014-07-15,1008547.3599999999
2014-07-16,1005118.7399999999
2014-07-17,1002217.5999999999
2014-07-18,1013558.4199999998
2014-07-21,1013822.1599999998
2014-07-22,1030174.0399999999
2014-07-23,1032020.22
2014-07-24,1048899.5799999998
2014-07-25,1039932.4199999998
2014-07-28,1041251.1199999998
2014-07-29,1034393.8799999999
2014-07-30,1050218.2799999998
2014-07-31,1029646.5599999998
2014-08-01,1033866.3999999999
2014-08-04,1033866.3999999999
2014-08-05,1027272.8999999999
2014-08-06,1037295.0199999998
2014-08-07,1013294.6799999999
2014-08-08,1015404.5999999999
2014-08-11,1013822.1599999998
2014-08-12,1014349.6399999997
2014-08-13,1013558.4199999997
2014-08-14,1006194.8199999998
2014-08-15,1004880.9199999999
2014-08-18,1008822.6199999996
2014-08-19,1008297.0599999995
2014-08-20,1003304.2399999995
2014-08-21,993844.1599999996
2014-08-22,994369.7199999996
2014-08-25,985172.4199999997
2014-08-26,988851.3399999996
2014-08-27,993055.8199999996
2014-08-28,997523.0799999996
2014-08-29,992793.0399999996
2014-09-02,998453.0299999997
2014-09-03,995179.4999999999
2014-09-04,993920.4499999997
2014-09-05,993920.4499999997
2014-09-08,992661.3999999997
2014-09-09,1009029.0499999996
2014-09-10,1000467.5099999995
2014-09-11,994424.0699999996
2014-09-12,1005768.2599999997
2014-09-15,1006272.3999999998
2014-09-16,1012574.1499999998
2014-09-17,1014842.7799999997
2014-09-18,1014590.7099999997
2014-09-19,1000222.7199999997
2014-09-22,991652.3399999999
2014-09-23,982073.6799999997
2014-09-24,972495.0199999997
2014-09-25,986863.0099999997
2014-09-26,979552.9799999996
2014-09-29,987871.2899999996
2014-09-30,992981.6499999994
2014-10-01,979906.2699999996
2014-10-02,978624.3699999996
2014-10-03,966061.7499999995
2014-10-06,964010.7099999996
2014-10-07,987084.9099999996
2014-10-08,969651.0699999996
2014-10-09,1001698.5699999996
2014-10-10,1012466.5299999996
2014-10-13,1026311.0499999996
2014-10-14,1021183.4499999997
2014-10-15,1036566.2499999995
2014-10-16,1031182.2699999997
2014-10-17,1026054.6699999997
2014-10-20,1026054.6699999997
2014-10-21,1014773.9499999997
2014-10-22,1025541.9099999996
2014-10-23,1022978.1099999998
2014-10-24,1006569.7899999997
2014-10-27,999391.1499999997
2014-10-28,1006569.7899999997
2014-10-29,966830.8899999995
2014-10-30,964855.8999999999
2014-10-31,940091.3199999998
2014-11-03,934021.5699999998
2014-11-04,939605.7399999999
2014-11-05,938877.3699999999
2014-11-06,941305.2699999999
2014-11-07,944704.3299999997
2014-11-10,959028.9399999998
2014-11-11,957814.9899999999
2014-11-12,964855.8999999999
2014-11-13,961214.0499999999
2014-11-14,963156.3699999999
2014-11-17,964613.1099999998
2014-11-18,963641.9499999997
2014-11-19,966069.8499999999
2014-11-20,970197.2799999998
2014-11-21,973353.5499999999
2014-11-24,972139.5999999999
2014-11-25,973596.3399999999
2014-11-26,976267.0299999998
2014-11-28,971896.8099999998
2014-12-01,960971.2599999998
2014-12-02,977966.5599999998
2014-12-03,980880.0399999998
2014-12-04,980394.4599999998
2014-12-05,998118.1299999998
2014-12-08,1001274.3999999999
2014-12-09,1001274.3999999999
2014-12-10,990106.0599999998
2014-12-11,984279.0999999999
2014-12-12,969226.1199999999
2014-12-15,964370.3199999998
2014-12-16,961942.4199999998
2014-12-17,979666.0899999999
2014-12-18,998118.1299999998
2014-12-19,991805.5899999999
2014-12-22,994233.4899999999
2014-12-23,1008315.3099999998
2014-12-24,1002488.3499999999
2014-12-26,1002488.3499999999
2014-12-29,1002245.5599999998
2014-12-30,996175.8099999998
2014-12-31,1020454.8099999998
2015-01-02,1023125.4999999999
2015-01-05,1048375.6599999998
2015-01-06,1076053.7199999997
2015-01-07,1076569.85
2015-01-08,1091449.01
2015-01-09,1100266.29
2015-01-12,1115696.5300000003
2015-01-13,1117625.3100000003
2015-01-14,1144352.6900000002
2015-01-15,1149312.4100000001
2015-01-16,1143526.0700000003
2015-01-20,1149587.9500000002
2015-01-21,1141046.2100000002
2015-01-22,1108808.0300000003
2015-01-23,1158956.31
2015-01-26,1144628.23
2015-01-27,1163364.9500000002
2015-01-28,1193123.2700000003
2015-01-29,1171631.1500000004
2015-01-30,1183754.9100000001
2015-02-02,1165293.73
