,value
2014-02-05,994293.2000000001
2014-02-06,967613.91
2014-02-07,943716.685
2014-02-10,932802.4300000002
2014-02-11,927198.9049999999
2014-02-12,919856.0599999998
2014-02-13,929563.5499999999
2014-02-14,933795.0199999999
2014-02-18,920602.7899999999
2014-02-19,912513.2149999999
2014-02-20,915375.6799999998
2014-02-21,903054.6349999999
2014-02-24,905543.7349999999
2014-02-25,930559.19
2014-02-26,915251.2249999999
2014-02-27,910148.5699999998
2014-02-28,925456.5349999999
2014-03-03,931554.8299999998
2014-03-04,916744.6849999999
2014-03-05,921225.065
2014-03-06,925579.3299999998
2014-03-07,930417.8699999998
2014-03-10,936657.0399999998
2014-03-11,955374.5499999998
2014-03-12,963014.3499999997
2014-03-13,947734.7499999999
2014-03-14,945697.4699999997
2014-03-17,944551.4999999999
2014-03-18,949899.3599999998
2014-03-19,966579.5899999997
2014-03-20,979885.5749999998
2014-03-21,976765.9899999998
2014-03-24,964796.9699999997
2014-03-25,950026.6899999998
2014-03-26,936402.3799999999
2014-03-27,934619.7599999999
2014-03-28,938439.6599999999
2014-03-31,934365.0999999997
2014-04-01,942386.8899999999
2014-04-02,938057.6699999998
2014-04-03,930672.5299999999
2014-04-04,911063.7099999997
2014-04-07,916411.57
2014-04-08,903041.9199999999
2014-04-09,890308.9199999999
2014-04-10,919085.5
2014-04-11,938057.6699999999
2014-04-14,930672.53
2014-04-15,936020.39
2014-04-16,911827.69
2014-04-17,919976.8099999999
2014-04-21,915774.9199999999
2014-04-22,907256.543
2014-04-23,916920.89
2014-04-24,908007.7899999999
2014-04-25,903423.9099999999
2014-04-28,910045.07
2014-04-29,913737.64
2014-04-30,913992.2999999999
2014-05-01,907625.7999999999
2014-05-02,897705.7599999999
2014-05-05,901774.56
2014-05-06,913980.9600000002
2014-05-07,911946.5600000002
2014-05-08,913980.9600000002
2014-05-09,904953.31
2014-05-12,894018.41
2014-05-13,893891.2600000002
2014-05-14,906479.1100000001
2014-05-15,910547.9100000003
2014-05-16,896688.5600000002
2014-05-19,895671.3600000002
2014-05-20,905716.2100000001
2014-05-21,903554.66
2014-05-22,917685.5350000005
2014-05-23,925139.9850000005
2014-05-27,946732.1850000003
2014-05-28,941719.7100000003
2014-05-29,939663.3100000004
2014-05-30,941334.1350000004
2014-06-02,949174.1600000003
2014-06-03,953415.4850000005
2014-06-04,959713.2100000004
2014-06-05,960355.8350000003
2014-06-06,968195.8600000003
2014-06-09,966267.9850000005
2014-06-10,975521.7850000005
2014-06-11,972951.2850000004
2014-06-12,983747.3850000005
2014-06-13,974365.0600000004
2014-06-16,985066.0650000003
2014-06-17,987952.0250000004
2014-06-18,991231.5250000004
2014-06-19,1013138.5850000003
2014-06-20,1004874.2450000002
2014-06-23,1006579.5850000003
2014-06-24,1001857.1050000003
2014-06-25,992805.6850000004
2014-06-26,993592.7650000004
2014-06-27,995166.9250000005
2014-06-30,1002513.0050000005
2014-07-01,993330.4050000005
2014-07-02,986996.6350000005
2014-07-03,997978.6450000005
2014-07-07,995580.2750000005
2014-07-08,997221.2650000005
2014-07-09,1009030.7250000003
2014-07-10,1001410.7250000002
2014-07-11,998235.7250000002
2014-07-14,997727.7250000003
2014-07-15,1001918.7250000003
2014-07-16,999886.7250000003
2014-07-17,980963.7250000002
2014-07-18,989853.7250000003
2014-07-21,985662.7250000003
2014-07-22,1000013.7250000002
2014-07-23,1005093.7250000003
2014-07-24,1021730.7250000003
