,value
2014-02-05,1017499.54
2014-02-06,1018655.17
2014-02-07,1016178.82
2014-02-10,1007759.23
2014-02-11,1010895.94
2014-02-12,1015023.19
2014-02-13,1042263.04
2014-02-14,1036815.07
2014-02-18,1052168.44
2014-02-19,1040447.05
2014-02-20,1040281.96
2014-02-21,1049857.1800000002
2014-02-24,1055140.06
2014-02-25,1051012.81
2014-02-26,1052333.5300000003
2014-02-27,1093275.85
2014-02-28,1150892.2599999998
2014-03-03,1165420.1799999997
2014-03-04,1139335.96
2014-03-05,1129265.47
2014-03-06,1117315.89
2014-03-07,1074847.89
2014-03-10,1091835.0899999999
2014-03-11,1069893.2899999998
2014-03-12,1061045.7899999998
2014-03-13,1104575.4899999998
2014-03-14,1120500.99
2014-03-17,1117669.79
2014-03-18,1094489.3399999999
2014-03-19,1115723.3399999999
2014-03-20,1103513.79
2014-03-21,1140496.3399999999
2014-03-24,1152351.99
2014-03-25,1147220.44
2014-03-26,1172701.2399999998
2014-03-27,1159253.04
2014-03-28,1163145.94
2014-03-31,1139434.64
2014-04-01,1109176.19
2014-04-02,1120677.94
2014-04-03,1163322.89
2014-04-04,1186857.24
2014-04-07,1194643.04
2014-04-08,1172701.2399999998
2014-04-09,1141911.94
2014-04-10,1184379.94
2014-04-11,1214107.54
2014-04-14,1198005.0899999999
2014-04-15,1172347.3399999999
2014-04-16,1159076.0899999999
2014-04-17,1156952.69
2014-04-21,1156775.74
2014-04-22,1139611.5899999999
2014-04-23,1165092.39
2014-04-24,1181194.8399999999
2014-04-25,1215346.19
2014-04-28,1280286.8399999999
2014-04-29,1251443.99
2014-04-30,1235695.44
2014-05-01,1228086.5899999999
2014-05-02,1221716.3900000001
2014-05-05,1200305.44
2014-05-06,1233395.0899999999
2014-05-07,1257283.3399999999
2014-05-08,1262237.94
2014-05-09,1259937.5899999999
2014-05-12,1311045.2999999998
2014-05-13,1282827.75
2014-05-14,1273012.95
2014-05-15,1261725.93
2014-05-16,1271049.9899999998
2014-05-19,1384165.5599999998
2014-05-20,1297795.3199999998
2014-05-21,1231545.42
2014-05-22,1307119.38
2014-05-23,1310554.5599999998
2014-05-27,1333864.71
2014-05-28,1308836.97
2014-05-29,1334846.19
2014-05-30,1291415.7
2014-06-02,1285281.45
2014-06-03,1250193.54
2014-06-04,1231545.4199999997
2014-06-05,1224184.3199999998
2014-06-06,1213633.41
2014-06-09,1215841.7399999998
2014-06-10,1253018.71
2014-06-11,1258922.46
2014-06-12,1252546.41
2014-06-13,1282537.46
2014-06-16,1289621.9599999997
2014-06-17,1365426.1099999999
2014-06-18,1364009.2099999997
2014-06-19,1366843.0099999998
2014-06-20,1358105.4599999997
2014-06-23,1369676.8099999998
2014-06-24,1356924.7099999997
2014-06-25,1355743.9599999997
2014-06-26,1350076.3599999999
2014-06-27,1355035.5099999998
2014-06-30,1371566.0099999998
2014-07-01,1398014.8099999998
2014-07-02,1391166.4599999997
2014-07-03,1387624.2099999997
2014-07-07,1354090.91
2014-07-08,1296234.16
2014-07-09,1313000.8099999996
2014-07-10,1320085.3099999996
2014-07-11,1322210.6599999997
2014-07-14,1309930.8599999996
2014-07-15,1333309.7099999995
2014-07-16,1328350.5599999996
2014-07-17,1359286.2099999995
2014-07-18,1338977.3099999996
2014-07-21,1343228.0099999995
2014-07-22,1336615.8099999996
2014-07-23,1336615.8099999996
2014-07-24,1325752.9099999995
2014-07-25,1306152.4599999995
2014-07-28,1327169.8099999996
2014-07-29,1307569.3599999996
2014-07-30,1274036.0599999996
2014-07-31,1321266.0599999996
2014-08-01,1305916.3099999996
2014-08-04,1305916.3099999996
2014-08-05,1320085.3099999996
2014-08-06,1329767.4599999995
2014-08-07,1333073.5599999996
2014-08-08,1316779.2099999997
2014-08-11,1306624.7599999995
2014-08-12,1356688.5599999996
2014-08-13,1355035.5099999995
2014-08-14,1338741.1599999997
2014-08-15,1335907.3599999996
2014-08-18,1318196.1099999996
2014-08-19,1304499.4099999997
2014-08-20,1294344.9599999995
2014-08-21,1286788.1599999997
2014-08-22,1190202.8099999996
