,value
2014-02-05,1006505.55
2014-02-06,986196.92
2014-02-07,967132.83
2014-02-10,968320.8
2014-02-11,962267.81
2014-02-12,942977.44
2014-02-13,972726.0599999998
2014-02-14,976557.0599999998
2014-02-18,978038.3799999999
2014-02-19,986313.3399999999
2014-02-20,987947.8999999999
2014-02-21,988918.4199999998
2014-02-24,993719.9399999998
2014-02-25,1008226.6599999999
2014-02-26,1014305.1799999998
2014-02-27,1015633.2599999998
2014-02-28,1024112.5399999998
2014-03-03,1019106.6999999998
2014-03-04,1037853.0599999998
2014-03-05,1038414.9399999998
2014-03-06,1040151.6599999997
2014-03-07,1021200.9799999997
2014-03-10,1027142.3399999996
2014-03-11,1021561.3799999997
2014-03-12,1017873.9599999997
2014-03-13,1007658.8099999997
2014-03-14,1007110.6799999997
2014-03-17,1017774.2999999997
2014-03-18,1020664.4399999997
2014-03-19,1007858.1299999997
2014-03-20,1007309.9999999998
2014-03-21,998789.0699999997
2014-03-24,989620.3499999996
2014-03-25,986630.5499999997
2014-03-26,1006861.5299999999
2014-03-27,1014635.0099999999
2014-03-28,1012243.1699999999
2014-03-31,1000084.65
2014-04-01,990317.97
2014-04-02,985434.63
2014-04-03,983291.94
2014-04-04,1016229.5700000001
2014-04-07,985550.9099999999
2014-04-08,993732.15
2014-04-09,989796.8699999999
2014-04-10,1013667.4499999998
2014-04-11,1019952.13
2014-04-14,1028499.93
2014-04-15,1025849.0299999999
2014-04-16,1022116.1299999999
2014-04-17,1031384.8399999999
2014-04-21,1032272.0699999998
2014-04-22,1058210.4999999998
2014-04-23,1054139.68
2014-04-24,1049390.39
2014-04-25,1047772.4999999999
2014-04-28,1037804.2099999998
2014-04-29,1042866.6399999999
2014-04-30,1043127.5899999999
2014-05-01,1043388.5399999998
2014-05-02,1038221.7299999997
2014-05-05,1044484.5299999998
2014-05-06,1045345.7899999998
2014-05-07,1049665.5499999998
2014-05-08,1040235.8299999998
2014-05-09,1052562.95
2014-05-12,1044344.8699999996
2014-05-13,1052668.3099999998
2014-05-14,1059727.4299999997
2014-05-15,1062730.19
2014-05-16,1054880.8699999996
2014-05-19,1057040.7499999998
2014-05-20,1058366.2999999998
2014-05-21,1059000.2599999998
2014-05-22,1057415.3599999999
2014-05-23,1047007.8499999999
2014-05-27,1049068.2199999997
2014-05-28,1050705.95
2014-05-29,1041936.1699999999
2014-05-30,1035385.2499999998
2014-06-02,1040879.5699999998
2014-06-03,1039822.9699999997
2014-06-04,1048364.4199999999
2014-06-05,1048775.7799999998
2014-06-06,1051243.94
2014-06-09,1051912.4
2014-06-10,1051295.36
2014-06-11,1057311.5
2014-06-12,1062607.76
2014-06-13,1059985.34
2014-06-16,1062042.14
2014-06-17,1059779.66
2014-06-18,1064119.6099999999
2014-06-19,1062030.4099999997
2014-06-20,1065007.5199999996
2014-06-23,1061873.7199999995
2014-06-24,1068974.6899999997
2014-06-25,1075656.2899999996
2014-06-26,1071689.0899999996
2014-06-27,1083016.4899999995
2014-06-30,1091525.0899999996
2014-07-01,1089228.2899999996
2014-07-02,1093195.4899999995
2014-07-03,1088654.0899999996
2014-07-07,1100242.4899999995
2014-07-08,1110839.0899999996
2014-07-09,1100868.8899999994
2014-07-10,1115693.6899999995
2014-07-11,1116405.8899999997
2014-07-14,1118938.6499999997
2014-07-15,1113983.2499999995
2014-07-16,1110734.7099999995
2014-07-17,1168272.4099999997
2014-07-18,1168272.4099999997
2014-07-21,1170474.8099999996
2014-07-22,1178073.0899999996
2014-07-23,1181651.9899999998
2014-07-24,1175375.1499999997
2014-07-25,1171520.9499999997
2014-07-28,1170860.2299999997
2014-07-29,1160343.7699999996
2014-07-30,1157150.2899999996
2014-07-31,1174604.3099999996
2014-08-01,1162766.4099999995
2014-08-04,1191385.0599999994
2014-08-05,1172175.9399999995
2014-08-06,1185782.3999999994
2014-08-07,1176921.0499999993
2014-08-08,1194415.0699999994
2014-08-11,1194014.8799999994
2014-08-12,1204191.1399999994
2014-08-13,1210651.3499999994
2014-08-14,1210994.3699999994
2014-08-15,1216654.1999999995
2014-08-18,1224257.8099999994
2014-08-19,1225515.5499999993
2014-08-20,1229460.2799999993
2014-08-21,1242094.8499999994
2014-08-22,1240436.9199999995
2014-08-25,1244038.6299999994
2014-08-26,1245239.1999999995
2014-08-27,1244267.3099999994
2014-08-28,1247125.8099999994
2014-08-29,1247011.4699999995
2014-09-02,1243924.2899999993
2014-09-03,1241980.5099999993
2014-09-04,1243238.2499999993
2014-09-05,1248040.5299999993
2014-09-08,1245925.2399999993
2014-09-09,1237921.4399999995
2014-09-10,1239522.1999999995
2014-09-11,1246611.2799999993
2014-09-12,1232375.9499999995
2014-09-15,1230260.6599999995
2014-09-16,1237921.4399999995
2014-09-17,1241180.1299999994
2014-09-18,1257016.2199999995
2014-09-19,1260903.7799999993
2014-09-22,1252385.4499999995
2014-09-23,1249126.7599999993
2014-09-24,1263590.7699999993
2014-09-25,1248497.8899999994
2014-09-26,1262333.0299999993
2014-09-29,1266049.0799999994
2014-09-30,1252042.4299999995
2014-10-01,1222028.1799999995
2014-10-02,1226430.2699999993
2014-10-03,1234891.4299999995
2014-10-06,1246382.5999999996
2014-10-07,1264676.9999999995
2014-10-08,1234262.5599999996
2014-10-09,1249984.3099999996
2014-10-10,1254958.0999999996
2014-10-13,1306754.1199999994
2014-10-14,1297092.3899999994
2014-10-15,1269936.6399999994
2014-10-16,1263819.4499999995
2014-10-17,1232833.3099999996
2014-10-20,1216882.8799999994
2014-10-21,1175891.9899999995
2014-10-22,1169802.4999999993
2014-10-23,1169233.0299999996
2014-10-24,1185281.7299999995
2014-10-27,1168560.0199999996
2014-10-28,1159862.6599999995
2014-10-29,1148732.1099999994
2014-10-30,1165867.9799999995
2014-10-31,1188646.7799999996
2014-11-03,1187197.2199999995
2014-11-04,1181968.4499999995
2014-11-05,1192943.6899999995
2014-11-06,1207594.5999999994
2014-11-07,1222193.7399999995
2014-11-10,1225714.0999999994
2014-11-11,1230373.3999999994
2014-11-12,1232858.3599999994
2014-11-13,1240779.1699999995
2014-11-14,1240882.7099999995
2014-11-17,1239122.5299999996
2014-11-18,1249528.2999999993
2014-11-19,1247095.1099999994
2014-11-20,1254291.1399999994
2014-11-21,1253307.5099999995
2014-11-24,1253203.9699999995
2014-11-25,1241762.7999999993
2014-11-26,1245800.8599999994
2014-11-28,1267854.8799999994
2014-12-01,1258588.0499999993
2014-12-02,1266250.0099999995
2014-12-03,1276086.3099999994
2014-12-04,1282609.3299999994
2014-12-05,1278260.6499999994
2014-12-08,1292290.3199999996
2014-12-09,1292290.3199999996
2014-12-10,1277898.2599999995
2014-12-11,1316259.8299999994
2014-12-12,1280176.1399999994
2014-12-15,1276966.3999999994
2014-12-16,1271996.4799999995
2014-12-17,1306527.0699999996
2014-12-18,1331273.1299999994
2014-12-19,1346597.0499999993
2014-12-22,1354776.7099999993
2014-12-23,1362231.5899999994
2014-12-24,1369790.0099999995
2014-12-26,1371343.1099999996
2014-12-29,1371084.2599999995
2014-12-30,1371757.2699999996
2014-12-31,1361972.7399999995
2015-01-02,1358866.5399999993
2015-01-05,1354828.4799999995
2015-01-06,1350738.6499999994
2015-01-07,1373776.2999999993
2015-01-08,1411361.3199999994
2015-01-09,1420886.9999999995
2015-01-12,1403699.3599999996
2015-01-13,1393552.4399999995
2015-01-14,1393966.5999999996
2015-01-15,1401059.0899999994
2015-01-16,1417780.7999999993
2015-01-20,1410998.9299999995
2015-01-21,1414674.5999999996
