,value
2014-02-05,1001612.8999999999
2014-02-06,979838.75
2014-02-07,972580.7
2014-02-10,978225.85
2014-02-11,985848.0300000001
2014-02-12,993543.9300000002
2014-02-13,975843.3599999998
2014-02-14,972764.9999999998
2014-02-18,968208.0899999999
2014-02-19,947225.45
2014-02-20,938232.89
2014-02-21,931488.4700000001
2014-02-24,922495.9099999999
2014-02-25,927741.57
2014-02-26,919498.39
2014-02-27,919498.39
2014-02-28,936720.9099999999
2014-03-03,927474.6599999998
2014-03-04,953790.9099999999
2014-03-05,950234.6599999999
2014-03-06,970149.6599999999
2014-03-07,988642.1599999999
2014-03-10,994332.1599999999
2014-03-11,980107.1599999999
2014-03-12,979395.9099999999
2014-03-13,977262.1599999999
2014-03-14,980818.4099999998
2014-03-17,992198.4099999999
2014-03-18,993620.9099999999
2014-03-19,1009979.6599999999
2014-03-20,1026338.4099999999
2014-03-21,1021359.6599999999
2014-03-24,1014247.1599999999
2014-03-25,1024204.6599999999
2014-03-26,1010690.91
2014-03-27,994332.1599999999
2014-03-28,1005712.1599999999
2014-03-31,1012824.6599999999
2014-04-01,1022070.9099999999
2014-04-02,1019937.1599999999
2014-04-03,1027760.9099999999
2014-04-04,1010690.91
2014-04-07,987219.6599999999
2014-04-08,991487.1599999999
2014-04-09,996465.9099999999
2014-04-10,960192.1599999999
2014-04-11,951657.1599999999
2014-04-14,942410.9099999999
2014-04-15,932453.4099999999
2014-04-16,928185.9099999999
2014-04-17,924629.6599999999
2014-04-21,919650.9099999999
2014-04-22,899735.9099999999
2014-04-23,901158.4099999999
2014-04-24,920362.1599999999
2014-04-25,926052.16
2014-04-28,916506.3999999999
2014-04-29,926124.82
2014-04-30,937117.2999999999
2014-05-01,929559.9699999999
2014-05-02,925437.7899999998
2014-05-05,925437.7899999998
2014-05-06,944674.6299999998
2014-05-07,928872.9399999998
2014-05-08,931621.0599999998
2014-05-09,930246.9999999999
2014-05-12,912384.2199999999
2014-05-13,915819.3699999998
2014-05-14,947422.7499999999
2014-05-15,959789.2899999998
2014-05-16,963911.4699999999
2014-05-19,950857.8999999998
2014-05-20,955667.1099999998
2014-05-21,948796.8099999998
2014-05-22,951544.9299999998
2014-05-23,946048.6899999998
2014-05-27,933682.1499999998
2014-05-28,932995.1199999998
2014-05-29,928185.9099999998
2014-05-30,924063.7299999999
2014-06-02,929442.6099999999
2014-06-03,936856.4999999999
2014-06-04,936182.5099999999
2014-06-05,942922.4099999999
2014-06-06,952358.2699999999
2014-06-09,976621.9099999999
2014-06-10,969208.0199999999
2014-06-11,961120.1399999999
2014-06-12,955054.2299999999
2014-06-13,959098.1699999999
2014-06-16,946966.35
2014-06-17,958424.1799999999
2014-06-18,962468.1199999999
2014-06-19,959098.1699999999
2014-06-20,966512.0599999999
2014-06-23,967860.0399999999
2014-06-24,965111.12
2014-06-25,973959.05
2014-06-26,976000.88
2014-06-27,980084.54
2014-06-30,975320.27
2014-07-01,980084.54
2014-07-02,975320.27
2014-07-03,987571.25
2014-07-07,977362.1
2014-07-08,967152.9500000001
2014-07-09,972597.83
2014-07-10,963069.29
2014-07-11,964430.51
2014-07-14,964430.51
2014-07-15,978723.3200000001
2014-07-16,965791.73
2014-07-17,967833.5599999999
2014-07-18,962388.6799999999
2014-07-21,963749.8999999999
2014-07-22,972597.8299999998
2014-07-23,970555.9999999999
2014-07-24,958985.6299999999
2014-07-25,951498.9199999999
2014-07-28,963749.8999999999
2014-07-29,968514.1699999999
2014-07-30,959666.2399999999
2014-07-31,973278.44
2014-08-01,986210.0299999999
2014-08-04,994377.3499999999
2014-08-05,998461.0099999999
2014-08-06,996419.1799999999
2014-08-07,1010711.9899999999
2014-08-08,995738.5699999998
2014-08-11,1006628.3299999998
2014-08-12,1002544.6699999999
2014-08-13,999141.6199999999
2014-08-14,1001183.4499999998
2014-08-15,997099.7899999999
2014-08-18,987571.2499999999
2014-08-19,991654.9099999999
2014-08-20,980084.5399999999
2014-08-21,971236.6099999999
2014-08-22,972597.8299999998
2014-08-25,961708.0699999998
2014-08-26,961046.2999999999
2014-08-27,952652.8999999998
2014-08-28,944958.9499999998
2014-08-29,951953.4499999998
2014-09-02,958947.95
2014-09-03,954751.2499999999
2014-09-04,959647.3999999999
2014-09-05,961046.2999999999
2014-09-08,963144.6499999999
2014-09-09,951253.9999999999
2014-09-10,971538.0499999999
2014-09-11,968040.7999999999
2014-09-12,974335.8499999999
2014-09-15,965942.45
2014-09-16,966641.8999999999
2014-09-17,976434.2
2014-09-18,988324.85
2014-09-19,976434.2
2014-09-22,962445.1999999998
2014-09-23,950554.5499999999
2014-09-24,948456.2
2014-09-25,937964.4499999998
2014-09-26,937964.45
2014-09-29,942161.15
2014-09-30,949155.65
2014-10-01,959647.4
2014-10-02,966133.91
2014-10-03,988806.07
2014-10-06,980029.75
2014-10-07,961014.39
2014-10-08,987343.35
2014-10-09,957357.59
2014-10-10,941999.03
2014-10-13,933954.07
2014-10-14,942730.39
2014-10-15,887878.39
2014-10-16,891535.19
2014-10-17,903236.95
2014-10-20,914207.35
2014-10-21,923715.03
2014-10-22,920058.23
2014-10-23,928834.5499999999
2014-10-24,922252.31
2014-10-27,922252.31
2014-10-28,906893.75
2014-10-29,883490.23
2014-10-30,884274.62
2014-10-31,865906.8999999999
2014-11-03,867218.88
2014-11-04,869186.85
2014-11-05,877714.7199999999
2014-11-06,867218.8799999999
2014-11-07,873122.7899999999
2014-11-10,867218.8799999999
2014-11-11,867218.8799999999
2014-11-12,867218.8799999999
2014-11-13,867885.5999999997
2014-11-14,861432.9999999998
2014-11-17,854335.1399999998
2014-11-18,858851.9599999998
2014-11-19,857561.4399999997
2014-11-20,861432.9999999998
2014-11-21,854335.1399999998
2014-11-24,873047.6799999997
2014-11-25,873692.9399999997
2014-11-26,878855.0199999998
2014-11-28,889179.1799999997
2014-12-01,909827.4999999998
2014-12-02,908536.9799999997
2014-12-03,900793.8599999996
2014-12-04,909617.6899999997
2014-12-05,929172.0999999997
2014-12-08,925800.6499999998
2014-12-09,931869.2599999998
2014-12-10,908943.3999999998
2014-12-11,912314.8499999997
2014-12-12,896806.1799999998
2014-12-15,883994.6699999997
2014-12-16,883994.6699999997
2014-12-17,905571.9499999997
2014-12-18,931194.9699999997
2014-12-19,930520.6799999998
2014-12-22,933217.8399999997
2014-12-23,948052.2199999997
2014-12-24,956817.9899999998
2014-12-26,957492.2799999998
2014-12-29,965013.5999999997
2014-12-30,967071.1799999997
2014-12-31,953353.9799999997
2015-01-02,950610.5399999997
2015-01-05,921804.4199999997
2015-01-06,893684.1599999997
2015-01-07,900542.7599999998
2015-01-08,919060.9799999997
2015-01-09,892998.2999999997
2015-01-12,882024.5399999997
2015-01-13,871050.7799999997
2015-01-14,851846.6999999997
2015-01-15,834014.3399999997
2015-01-16,850474.9799999997
2015-01-20,858705.2999999997
2015-01-21,853904.2799999997
2015-01-22,879807.0599999997
2015-01-23,879807.0599999997
2015-01-26,893730.0599999997
2015-01-27,882459.0599999997
2015-01-28,857928.0599999997
2015-01-29,875166.0599999997
2015-01-30,859917.0599999996
2015-02-02,841353.0599999996
2015-02-03,850452.8099999996
2015-02-04,848574.0599999996
2015-02-05,864230.3099999996
2015-02-06,886775.3099999996
2015-02-09,869240.3099999996
2015-02-10,875502.8099999996
2015-02-11,871745.3099999996
2015-02-12,888654.0599999996
2015-02-13,883644.0599999996
2015-02-17,886149.0599999996
2015-02-18,872997.8099999996
2015-02-19,870492.8099999996
2015-02-20,854210.3099999996
2015-02-23,861099.0599999996
2015-02-24,865342.8899999995
2015-02-25,869645.0199999996
2015-02-26,867186.6599999996
2015-02-27,856124.0399999996
2015-03-02,861655.3499999995
2015-03-03,860426.1699999996
2015-03-04,854280.2699999996
2015-03-05,865342.8899999995
2015-03-06,879478.4599999996
2015-03-09,880707.6399999995
2015-03-10,881936.8199999998
2015-03-11,865957.4799999997
2015-03-12,859442.8199999998
2015-03-13,853560.3199999998
2015-03-16,858266.3199999998
2015-03-17,859442.8199999998
2015-03-18,851207.3199999998
2015-03-19,848854.3199999998
2015-03-20,861795.8199999998
2015-03-23,855913.3199999998
2015-03-24,841795.3199999998
2015-03-25,825324.3199999998
2015-03-26,832383.3199999998
2015-03-27,823559.5699999998
2015-03-30,828265.5699999998
2015-03-31,830618.5699999998
2015-04-01,838883.3299999998
2015-04-02,844215.1999999998
2015-04-06,838883.3299999998
2015-04-07,844215.1999999998
2015-04-08,840660.6199999998
2015-04-09,840660.6199999998
2015-04-10,832959.0299999999
2015-04-13,844215.1999999998
2015-04-14,835328.7499999998
2015-04-15,840660.6199999998
2015-04-16,853101.6499999999
2015-04-17,834736.3199999998
2015-04-20,839475.7599999995
2015-04-21,841253.0499999996
2015-04-22,853146.8299999995
2015-04-23,853146.8299999995
2015-04-24,846602.4899999995
2015-04-27,839463.2099999995
2015-04-28,829349.2299999995
2015-04-29,815665.6099999994
2015-04-30,807660.5399999996
2015-05-01,804865.8899999997
