,value
2014-02-05,984159.19
2014-02-06,960732.64
2014-02-07,972111.25
2014-02-10,970995.7000000001
2014-02-11,956716.66
2014-02-12,958501.54
2014-02-13,959393.98
2014-02-14,945114.94
2014-02-18,952923.79
2014-02-19,961625.0800000001
2014-02-20,958947.7600000001
2014-02-21,950023.3599999999
2014-02-24,946453.6000000001
2014-02-25,926596.81
2014-02-26,889081.9
2014-02-27,890834.8
2014-02-28,876986.89
2014-03-03,879791.53
2014-03-04,887504.29
2014-03-05,882596.17
2014-03-06,878038.6300000001
2014-03-07,883823.2000000001
2014-03-10,876285.7300000001
2014-03-11,866995.36
2014-03-12,865593.04
2014-03-13,853848.61
2014-03-14,860509.6300000001
2014-03-17,867345.94
2014-03-18,873481.09
2014-03-19,869098.84
2014-03-20,868572.97
2014-03-21,863314.27
2014-03-24,862087.24
2014-03-25,847713.46
2014-03-26,850693.39
2014-03-27,850868.68
2014-03-28,857529.7000000001
2014-03-31,857179.12
2014-04-01,866469.49
2014-04-02,868047.1000000001
2014-04-03,859808.47
2014-04-04,849115.78
2014-04-07,878739.79
2014-04-08,879440.9500000002
2014-04-09,865242.4600000001
2014-04-10,878389.2100000001
2014-04-11,886803.1300000001
2014-04-14,881018.56
2014-04-15,879791.5300000001
2014-04-16,879440.9500000002
2014-04-17,878213.9200000002
2014-04-21,880317.4000000001
2014-04-22,865242.4600000001
2014-04-23,888380.7400000001
2014-04-24,871903.4800000002
2014-04-25,885576.1000000001
2014-04-28,885576.1000000001
2014-04-29,884699.6500000001
2014-04-30,893814.7300000002
2014-05-01,885751.3900000001
2014-05-02,875058.7000000002
2014-05-05,887153.7100000001
2014-05-06,902929.81
2014-05-07,907837.9300000002
2014-05-08,909415.54
2014-05-09,897320.5300000001
2014-05-12,887329.0000000001
2014-05-13,896444.0800000002
2014-05-14,906786.1900000001
2014-05-15,916251.8500000001
2014-05-16,903455.6800000002
2014-05-19,900125.1700000002
2014-05-20,900651.04
2014-05-21,902579.2300000002
2014-05-22,940144.8200000001
2014-05-23,943553.3200000001
2014-05-27,957989.3200000001
2014-05-28,936535.8200000001
2014-05-29,942550.8200000001
2014-05-30,943954.3200000001
2014-06-02,942550.8200000001
2014-06-03,946761.3200000001
2014-06-04,945758.8200000001
2014-06-05,950370.3200000001
2014-06-06,957788.8200000002
2014-06-09,954580.8200000001
2014-06-10,954179.8200000002
2014-06-11,940545.82
2014-06-12,913277.8200000001
2014-06-13,911272.8200000001
2014-06-16,910671.3200000001
2014-06-17,919092.3200000002
2014-06-18,915884.32
2014-06-19,914681.3200000001
2014-06-20,909886.0600000002
2014-06-23,911072.3200000001
2014-06-24,919573.8500000001
2014-06-25,923330.3400000002
2014-06-26,933215.8400000002
2014-06-27,937565.4600000002
2014-06-30,948834.9300000002
2014-07-01,951602.8700000002
2014-07-02,951405.16
2014-07-03,953579.9700000001
2014-07-07,953184.5500000002
2014-07-08,945473.8600000001
2014-07-09,946264.7000000001
2014-07-10,933215.8400000002
2014-07-11,937960.8800000001
2014-07-14,933611.2600000001
2014-07-15,939344.8500000001
2014-07-16,942310.5000000001
2014-07-17,945276.1500000001
2014-07-18,945276.1500000001
2014-07-21,942310.5
2014-07-22,938158.59
2014-07-23,941304.5899999997
2014-07-24,943072.8199999998
2014-07-25,937178.7199999999
2014-07-28,936982.2499999998
2014-07-29,943858.6999999998
2014-07-30,952306.9099999998
2014-07-31,953092.7899999997
2014-08-01,958201.0099999997
