,value
2014-02-05,996371.415
2014-02-06,1030634.775
2014-02-07,1049967.4
2014-02-10,1036285.85
2014-02-11,1039438.5549999999
2014-02-12,1041698.9850000001
2014-02-13,1043840.4450000001
2014-02-14,1052703.71
2014-02-18,1070311.27
2014-02-19,1064005.8600000003
2014-02-20,1070965.605
2014-02-21,1058890.15
2014-02-24,1073166.5500000003
2014-02-25,1094581.15
2014-02-26,1109095.4900000002
2014-02-27,1115222.4449999998
2014-02-28,1126822.02
2014-03-03,1126048.7149999999
2014-03-04,1139551.81
2014-03-05,1133186.915
2014-03-06,1136577.56
2014-03-07,1129796.27
2014-03-10,1124621.0750000002
2014-03-11,1104098.75
2014-03-12,1101302.955
2014-03-13,1088097.2850000001
2014-03-14,1106299.6949999998
2014-03-17,1113794.8050000002
2014-03-18,1125275.4100000001
2014-03-19,1115579.355
2014-03-20,1132235.1550000003
2014-03-21,1140027.69
2014-03-24,1127892.75
2014-03-25,1139611.295
2014-03-26,1142882.9700000002
2014-03-27,1150853.96
2014-03-28,1172863.4100000001
2014-03-31,1166974.395
2014-04-01,1177622.21
2014-04-02,1179168.8199999998
2014-04-03,1197490.2000000002
2014-04-04,1187020.8399999999
2014-04-07,1165130.3600000003
2014-04-08,1174410.02
2014-04-09,1177265.3000000003
2014-04-10,1167271.8199999998
2014-04-11,1173458.2599999998
2014-04-14,1189281.27
2014-04-15,1202962.8199999998
2014-04-16,1201773.12
2014-04-17,1218904.8000000003
2014-04-21,1231753.56
2014-04-22,1217596.13
2014-04-23,1250193.9100000001
2014-04-24,1231158.71
2014-04-25,1178336.0300000003
2014-04-28,1211409.6899999997
2014-04-29,1192850.3699999996
2014-04-30,1212123.5099999998
2014-05-01,1222592.8699999996
2014-05-02,1223306.6899999997
2014-05-05,1197252.2599999998
2014-05-06,1164342.96
2014-05-07,1177375.56
2014-05-08,1142996.46
2014-05-09,1149175.71
2014-05-12,1164455.3099999998
2014-05-13,1181644.8599999999
2014-05-14,1167376.41
2014-05-15,1154343.8099999998
2014-05-16,1151647.41
2014-05-19,1149400.41
2014-05-20,1144794.0599999998
2014-05-21,1170297.5099999998
2014-05-22,1164904.71
2014-05-23,1168162.8599999999
2014-05-27,1176701.46
2014-05-28,1181869.5599999998
2014-05-29,1198497.3599999999
2014-05-30,1188722.91
2014-06-02,1184004.21
2014-06-03,1198385.0099999998
2014-06-04,1195126.8599999999
2014-06-05,1212316.41
2014-06-06,1228270.1099999999
2014-06-09,1230404.76
2014-06-10,1221192.0599999998
2014-06-11,1243774.41
2014-06-12,1254222.96
2014-06-13,1281074.6099999999
2014-06-16,1281186.96
2014-06-17,1262761.5599999998
2014-06-18,1275681.81
2014-06-19,1301072.91
2014-06-20,1325565.21
2014-06-23,1319161.2599999998
2014-06-24,1269839.6099999999
2014-06-25,1303544.6099999999
2014-06-26,1296803.6099999999
2014-06-27,1301522.31
2014-06-30,1312982.01
2014-07-01,1309499.16
2014-07-02,1305903.96
2014-07-03,1311746.16
2014-07-07,1300286.46
2014-07-08,1303095.21
2014-07-09,1309611.51
2014-07-10,1291635.5099999998
2014-07-11,1276917.66
2014-07-14,1299837.0599999998
2014-07-15,1307589.2099999995
2014-07-16,1266469.1099999994
2014-07-17,1241465.8199999991
2014-07-18,1246729.8899999992
2014-07-21,1247911.6199999992
2014-07-22,1252208.8199999991
2014-07-23,1245763.0199999993
2014-07-24,1248448.7699999993
2014-07-25,1233623.4299999992
2014-07-28,1218260.9399999992
2014-07-29,1206551.069999999
2014-07-30,1213104.2999999989
2014-07-31,1258117.4699999988
2014-08-01,1273157.6699999988
2014-08-04,1232656.5599999987
2014-08-05,1266819.2999999989
2014-08-06,1288197.8699999987
2014-08-07,1294428.8099999987
2014-08-08,1275950.8499999987
2014-08-11,1270364.4899999988
2014-08-12,1287660.7199999988
2014-08-13,1291313.3399999987
2014-08-14,1317311.3999999987
2014-08-15,1294106.5199999986
2014-08-18,1301196.8999999987
2014-08-19,1284008.0999999987
2014-08-20,1281322.3499999987
2014-08-21,1282289.2199999988
2014-08-22,1292172.7799999989
2014-08-25,1274231.9699999988
2014-08-26,1258547.1899999988
2014-08-27,1267034.1599999988
2014-08-28,1269397.6199999987
2014-08-29,1253390.5499999989
2014-09-02,1276702.8599999987
2014-09-03,1276380.569999999
2014-09-04,1310006.1599999988
2014-09-05,1303882.6499999987
2014-09-08,1282176.9999999986
2014-09-09,1280912.6999999988
2014-09-10,1262453.9199999985
2014-09-11,1249178.7699999986
2014-09-12,1271177.5899999987
2014-09-15,1263718.2199999988
2014-09-16,1293946.4899999988
2014-09-17,1293577.5799999987
2014-09-18,1290995.2099999988
2014-09-19,1283494.0399999989
2014-09-22,1251152.9299999988
2014-09-23,1240085.6299999987
2014-09-24,1226558.9299999988
2014-09-25,1248447.589999999
2014-09-26,1229756.149999999
2014-09-29,1229879.1199999987
2014-09-30,1264925.569999999
2014-10-01,1291610.059999999
2014-10-02,1289027.6899999988
2014-10-03,1295053.219999999
2014-10-06,1313252.7799999989
2014-10-07,1331452.339999999
2014-10-08,1319770.1899999988
2014-10-09,1351742.389999999
2014-10-10,1377934.9999999988
2014-10-13,1452577.7899999986
2014-10-14,1451594.0299999989
2014-10-15,1398348.0199999989
2014-10-16,1360227.319999999
2014-10-17,1360842.1699999988
2014-10-20,1341904.7899999989
2014-10-21,1301693.599999999
2014-10-22,1350389.719999999
2014-10-23,1334034.7099999988
2014-10-24,1350020.809999999
2014-10-27,1395150.7999999986
2014-10-28,1357399.0099999988
2014-10-29,1337354.899999999
2014-10-30,1348545.1699999988
2014-10-31,1313744.659999999
2014-11-03,1335018.469999999
2014-11-04,1372401.349999999
2014-11-05,1316429.8099999987
2014-11-06,1355743.069999999
2014-11-07,1363687.9099999988
2014-11-10,1349305.0099999988
2014-11-11,1352729.5099999988
2014-11-12,1336428.889999999
2014-11-13,1313005.3099999987
2014-11-14,1344647.6899999988
2014-11-17,1319854.3099999987
2014-11-18,1337935.6699999988
2014-11-19,1346976.349999999
2014-11-20,1362181.1299999987
2014-11-21,1393686.5299999989
2014-11-24,1363824.889999999
2014-11-25,1325196.5299999989
2014-11-26,1288622.8699999987
2014-11-28,1199996.8099999987
2014-12-01,1192873.8499999987
2014-12-02,1230752.8099999987
2014-12-03,1251196.3099999987
2014-12-04,1267551.1099999987
2014-12-05,1236885.8599999987
2014-12-08,1226255.239999999
2014-12-09,1213171.399999999
2014-12-10,1245335.839999999
2014-12-11,1244381.8099999991
2014-12-12,1251060.019999999
2014-12-15,1265097.889999999
2014-12-16,1263326.1199999992
2014-12-17,1186049.689999999
2014-12-18,1132484.0599999991
2014-12-19,1163963.989999999
2014-12-22,1164453.949999999
2014-12-23,1180990.099999999
2014-12-24,1190299.3399999992
2014-12-26,1193116.6099999992
2014-12-29,1181419.5599999991
2014-12-30,1161005.4399999992
2014-12-31,1150610.5199999993
2015-01-02,1148481.4399999992
2015-01-05,1218114.8799999992
2015-01-06,1249049.1599999992
2015-01-07,1255686.8799999992
2015-01-08,1215610.0799999994
2015-01-09,1208346.1599999992
2015-01-12,1245291.9599999993
2015-01-13,1238403.7599999993
2015-01-14,1204839.4399999992
2015-01-15,1219993.4799999993
2015-01-16,1172652.7599999993
2015-01-20,1184926.2799999993
2015-01-21,1169772.2399999993
2015-01-22,1146312.3599999994
2015-01-23,1151767.3399999996
