,value
2014-02-05,1000000.0
2014-02-06,1000000.0
2014-02-07,994135.0799999998
2014-02-10,998996.79
2014-02-11,989119.03
2014-02-12,993286.21
2014-02-13,995601.31
2014-02-14,980321.6499999999
2014-02-18,982791.0899999999
2014-02-19,992360.1699999999
2014-02-20,984643.1699999999
2014-02-21,984566.0
2014-02-24,979704.29
2014-02-25,974070.8799999999
2014-02-26,974611.0699999998
2014-02-27,963189.9099999999
2014-02-28,960180.28
2014-03-03,979627.1199999999
2014-03-04,976000.1299999999
2014-03-05,966971.24
2014-03-06,960880.26
2014-03-07,961095.24
2014-03-10,957153.9399999998
2014-03-11,949629.6399999998
2014-03-12,950059.5999999999
2014-03-13,937447.4399999998
2014-03-14,930424.76
2014-03-17,947909.7999999999
2014-03-18,951277.82
2014-03-19,940457.1599999998
2014-03-20,949056.3599999999
2014-03-21,954000.8999999999
2014-03-24,948984.6999999997
2014-03-25,960736.9399999998
2014-03-26,953785.9199999999
2014-03-27,951994.4199999999
2014-03-28,961740.1799999998
2014-03-31,972202.5399999998
2014-04-01,978436.9599999998
2014-04-02,974638.9799999999
2014-04-03,975642.2199999997
2014-04-04,973635.74
2014-04-07,963173.3799999999
2014-04-08,966326.4199999999
2014-04-09,973492.4199999999
2014-04-10,960091.9999999999
2014-04-11,962815.08
2014-04-14,957368.9199999998
2014-04-15,950632.8799999998
2014-04-16,931427.9999999998
2014-04-17,930535.0999999996
2014-04-21,936547.9399999998
2014-04-22,938372.0599999996
2014-04-23,932291.6599999998
2014-04-24,923238.6199999998
2014-04-25,922630.5799999997
2014-04-28,927157.0999999996
2014-04-29,929319.0199999998
2014-04-30,939723.2599999998
2014-05-01,951343.5799999997
2014-05-02,946681.9399999998
2014-05-05,949992.3799999999
2014-05-06,941074.4599999997
2014-05-07,953573.0599999996
2014-05-08,951478.6999999998
2014-05-09,954924.2599999998
2014-05-12,964923.1399999997
2014-05-13,962288.2999999998
2014-05-14,956680.8199999997
2014-05-15,952492.0999999996
2014-05-16,953505.4999999997
2014-05-19,957153.7399999996
2014-05-20,947425.0999999996
2014-05-21,950330.1799999997
2014-05-22,947965.5799999997
2014-05-23,953573.0599999996
2014-05-27,955599.8599999998
2014-05-28,955532.2999999998
2014-05-29,962018.0599999996
2014-05-30,963099.0199999998
2014-06-02,961545.1399999997
2014-06-03,965396.0599999996
2014-06-04,961139.7799999997
2014-06-05,970935.9799999997
2014-06-06,977219.0599999996
2014-06-09,981813.1399999997
2014-06-10,979448.5399999997
2014-06-11,975665.1799999997
2014-06-12,966612.1399999997
2014-06-13,968571.3799999999
2014-06-16,968301.1399999997
2014-06-17,970800.8599999998
2014-06-18,975124.6999999998
2014-06-19,976205.6599999998
2014-06-20,980732.1799999997
2014-06-23,973503.2599999998
2014-06-24,966747.2599999998
2014-06-25,970530.6199999998
2014-06-26,971071.0999999996
2014-06-27,970800.8599999998
2014-06-30,967760.6599999998
2014-07-01,976678.5799999997
