,value
2014-02-05,1000855.9600000001
2014-02-06,1001069.9500000001
2014-02-07,998288.08
2014-02-10,996148.18
2014-02-11,989728.48
2014-02-12,986304.6400000001
2014-02-13,990552.1000000001
2014-02-14,973802.5
2014-02-18,962705.8899999999
2014-02-19,974221.24
2014-02-20,1007511.07
2014-02-21,989714.6200000001
2014-02-24,1001020.6000000004
2014-02-25,999764.3800000004
2014-02-26,998508.1600000003
2014-02-27,974430.6100000003
2014-02-28,972755.6500000004
2014-03-03,978408.6400000002
2014-03-04,966055.8100000004
2014-03-05,976943.0500000003
2014-03-06,975268.0900000003
2014-03-07,981758.5600000004
2014-03-10,984271.0000000003
2014-03-11,991180.2100000003
2014-03-12,998298.7900000004
2014-03-13,1005208.0000000003
2014-03-14,1004161.1500000004
2014-03-17,999345.6400000002
2014-03-18,991180.2100000003
2014-03-19,998298.7900000004
2014-03-20,980502.3400000003
2014-03-21,986783.4400000004
2014-03-24,984689.7400000003
2014-03-25,980292.9700000003
2014-03-26,984689.7400000003
2014-03-27,970452.5800000004
2014-03-28,967424.5900000003
2014-03-31,970484.7400000002
2014-04-01,974156.9200000003
2014-04-02,975584.9900000002
2014-04-03,974360.9300000003
2014-04-04,975993.0100000002
2014-04-07,991583.8700000001
2014-04-08,993438.4100000001
2014-04-09,988699.03
2014-04-10,978189.9700000001
2014-04-11,969947.5700000002
2014-04-14,974068.7700000003
2014-04-15,980868.75
2014-04-16,977159.67
2014-04-17,997191.8200000002
2014-04-21,1005152.4400000001
2014-04-22,1003895.5000000002
2014-04-23,993630.4900000001
2014-04-24,969539.1400000001
2014-04-25,962416.4800000001
2014-04-28,960321.5800000002
2014-04-29,956760.2500000001
2014-04-30,957598.2100000003
2014-05-01,947333.2000000002
2014-05-02,956026.18
2014-05-05,961504.2100000001
2014-05-06,963127.3300000001
2014-05-07,975909.4000000001
2014-05-08,983822.1100000001
2014-05-09,983619.2200000001
2014-05-12,977126.74
2014-05-13,970837.1500000001
2014-05-14,974083.3900000001
2014-05-15,973068.9400000002
2014-05-16,995589.7300000001
2014-05-19,997212.8500000001
2014-05-20,987068.3500000001
2014-05-21,997618.6300000001
2014-05-22,1003299.5500000002
2014-05-23,1009183.3600000001
2014-05-27,1006748.68
2014-05-28,1009183.3600000001
2014-05-29,1008777.5800000001
2014-05-30,1013646.9400000002
2014-06-02,1015472.9500000001
2014-06-03,1000053.31
2014-06-04,997212.8500000001
2014-06-05,999850.4200000002
2014-06-06,1002690.8800000001
2014-06-09,1005734.2300000001
2014-06-10,1004719.7800000001
2014-06-11,1001676.43
2014-06-12,994981.06
2014-06-13,997821.5200000001
2014-06-16,1000459.0900000002
2014-06-17,998430.1900000002
2014-06-18,986053.9000000003
2014-06-19,985039.4500000003
2014-06-20,986662.5700000003
2014-06-23,979764.3100000003
2014-06-24,988894.3600000002
2014-06-25,986256.7900000004
2014-06-26,990314.5900000002
2014-06-27,988082.8000000003
2014-06-30,995995.5100000002
2014-07-01,987068.3500000003
2014-07-02,981184.5400000004
2014-07-03,980170.0900000002
2014-07-07,979358.5300000003
2014-07-08,999444.6400000002
2014-07-09,996604.1800000003
2014-07-10,981590.3200000003
2014-07-11,967793.8000000003
2014-07-14,963533.1100000002
2014-07-15,965386.7300000003
2014-07-16,970145.9800000003
2014-07-17,975857.0800000004
2014-07-18,967671.1700000004
2014-07-21,968623.0200000004
2014-07-22,963292.6600000005
2014-07-23,964625.2500000005
2014-07-24,961960.0700000004
2014-07-25,957581.5600000004
2014-07-28,951870.4600000004
2014-07-29,944446.0300000004
2014-07-30,948443.8000000004
2014-07-31,973953.3800000004
2014-08-01,985185.2100000004
2014-08-04,984520.8000000005
2014-08-05,973736.4000000004
2014-08-06,973932.4800000004
2014-08-07,983344.3200000005
2014-08-08,982363.9200000004
2014-08-11,982952.1600000005
2014-08-12,979618.8000000004
2014-08-13,978050.1600000005
2014-08-14,975691.1200000003
2014-08-15,971708.7200000003
2014-08-18,982062.9600000003
2014-08-19,983655.9200000003
2014-08-20,981266.4800000003
2014-08-21,980270.8800000004
2014-08-22,984850.6400000002
2014-08-25,974695.5200000004
2014-08-26,974292.0800000003
2014-08-27,977852.8400000003
2014-08-28,977457.2000000002
2014-08-29,985567.8200000003
2014-09-02,986556.9200000003
2014-09-03,984380.9000000003
2014-09-04,987546.0200000004
2014-09-05,983193.9800000003
2014-09-08,977866.4400000004
2014-09-09,965428.9800000003
2014-09-10,973523.2000000004
2014-09-11,968390.2800000005
2014-09-12,980432.9000000005
2014-09-15,977274.1800000004
2014-09-16,969377.3800000004
2014-09-17,964441.8800000004
2014-09-18,954965.7200000004
2014-09-19,941936.0000000003
2014-09-22,945292.1400000005
2014-09-23,950622.4800000004
2014-09-24,947463.7600000004
2014-09-25,956545.0800000004
2014-09-26,961197.1600000005
2014-09-29,960810.9200000004
2014-09-30,953086.1200000005
2014-10-01,963900.8400000004
2014-10-02,966604.5200000005
2014-10-03,958493.4800000004
2014-10-06,951348.0400000005
2014-10-07,959072.8400000004
2014-10-08,955403.5600000005
2014-10-09,973556.8400000004
2014-10-10,973363.7200000006
2014-10-13,984371.5600000005
2014-10-14,987268.3600000005
2014-10-15,993061.9600000004
2014-10-16,997889.9600000004
2014-10-17,990165.1600000005
2014-10-20,982247.2400000006
2014-10-21,978191.7200000006
2014-10-22,985530.2800000004
2014-10-23,987268.3600000005
2014-10-24,976646.7600000004
2014-10-27,964093.9600000004
2014-10-28,953665.4800000004
2014-10-29,956176.0400000005
2014-10-30,965261.0500000003
2014-10-31,972031.1000000003
2014-11-03,974739.1200000003
2014-11-04,973578.5400000003
2014-11-05,973771.9700000004
2014-11-06,972611.3900000004
2014-11-07,983830.3300000003
2014-11-10,981122.3100000003
2014-11-11,978994.5800000003
2014-11-12,983056.6100000003
2014-11-13,990406.9500000004
2014-11-14,996209.8500000003
2014-11-17,994275.5500000003
2014-11-18,990793.8100000003
2014-11-19,996403.2800000003
2014-11-20,1002206.1800000004
2014-11-21,1001819.3200000003
2014-11-24,1015552.8500000003
2014-11-25,1018647.7300000002
2014-11-26,1005107.6300000004
2014-11-28,1009797.1500000003
2014-12-01,998619.5500000003
2014-12-02,1007801.1500000003
2014-12-03,1014188.3500000002
2014-12-04,1014387.9500000002
2014-12-05,1017781.1500000003
2014-12-08,1011992.7500000002
2014-12-09,1051513.5500000003
2014-12-10,1066283.9500000002
2014-12-11,1062691.1500000004
2014-12-12,1078259.9500000002
2014-12-15,1081453.5500000003
2014-12-16,1079257.9500000002
2014-12-17,1061094.3500000003
2014-12-18,1048918.7500000002
2014-12-19,1049517.5500000003
2014-12-22,1039737.1500000003
2014-12-23,1036543.5500000002
2014-12-24,1036543.5500000002
2014-12-26,1032751.1500000003
2014-12-29,1038938.7500000002
2014-12-30,1043329.9500000003
2014-12-31,1054307.9500000002
2015-01-02,1050715.1500000004
2015-01-05,1036964.2900000004
2015-01-06,1047429.3100000004
2015-01-07,1028503.2100000003
2015-01-08,1050546.5500000003
2015-01-09,1062124.8700000003
2015-01-12,1054999.7500000005
2015-01-13,1052773.1500000004
2015-01-14,1057449.0100000002
2015-01-15,1054554.4300000002
2015-01-16,1034737.6900000002
2015-01-20,1032254.7500000002
2015-01-21,1033754.4300000003
2015-01-22,1024113.6300000002
2015-01-23,1010188.0300000003
2015-01-26,1006117.4700000003
2015-01-27,993048.8300000003
2015-01-28,1020043.0700000001
2015-01-29,1018757.63
2015-01-30,1022073.2700000001
2015-02-02,1050469.2
2015-02-03,1069474.35
2015-02-04,1068803.58
2015-02-05,1070145.12
2015-02-06,1103012.85
2015-02-09,1097646.6900000002
2015-02-10,1107037.47
2015-02-11,1113745.1700000002
2015-02-12,1107261.0600000003
2015-02-13,1102565.6700000002
2015-02-17,1099659.0
2015-02-18,1094292.84
2015-02-19,1093622.07
2015-02-20,1094963.61
2015-02-23,1090491.8100000003
2015-02-24,1100553.36
2015-02-25,1100106.1800000002
2015-02-26,1103907.21
2015-02-27,1105695.9300000002
2015-03-02,1090491.81
2015-03-03,1088703.09
2015-03-04,1077718.12
2015-03-05,1074423.82
2015-03-06,1060587.76
2015-03-09,1059270.04
2015-03-10,1043457.4
2015-03-11,1047190.9400000001
2015-03-12,1035551.0799999998
2015-03-13,1033135.2599999998
2015-03-16,1023691.5999999999
2015-03-17,1030719.4399999997
2015-03-18,1051885.91
2015-03-19,1046789.9899999998
2015-03-20,1052310.5699999998
2015-03-23,1054009.21
2015-03-24,1049125.6199999999
2015-03-25,1034687.1799999998
2015-03-26,1028104.9499999998
2015-03-27,1031077.57
2015-03-30,1026406.3099999998
2015-03-31,1036810.4799999997
2015-04-01,1050727.0799999996
2015-04-02,1062539.9799999995
2015-04-06,1065976.4599999997
2015-04-07,1058244.3799999997
2015-04-08,1055237.4599999997
2015-04-09,1052660.0999999996
2015-04-10,1049438.3999999997
2015-04-13,1053304.4399999997
2015-04-14,1050297.5199999996
2015-04-15,1045787.1399999997
2015-04-16,1048792.1399999997
2015-04-17,1040916.3199999996
2015-04-20,1051133.5999999996
2015-04-21,1046663.5399999996
2015-04-22,1055177.9399999995
2015-04-23,1065395.2199999997
2015-04-24,1064969.4999999995
2015-04-27,1066033.7999999993
2015-04-28,1076038.2199999997
2015-04-29,1074335.3399999994
2015-04-30,1073696.7599999993
2015-05-01,1073058.1799999997
2015-05-04,1071142.4399999997
2015-05-05,1080295.4199999997
2015-05-06,1071440.0199999996
2015-05-07,1073382.5799999994
2015-05-08,1084390.4199999997
2015-05-11,1091728.9799999997
2015-05-12,1095614.0999999999
2015-05-13,1093239.8599999999
2015-05-14,1088059.6999999997
2015-05-15,1091944.8199999998
2015-05-18,1096045.7799999996
2015-05-19,1097124.9799999997
2015-05-20,1099348.1799999997
2015-05-21,1103994.2199999995
2015-05-22,1104215.4599999997
2015-05-26,1108419.0199999996
2015-05-27,1110443.4199999997
