,value
2014-02-05,968035.97
2014-02-06,939464.77
2014-02-07,938750.49
2014-02-10,941786.1799999999
2014-02-11,929286.28
2014-02-12,926250.5899999999
2014-02-13,925536.31
2014-02-14,932321.97
2014-02-18,932131.48
2014-02-19,926250.6
2014-02-20,928881.52
2014-02-21,929810.08
2014-02-24,934607.64
2014-02-25,943893.24
2014-02-26,971750.04
2014-02-27,964940.6000000001
2014-02-28,974319.6000000002
2014-03-03,965283.9600000002
2014-03-04,975587.7600000001
2014-03-05,978599.6400000001
2014-03-06,969088.4400000002
2014-03-07,978282.6000000002
2014-03-10,986525.6400000001
2014-03-11,980343.3600000002
2014-03-12,975112.2000000002
2014-03-13,967978.8000000002
2014-03-14,972575.8800000002
2014-03-17,983672.2800000001
2014-03-18,963857.2800000001
2014-03-19,959260.2000000002
2014-03-20,962113.5600000002
2014-03-21,978916.6800000002
2014-03-24,999207.2400000001
2014-03-25,1007291.7600000001
2014-03-26,996057.18
2014-03-27,991716.4800000001
2014-03-28,1003402.9800000001
2014-03-31,1012585.2300000001
2014-04-01,1021600.53
2014-04-02,1037794.68
2014-04-03,1027610.7300000001
2014-04-04,1021433.5800000001
2014-04-07,1040799.7799999998
2014-04-08,1031283.6299999999
2014-04-09,1034622.6299999999
2014-04-10,1057494.7799999998
2014-04-11,1075024.5299999998
2014-04-14,1067344.83
2014-04-15,1060833.7799999998
2014-04-16,1054990.5299999998
2014-04-17,1060499.88
2014-04-21,1048980.3299999998
2014-04-22,1043804.8799999999
2014-04-23,1057995.63
2014-04-24,1068012.63
2014-04-25,1069849.0799999998
2014-04-28,1063171.08
2014-04-29,1064673.63
2014-04-30,1069181.2799999998
2014-05-01,1067845.68
2014-05-02,1065842.2799999998
2014-05-05,1070516.88
2014-05-06,1088380.5299999998
2014-05-07,1085375.4299999997
2014-05-08,1075191.48
2014-05-09,1064339.73
2014-05-12,1081456.44
2014-05-13,1067364.96
2014-05-14,1068268.26
2014-05-15,1050021.5999999999
2014-05-16,1041711.2400000002
2014-05-19,1044601.8000000003
2014-05-20,1124995.5
2014-05-21,1077120.6
2014-05-22,1097535.1800000002
2014-05-23,1103316.3000000003
2014-05-27,1112168.6400000001
2014-05-28,1118672.4000000004
2014-05-29,1115962.5
2014-05-30,1115962.5
2014-06-02,1121743.62
2014-06-03,1119937.0200000003
2014-06-04,1096451.2200000002
2014-06-05,1087598.8800000001
2014-06-06,1080372.48
2014-06-09,1083985.6800000002
2014-06-10,1086876.2400000002
2014-06-11,1097535.1800000002
2014-06-12,1111626.6600000001
2014-06-13,1109820.06
2014-06-16,1111265.3400000003
2014-06-17,1110723.36
2014-06-18,1095909.2400000002
