,value
2014-02-05,988016.8
2014-02-06,978430.24
2014-02-07,983529.2000000001
2014-02-10,987536.56
2014-02-11,1017878.0000000001
2014-02-12,1025320.2400000001
2014-02-13,1080278.32
2014-02-14,1085430.6400000001
2014-02-18,1079133.36
2014-02-19,1073408.56
2014-02-20,1087148.08
2014-02-21,1093445.36
2014-02-24,1091727.9200000002
2014-02-25,1088865.52
2014-02-26,1093445.36
2014-02-27,1088293.04
2014-02-28,1085430.6400000001
2014-03-03,1071118.6400000001
2014-03-04,1078560.8800000001
2014-03-05,1097452.7200000002
2014-03-06,1109474.8
2014-03-07,1124359.28
2014-03-10,1109474.8
2014-03-11,1095162.8
2014-03-12,1116917.04
2014-03-13,1080850.8
2014-03-14,1071691.1199999999
2014-03-17,1086575.6
2014-03-18,1108902.32
2014-03-19,1114627.1199999999
2014-03-20,1155845.6800000002
2014-03-21,1154700.7200000002
2014-03-24,1150693.36
2014-03-25,1165577.84
2014-03-26,1136953.84
2014-03-27,1127221.6800000002
2014-03-28,1155273.2
2014-03-31,1168726.48
2014-04-01,1180462.32
2014-04-02,1190194.48
2014-04-03,1193056.8800000001
2014-04-04,1159280.56
2014-04-07,1146686.0000000002
2014-04-08,1136381.36
2014-04-09,1142106.1599999997
2014-04-10,1193629.3599999996
2014-04-11,1191911.9199999997
2014-04-14,1197636.7199999997
2014-04-15,1206796.3999999997
2014-04-16,1203361.5199999996
2014-04-17,1199354.1599999997
2014-04-21,1190766.9599999997
2014-04-22,1178172.3999999997
2014-04-23,1184469.6799999997
2014-04-24,1177599.9199999997
2014-04-25,1220535.9199999997
2014-04-28,1217673.5199999996
2014-04-29,1194774.3199999996
2014-04-30,1195346.7999999998
2014-05-01,1205651.4399999997
2014-05-02,1201071.5999999996
2014-05-05,1200499.1199999999
2014-05-06,1206796.3999999997
2014-05-07,1199354.1599999997
2014-05-08,1180462.3199999996
2014-05-09,1181321.0399999998
2014-05-12,1171875.1199999999
2014-05-13,1192484.3999999997
2014-05-14,1201644.0799999998
2014-05-15,1216528.5599999996
2014-05-16,1224978.2
2014-05-19,1219523.1199999999
2014-05-20,1204370.1199999999
2014-05-21,1212249.68
2014-05-22,1205582.3599999999
2014-05-23,1214674.16
2014-05-27,1247404.64
2014-05-28,1244980.16
2014-05-29,1229221.04
2014-05-30,1223765.96
2014-06-02,1243767.92
2014-06-03,1298318.72
2014-06-04,1306804.4
2014-06-05,1320139.04
2014-06-06,1322563.52
2014-06-09,1328018.5999999999
2014-06-10,1326806.3599999999
2014-06-11,1326806.3599999999
2014-06-12,1318320.68
2014-06-13,1355900.1199999999
2014-06-16,1354687.8800000001
2014-06-17,1363173.5599999998
2014-06-18,1355900.1199999999
2014-06-19,1361355.2
2014-06-20,1378932.68
2014-06-23,1388024.4799999997
2014-06-24,1378326.5599999998
2014-06-25,1368931.7
2014-06-26,1358930.72
2014-06-27,1357718.4799999997
2014-06-30,1366810.28
2014-07-01,1373477.5999999999
2014-07-02,1381357.16
2014-07-03,1382569.4
2014-07-07,1391661.2
2014-07-08,1378326.5599999998
2014-07-09,1410450.92
2014-07-10,1386206.1199999999
2014-07-11,1384993.8800000001
2014-07-14,1397722.4
2014-07-15,1387418.3599999999
2014-07-16,1384993.8800000001
2014-07-17,1374386.78
2014-07-18,1360142.96
2014-07-21,1371622.14
2014-07-22,1348272.8399999999
2014-07-23,1392576.6399999997
2014-07-24,1401257.7899999998
2014-07-25,1432689.5399999996
2014-07-28,1424906.4399999997
2014-07-29,1435084.3399999996
2014-07-30,1429696.0399999996
2014-07-31,1448854.4399999997
2014-08-01,1441071.3399999996
2014-08-04,1438676.5399999998
2014-08-05,1456038.8399999996
2014-08-06,1437479.1399999997
2014-08-07,1465019.3399999996
2014-08-08,1456637.5399999998
2014-08-11,1441071.3399999996
2014-08-12,1451847.9399999997
2014-08-13,1448255.7399999998
2014-08-14,1437479.1399999997
2014-08-15,1357852.0399999996
2014-08-18,1380602.6399999997
