date,portfolio_value
881,1000000.0
882,1000036.48
883,1000000.918
884,999995.3709999999
885,999901.8239999999
886,999956.2989999999
887,1000208.7619999999
888,1000014.1819999999
889,999536.629
890,1000350.135
891,1000894.55
892,1001647.91
893,1001882.201
894,1001876.472
895,1001184.7429999999
896,1000579.0629999998
897,1000301.4229999998
898,1000431.7999999998
899,1000192.1689999998
900,999882.5509999997
901,1000476.9489999998
902,998329.3169999998
903,996233.7869999998
904,997056.3519999997
905,995298.8809999997
906,995093.4829999997
907,995634.0929999996
908,994629.6819999997
909,992580.3079999997
910,993416.0069999998
911,995450.6769999998
912,996716.2789999997
913,996838.8399999997
914,995546.3969999998
915,996050.9929999998
916,995310.5739999998
917,993397.1759999997
918,995944.8309999998
919,994799.4169999998
920,993585.0329999998
921,992859.6799999998
922,991993.3449999999
923,993332.0309999998
924,992638.6849999998
925,990961.3549999999
926,992036.0629999998
927,991064.7469999999
928,991670.4519999998
929,990129.1439999999
930,989388.8679999999
931,992083.6069999998
932,994322.2919999999
933,994524.9329999998
934,997434.5699999998
935,994675.1519999999
936,994449.7849999999
937,994220.4219999999
938,993873.0629999998
939,991199.7099999998
940,987831.4029999998
941,990706.1529999998
942,983319.8549999999
943,989390.6779999998
944,1000347.4029999998
945,1001173.9539999998
946,1000908.4919999999
947,994237.0339999999
948,996643.6769999999
949,998610.2839999999
950,1001157.8619999998
951,1007102.4029999998
952,1010007.8589999998
953,1009426.2739999999
954,1011829.6969999998
955,1019372.0869999998
956,1022891.3749999998
957,1021669.6159999998
958,1022895.8729999998
959,1027414.1139999998
960,1025828.2969999998
961,1030142.4999999998
962,1019606.6489999997
963,1021978.9279999997
964,1021475.1779999997
965,1032557.4339999998
966,1031616.5579999997
967,1032470.6929999997
968,1032638.8179999997
969,1037384.9409999998
970,1032395.0099999998
971,1023029.1349999998
972,1022568.3639999998
973,1022470.5979999998
974,1022929.8329999998
975,1020480.0629999997
976,1017339.3189999997
977,1016373.6079999998
978,1014912.9069999997
979,1009909.2209999997
980,1009606.5859999997
981,1001600.9539999997
982,999878.4019999998
983,1006400.8669999997
984,1011236.2679999997
985,1018198.6219999997
986,1029427.9089999998
987,1026030.0889999997
988,1028378.3009999997
989,1027616.4909999997
990,1025648.6879999997
991,1027292.9029999997
992,1032282.1029999998
993,1026004.2579999998
994,1023399.4689999998
995,1024533.7029999997
996,1032347.9269999998
997,1035358.0829999999
998,1032544.2129999998
999,1004926.3669999999
1000,1002302.7549999998
1001,994137.1649999998
1002,978159.6429999997
1003,977788.2529999998
1004,992419.8659999997
1005,1000722.3599999998
1006,994591.7869999998
1007,994334.2629999998
1008,1001821.7409999998
1009,1007064.1599999998
1010,1005639.5379999998
1011,1011743.9269999999
1012,1015406.2689999999
1013,1013684.5829999999
1014,1021924.9099999999
1015,1024465.1749999998
1016,1024864.4209999999
1017,1025810.6639999999
1018,1023612.8999999999
1019,1013947.1519999999
1020,1015192.4739999999
1021,1018966.7869999999
1022,1018679.0729999999
1023,1018389.3609999999
1024,1012377.6509999998
1025,1005459.9829999999
1026,998784.3629999999
1027,990748.7889999999
1028,981041.2699999999
1029,982515.8169999999
1030,977146.3539999999
1031,981190.9269999999
1032,985111.4729999999
1033,1000001.9929999999
1034,1000455.4149999999
1035,996291.8339999999
1036,1001711.2799999999
1037,1001081.6909999999
1038,1016148.1059999999
1039,1022778.4249999999
1040,1024680.7019999999
1041,1027714.967
1042,1037691.2129999999
1043,1041411.3969999999
1044,1042220.5579999998
1045,1040246.7139999999
1046,1038590.8819999999
1047,1033605.0599999999
1048,1035269.2679999999
1049,1034087.4659999999
1050,1032898.9268999998
1051,1027794.4546599998
1052,1026599.7590399999
1053,1036329.6961499999
1054,1040947.94103
1055,1052738.6989799999
1056,1070487.02106
1057,1079550.85794
1058,1088090.96391
1059,1085528.51391
1060,1095769.72143
1061,1091318.9805899998
1062,1070130.9306899998
1063,1072177.10931
1064,1077647.4022899999
1065,1079183.12079
1066,1083289.07778
1067,1085339.0786899999
1068,1085166.9568399999
1069,1085849.0201799998
1070,1080379.45764
1071,1073722.71246
1072,1067905.0019299998
1073,1076785.74354
1074,1068736.98599
1075,1064461.3564499998
1076,1065996.64266
