date,portfolio_value
881,1000000.0
882,999917.332
883,1000191.731
884,999584.985
885,999761.436
886,999245.839
887,999050.3420000001
888,998110.8750000001
889,998279.5400000002
890,998633.1820000001
891,999177.7830000002
892,995543.3280000002
893,995636.2020000002
894,996934.0670000002
895,998528.8310000001
896,997988.4800000001
897,996421.1640000001
898,994297.9450000001
899,994696.8500000001
900,994339.7320000001
901,993324.6320000001
902,993624.582
903,978275.5170000001
904,984517.1490000001
905,981502.5090000001
906,988237.9940000001
907,993813.209
908,993933.209
909,993778.204
910,998461.204
911,1009846.0419999999
912,1016774.5
913,1016758.7339999999
914,1011792.968
915,1021025.352
916,1020169.464
917,1010865.6000000001
918,1021949.9940000001
919,1022162.088
920,1016101.176
921,1018925.419
922,1019565.591
923,1018583.7470000001
924,1022437.9260000002
925,1003898.0150000001
926,998932.5250000001
927,990775.145
928,989255.942
929,984776.7710000001
930,989122.693
931,989757.5260000001
932,989028.3460000001
933,983813.1800000002
934,996783.1140000003
935,969011.8030000001
936,969382.0060000002
937,975975.2020000002
938,964503.2800000001
939,963444.5590000001
940,957470.8560000003
941,956136.2540000003
942,957829.6740000002
943,960853.0660000001
944,993850.4090000002
945,998635.2280000001
946,995304.9720000003
947,1010351.6297500002
948,990356.6947500001
949,969201.2197500002
950,973311.2177500001
951,978728.7017500002
952,974782.3027500001
953,954674.2647500002
954,956979.88375
955,936217.6167500002
956,939490.2667500002
957,943861.0657500003
958,918968.94775
959,925172.6657500002
960,917682.3387500002
961,914526.7277500002
962,929207.3647500002
963,925724.3237500002
964,939953.6357500002
965,928550.9767500001
966,936399.6917500001
967,951698.4878200002
968,950201.8268200002
969,954898.9888200003
970,941351.9988200002
971,939374.4188200001
972,933173.82882
973,924717.8148200002
974,928247.8898200003
975,921493.3898200003
976,919868.3128200003
977,928492.3408200003
978,932151.2368200001
979,924349.6358200001
980,926010.95382
981,923510.0858200002
982,940057.05582
983,949791.9024900002
984,951194.8464900001
985,963544.8338700003
986,964947.3468700002
987,966829.7778700002
988,956765.4798700002
989,955115.3578700002
990,957162.2008700002
991,949035.4918700003
992,946508.6068700001
993,944269.8608700002
994,939037.4088700002
995,934312.8178700001
996,922638.5188700001
997,932110.3208700003
998,936412.2178700002
999,951771.6078700002
1000,937842.3428700002
1001,997360.2138700001
1002,1000888.0748700002
1003,992564.4408700002
1004,991003.1938700003
1005,995240.3508700003
1006,1001216.2028700002
1007,1004406.4818700003
1008,1012379.2118700003
1009,1013345.0378700001
1010,1022734.8688700001
1011,1028802.5202200002
1012,1035098.9722200001
1013,1031486.3044800003
1014,1037459.73348
1015,1037378.6381200001
1016,1033434.9851200002
1017,1038061.8731200002
1018,1039655.7501200002
1019,1036370.3521200002
1020,1031203.3041200002
1021,1045180.9961200003
1022,1041172.8341200001
1023,1047434.3541200003
1024,1031642.7881200003
1025,1028684.4671200002
1026,1030214.1011200002
1027,1032029.2711200003
1028,1041993.9431200003
1029,1040081.7001200002
1030,1035558.4961200003
1031,1053263.3521200004
1032,1033737.0771200003
1033,1032871.2051200002
1034,1025450.5661200003
1035,1017588.0921200002
1036,1016220.3481200003
1037,1011758.2951200004
1038,1007815.0401200001
1039,1011396.0861200002
1040,1011702.5771200001
1041,1007371.3731200002
1042,1006905.2451200002
1043,1004862.7641200002
1044,1011157.6241200004
1045,998979.6261200001
1046,999221.9141200001
1047,1000449.0481200002
1048,1001463.9931200002
1049,1003671.9421200001
1050,999921.9771200003
1051,997225.7001200003
1052,995407.5341200003
1053,1005331.5961200001
1054,1002547.4561200002
1055,1010313.5391200003
1056,1016093.1931200003
1057,1013985.1771200001
1058,1028779.3731200002
1059,1038374.6564600003
1060,1097588.3754600002
1061,1089015.6625200002
1062,1080187.1525200002
1063,1088596.8995200004
1064,1092632.3975200003
1065,1099604.9125200002
1066,1111165.6805200004
1067,1117287.9786400003
1068,1112962.1026400002
1069,1124243.6936400002
1070,1116830.8316400002
1071,1117074.9746400004
1072,1120337.6836400004
1073,1125153.4716400004
1074,1125200.5556400004
1075,1116693.0286400004
1076,1121627.8016400002
1077,1120239.4993800002
1078,1123887.4463800003
1079,1122107.1363800005
1080,1125304.9533800003
1081,1129009.4227100003
1082,1132335.21271
1083,1131207.9407100002
1084,1128233.2757100002
1085,1141469.8667100002
1086,1151545.9147100002
1087,1151854.8521000003
1088,1149458.8481000003
1089,1151203.8011000003
1090,1141351.3271
1091,1142117.2061000003
1092,1132136.3131000001
1093,1142237.3751000003
1094,1139905.8021000002
1095,1137016.0251000002
1096,1141691.0521000004
1097,1150747.4861000003
1098,1147001.6211000003
1099,1146527.0941000003
1100,1145673.8941000002
1101,1138932.5071000003
1102,1131137.1831000003
1103,1134188.0201
1104,1147476.6101000004
1105,1135186.3931000002
1106,1138897.2441000002
1107,1138488.3515700004
1108,1147018.8205700002
1109,1142433.2223100003
1110,1158159.4183100003
1111,1159316.3468000004
1112,1165530.8298000002
1113,1175690.5844400001
1114,1174580.4844400003
1115,1180564.56144
1116,1179518.6264400003
1117,1170105.9874400003
1118,1175227.2524400004
1119,1184341.6175900004
1120,1188369.9525900004
1121,1188221.4767700003
1122,1175166.6007700001
1123,1142082.0477700003
1124,1143413.1617700006
1125,1147961.0347700005
1126,1145117.7577700003
1127,1150317.8047700003
1128,1151006.5917700003
1129,1146423.5477700003
1130,1150194.9537700003
1131,1156829.7607700003
1132,1135234.1057700003
1133,1130455.6467700002
1134,1120676.8807700004
1135,1130377.48677
1136,1135497.7637700003
1137,1132415.0207700003
1138,1144471.0247700003
1139,1127822.3807700002
1140,1125750.0517700003
1141,1135124.4747700002
1142,1152960.2337700003
1143,1146552.1515600004
1144,1147497.7205600005
1145,1155696.58456
1146,1163448.2725600004
1147,1177057.4079900004
1148,1192639.9559900004
1149,1219932.4468900003
1150,1212597.2128900003
1151,1212708.9728900003
1152,1234447.3908900002
1153,1242118.6993000004
1154,1248773.3203000003
1155,1261395.3889300001
1156,1264391.5519300003
1157,1247626.0279300003
1158,1249018.4009300005
1159,1242093.5236200003
1160,1249964.9106200004
1161,1235354.5564800003
1162,1228793.3144800002
1163,1224279.7944800004
1164,1226762.4634800006
1165,1220359.9134800003
1166,1222586.0814800002
1167,1227778.5144800004
1168,1214803.38748
1169,1232698.2424800002
1170,1247688.0824800003
1171,1239788.3900200003
1172,1260162.6970200003
1173,1259622.5795300005
1174,1258192.5965300004
1175,1258499.0187400002
1176,1254504.8727400003
1177,1259824.6287400003
1178,1259356.5127400002
1179,1253021.5037400003
1180,1245693.7217400004
1181,1229331.9837400003
1182,1232198.0567400004
1183,1253144.5547400005
1184,1262228.9307400004
1185,1265529.8386000004
1186,1265574.5016000003
1187,1300709.0636000005
1188,1304470.9856000002
1189,1252696.4486000002
1190,1250113.2066000004
1191,1261877.1046000004
1192,1264165.3216000004
1193,1245204.9067900004
1194,1260759.6487900005
1195,1259569.0315000003
1196,1257499.1185000003
1197,1261709.9975000005
1198,1249066.8515000003
1199,1211886.9825000004
1200,1224876.6045000004
1201,1230519.0617100005
1202,1226848.1637100002
1203,1240494.0127100004
1204,1237655.8717100003
1205,1243037.6647100004
1206,1255384.0747100003
1207,1254193.8946400003
1208,1259043.1796400005
1209,1261691.2886400004
1210,1276918.1766400004
1211,1252964.2192400005
1212,1253841.5172400004
1213,1250180.0012400001
1214,1185032.1012400005
1215,1187745.5782400002
1216,1196821.0132400005
1217,1208249.6662400004
1218,1223152.4232400004
1219,1233084.7472400004
1220,1233065.7982400004
1221,1245924.7692400003
1222,1225733.0222400003
1223,1251404.9902400004
1224,1259710.9632400004
1225,1261772.8862400001
1226,1251507.0972400003
1227,1243943.2282400003
1228,1239377.2752400003
1229,1238837.9132400006
1230,1244134.1992400002
1231,1244115.0822400004
1232,1235834.8052400004
1233,1255978.2172400004
1234,1278629.0792400006
1235,1294609.2672400004
1236,1316427.0092400003
1237,1318553.0902400003
1238,1340178.3382400004
1239,1341393.5204400003
1240,1356545.6314400004
1241,1366341.4841000002
1242,1352494.3071000003
1243,1375031.9761000003
1244,1380963.7581000002
1245,1388093.6171000004
1246,1399658.0761000004
1247,1394631.7594200005
1248,1399538.3044200004
1249,1416154.4277400002
1250,1428290.7397400003
1251,1421965.9215200006
1252,1395136.4205200004
1253,1456780.9785200004
1254,1445562.0675200005
