date,portfolio_value
881,1000000.0
882,999962.717
883,1000022.467
884,999991.1849999999
885,1000086.9119999999
886,1000102.614
887,1000218.3119999999
888,1000213.9899999999
889,1000313.6679999998
890,1000327.3329999999
891,1000392.9959999998
892,1000168.6519999998
893,1000356.3279999997
894,1000351.9879999998
895,1000963.6479999998
896,1001319.2639999999
897,1001426.8559999998
898,1001218.4409999998
899,1001448.0379999997
900,1000873.6219999997
901,1000469.2359999997
902,1000842.8699999996
903,999892.4859999997
904,1000785.1449999997
905,999412.7649999997
906,998633.4419999997
907,998915.1499999997
908,997749.8469999997
909,998473.5869999997
910,998933.3009999997
911,999648.9989999997
912,999365.6729999997
913,998689.3559999997
914,997068.0599999997
915,998525.8129999997
916,998206.5229999997
917,997014.2419999997
918,998526.9939999997
919,997648.7049999997
920,998385.4389999998
921,1001581.1539999997
922,1002560.7889999998
923,1001758.3999999998
924,1002184.0299999998
925,999935.6499999998
926,1000426.3209999998
927,998029.9809999998
928,997884.6929999999
929,997256.4079999998
930,998673.1359999998
931,1001518.8349999998
932,1003401.4769999998
933,1002877.0819999998
934,1003773.6969999998
935,1002797.2949999998
936,1004937.9109999998
937,1007565.4879999999
938,1007219.0179999999
939,1007910.5539999999
940,1006136.0779999999
941,1003371.6319999999
942,1003672.2319999998
943,1002923.8269999998
944,1009156.4339999998
945,1009535.9419999998
946,1020516.4439999998
947,1026715.7769999998
948,1028654.0159999997
949,1034293.2259999997
950,1034081.3529999997
951,1028266.4829999997
952,1034012.6959999996
953,1037967.8279999996
954,1038327.9049999997
955,1036472.9769999997
956,1038868.0739999997
957,1039395.1389999996
958,1035386.1969999996
959,1036941.3069999996
960,1041044.3969999995
961,1047199.4349999996
962,1044035.3959999996
963,1046982.3959999996
964,1050048.3599999996
965,1055335.2869999995
966,1059920.1509999996
967,1061118.9609999997
968,1057111.7569999998
969,1058162.5989999995
970,1058424.4289999995
971,1060669.2559999996
972,1058480.0579999997
973,1059670.8839999996
974,1065896.6969999997
975,1062413.4429999995
976,1062218.2259999998
977,1062693.0109999997
978,1063754.7909999997
979,1058555.5599999996
980,1053798.3819999998
981,1054493.2519999999
982,1055397.1149999998
983,1059267.9689999998
984,1050301.7849999997
985,1053728.6879999998
986,1051308.5579999997
987,1052893.451
988,1058987.329
989,1055094.15
990,1057923.0069999998
991,1042737.8379999998
992,1045507.8069999998
993,1047406.7509999998
994,1052712.6779999998
995,1050085.5579999997
996,1059280.461
997,1067163.2839999998
998,1073008.0389999999
999,1073474.744
1000,1071803.4449999998
1001,1069398.16
1002,1073990.8949999998
1003,1075205.5919999997
1004,1081719.2789999999
1005,1078489.9129999997
1006,1075984.5729999999
1007,1072073.2529999998
1008,1080322.9639999997
1009,1081213.6099999999
1010,1087916.2489999998
1011,1093370.836
1012,1101094.3809999998
1013,1099372.8669999999
1014,1097638.366
1015,1101920.8779999998
1016,1103400.3579999998
1017,1104618.8269999998
1018,1100503.2869999998
1019,1103119.7769999998
1020,1099083.2479999997
1021,1118817.7479999997
1022,1105699.1069999998
1023,1106687.559
1024,1102964.0039999997
1025,1099214.4749999999
1026,1096888.9719999998
1027,1097905.4849999999
1028,1097899.9909999997
1029,1097598.4969999997
1030,1098785.0049999997
1031,1098179.5049999997
1032,1099231.0089999996
1033,1094057.5059999996
1034,1087167.0369999998
1035,1063291.6129999997
1036,1061891.3439999996
1037,1061574.0839999998
1038,1061411.8259999997
1039,1055560.5689999997
1040,1063664.3489999997
1041,1048299.0779999996
1042,1054250.9029999997
1043,1044201.6909999996
1044,1045011.5409999997
1045,1043530.3859999997
1046,1036595.2399999996
1047,1041736.1359999997
1048,1038391.0009999997
1049,1032169.8859999997
1050,1034023.8079999997
1051,1030788.7189999997
1052,1018471.6489999996
1053,1028098.6509999996
1054,1015291.5969999996
1055,1013372.6169999996
1056,1030692.6479999996
1057,1027695.5799999996
1058,1046275.5289999996
1059,1056416.3729999997
1060,1056232.1599999997
1061,1052626.9479999996
1062,1041037.7559999996
1063,1048676.6279999996
1064,1046292.4579999996
1065,1058063.3009999995
1066,1059908.0799999996
1067,1049858.8489999997
1068,1054154.6719999996
1069,1046253.4719999996
1070,1053619.3139999995
1071,1047344.1169999996
1072,1042945.9529999995
1073,1049852.8119999997
1074,1053514.6349999995
1075,1024409.4389999997
1076,1029864.3929999997
1077,1036912.2263999997
1078,1043583.8045999996
1079,1053808.1698799997
1080,1050456.5153999997
1081,1050062.0539199996
1082,1043549.1866599997
1083,1036844.4493799997
1084,1032705.5761799996
1085,1045309.1254999997
1086,1040768.8073599996
1087,1041359.7917599996
1088,1032490.5757999996
1089,1037610.9252399997
1090,1050238.7419199997
1091,1072129.5405599996
1092,1071340.5058799996
1093,1073112.6916799997
1094,1071143.4563999998
1095,1062068.4084799998
1096,1059899.4599199998
1097,1065808.8326799998
