date,portfolio_value
881,1000000.0
882,999999.716
883,999880.427
884,999884.1950000001
885,999534.9600000001
886,999264.8110000001
887,999565.7150000001
888,1000148.5680000001
889,999863.337
890,999894.1410000001
891,999598.9410000001
892,999681.7700000001
893,999760.5910000001
894,998702.4050000001
895,999103.3000000002
896,998528.1660000002
897,999115.0700000002
898,998854.9370000002
899,999965.8190000001
900,1000587.6390000001
901,1000762.4260000001
902,1001282.2040000001
903,997756.9570000002
904,1000258.8700000001
905,998573.6740000001
906,998793.5480000001
907,999074.4130000001
908,1000446.2670000001
909,1001729.0700000001
910,1000882.827
911,1003997.613
912,1004922.295
913,1005076.947
914,1004345.594
915,1002742.263
916,1002246.979
917,999901.709
918,997121.5040000001
919,994912.3740000001
920,991475.302
921,990190.318
922,989816.3659999999
923,988677.423
924,991209.507
925,989708.532
926,992493.591
927,995846.588
928,994901.512
929,995520.456
930,997475.387
931,995670.2779999999
932,995614.205
933,994621.1329999999
934,996312.08
935,996954.995
936,996949.898
937,995768.8010000001
938,995421.7250000001
939,1000462.6550000001
940,994026.4980000001
941,992281.4500000002
942,993496.4310000002
943,991755.3920000002
944,994963.3810000002
945,995854.3190000001
946,985839.2430000001
947,977188.3210000001
948,976312.5300000001
949,975287.7520000001
950,980181.9890000001
951,980807.155
952,974199.312
953,971530.562
954,974518.849
955,974958.0950000001
956,972178.3350000001
957,976353.6120000001
958,980429.834
959,980425.003
960,968649.172
961,966804.49
962,968176.831
963,969074.155
964,969567.468
965,971410.775
966,973616.06
967,978169.319
968,984950.525
969,989081.653
970,982757.734
971,982572.886
972,986754.04
973,988313.148
974,989331.2390000001
975,989702.319
976,990837.395
977,990544.459
978,990248.5260000001
979,986323.596
980,990971.706
981,989166.7690000001
982,987646.8500000001
983,987131.946
984,988672.047
985,987315.1330000001
986,982270.2320000001
987,980675.3790000001
988,984522.5410000001
989,987325.6670000001
990,985140.767
991,994925.8870000001
992,994143.9180000001
993,987754.956
994,987863.051
995,985236.145
996,982241.2620000001
997,981308.405
998,982941.5560000001
999,981166.693
1000,983303.845
1001,992538.979
1002,981886.0360000001
1003,987127.1810000001
1004,985277.283
1005,984404.4000000001
1006,984524.5240000002
1007,990189.6470000001
1008,985612.7250000001
1009,988039.8390000002
1010,990227.9340000001
1011,982033.0120000001
1012,978884.1530000002
1013,977427.3180000001
1014,971570.4940000001
1015,977997.714
1016,987577.886
1017,996820.9870000001
1018,1008187.02
1019,1005007.9700000001
1020,1012647.9430000001
1021,1002002.861
1022,1005663.8550000001
1023,1006368.8230000001
1024,1004504.7860000001
1025,1006803.7620000001
1026,997663.7220000001
1027,993716.7450000001
