date,portfolio_value
881,1000000.0
882,999918.111
883,999878.2960000001
884,999573.4970000001
885,1000077.7970000001
886,1000004.9690000002
887,999565.1540000002
888,999214.4110000002
889,1007510.7170000002
890,1008077.9850000002
891,1008199.1890000002
892,1007453.3800000002
893,1007288.6380000003
894,1006564.9090000002
895,1006822.2350000002
896,1004998.5420000002
897,1003117.9700000002
898,1001409.5150000002
899,1002301.1600000003
900,1003090.7550000002
901,1002182.3080000002
902,1001249.9060000002
903,998271.5480000002
904,1000241.3250000002
905,995433.0160000002
906,994124.9070000001
907,996820.8500000001
908,997730.6890000001
909,998170.4940000002
910,999206.2830000002
911,1000938.0360000002
912,1004370.7310000001
913,1001738.3150000002
914,1002521.9810000001
915,1000711.6230000001
916,1004343.3180000001
917,1003506.9090000001
918,1009011.523
919,1009002.988
920,1006459.453
921,1008130.983
922,1008819.471
923,1013052.942
924,1018161.312
925,1016216.5630000001
926,1015712.8580000001
927,1012944.1640000001
928,1013217.5300000001
929,1013544.8900000001
930,1014222.2430000001
931,1013963.5820000002
932,1011659.9260000002
933,1013315.3150000002
934,1014737.6720000001
935,1013757.0020000001
936,1016608.3500000001
937,1016375.6460000001
938,1017335.946
939,1023881.229
940,1022633.399
941,1023044.5900000001
942,1023889.774
943,1022392.944
944,1028306.138
945,1028233.238
946,1035504.339
947,1039389.328
948,1042060.258
949,1045587.148
950,1043024.986
951,1043015.861
952,1046698.736
953,1048057.559
954,1050530.363
955,1048375.133
956,1124565.932
957,1137855.715
958,1120751.323
959,1110211.153
960,1109016.118
961,1129006.098
962,1119275.828
963,1117543.678
964,1127742.549
965,1130588.297
966,1139588.011
967,1136997.619
968,1126547.257
969,1116945.0150000001
970,1109992.882
971,1117632.827
972,1120898.687
973,1125396.511
974,1138313.286
975,1133132.922
976,1133122.613
977,1133400.304
978,1140955.992
979,1136143.602
980,1134153.261
981,1132442.9400000002
982,1142633.636
983,1160677.231
984,1155825.649
985,1167671.114
986,1154010.465
987,1150819.946
988,1159583.457
989,1153740.886
990,1160488.369
991,1144576.01949
992,1154448.1194900002
993,1152034.93949
994,1170901.6194900002
995,1175069.8394900002
996,1181102.78949
997,1185380.6994900003
998,1180664.02949
999,1184612.8694900002
1000,1174411.6994900003
1001,1174302.00949
1002,1175398.9094900002
1003,1178470.2294900003
1004,1184612.8694900002
1005,1185380.6994900003
1006,1193058.99949
1007,1189219.8494900002
1008,1197007.8394900002
1009,1209293.1194900002
1010,1214887.3094900001
1011,1207209.00949
1012,1197007.8394900002
1013,1197556.28949
1014,1209622.18949
1015,1202382.6494900002
1016,1202821.4094900002
1017,1181760.9294900002
1018,1191523.3394900002
1019,1201285.74949
1020,1201066.3694900002
1021,1220042.73949
1022,1201614.8194900001
1023,1215764.8294900001
1024,1215874.51949
1025,1209293.1194900002
1026,1211815.98949
1027,1202053.5794900001
1028,1205783.03949
1029,1205344.27949
