date,portfolio_value
881,1000000.0
882,999812.937
883,998905.039
884,999087.584
885,998606.061
886,997329.6529999999
887,998748.4959999999
888,998993.0989999999
889,997011.6639999999
890,997521.4739999999
891,996980.225
892,999456.0279999999
893,1001006.6039999999
894,998658.0489999999
895,1001338.6729999998
896,1001632.1039999998
897,1000922.5139999999
898,1001835.9669999998
899,1003020.3649999999
900,1005791.6959999999
901,1007349.8799999999
902,1003421.9849999999
903,987582.2759999998
904,993035.2859999998
905,980150.0579999997
906,982279.3659999999
907,982596.5879999999
908,984789.7969999999
909,987176.9239999999
910,984545.9649999999
911,991065.0959999999
912,999166.0089999998
913,999144.6599999999
914,1003314.311
915,997070.835
916,995929.5419999999
917,977800.281
918,975670.5229999999
919,956003.8219999999
920,944400.6379999999
921,931780.7509999999
922,934877.1789999999
923,936243.531
924,939190.8499999999
925,930591.0999999999
926,945736.5449999999
927,945118.6529999999
928,936638.774
929,939005.13654
930,943521.4365399999
931,943616.51654
932,937911.7165399998
933,934536.37654
934,936723.2165399998
935,937959.25654
936,895696.1965399999
937,871213.0965399998
938,869549.1965399999
939,884191.51654
940,871308.1765399999
941,854336.39654
942,852672.49654
943,857188.7965399999
944,865032.89654
945,871308.1765399999
946,859565.7965399999
947,866744.3365399998
948,868265.61654
949,882432.5365399999
950,875967.0965399998
951,869834.4365399999
952,859090.39654
953,859803.49654
954,854336.39654
955,863368.99654
956,859470.7165399998
957,862037.87654
958,862180.49654
959,866791.87654
960,854193.7765399999
961,840739.9565399998
962,852815.11654
963,859470.7165399998
964,856380.61654
965,873685.1765399999
966,873257.3165399999
967,872163.89654
968,884952.1565399999
969,891179.89654
970,861942.7965399999
971,855857.6765399999
972,861990.3365399998
973,868360.6965399999
974,870024.5965399998
975,847157.8565399998
976,837982.63654
977,836603.9765399998
978,836651.51654
979,828284.4765399998
980,836746.5965399998
981,844780.8565399998
982,868313.1565399999
983,875253.99654
984,876775.2765399999
985,888327.49654
986,883953.8165399999
987,875776.9365399999
988,865318.13654
989,870547.5365399999
990,874921.2165399998
991,881196.49654
992,887091.4565399998
993,869739.3565399998
994,877393.2965399999
995,879627.6765399999
996,875539.2365399998
997,867267.2765399999
998,865793.5365399999
999,853528.2165399998
1000,845113.63654
1001,873780.25654
1002,863131.2965399999
1003,869929.51654
1004,881196.49654
1005,865698.4565399998
1006,851388.9165399999
1007,858805.1565399999
1008,865318.13654
1009,865841.0765399999
1010,863796.8565399998
1011,860326.4365399999
1012,848916.8365399998
1013,851959.39654
