date,portfolio_value
881,1000000.0
882,1000028.42658
883,1000021.20222
884,999946.1202
885,999970.64236
886,999939.5177600001
887,999935.43888
888,999892.8802600001
889,999836.2873600001
890,999712.1012200001
891,999735.6086
892,999690.2133800001
893,999603.4820600001
894,999486.07776
895,999359.8423000001
896,999353.4756800001
897,999184.6093200002
898,999093.7533600002
899,999166.1826000002
900,998857.4476800001
901,998808.20888
902,999013.2524200001
903,998055.5660800001
904,998782.7231600002
905,998193.7285200002
906,997905.3183200002
907,998065.1595600002
908,998104.8745600001
909,998153.4280000002
910,998392.2996200002
911,997953.0829200001
912,998772.80078
913,998653.8921200001
914,997527.4871
915,997312.9361400001
916,997747.3514200002
917,997370.5542200003
918,998387.8874200002
919,998019.9130600002
920,998118.9083200002
921,997970.9009800002
922,998373.5772800002
923,997999.8837000001
924,997997.4789600001
925,997274.3542200001
926,996745.4658600001
927,996396.2492000002
928,996613.8400800001
929,996024.9062800001
930,996455.7047000001
931,997441.3342800002
932,997571.5441000002
933,998921.1513200002
934,999387.2525400001
935,998514.3449200002
936,999570.1334200001
937,1000339.3826800002
938,1000084.9981600001
939,998333.2780600002
940,997870.6681200002
941,997119.4659800001
942,999432.63632
943,997947.1687000002
944,1001188.0050000001
945,1001102.3498200001
946,1001539.2959400001
947,1002085.9553000001
948,1006821.72634
949,1007243.5066600002
950,1006846.2807400002
951,1009428.1405400002
952,1009887.0634200001
953,1007769.1198000001
954,1006608.7855600001
955,1006760.1671800001
956,1007830.1267200001
957,1008934.13196
958,1009231.8626400002
959,1010648.8894200001
960,1009516.5980000001
961,1009139.6208800001
962,1008210.4084400001
963,1011320.5674400001
964,1012828.5684800001
965,1015730.67132
966,1018799.91958
967,1022106.5117
968,1020294.1853400001
969,1019810.9997800002
970,1020271.0996800001
971,1021063.9943800002
972,1019925.6002400003
973,1023247.7785800002
974,1023631.9207800002
975,1023873.5788200002
976,1023525.0342600002
977,1022848.3733400002
978,1022896.0794400001
979,1020676.5850200001
980,1021343.1132200002
981,1020456.3946600001
982,1025338.0449400002
983,1028942.0068600001
984,1028778.5334200001
985,1033102.14154
986,1031406.7080600001
987,1031459.0107
988,1034405.1128200002
989,1029038.9873800001
990,1030538.2116
991,1030278.0020400002
992,1030823.5348200001
993,1028258.16266
994,1029371.81338
995,1027768.45422
996,1030097.8691
997,1030517.3037
998,1030575.33466
999,1034376.8451
1000,1039448.1633
1001,1038540.47886
1002,1040582.50196
1003,1038390.9281599999
1004,1037396.6723
1005,1035040.2844999998
1006,1033184.9356799999
1007,1033182.1016799998
1008,1034797.2476799998
1009,1034028.9609399998
1010,1035334.1801799999
1011,1037629.7292799999
1012,1037115.9606999999
1013,1038932.0560199998
1014,1036681.4775599998
1015,1036504.4159999997
1016,1036887.6557399998
1017,1035505.7526199998
1018,1037604.4796399998
1019,1037278.6913199999
1020,1036769.8653399999
1021,1040225.003
1022,1038572.4159599999
1023,1040969.3406199999
1024,1038847.18838
1025,1039555.67096
1026,1039477.3886
1027,1040195.74676
1028,1039772.43998
1029,1042078.35606
1030,1045135.9165400001
1031,1043416.9964800001
1032,1042785.92786
1033,1042980.6234000002
1034,1046756.81764
1035,1042910.0471800001
1036,1044237.04168
1037,1044883.0876000002
1038,1044471.9693600001
1039,1045454.9737200001
1040,1048221.8318400001
1041,1046055.69254
1042,1048773.6667600002
1043,1049655.24408
1044,1048847.0759400001
1045,1048161.89274
1046,1047987.3537
1047,1048200.2157000001
1048,1046156.5364
1049,1045498.4093200001
1050,1048307.64614
1051,1048172.10632
1052,1048880.52728
1053,1051471.34408
1054,1053312.5658
1055,1051228.55686
1056,1056048.5998799999
1057,1054444.01534
1058,1051035.5598999998
1059,1057882.0436999998
1060,1059740.64902
1061,1060954.44394
1062,1059821.9921
1063,1055702.1464999998
1064,1053986.28352
1065,1040827.3099
1066,1038659.9077799998
1067,1042622.53736
1068,1039848.28562
1069,1043022.5886999997
1070,1031176.9348799998
1071,1030778.8837199998
1072,1031322.29464
1073,1028523.9226999998
1074,1022750.3853199999
1075,1014324.09784
1076,1016197.2337799999
1077,1020475.1000999998
1078,1021035.7245799999
1079,1017892.6461999998
1080,1021459.9236799998
1081,1019169.1232199998
1082,1025123.9741999998
1083,1024753.5155399998
1084,1022639.4986999998
1085,1024068.7722599998
1086,1018576.0587999998
1087,1015038.3121199998
1088,1009545.9025999998
1089,1011814.5195999998
1090,1003117.3656799998
1091,1010212.6533599999
1092,1018000.0272399999
1093,1015351.4841999998
1094,1013022.7536399998
1095,1012129.7539999997
1096,1009499.6985199999
1097,1008710.7152599999
1098,1000639.9156399998
1099,1005511.6931999999
1100,1002206.4483999999
1101,1003004.5386799998
1102,1009954.4853199997
1103,1009028.2204999998
1104,1017432.5798399998
1105,1010732.2014799998
1106,1013888.4530199999
1107,1020995.6505199998
1108,1010192.1965599998
1109,996673.6101799998
1110,996492.3030799998
1111,998104.21676
1112,999603.0234199999
1113,1002857.6035799998
1114,1002309.6697
1115,1007174.1581599999
1116,1005338.4258199998
1117,1011226.2612799997
1118,1017816.8517799998
1119,1021155.5944599998
1120,1019475.0230999999
1121,1018910.6387599998
1122,1015273.5767599999
1123,1018542.6498399999
1124,1037872.9493999998
1125,1037616.3293999998
1126,1037422.37044
1127,1041768.7922599998
1128,1029307.2363999998
1129,1032206.0109799998
1130,1022945.3538599998
1131,1014232.5539199999
1132,1018341.1688199998
1133,991147.5873399999
1134,981409.4737599997
1135,985633.3986599998
1136,981719.0469199999
1137,982448.57052
1138,987056.5112599999
1139,981553.2940599998
