日期,买卖信号,portfolio_value,Q25预测,Q75预测,Q25真实,Q75真实
2016-08-09,1,1000000.0,51.7832,53.896800000000006,51.7832,53.896800000000006
2016-08-10,1,1000946.2528387585,51.8322,53.9478,51.8322,53.9478
2016-08-11,1,990158.9704769114,51.2736,53.3664,51.2736,53.3664
2016-08-12,1,990726.7221801665,51.303,53.397000000000006,51.303,53.397000000000006
2016-08-15,1,974451.1733535201,50.4602,52.519800000000004,50.4602,52.519800000000004
2016-08-16,1,964420.8932626799,49.9408,51.9792,49.9408,51.9792
2016-08-17,1,974072.6722180167,50.440599999999996,52.4994,50.440599999999996,52.4994
2016-08-18,1,989969.7199091598,51.2638,53.3562,51.2638,53.3562
2016-08-19,1,983345.9500378502,50.9208,52.9992,50.9208,52.9992
2016-08-22,1,984102.9523088569,50.96,53.04,50.96,53.04
2016-08-23,1,978614.6858440575,50.6758,52.7442,50.6758,52.7442
2016-08-24,1,980128.6903860711,50.7542,52.8258,50.7542,52.8258
2016-08-25,1,981453.444360333,50.8228,52.8972,50.8228,52.8972
2016-08-26,1,966124.148372445,50.028999999999996,52.071,50.028999999999996,52.071
2016-08-29,1,971612.4148372444,50.3132,52.366800000000005,50.3132,52.366800000000005
2016-08-30,1,964420.8932626797,49.9408,51.9792,49.9408,51.9792
2016-08-31,1,971423.1642694927,50.303399999999996,52.3566,50.303399999999996,52.3566
2016-09-01,1,968584.4057532172,50.1564,52.2036,50.1564,52.2036
2016-09-02,1,980317.9409538227,50.763999999999996,52.836,50.763999999999996,52.836
2016-09-06,1,986563.209689629,51.0874,53.1726,51.0874,53.1726
2016-09-07,1,988266.4647993942,51.175599999999996,53.2644,51.175599999999996,53.2644
2016-09-08,1,992997.7289931868,51.4206,53.5194,51.4206,53.5194
2016-09-09,1,962717.6381529144,49.852599999999995,51.8874,49.852599999999995,51.8874
2016-09-12,1,983345.9500378501,50.9208,52.9992,50.9208,52.9992
2016-09-13,1,970098.4102952308,50.2348,52.285199999999996,50.2348,52.285199999999996
2016-09-14,1,971801.6654049963,50.323,52.377,50.323,52.377
2016-09-15,1,973883.4216502651,50.4308,52.489200000000004,50.4308,52.489200000000004
2016-09-16,1,983535.2006056019,50.9306,53.0094,50.9306,53.0094
2016-09-19,1,992240.7267221803,51.3814,53.4786,51.3814,53.4786
2016-09-20,1,986752.4602573809,51.0972,53.1828,51.0972,53.1828
2016-09-21,1,1006434.5193035579,52.1164,54.2436,52.1164,54.2436
2016-09-22,1,1012112.0363361092,52.410399999999996,54.5496,52.410399999999996,54.5496
2016-09-23,1,1013058.2891748677,52.4594,54.6006,52.4594,54.6006
2016-09-26,1,1008894.7766843302,52.2438,54.376200000000004,52.2438,54.376200000000004
2016-09-27,1,1000000.0000000002,51.7832,53.896800000000006,51.7832,53.896800000000006
2016-09-28,1,997350.4920514764,51.646,53.754000000000005,51.646,53.754000000000005
2016-09-29,1,985049.2051476156,51.00899999999999,53.091,51.00899999999999,53.091
2016-09-30,1,970855.4125662379,50.273999999999994,52.326,50.273999999999994,52.326
2016-10-03,1,959878.8796366391,49.7056,51.7344,49.7056,51.7344
2016-10-04,1,943224.8296744893,48.8432,50.836800000000004,48.8432,50.836800000000004
2016-10-05,1,937168.8115064348,48.5296,50.510400000000004,48.5296,50.510400000000004
2016-10-06,1,935465.5563966695,48.4414,50.4186,48.4414,50.4186
2016-10-07,1,930355.7910673735,48.17679999999999,50.1432,48.17679999999999,50.1432
2016-10-10,1,941521.5745647239,48.755,50.745,48.755,50.745
2016-10-11,1,935087.0552611658,48.4218,50.398199999999996,48.4218,50.398199999999996
2016-10-12,1,946820.5904617715,49.0294,51.0306,49.0294,51.0306
2016-10-13,1,960635.8819076458,49.7448,51.7752,49.7448,51.7752
2016-10-14,1,956850.8705526119,49.5488,51.571200000000005,49.5488,51.571200000000005
2016-10-17,1,959311.127933384,49.676199999999994,51.7038,49.676199999999994,51.7038
2016-10-18,1,966881.1506434522,50.068200000000004,52.1118,50.068200000000004,52.1118
2016-10-19,1,960068.1302043907,49.715399999999995,51.7446,49.715399999999995,51.7446
2016-10-20,1,959878.8796366391,49.7056,51.7344,49.7056,51.7344
2016-10-21,1,956283.1188493568,49.5194,51.540600000000005,49.5194,51.540600000000005
2016-10-24,1,962339.1370174113,49.833,51.867000000000004,49.833,51.867000000000004
2016-10-25,1,964610.1438304316,49.9506,51.989399999999996,49.9506,51.989399999999996
2016-10-26,1,964610.1438304316,49.9506,51.989399999999996,49.9506,51.989399999999996
2016-10-27,1,960635.8819076458,49.7448,51.7752,49.7448,51.7752
2016-10-28,1,959500.3785011356,49.686,51.714000000000006,49.686,51.714000000000006
2016-10-31,1,975965.1778955337,50.5386,52.6014,50.5386,52.6014
2016-11-01,1,955336.866010598,49.4704,51.489599999999996,49.4704,51.489599999999996
2016-11-02,1,949848.5995457986,49.1862,51.193799999999996,49.1862,51.193799999999996
2016-11-03,1,953633.6109008328,49.3822,51.397800000000004,49.3822,51.397800000000004
2016-11-04,1,948334.595003785,49.1078,51.1122,49.1078,51.1122
2016-11-07,1,957986.3739591219,49.6076,51.6324,49.6076,51.6324
2016-11-08,1,960635.8819076457,49.7448,51.7752,49.7448,51.7752
2016-11-09,1,931491.2944738835,48.2356,50.2044,48.2356,50.2044
2016-11-10,1,906699.4700984103,46.9518,48.868199999999995,46.9518,48.868199999999995
2016-11-11,1,904239.2127176382,46.8244,48.735600000000005,46.8244,48.735600000000005
2016-11-14,1,901400.4542013626,46.6774,48.582600000000006,46.6774,48.582600000000006
2016-11-15,1,914837.2445117335,47.373200000000004,49.3068,47.373200000000004,49.3068
2016-11-16,1,916540.4996214989,47.4614,49.3986,47.4614,49.3986
2016-11-17,1,898940.1968205904,46.55,48.45,46.55,48.45
2016-11-18,1,891937.9258137775,46.187400000000004,48.0726,46.187400000000004,48.0726
2016-11-21,1,899697.1990915973,46.5892,48.4908,46.5892,48.4908
2016-11-22,1,900832.7024981077,46.648,48.552,46.648,48.552
2016-11-23,1,893830.4314912946,46.285399999999996,48.1746,46.285399999999996,48.1746
2016-11-25,1,904239.2127176384,46.8244,48.735600000000005,46.8244,48.735600000000005
2016-11-28,1,914269.4928084787,47.3438,49.2762,47.3438,49.2762
2016-11-29,1,914269.4928084787,47.3438,49.2762,47.3438,49.2762
2016-11-30,1,886071.1582134748,45.8836,47.7564,45.8836,47.7564
2016-12-01,1,881718.3951551857,45.6582,47.521800000000006,45.6582,47.521800000000006
2016-12-02,1,884935.6548069647,45.824799999999996,47.6952,45.824799999999996,47.6952
2016-12-05,1,887017.4110522335,45.932599999999994,47.8074,45.932599999999994,47.8074
2016-12-06,1,888152.9144587438,45.9914,47.8686,45.9914,47.8686
2016-12-07,1,892316.4269492811,46.207,48.092999999999996,46.207,48.092999999999996
2016-12-08,1,897236.9417108254,46.4618,48.3582,46.4618,48.3582
2016-12-09,1,907267.2218016657,46.981199999999994,48.8988,46.981199999999994,48.8988
2016-12-12,1,922028.7660862986,47.745599999999996,49.6944,47.745599999999996,49.6944
2016-12-13,1,930923.5427706287,48.206199999999995,50.1738,48.206199999999995,50.1738
2016-12-14,1,917486.7524602578,47.5104,49.4496,47.5104,49.4496
2016-12-15,1,917108.2513247543,47.4908,49.4292,47.4908,49.4292
2016-12-16,1,925813.7774413327,47.9416,49.8984,47.9416,49.8984
2016-12-19,1,929031.0370931118,48.108200000000004,50.0718,48.108200000000004,50.0718
2016-12-20,1,931112.7933383805,48.216,50.184000000000005,48.216,50.184000000000005
2016-12-21,1,931869.7956093872,48.2552,50.2248,48.2552,50.2248
2016-12-22,1,934140.8024224074,48.3728,50.3472,48.3728,50.3472
2016-12-23,1,933573.0507191524,48.343399999999995,50.3166,48.343399999999995,50.3166
2016-12-27,1,933005.2990158973,48.31399999999999,50.286,48.31399999999999,50.286
2016-12-28,1,925435.2763058292,47.922,49.878,47.922,49.878
2016-12-29,1,934330.0529901591,48.3826,50.3574,48.3826,50.3574
2016-12-30,1,930923.5427706285,48.206199999999995,50.1738,48.206199999999995,50.1738
2017-01-03,1,928084.784254353,48.0592,50.0208,48.0592,50.0208
2017-01-04,1,927138.5314155945,48.0102,49.969800000000006,48.0102,49.969800000000006
2017-01-05,1,929977.2899318701,48.1572,50.1228,48.1572,50.1228
2017-01-06,1,927517.0325510978,48.029799999999994,49.9902,48.029799999999994,49.9902
2017-01-09,1,918433.0052990161,47.559400000000004,49.5006,47.559400000000004,49.5006
2017-01-10,1,915594.2467827406,47.4124,49.34760000000001,47.4124,49.34760000000001
2017-01-11,1,922407.267221802,47.7652,49.714800000000004,47.7652,49.714800000000004
2017-01-12,1,927327.7819833463,48.019999999999996,49.980000000000004,48.019999999999996,49.980000000000004
2017-01-13,1,923542.7706283123,47.824,49.775999999999996,47.824,49.775999999999996
2017-01-17,1,940386.0711582139,48.6962,50.6838,48.6962,50.6838
2017-01-18,1,939061.3171839521,48.627599999999994,50.6124,48.627599999999994,50.6124
2017-01-19,1,928274.034822105,48.068999999999996,50.031,48.068999999999996,50.031
2017-01-20,1,928463.2853898569,48.0788,50.0412,48.0788,50.0412
2017-01-23,1,924110.5223315676,47.8534,49.806599999999996,47.8534,49.806599999999996
2017-01-24,1,919190.0075700233,47.5986,49.5414,47.5986,49.5414
2017-01-25,1,917676.0030280098,47.5202,49.4598,47.5202,49.4598
2017-01-26,1,920325.5109765336,47.6574,49.6026,47.6574,49.6026
2017-01-27,1,917486.752460258,47.5104,49.4496,47.5104,49.4496
2017-01-30,1,920893.2626797885,47.6868,49.633199999999995,47.6868,49.633199999999995
2017-01-31,1,935465.5563966698,48.4414,50.4186,48.4414,50.4186
2017-02-01,1,918811.5064345199,47.57899999999999,49.521,47.57899999999999,49.521
2017-02-02,1,926949.2808478432,48.0004,49.959599999999995,48.0004,49.959599999999995
2017-02-03,1,924110.5223315676,47.8534,49.806599999999996,47.8534,49.806599999999996
2017-02-06,1,922785.7683573057,47.7848,49.7352,47.7848,49.7352
2017-02-07,1,922975.0189250574,47.7946,49.745400000000004,47.7946,49.745400000000004
2017-02-08,1,931491.294473884,48.2356,50.2044,48.2356,50.2044
2017-02-09,1,924678.2740348227,47.882799999999996,49.8372,47.882799999999996,49.8372
2017-02-10,1,928274.034822105,48.068999999999996,50.031,48.068999999999996,50.031
2017-02-13,1,931491.2944738839,48.2356,50.2044,48.2356,50.2044
2017-02-14,1,919568.5087055267,47.6182,49.561800000000005,47.6182,49.561800000000005
2017-02-15,1,915026.4950794858,47.383,49.317,47.383,49.317
2017-02-16,1,912944.7388342171,47.2752,49.204800000000006,47.2752,49.204800000000006
2017-02-17,1,904617.713853142,46.843999999999994,48.756,46.843999999999994,48.756
2017-02-21,1,913701.741105224,47.3144,49.2456,47.3144,49.2456
2017-02-22,1,927138.5314155949,48.0102,49.969800000000006,48.0102,49.969800000000006
2017-02-23,1,940007.5700227106,48.6766,50.6634,48.6766,50.6634
2017-02-24,1,955715.3671461019,49.49,51.51,49.49,51.51
2017-02-27,1,951362.604087813,49.2646,51.275400000000005,49.2646,51.275400000000005
2017-02-28,1,961771.3853141564,49.803599999999996,51.836400000000005,49.803599999999996,51.836400000000005
2017-03-01,1,947388.3421650269,49.0588,51.06120000000001,49.0588,51.06120000000001
2017-03-02,1,952308.8569265713,49.3136,51.3264,49.3136,51.3264
2017-03-03,1,953255.1097653297,49.36259999999999,51.3774,49.36259999999999,51.3774
2017-03-06,1,950794.8523845577,49.2352,51.244800000000005,49.2352,51.244800000000005
2017-03-07,1,953822.8614685849,49.391999999999996,51.408,49.391999999999996,51.408
2017-03-08,1,941900.0757002276,48.7746,50.76540000000001,48.7746,50.76540000000001
2017-03-09,1,936790.3103709316,48.51,50.49,48.51,50.49
2017-03-10,1,939250.5677517039,48.6374,50.622600000000006,48.6374,50.622600000000006
2017-03-13,1,941143.0734292208,48.7354,50.724599999999995,48.7354,50.724599999999995
2017-03-14,1,943981.8319454966,48.882400000000004,50.8776,48.882400000000004,50.8776
2017-03-15,1,958175.6245268744,49.6174,51.6426,49.6174,51.6426
2017-03-16,1,949848.5995457993,49.1862,51.193799999999996,49.1862,51.193799999999996
2017-03-17,1,958932.6267978813,49.6566,51.683400000000006,49.6566,51.683400000000006
2017-03-20,1,953444.3603330819,49.3724,51.387600000000006,49.3724,51.387600000000006
2017-03-21,1,965367.1461014391,49.989799999999995,52.0302,49.989799999999995,52.0302
2017-03-22,1,960068.1302043914,49.715399999999995,51.7446,49.715399999999995,51.7446
2017-03-23,1,953255.1097653301,49.36259999999999,51.3774,49.36259999999999,51.3774
2017-03-24,1,954201.3626040887,49.4116,51.4284,49.4116,51.4284
2017-03-27,1,951930.355791068,49.294,51.306,49.294,51.306
2017-03-28,1,947956.0938682825,49.0882,51.091800000000006,49.0882,51.091800000000006
2017-03-29,1,945306.5859197587,48.951,50.949000000000005,48.951,50.949000000000005
2017-03-30,1,940007.570022711,48.6766,50.6634,48.6766,50.6634
2017-03-31,1,942089.3262679797,48.7844,50.775600000000004,48.7844,50.775600000000004
2017-04-03,1,945495.8364875104,48.9608,50.9592,48.9608,50.9592
2017-04-04,1,946631.3398940206,49.019600000000004,51.0204,49.019600000000004,51.0204
2017-04-05,1,954390.6131718403,49.4214,51.4386,49.4214,51.4386
2017-04-06,1,948713.0961392893,49.1274,51.132600000000004,49.1274,51.132600000000004
2017-04-07,1,940386.0711582144,48.6962,50.6838,48.6962,50.6838
2017-04-10,1,940007.5700227111,48.6766,50.6634,48.6766,50.6634
2017-04-11,1,933005.299015898,48.31399999999999,50.286,48.31399999999999,50.286
2017-04-12,1,939818.3194549594,48.666799999999995,50.6532,48.666799999999995,50.6532
2017-04-13,1,935276.3058289186,48.4316,50.4084,48.4316,50.4084
2017-04-17,1,942089.3262679799,48.7844,50.775600000000004,48.7844,50.775600000000004
2017-04-18,1,945685.0870552622,48.9706,50.9694,48.9706,50.9694
2017-04-19,1,941521.5745647247,48.755,50.745,48.755,50.745
2017-04-20,1,941900.0757002281,48.7746,50.76540000000001,48.7746,50.76540000000001
2017-04-21,1,945874.3376230139,48.980399999999996,50.9796,48.980399999999996,50.9796
2017-04-24,1,949091.597274793,49.147,51.153,49.147,51.153
2017-04-25,1,949280.8478425447,49.1568,51.163199999999996,49.1568,51.163199999999996
2017-04-26,1,945685.0870552622,48.9706,50.9694,48.9706,50.9694
2017-04-27,1,947577.5927327792,49.068599999999996,51.071400000000004,49.068599999999996,51.071400000000004
2017-04-28,1,942467.8274034831,48.803999999999995,50.796,48.803999999999995,50.796
2017-05-01,1,938493.5654806976,48.598200000000006,50.5818,48.598200000000006,50.5818
2017-05-02,1,936979.5609386837,48.5198,50.5002,48.5198,50.5002
2017-05-03,1,936222.558667677,48.480599999999995,50.4594,48.480599999999995,50.4594
2017-05-04,1,942278.5768357315,48.7942,50.7858,48.7942,50.7858
2017-05-05,1,947577.5927327792,49.068599999999996,51.071400000000004,49.068599999999996,51.071400000000004
2017-05-08,1,946820.5904617724,49.0294,51.0306,49.0294,51.0306
2017-05-09,1,945874.3376230138,48.980399999999996,50.9796,48.980399999999996,50.9796
2017-05-10,1,943792.581377745,48.8726,50.867399999999996,48.8726,50.867399999999996
2017-05-11,1,941900.0757002281,48.7746,50.76540000000001,48.7746,50.76540000000001
2017-05-12,1,943792.581377745,48.8726,50.867399999999996,48.8726,50.867399999999996
2017-05-15,1,945874.3376230138,48.980399999999996,50.9796,48.980399999999996,50.9796
2017-05-16,1,933762.3012869048,48.3532,50.326800000000006,48.3532,50.326800000000006
2017-05-17,1,939439.8183194558,48.6472,50.6328,48.6472,50.6328
2017-05-18,1,941900.0757002281,48.7746,50.76540000000001,48.7746,50.76540000000001
2017-05-19,1,943981.8319454968,48.882400000000004,50.8776,48.882400000000004,50.8776
2017-05-22,1,946442.089326269,49.0098,51.0102,49.0098,51.0102
2017-05-23,1,947766.8433005308,49.078399999999995,51.0816,49.078399999999995,51.0816
2017-05-24,1,953444.360333082,49.3724,51.387600000000006,49.3724,51.387600000000006
2017-05-25,1,955715.3671461022,49.49,51.51,49.49,51.51
2017-05-26,1,954769.114307344,49.441,51.459,49.441,51.459
2017-05-30,1,957040.1211203642,49.5586,51.5814,49.5586,51.5814
2017-05-31,1,957797.1233913709,49.5978,51.6222,49.5978,51.6222
2017-06-01,1,963853.1415594254,49.9114,51.9486,49.9114,51.9486
2017-06-02,1,965367.1461014389,49.989799999999995,52.0302,49.989799999999995,52.0302
2017-06-05,1,961582.1347464048,49.793800000000005,51.8262,49.793800000000005,51.8262
2017-06-06,1,961203.6336109013,49.7742,51.8058,49.7742,51.8058
2017-06-07,1,965367.1461014388,49.989799999999995,52.0302,49.989799999999995,52.0302
2017-06-08,1,960257.3807721428,49.7252,51.7548,49.7252,51.7548
2017-06-09,1,959121.8773656326,49.666399999999996,51.6936,49.666399999999996,51.6936
2017-06-12,1,962339.1370174116,49.833,51.867000000000004,49.833,51.867000000000004
2017-06-13,1,966313.3989401977,50.0388,52.0812,50.0388,52.0812
2017-06-14,1,969341.4080242248,50.1956,52.2444,50.1956,52.2444
2017-06-15,1,978614.6858440584,50.6758,52.7442,50.6758,52.7442
2017-06-16,1,975208.1756245277,50.4994,52.5606,50.4994,52.5606
2017-06-19,1,973126.419379259,50.391600000000004,52.4484,50.391600000000004,52.4484
2017-06-20,1,978614.6858440584,50.6758,52.7442,50.6758,52.7442
2017-06-21,1,968962.9068887215,50.176,52.224000000000004,50.176,52.224000000000004
2017-06-22,1,953444.3603330819,49.3724,51.387600000000006,49.3724,51.387600000000006
2017-06-23,1,943224.8296744898,48.8432,50.836800000000004,48.8432,50.836800000000004
2017-06-26,1,948145.3444360342,49.098,51.102000000000004,49.098,51.102000000000004
2017-06-27,1,934897.8046934148,48.412,50.388,48.412,50.388
2017-06-28,1,930166.5404996224,48.166999999999994,50.133,48.166999999999994,50.133
2017-06-29,1,913890.991672976,47.3242,49.2558,47.3242,49.2558
2017-06-30,1,906131.7183951562,46.9224,48.8376,46.9224,48.8376
2017-07-03,1,901778.9553368669,46.696999999999996,48.603,46.696999999999996,48.603
2017-07-05,1,897426.1922785778,46.4716,48.3684,46.4716,48.3684
2017-07-06,1,897047.6911430744,46.452,48.348,46.452,48.348
