date,portfolio_value
881,1000000.0
882,1000040.2552
883,1000162.5443200001
884,1000251.6493600002
885,1000216.8827200001
886,998482.9232800001
887,998572.3494400001
888,998375.1997600002
889,999256.6374400002
890,999088.9242400003
891,998788.0290400003
892,998695.2433600002
893,998879.6656000002
894,998771.0320000002
895,998644.4063200003
896,997461.5492800003
897,997409.8907200003
898,997759.2750400003
899,997688.8784800003
900,997218.1655200003
901,997514.9970400003
902,995498.4534400003
903,993180.3256000002
904,994499.7428800003
905,992334.3025600003
906,992076.9522400002
907,993700.2520000002
908,992975.5691200002
909,993010.5128800003
910,993777.6952000003
911,996018.6908800002
912,996906.0116800002
913,995794.5836800002
914,993793.2702400002
915,993934.7372800002
916,991787.3200000003
917,990434.1239200003
918,992853.0452800003
919,991671.1811200002
920,991778.1479200003
921,991225.5918400002
922,991279.2894400002
923,989822.4256000003
924,993191.7563200004
925,991285.5685600004
926,995038.6240000003
927,991986.1559200004
928,991168.6340800005
929,988018.3295200004
930,987448.5704800003
931,988523.3029600004
932,987893.7738400004
933,988637.2969600004
934,991265.0456800003
935,989082.4247200002
936,990938.3240800003
937,987263.8696000003
938,988489.8006400004
939,989612.0300800003
940,984169.2800800002
941,985330.4622400003
942,981196.7449600002
943,981727.2553600002
944,988117.8371200002
945,987651.7573600002
946,990969.2848000003
947,997854.3611200002
948,997848.9330400001
949,992115.1849600001
950,988483.2011200001
951,1003093.9098400001
952,1006717.9297600001
953,1009978.2985600003
954,1009657.3420000002
955,1018389.6697600002
956,1019031.9594400001
957,1017986.56048
958,1014709.8952000001
959,1015602.7924000002
960,1012923.75808
961,1009058.9176
962,1005729.0853599999
963,1007081.45416
964,1007733.2463999998
965,1012263.6707199999
966,1010972.8410400001
967,1011276.82648
968,1005383.0483200001
969,1012790.6178400001
970,1006633.30312
971,1007405.3375200001
972,1003140.96328
973,1004261.51584
974,1008809.2561600001
975,1007653.1075200001
976,1000739.13112
977,1000733.6274400002
978,999401.1637600001
979,992763.03376
980,995608.8114400001
981,991427.3603200001
982,993748.9909600001
983,1002336.0385600001
984,998845.0019200002
985,997566.5591200001
986,998468.2885600001
987,1002965.6893600001
988,999416.3276800001
989,997078.0391200001
990,997072.5721600001
991,1003561.5052
992,1002996.5392000001
993,990088.61824
994,993418.97248
995,985205.5371999999
996,986028.1739200001
997,993038.4834400001
998,989916.1724800001
999,983113.9681600002
1000,981223.6614400002
1001,988821.5305600001
1002,986725.25632
1003,988915.8793600001
1004,993692.7244
1005,992437.37056
1006,991531.9468
1007,994066.6902400001
1008,999547.6535199999
1009,1008205.2135999999
1010,1006806.466
1011,1017845.7292
1012,1019254.90744
1013,1005943.67488
1014,1009385.50312
1015,1000214.3454399998
1016,1001278.0561599999
1017,1015568.87896
1018,1019903.43664
1019,1023574.1226400001
1020,1021867.102
1021,1021861.4536
1022,1031398.6852
1023,1025565.2891199999
1024,1023294.49408
1025,1020178.43488
1026,1021738.7972799999
1027,1016372.02888
1028,1018906.5772
1029,1017622.22824
1030,1019976.76792
1031,1029691.1317600001
1032,1030120.3108
1033,1030114.6069599999
1034,1018652.2631200001
1035,1017648.71416
1036,1023781.0916800001
1037,1021416.7096000002
1038,1021411.0626400001
1039,1020495.33568
1040,1024610.97448
1041,1035779.7073600001
1042,1036817.2504
1043,1028763.34696
1044,1019955.6532000001
1045,1000821.0534399999
1046,991549.13032
1047,1001941.90336
1048,993399.3337600001
1049,992547.1352799999
1050,1004344.6218399999
1051,1005563.10157
1052,1002113.48199
1053,998028.2697700001
1054,1002498.9491300001
1055,1003243.9355700001
1056,1019175.58917
1057,1024086.14799
1058,1024841.2657500001
1059,1026869.88785
1060,1028650.2317700001
1061,1029286.21417
1062,1025064.10683
1063,1012393.37907
1064,1028529.50022
1065,1031476.47003
1066,1029295.50777
1067,1025701.27704
1068,1023260.39883
1069,1029428.6523300001
1070,1051772.94253
1071,1035708.4660499999
1072,1007971.1113500001
1073,1002701.9155600001
1074,962380.48346
1075,975358.31962
1076,971631.81962
1077,968933.31962
1078,982040.3196200001
1079,970603.8196200001
1080,965335.3196199998
1081,983068.3196200001
1082,985124.31962
1083,976389.94644
1084,981016.3527899999
1085,989877.27069
1086,981137.2275899999
1087,978696.49539
1088,965073.76012
1089,967898.04042
1090,949778.87271
1091,961343.8727100001
1092,962500.37271
1093,964297.23501
1094,954788.3098200001
1095,946693.4398200001
1096,945408.53982
1097,944252.1298199999
1098,916369.7998200001
1099,906347.5798200001
1100,897995.72982
1101,904677.20982
1102,913286.03982
1103,913543.0198199999
1104,932174.06982
1105,927933.8998199999
1106,941939.3098200001
1107,934235.1881199998
1108,929223.8239900002
1109,917789.1039900001
1110,918559.98399
1111,897103.8239900002
1112,896075.98399
1113,900315.8239900002
1114,913806.2239900001
1115,911493.58399
1116,918688.4639900001
1117,913420.7839900001
1118,917917.58399
1119,908923.98399
1120,900187.3439900001
1121,874234.3839900001
1122,897360.7839900001
1123,894405.74399
1124,909437.90399
1125,908923.98399
1126,918046.06399
1127,923309.90151
1128,920610.9750300001
1129,908926.77993
1130,916121.0335299999
1131,922801.4033700001
1132,933335.94337
1133,930252.6633700001
1134,917405.6633700001
1135,927813.9525899999
1136,909195.2418900001
1137,916133.07531
1138,934492.14371
1139,917275.1794
1140,920101.7394
1141,932821.2594
1142,934619.9794
1143,934491.4994000001
