日期,买卖信号,portfolio_value,Q25预测,Q75预测,Q25真实,Q75真实
2016-08-16,1,1000000.0,64.3664,66.99360000000001,64.3664,66.99360000000001
2016-08-17,0,1012484.7746650425,65.17,67.83,65.17,67.83
2016-08-18,1,1012484.7746650425,66.052,68.748,66.052,68.748
2016-08-19,1,997012.0844884105,65.04260000000001,67.6974,65.04260000000001,67.6974
2016-08-22,1,999265.3888830655,65.1896,67.8504,65.1896,67.8504
2016-08-23,1,995660.1018516175,64.9544,67.6056,64.9544,67.6056
2016-08-24,1,996561.4236094796,65.0132,67.66680000000001,65.0132,67.66680000000001
2016-08-25,1,997012.0844884105,65.04260000000001,67.6974,65.04260000000001,67.6974
2016-08-26,1,971775.0752682728,63.39619999999999,65.9838,63.39619999999999,65.9838
2016-08-29,1,979135.8696241465,63.876400000000004,66.48360000000001,63.876400000000004,66.48360000000001
2016-08-30,1,966216.9244281235,63.03359999999999,65.6064,63.03359999999999,65.6064
2016-08-31,1,969972.4317525487,63.27859999999999,65.86139999999999,63.27859999999999,65.86139999999999
2016-09-01,1,967568.9070649166,63.12179999999999,65.6982,63.12179999999999,65.6982
2016-09-02,1,980037.1913820084,63.935199999999995,66.5448,63.935199999999995,66.5448
2016-09-06,0,992054.8148201695,64.7192,67.36080000000001,64.7192,67.36080000000001
2016-09-07,1,992054.8148201695,64.729,67.371,64.729,67.371
2016-09-08,0,992805.8025679516,64.77799999999999,67.422,64.77799999999999,67.422
2016-09-09,1,992805.8025679516,62.4358,64.9842,62.4358,64.9842
2016-09-12,0,1008389.0046173623,63.41579999999999,66.0042,63.41579999999999,66.0042
2016-09-13,-1,1008389.0046173623,62.5338,65.0862,62.5338,65.0862
2016-09-14,1,1005070.3760173052,62.739599999999996,65.3004,62.739599999999996,65.3004
2016-09-15,0,1009466.1852220045,63.013999999999996,65.586,63.013999999999996,65.586
2016-09-16,0,1009466.1852220045,63.5138,66.1062,63.5138,66.1062
2016-09-19,0,1009466.1852220045,64.1116,66.72840000000001,64.1116,66.72840000000001
2016-09-20,0,1009466.1852220045,63.7098,66.31020000000001,63.7098,66.31020000000001
2016-09-21,-1,1009466.1852220045,64.86619999999999,67.5138,64.86619999999999,67.5138
2016-09-22,-1,1003213.2597658781,65.26799999999999,67.932,65.26799999999999,67.932
2016-09-23,-1,1002309.4640363592,65.32679999999999,67.9932,65.32679999999999,67.9932
2016-09-26,0,1006820.3077088902,65.0328,67.6872,65.0328,67.6872
2016-09-27,0,1006820.3077088902,64.19,66.81,64.19,66.81
2016-09-28,0,1006820.3077088902,64.0528,66.6672,64.0528,66.6672
2016-09-29,0,1006820.3077088902,63.21,65.79,63.21,65.79
2016-09-30,0,1006820.3077088902,62.925799999999995,65.49419999999999,62.925799999999995,65.49419999999999
2016-10-03,0,1006820.3077088902,62.239799999999995,64.7802,62.239799999999995,64.7802
2016-10-04,1,1006820.3077088902,60.9364,63.4236,60.9364,63.4236
2016-10-05,1,1006820.3077088902,60.9364,63.4236,60.9364,63.4236
2016-10-06,0,1007953.7496763978,61.004999999999995,63.495000000000005,61.004999999999995,63.495000000000005
2016-10-07,1,1007953.7496763978,60.5542,63.0258,60.5542,63.0258
2016-10-10,0,1014805.0294120199,60.9658,63.4542,60.9658,63.4542
2016-10-11,1,1014805.0294120199,60.1132,62.56680000000001,60.1132,62.56680000000001
2016-10-12,0,1025724.0271200723,60.76,63.24,60.76,63.24
2016-10-13,1,1025724.0271200723,61.2794,63.7806,61.2794,63.7806
2016-10-14,1,1021951.1736699265,61.053999999999995,63.546,61.053999999999995,63.546
2016-10-17,0,1032941.6598073078,61.7106,64.2294,61.7106,64.2294
2016-10-18,1,1032941.6598073078,62.102599999999995,64.6374,62.102599999999995,64.6374
2016-10-19,1,1030007.6295285432,61.926199999999994,64.4538,61.926199999999994,64.4538
