date,portfolio_value
881,1000000.0
882,1000005.95138
883,1000020.5929
884,999987.08514
885,999744.20724
886,999496.74908
887,999778.29964
888,1000139.84264
889,999658.0134400001
890,999732.46398
891,999589.4058200001
892,999623.8415800001
893,999640.87386
894,998370.3044
895,998764.43238
896,998012.45194
897,998240.72138
898,998079.21632
899,998942.0005399999
900,999819.8166199999
901,999827.5863
902,999884.6554
903,996831.1816
904,998161.4864200001
905,996904.93324
906,997205.7322600001
907,997624.2591000001
908,998419.1897000001
909,999406.0707200001
910,998712.6563600001
911,1000762.0857800001
912,1001495.4267600002
913,1001602.92396
914,1001024.8576800001
915,999325.0888000001
916,999037.0898000002
917,997237.6189200002
918,996611.53792
919,995065.0137400002
920,992052.8701600002
921,992049.2637200002
922,992212.1172800002
923,991087.9467800003
924,992131.8429600003
925,989907.9947800003
926,991627.0370600002
927,993037.4810600003
928,992406.8743200002
929,994268.5409200002
930,995401.6886600002
931,994876.0132000002
932,994044.1081800002
933,992743.5794000002
934,994430.6555600002
935,995773.7598200003
936,995993.3791400003
937,994885.3744000002
938,995609.0293800002
939,1000415.8716000002
940,995415.9908800002
941,992732.7148400003
942,993825.8634600001
943,991952.2941000002
944,995018.0349000001
945,994977.2469800002
946,987508.9796400002
947,981725.1471400001
948,982693.1822200002
949,977680.8228000002
950,980638.8970400002
951,978727.2483600002
952,978188.4869400002
953,976431.1530600002
954,980153.6835400002
955,979506.4429800003
956,977980.5111200003
957,981944.2995600003
958,987210.7158000004
959,988881.0636000005
960,978705.4699400003
961,974572.4450400004
962,977105.9917600004
963,979480.5871600003
964,980776.9335600005
965,984573.6443000004
966,984225.0498000004
967,988261.8393600003
968,993102.4619400003
969,996977.9088400004
970,991760.6516600003
971,993897.2730600003
972,997588.2706800003
973,998278.3077000004
974,999731.0371800003
975,997492.0510000003
976,999912.8086000003
977,999519.3806800004
978,999290.6768200004
979,995080.8552800004
980,1000187.6166600004
981,998327.9464200004
982,997152.6947400004
983,997681.4946600005
984,999709.0093600005
985,999403.7443400004
986,994345.3822200005
987,993173.6482400005
988,999748.4052800005
989,1000433.7808400004
990,1000050.7900200004
991,1003747.5226800004
992,1001490.5217000005
993,996549.8810200004
994,997922.5844200004
995,996596.5356400006
996,997059.7984600007
997,995374.1572200006
998,996116.9904800006
999,998371.8773600005
1000,1000024.7051000006
1001,1005937.0389200007
1002,999125.8634400006
1003,1004004.6442200006
1004,1005784.4449800006
1005,1004270.4112400005
1006,1005064.2096800006
1007,1004110.4617400004
1008,1001307.6813400006
1009,1005238.7229800005
1010,1004037.8938800006
1011,1000113.3940600005
1012,1000261.6844000006
1013,1003396.9735800006
1014,1006556.0189800005
1015,1011604.1006000006
1016,1015906.8445200006
1017,1021424.6565400006
1018,1030479.2679600006
1019,1026873.5732600007
1020,1029046.4446600005
1021,1022140.5604000005
1022,1025244.3654400005
1023,1025405.2284400004
1024,1023991.3902800004
1025,1023068.8219800005
1026,1013898.0800600005
1027,1011269.2213600005
1028,1016040.0206400006
1029,1019555.6674400006
1030,1019379.0104600006
