日期,买卖信号,portfolio_value,Q25预测,Q75预测,Q25真实,Q75真实
2016-08-09,1,1000000.0,64.0822,66.6978,64.0822,66.6978
2016-08-10,1,990059.6421471172,63.44519999999999,66.03479999999999,63.44519999999999,66.03479999999999
2016-08-11,1,1001376.3572411683,64.1704,66.78960000000001,64.1704,66.78960000000001
2016-08-12,1,999847.0714176476,64.07239999999999,66.6876,64.07239999999999,66.6876
2016-08-15,1,1003670.2859764488,64.31739999999999,66.9426,64.31739999999999,66.9426
2016-08-16,1,998623.6427588314,63.99399999999999,66.606,63.99399999999999,66.606
2016-08-17,1,1004434.9288882093,64.3664,66.99360000000001,64.3664,66.99360000000001
2016-08-18,1,1003670.285976449,64.31739999999999,66.9426,64.31739999999999,66.9426
2016-08-19,1,1002141.0001529288,64.2194,66.84060000000001,64.2194,66.84060000000001
2016-08-22,1,999541.2142529441,64.0528,66.6672,64.0528,66.6672
2016-08-23,1,1004434.9288882095,64.3664,66.99360000000001,64.3664,66.99360000000001
2016-08-24,1,996482.6426059031,63.85679999999999,66.4632,63.85679999999999,66.4632
2016-08-25,1,994035.7852882706,63.699999999999996,66.3,63.699999999999996,66.3
2016-08-26,1,990824.2850588778,63.494200000000006,66.0858,63.494200000000006,66.0858
2016-08-29,1,1001988.0715705764,64.2096,66.8304,64.2096,66.8304
2016-08-30,1,1000917.5714941123,64.141,66.759,64.141,66.759
2016-08-31,1,1002905.643064689,64.2684,66.8916,64.2684,66.8916
2016-09-01,1,991894.785135342,63.562799999999996,66.1572,63.562799999999996,66.1572
2016-09-02,1,996941.4283529593,63.886199999999995,66.4938,63.886199999999995,66.4938
2016-09-06,1,1005658.3575470257,64.4448,67.07520000000001,64.4448,67.07520000000001
2016-09-07,1,1012234.2865881635,64.86619999999999,67.5138,64.86619999999999,67.5138
2016-09-08,1,1012998.9294999235,64.9152,67.56479999999999,64.9152,67.56479999999999
2016-09-09,1,995870.9282764951,63.817600000000006,66.42240000000001,63.817600000000006,66.42240000000001
2016-09-12,1,1007799.3576999544,64.58200000000001,67.218,64.58200000000001,67.218
2016-09-13,1,984248.35601774,63.0728,65.6472,63.0728,65.6472
2016-09-14,1,970790.6407707602,62.21039999999999,64.7496,62.21039999999999,64.7496
2016-09-15,1,976143.1411530818,62.553399999999996,65.1066,62.553399999999996,65.1066
2016-09-16,1,973543.3552530971,62.386799999999994,64.9332,62.386799999999994,64.9332
2016-09-19,1,979660.4985471788,62.778800000000004,65.3412,62.778800000000004,65.3412
2016-09-20,1,974460.9267472093,62.4456,64.9944,62.4456,64.9944
2016-09-21,1,983024.9273589238,62.9944,65.5656,62.9944,65.5656
2016-09-22,1,988377.4277412451,63.337399999999995,65.9226,63.337399999999995,65.9226
2016-09-23,1,976448.998317786,62.573,65.12700000000001,62.573,65.12700000000001
2016-09-26,1,969873.0692766482,62.1516,64.6884,62.1516,64.6884
2016-09-27,1,983024.9273589237,62.9944,65.5656,62.9944,65.5656
2016-09-28,1,982107.3558648113,62.9356,65.5044,62.9356,65.5044
2016-09-29,1,969108.4263648879,62.102599999999995,64.6374,62.102599999999995,64.6374
2016-09-30,1,979354.6413824748,62.75920000000001,65.3208,62.75920000000001,65.3208
2016-10-03,1,975837.2839883777,62.5338,65.0862,62.5338,65.0862
2016-10-04,1,977366.569811898,62.6318,65.1882,62.6318,65.1882
2016-10-05,1,984248.3560177399,63.0728,65.6472,63.0728,65.6472
2016-10-06,1,947239.6390885457,60.7012,63.178799999999995,60.7012,63.178799999999995
2016-10-07,1,944486.9246062089,60.5248,62.9952,60.5248,62.9952
2016-10-10,1,946627.9247591376,60.662,63.138,60.662,63.138
