timestamp,ticker,strategy,run_id,success,description,lookback,lookahead,stride,depth,total_return,annualized_return,sharpe_ratio,max_drawdown,num_trades,volatility,final_portfolio_value,algorithm
20260124_144107,JPM,buy_and_hold,1,True,买入持有策略,50,10,1,300,-0.05436245210877222,-0.018804469491516818,0.14061966859954672,0.4306196178552893,0.0,,,
20260124_144107,JPM,macd,1,True,MACD交叉策略,50,10,1,300,-0.07399291040835476,-0.025770077532003333,0.014840565553306675,0.36656170438016944,57.0,,,
20260124_144107,JPM,arima,1,True,ARIMA时间序列预测,50,10,1,300,0.08962409693640927,0.02957979461470428,0.2664189147243875,0.43061961785528874,18.0,,,
20260124_144107,JPM,gp,1,True,遗传编程策略,50,10,1,300,-0.05436245210877222,-0.018804469491516818,0.14061966859954672,0.4306196178552893,0.0,,,
20260124_144107,JPM,lightgbm,1,True,LightGBM机器学习策略,50,10,1,300,0.07548348823071604,0.025688329213772843,0.25586013367614857,0.4180840865916353,57.0,,,
20260124_144107,JPM,lstm,1,True,LSTM神经网络策略,50,10,1,300,-0.28965302393863746,-0.10965970092240451,-0.15116478104793568,0.6140660338554937,264.0,,,
20260124_144107,JPM,transformer,1,True,Transformer模型策略,50,10,1,300,0.6897379270520296,0.19501294596847196,0.9898332362328893,0.16684278667601724,246.0,,,
20260124_144107,JPM,eata,1,True,EATA强化学习策略,50,10,1,300,3.347145029846194,0.4444731524628307,1.3156883850207417,0.26443865494041474,,,,
20260124_144107,JPM,finrl_ppo,1,True,FinRL PPO强化学习策略,50,10,1,300,0.23137337252138512,0.07314175094003539,0.385272109024893,0.4064398031868688,742.0,0.29705272197956345,1231373.372521385,PPO
20260124_144107,JPM,finrl_a2c,1,True,FinRL A2C强化学习策略,50,10,1,300,0.17184327559667234,0.055256831701934406,0.32699153012969057,0.40729282208595374,743.0,0.32232707273571054,1171843.2755966724,A2C
20260124_144107,JPM,finrl_sac,1,True,FinRL SAC强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,743.0,,1000000.0,SAC
20260124_144107,JPM,finrl_td3,1,True,FinRL TD3强化学习策略,50,10,1,300,0.18337873902964774,0.05876861902272057,0.3372179389691667,0.40642963032680135,743.0,0.3238167888214183,1183378.7390296478,TD3
20260124_144107,JPM,finrl_ddpg,1,True,FinRL DDPG强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,743.0,,1000000.0,DDPG
