timestamp,ticker,strategy,run_id,success,description,lookback,lookahead,stride,depth,total_return,annualized_return,sharpe_ratio,max_drawdown,num_trades,volatility,final_portfolio_value,algorithm
20260126_035322,GS,buy_and_hold,1,True,买入持有策略,50,10,1,300,0.6189399615264637,1.410313488178295,3.7893363089402805,0.08364047184497286,0.0,,,
20260126_035322,GS,macd,1,True,MACD交叉策略,50,10,1,300,0.33987123889671955,0.706193194532539,2.639742643954991,0.05562606753036474,11.0,,,
20260126_035322,GS,arima,1,True,ARIMA时间序列预测,50,10,1,300,-0.4026001645797028,-0.6096621956598388,-3.7893363089402805,0.4012480756039276,0.0,,,
20260126_035322,GS,gp,1,True,遗传编程策略,50,10,1,300,0.14962629929668836,0.28997645151983376,1.1574989949065055,0.09630455202993585,30.0,,,
20260126_035322,GS,gbdt,1,True,GBDT梯度提升决策树策略,50,10,1,300,-0.03770332943119581,-0.07023131361948431,-0.19549050374306856,0.2303832885106261,58.0,,,
20260126_035322,GS,lstm,1,True,LSTM神经网络策略,50,10,1,300,-0.33982317728494715,-0.5315276349991609,-3.2425700169943257,0.3896087661755718,1.0,,,
20260126_035322,GS,transformer,1,True,Transformer模型策略,50,10,1,300,0.010930776596069336,0.020050611244119887,1.356250735813316,0.0,1.0,,,
20260126_035322,GS,eata,1,True,EATA强化学习策略,50,10,1,300,1.8071198067337981,0.49857765280874244,1.5406166787129802,0.20691175666763886,,,,
20260126_035322,GS,finrl_ppo,1,True,FinRL PPO强化学习策略,50,10,1,300,0.5390207452913858,1.1850672192219025,3.746507368699999,0.06376237147351195,139.0,0.21667253186571017,1539020.7452913858,PPO
20260126_035322,GS,finrl_a2c,1,True,FinRL A2C强化学习策略,50,10,1,300,0.5831514301684304,1.2999805729820357,3.671006184867814,0.0835917391277959,139.0,0.23644986620703404,1583151.4301684303,A2C
20260126_035322,GS,finrl_sac,1,True,FinRL SAC强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,SAC
20260126_035322,GS,finrl_td3,1,True,FinRL TD3强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,TD3
20260126_035322,GS,finrl_ddpg,1,True,FinRL DDPG强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,DDPG
