ticker,strategy,total_return,annualized_return,sharpe_ratio,max_drawdown,volatility
ADBE,arima,-0.1845048161075754,-0.31095469969712664,-1.2592794057352774,0.28094924382917547,0.0
ADBE,gp,-0.1845048161075754,-0.31095469969712664,-1.2592794057352774,0.28094924382917547,0.0
ADBE,gbdt,-0.15298638164365075,-0.26991862229691765,-1.0413794597311317,0.257315507260813,0.0
ADBE,lstm,-0.108223957699633,-0.1887349499109039,-0.735219661119536,0.2147918926802568,0.0
ADBE,transformer,0.10292656180400694,0.1958970207104307,1.29947060019512,0.045571467185886234,0.0
ADBE,eata,-0.09078814184674655,-0.03661403353925752,-0.08291703930460333,0.3678967256989276,0.0
ADBE,finrl_ppo,0.12438394640734618,0.23681764225955182,0.969855946615828,0.13666441888640393,0.0
ADBE,finrl_a2c,0.15702493759897873,0.30267824536296284,1.1506373681786812,0.1359194864711517,0.0
ADBE,finrl_sac,0.0,0.0,0.0,0.0,0.0
ADBE,finrl_td3,0.0,0.0,0.0,0.0,0.0
ADBE,finrl_ddpg,0.0,0.0,0.0,0.0,0.0
AJG,buy_and_hold,0.20469628700176767,0.4050425578504051,1.443646140633909,0.09352384752349356,0.0
AJG,macd,0.03566102110080349,0.06607735327334008,0.43604947458452803,0.14564848178771211,0.0
AJG,arima,-0.15566640734739934,-0.2658102806330146,-1.0604864005243053,0.2619647954669891,0.0
AJG,gp,0.20469628700176767,0.4050425578504051,1.443646140633909,0.09352384752349356,0.0
AJG,gbdt,-0.19933132790701602,-0.34375118591145315,-1.482176374449681,0.2582550700108819,0.0
AJG,lstm,-0.14040296109975337,-0.24139309118857966,-1.0196131257660588,0.20764610161777364,0.0
AJG,transformer,-0.008019804954528809,-0.014596327099448358,-1.3562507358133158,0.0,0.0
AJG,eata,-0.18280673784729007,-0.07607025622055885,-0.234495184814626,0.28359158099454834,0.0
AJG,finrl_ppo,0.07721487548414263,0.14435960563404748,0.7434114681260765,0.09365363761815663,0.0
AJG,finrl_a2c,0.0,0.0,0.0,0.0,0.0
AJG,finrl_sac,0.10928216731011053,0.20686567244128584,0.9384622828093653,0.09350650356009028,0.0
AJG,finrl_td3,0.10928216731011053,0.20686567244128584,0.9384622828093653,0.09350650356009028,0.0
AJG,finrl_ddpg,0.0,0.0,0.0,0.0,0.0
AMD,buy_and_hold,-0.020587697461624033,-0.037274849179575575,-0.03155143950926039,0.18833712464834165,0.0
AMD,macd,-0.0242730470308391,-0.04387967318112462,-0.1800078192022349,0.156841775013566,0.0
AMD,arima,0.0501105787372389,0.09339483439615925,0.48628231833463903,0.1742254367213162,0.0
AMD,gp,-0.012238156233959852,-0.02223489065691653,0.03155143950926039,0.1640709530816804,0.0
AMD,gbdt,0.08519913526884504,0.16756493188629662,0.8162090860615403,0.11150860238403419,0.0
AMD,lstm,-0.03552478016448535,-0.06391748141161824,-0.1702193619515617,0.16407064503594562,0.0
AMD,transformer,0.05553760761466475,0.1037355683533685,0.7268348459666284,0.06567784732855635,0.0
AMD,eata,-0.15745515198439475,-0.06494114585374233,-0.23571764847678647,0.29766886630539185,0.0
AMD,finrl_ppo,0.05775444371784677,0.10715524162187773,0.975733344989942,0.06464160065103051,0.0
AMD,finrl_a2c,0.0,0.0,0.0,0.0,0.0
AMD,finrl_sac,0.0,0.0,0.0,0.0,0.0
AMD,finrl_td3,0.0,0.0,0.0,0.0,0.0
AMD,finrl_ddpg,0.07413006351645302,0.13842531649092127,0.9322523742827586,0.0884908494519162,0.0
AMD,buy_and_hold,-0.2108166107681022,-0.3317721174594477,-0.38639829486674593,0.48485127071332557,0.5905661569423817
AMD,macd,0.42674220165096166,0.8314898352255156,1.515719301334231,0.19620847462130298,0.4729184308100999
AMD,arima,0.14934299414365926,0.26744110371534435,0.6975345173665005,0.3565677817364907,0.5901716103121338
AMD,gp,0.07772732544279104,0.1359336955736421,0.5136298266663862,0.3164989294410929,0.590432101722678
AMD,gbdt,-0.3052674111847814,-0.4736857517792862,-0.920825749880647,0.4908495617989569,0.538719481892435
AMD,lstm,0.11874914011229953,0.2105349277422106,0.6295789326563124,0.34534807564097963,0.5154484901211513
AMD,transformer,0.21001255451100542,0.3834598068246675,1.1820108929737057,0.19891331530887535,0.3165410701625609
AMD,eata,0.3198356645554319,0.10650211869757542,0.4184372254309059,0.5958372713605381,0.5430978851619505
AMD,finrl_ppo,-0.06009429672619615,-0.09951160677992466,-0.7097208631485039,0.14147988691477795,0.1357673644262959
AMD,finrl_a2c,-0.1651279906649742,-0.2630505747290167,-0.5433160100566329,0.3738003713544627,0.41107822000641936
AMD,finrl_sac,0.0,0.0,0.0,0.0,
AMD,finrl_td3,-0.16377127375668332,-0.26102398834867846,-0.5328371426450296,0.3738003713544627,0.4127779794006509
AMD,finrl_ddpg,0.0,0.0,0.0,0.0,
AMD,buy_and_hold,-0.37564110635216896,-0.4141447997900227,-0.5453862614103994,0.5789236277255343,0.6226581449761759
AMD,macd,0.18013676961385627,0.20684898264980967,0.6360807542769091,0.301274761031975,0.46864589243085436
AMD,arima,0.0598466985186481,0.06820418337147438,0.4165384379769229,0.49389306754261036,0.6228111427224919
AMD,gp,-0.4678283303369358,-0.5113119521197115,-0.8367333624646096,0.5974593449699412,0.6221618456626398
AMD,gbdt,-0.24560947725038118,-0.27913543249847217,-0.2759167573810958,0.6044876939287158,0.5785795714840855
AMD,lstm,0.33256336164699896,0.3852800514424519,0.857706352274224,0.3453480756409798,0.5691392237598311
AMD,transformer,-0.058913134693436175,-0.0666035181567185,-0.09564875652173635,0.2145273344277546,0.2873319924601161
AMD,eata,1.958837100383965,0.485294589869935,0.9929301580055588,0.3940112711305226,0.5069370522213533
AMD,finrl_ppo,-0.1940175102070305,-0.21631102889628673,-0.696656483817802,0.3192650658331829,0.29082932015334684
AMD,finrl_a2c,-0.3448629660908852,-0.3799209001490468,-0.6987905189050163,0.4897571534289152,0.5044264917657578
AMD,finrl_sac,0.0,0.0,0.0,0.0,
AMD,finrl_td3,0.0,0.0,0.0,0.0,
AMD,finrl_ddpg,0.0,0.0,0.0,0.0,
AMGN,buy_and_hold,0.12635703350113503,0.24269630530456787,1.0591055395036488,0.20606604720020516,0.0
AMGN,macd,0.20970168147224078,0.41572120336103957,2.250513998993875,0.07511836280140367,0.0
AMGN,arima,0.1540285923448712,0.299011109461808,1.2524848771898474,0.17652998393181943,0.0
AMGN,gp,0.12635703350113503,0.24269630530456787,1.0591055395036488,0.20606604720020516,0.0
AMGN,gbdt,0.20740140203172897,0.42918149970140407,1.9249677567100332,0.13405844171608972,0.0
AMGN,lstm,-0.15875386236590505,-0.2707053600799224,-1.470868171732849,0.32358829920037796,0.0
AMGN,transformer,0.025515915116233634,0.04708462439129746,0.8450937287893665,0.01366245746612549,0.0
AMGN,eata,-0.07419571969502492,-0.029761651226290486,-0.07002954816444963,0.3702528339414561,0.0
AMGN,finrl_ppo,0.0,0.0,0.0,0.0,0.0
AMGN,finrl_a2c,0.17727903167712333,0.3443142397109127,1.5797570571519222,0.17388082661578472,0.0
AMGN,finrl_sac,0.0,0.0,0.0,0.0,0.0
AMGN,finrl_td3,0.0,0.0,0.0,0.0,0.0
AMGN,finrl_ddpg,0.0,0.0,0.0,0.0,0.0
AMT,buy_and_hold,-0.06612691733195619,-0.022967334772770576,0.09871706289404637,0.39467098266965034,0.0
AMT,macd,0.37963169362062055,0.11549270504148335,0.624303338573746,0.22168526191217286,0.0
AMT,arima,2.610409071666234,0.5465315396598271,1.4682934841891868,0.2271899062595373,0.0
AMT,gp,-0.08394395190643122,-0.029338364629984626,0.08165422903741544,0.571690103871759,0.0
AMT,lightgbm,1.1173658570334175,0.2988392954426662,0.966311355626821,0.22718990625953728,0.0
AMT,lstm,0.1696760196184799,0.054670052136458924,0.32542051266368327,0.49621170461394726,0.0
AMT,transformer,0.0,0.0,0.0,0.0,0.0
AMT,eata,0.5237730384979222,0.11115714549862221,0.4387710144711268,0.43866510053317703,0.0
AMT,finrl_ppo,-0.09435582229022221,-0.03305560402090779,0.016571726973863624,0.39348783702453377,0.0
AMT,finrl_a2c,-0.11331578861767522,-0.03996948821924262,0.04043062815584286,0.39590178214536276,0.0
AMT,finrl_sac,0.0,0.0,0.0,0.0,0.0
AMT,finrl_td3,0.0,0.0,0.0,0.0,0.0
AMT,finrl_ddpg,-0.10545490775787336,-0.03709122055628067,0.05307508973428492,0.39466657489402024,0.0
AMZN,buy_and_hold,-0.13581026904940496,-0.23397541750408768,-0.9618265316469263,0.1840953143983786,0.0
AMZN,macd,-0.04472947430024543,-0.08016689009818612,-0.3933538374012779,0.12398764746655133,0.0
AMZN,arima,0.1096412692989106,0.20922566819503952,0.8971027910503813,0.14239228323546582,0.0
AMZN,gp,0.4997705185872927,1.0962188102063135,3.194488551182812,0.07108944908563308,0.0
AMZN,gbdt,-0.07490092318879271,-0.13714935724628885,-0.5570136614841812,0.1394531226924246,0.0
AMZN,lstm,-0.033342215445259615,-0.060045641984914244,-0.1824759505252494,0.15936872047901673,0.0
AMZN,transformer,-0.04438819547584105,-0.07956671560203832,-0.5511260573696031,0.16013848767251587,0.0
AMZN,eata,-0.4464453258263713,-0.20687563207535375,-0.8689740171256737,0.6106013556526629,0.0
AMZN,finrl_ppo,-0.06443898748968968,-0.11375213552198205,-0.7905069133466464,0.117648791899313,0.0
AMZN,finrl_a2c,0.0,0.0,0.0,0.0,0.0
AMZN,finrl_sac,-0.132972342735163,-0.22792967352949056,-0.936055955077223,0.18393706688363262,0.0
AMZN,finrl_td3,-0.132972342735163,-0.22792967352949056,-0.936055955077223,0.18393706688363262,0.0
AMZN,finrl_ddpg,0.0,0.0,0.0,0.0,0.0
AON,buy_and_hold,0.2596487912113916,0.5242782661809591,1.8426565062688116,0.1177262304828826,0.0
AON,macd,0.2967957458541408,0.607360585855445,2.7311508450090654,0.04336676728454243,0.0
AON,arima,-0.1366581873622158,-0.23534735088804193,-0.9655940603990433,0.20106992794947395,0.0
AON,gp,-0.2321937641179087,-0.3827522615406178,-1.8426565062688116,0.31987221826057627,0.0
AON,gbdt,-0.053048823910667786,-0.09812362949422615,-0.3106924944509294,0.1852782511084993,0.0
AON,lstm,-0.2280943962159241,-0.37672107712353164,-1.8702154706484502,0.3198726524281743,0.0
AON,transformer,0.0,0.0,0.0,0.0,0.0
AON,eata,0.301112303905829,0.10866781338381193,0.46556161301325494,0.1784504903297635,0.0
AON,finrl_ppo,0.2112722992440732,0.41551072703182657,2.007281564582322,0.09659856391895047,0.0
AON,finrl_a2c,0.2871188136901317,0.5802764607291842,2.035454550267616,0.11771513666402185,0.0
AON,finrl_sac,0.2871188136901317,0.5802764607291842,2.035454550267616,0.11771513666402185,0.0
AON,finrl_td3,0.0,0.0,0.0,0.0,0.0
AON,finrl_ddpg,0.0,0.0,0.0,0.0,0.0
AVGO,buy_and_hold,0.3557388694890167,0.7432712044137377,2.2338920252547516,0.11660143814799567,0.0
AVGO,macd,0.247427341070791,0.49738063226982177,2.2277785744521936,0.04913852931867881,0.0
AVGO,arima,-0.2098029403800673,-0.34948702277035626,-1.480319988146329,0.3534163424987289,0.0
AVGO,gp,0.3557388694890167,0.7432712044137377,2.2338920252547516,0.11660143814799567,0.0
AVGO,gbdt,-0.2832479636613592,-0.4679380601212577,-2.3737074719636984,0.3713354540729036,0.0
AVGO,lstm,-0.3331700055161184,-0.5228704462600806,-2.9511008913291614,0.41074808019917886,0.0
AVGO,transformer,0.02059198475625812,0.03792220117740808,0.38952947538225774,0.03663215723863534,0.0
AVGO,eata,0.09762780036768959,0.03718177090923258,0.19287256949562745,0.36452753946510064,0.0
AVGO,finrl_ppo,0.0,0.0,0.0,0.0,0.0
AVGO,finrl_a2c,0.0,0.0,0.0,0.0,0.0
AVGO,finrl_sac,0.0,0.0,0.0,0.0,0.0
AVGO,finrl_td3,0.0,0.0,0.0,0.0,0.0
AVGO,finrl_ddpg,0.0,0.0,0.0,0.0,0.0
AXP,buy_and_hold,0.24221442968671436,0.4859737149750336,1.6893600027801263,0.12820217496295214,0.0
AXP,macd,0.07480863915846081,0.14081021623997803,0.8148741513935144,0.07292686458152502,0.0
AXP,arima,-0.10281718266964446,-0.17973059586330298,-0.6493821620908086,0.25090831218606485,0.0
AXP,gp,0.24221442968671436,0.4859737149750336,1.6893600027801263,0.12820217496295214,0.0
AXP,gbdt,-0.23293389561139877,-0.3949539242027389,-2.0214972645755203,0.2679281979655042,0.0
AXP,lstm,-0.23028116680118804,-0.3799416591279343,-1.832377549742466,0.3149714326411644,0.0
AXP,transformer,0.01987278461456299,0.03658696701758024,1.3562507358133156,0.0,0.0
AXP,eata,-0.028983625272842817,-0.011460741275518438,0.002814089670102911,0.3360541947465486,0.0
AXP,finrl_ppo,0.0,0.0,0.0,0.0,0.0
AXP,finrl_a2c,0.0,0.0,0.0,0.0,0.0
AXP,finrl_sac,0.0,0.0,0.0,0.0,0.0
AXP,finrl_td3,0.15994235698261727,0.3086393104638989,1.4262627889636084,0.09167755331259919,0.0
AXP,finrl_ddpg,0.0,0.0,0.0,0.0,0.0
BABA,buy_and_hold,0.2637655045443337,0.5333873060956078,1.960793396164406,0.10072156312397425,0.0
BABA,macd,0.012930412384755563,0.02373807103350689,0.23057560263542087,0.08891925544355399,0.0
BABA,arima,-0.025403669256771733,-0.04590183217539501,-0.08427310789489456,0.23038698253991677,0.0
BABA,gp,-0.23202236594083503,-0.38250062392188544,-1.960793396164406,0.2609441872942016,0.0
BABA,gbdt,-0.05973950785587334,-0.11015911366072384,-0.519998470851252,0.13644421608956822,0.0
BABA,lstm,-0.2028533372561272,-0.33900184051242566,-1.7867722466051759,0.25926469803508734,0.0
BABA,transformer,-0.008262821127530073,-0.015037109107198021,-0.690714875290153,0.015275263242386927,0.0
BABA,eata,0.24055931948274845,0.08815289207756716,0.3843780587487857,0.2272586277939949,0.0
BABA,finrl_ppo,0.0,0.0,0.0,0.0,0.0
BABA,finrl_a2c,0.0,0.0,0.0,0.0,0.0
BABA,finrl_sac,0.0,0.0,0.0,0.0,0.0
BABA,finrl_td3,0.0,0.0,0.0,0.0,0.0
BABA,finrl_ddpg,0.0,0.0,0.0,0.0,0.0
BAC,buy_and_hold,0.036147672747642856,0.06699229833782328,0.3838363303754455,0.16942096392206685,0.0
BAC,macd,0.07952270329437172,0.1499636711624106,0.7761082768905847,0.07691035140676675,0.0
BAC,arima,-0.01344339926994409,-0.02441239698756359,0.027025565030193533,0.18100135299073158,0.0
BAC,gp,0.03618500924709811,0.06706250868886987,0.38433768430078935,0.1640659161043357,0.0
BAC,gbdt,-0.17793535789581605,-0.3101269100201045,-1.4623526171202708,0.18992197742940517,0.0
BAC,lstm,0.057317363213479355,0.10713632435620157,0.5615912328923476,0.16657087503936352,0.0
BAC,transformer,0.05004138895570498,0.09326328357039326,0.7392779769201081,0.0730933742527172,0.0
BAC,eata,0.3058320299720092,0.11024221199108442,0.464671559912558,0.24668795338229924,0.0
BAC,finrl_ppo,0.0,0.0,0.0,0.0,0.0
BAC,finrl_a2c,-0.023370762836653514,-0.04196692612552555,-0.5613601737757581,0.06720621641032876,0.0
BAC,finrl_sac,-0.030751003732438664,-0.055051824834124075,-0.5504121718970878,0.08762968986511946,0.0
BAC,finrl_td3,0.0,0.0,0.0,0.0,0.0
BAC,finrl_ddpg,0.0,0.0,0.0,0.0,0.0
BAC,buy_and_hold,-0.08476242382670451,-0.13998986502254263,-0.30116678126761076,0.19973118690303668,0.325880480656992
BAC,macd,0.025399178443358705,0.043632226266909546,0.29924172088431195,0.18208509640628343,0.230374121730784
BAC,arima,0.16573897748331068,0.2983812754056323,0.9640431910616098,0.1609357147165499,0.32533974537474486
BAC,gp,0.23834424985051106,0.43906790994276634,1.2836940277336382,0.1464064936429167,0.3248786347118323
BAC,gbdt,-0.11906268567872824,-0.20020255835701173,-0.5432076488362676,0.2083445662736411,0.31852249647616093
BAC,lstm,0.0686185157673016,0.11963503686384769,0.5318327181764817,0.14613253885388092,0.29158771445419424
BAC,transformer,-0.08247888476480447,-0.13633309664958126,-0.8469690344129596,0.15430116969444,0.1582532417591557
BAC,eata,-0.05915436402888341,-0.02199191194357164,0.07172459977319975,0.5675333306611192,0.3706670376295392
BAC,finrl_ppo,-0.007270361382351043,-0.012265259293822384,-0.41723465437322144,0.0250626399566221,0.02879092986254276
BAC,finrl_a2c,0.0,0.0,0.0,0.0,
BAC,finrl_sac,0.0,0.0,0.0,0.0,
BAC,finrl_td3,-0.024234537941169254,-0.04064308468761746,-0.38943756924785866,0.08032691498021483,0.09560556623041756
BAC,finrl_ddpg,0.0,0.0,0.0,0.0,
BAC,buy_and_hold,-0.28340303573656767,-0.3149574829752896,-0.9744985385490954,0.39712434560909293,0.3317341017328638
BAC,macd,-0.05691256099004949,-0.06435083087324178,-0.20706002416018787,0.304520414051486,0.2127956127916739
BAC,arima,-0.19760826504056073,-0.22112870905066417,-0.5868598383811352,0.3264705895044908,0.3321316922269949
BAC,gp,0.804007670505922,0.9537328909415124,2.2012101724614763,0.14640649364291644,0.32920871539278773
BAC,gbdt,-0.15319291744688912,-0.1756022126275819,-0.4139280880949217,0.3280495786881891,0.33309998439526195
BAC,lstm,-0.21468653062791698,-0.239919353918158,-0.7109058681585931,0.3460614114356529,0.31594160634634805
BAC,transformer,0.03017268639149573,0.0343193029318789,0.3038868764911703,0.11159824802777128,0.14683865665099796
BAC,eata,0.20710328895135022,0.07105379387168487,0.31809410596182025,0.4108869089834178,0.37987374617766895
BAC,finrl_ppo,-0.05732245995311713,-0.06453138609631925,-0.7087681193485962,0.08101952233021942,0.08897806252034704
BAC,finrl_a2c,-0.09553743325519548,-0.1072714595194203,-0.6737107740756206,0.13488454761763544,0.15210781811331114
BAC,finrl_sac,0.0,0.0,0.0,0.0,
BAC,finrl_td3,0.0,0.0,0.0,0.0,
BAC,finrl_ddpg,0.0,0.0,0.0,0.0,
BA,buy_and_hold,0.13652555179792158,0.26325917079958616,1.1074779577641054,0.13467587098882494,0.0
BA,macd,0.15673415225134746,0.30457777588555457,1.9073602861447037,0.08068242467949978,0.0
BA,arima,-0.14676574545957766,-0.2516156622045893,-1.1074779577641054,0.2306413720630159,0.0
BA,gp,-0.08188963824653717,-0.1444550335216389,-0.5402647108584672,0.20230207054870222,0.0
BA,gbdt,0.16866546840444108,0.3435540365031069,1.5105441209915578,0.10886073995219141,0.0
BA,lstm,0.01665314590788136,0.030619066579581355,0.24714398740529336,0.12491648782001075,0.0
BA,transformer,0.0,0.0,0.0,0.0,0.0
BA,eata,-0.2765473014670081,-0.11915190493684735,-0.48574563997772324,0.48917775555423887,0.0
BA,finrl_ppo,0.0,0.0,0.0,0.0,0.0
BA,finrl_a2c,-0.02988168115181855,-0.05351474075496865,-0.15521536662820568,0.13466435847934102,0.0
BA,finrl_sac,0.0,0.0,0.0,0.0,0.0
BA,finrl_td3,0.0,0.0,0.0,0.0,0.0
BA,finrl_ddpg,0.0,0.0,0.0,0.0,0.0
BA,buy_and_hold,0.44068324091067756,0.8620657870851232,1.5288677954490517,0.29637377648374796,0.4835861580072988
BA,macd,0.7804527707803224,1.6704157923147704,2.816659174712872,0.17724758852199304,0.3740736923523645
BA,arima,-0.14680635251819685,-0.23687692693896445,-0.3138755180734808,0.2976080432455944,0.48572880622694314
BA,gp,-0.3958786765486271,-0.576045231506884,-1.5288677954490517,0.438332632416739,0.4835861580072988
BA,gbdt,0.6908734733640871,1.523399505728234,2.2360611026401433,0.24327678723829532,0.4625389072383309
BA,lstm,0.2762577476237216,0.5148916980515956,1.1831365088427872,0.2851576491976609,0.42940166821426884
BA,transformer,0.00028536622583552607,0.000485942560180197,0.14440003708831614,0.17735898311547676,0.2848072699202346
BA,eata,0.8593700840671008,0.2538186339678228,0.6564045251114234,0.5927056856659684,0.5324446002436184
BA,finrl_ppo,0.0,0.0,0.0,0.0,
BA,finrl_a2c,0.0,0.0,0.0,0.0,
BA,finrl_sac,0.29284025869483865,0.5440205079665594,1.3932236975525296,0.2957083143691279,0.3608932905716166
BA,finrl_td3,0.29284025869483865,0.5440205079665594,1.3932236975525296,0.2957083143691279,0.3608932905716166
BA,finrl_ddpg,0.0,0.0,0.0,0.0,
BA,buy_and_hold,-0.08667320878194584,-0.0977946187717289,0.028822854982781202,0.4707897296560389,0.48192697496784453
BA,macd,0.6519542147549482,0.7678979669047103,1.8808261946884577,0.19448560857597536,0.33248801025955677
BA,arima,0.2150849307852949,0.2474983041383758,0.7013804629528851,0.41428642616492384,0.481458066198328
BA,gp,-0.17378134601402828,-0.19482252457516402,-0.20757433995238347,0.418850459565071,0.48188657447796784
BA,gbdt,-0.2895640226019206,-0.3276779463643654,-0.6063282844854501,0.4760833797816877,0.4705124914117132
