timestamp,ticker,strategy,run_id,success,description,lookback,lookahead,stride,depth,total_return,annualized_return,sharpe_ratio,max_drawdown,num_trades,volatility,final_portfolio_value,algorithm
20260126_065554,IBM,buy_and_hold,1,True,买入持有策略,50,10,1,300,-0.13479207081971012,-0.23232650093458906,-0.8879543196187439,0.21513189442712924,0.0,,,
20260126_065554,IBM,macd,1,True,MACD交叉策略,50,10,1,300,-0.1885694701957621,-0.31721328459400744,-2.0123359017340645,0.21493225073081976,17.0,,,
20260126_065554,IBM,arima,1,True,ARIMA时间序列预测,50,10,1,300,-0.11732111642724041,-0.2037836617162253,-0.7469783340433315,0.2072075594701216,4.0,,,
20260126_065554,IBM,gp,1,True,遗传编程策略,50,10,1,300,-0.3251971685743754,-0.5124017275418442,-2.6691701840205373,0.36346949901402215,68.0,,,
20260126_065554,IBM,gbdt,1,True,GBDT梯度提升决策树策略,50,10,1,300,0.24659482707554892,0.5183583819193587,2.183566714184884,0.10871791265004341,86.0,,,
20260126_065554,IBM,lstm,1,True,LSTM神经网络策略,50,10,1,300,0.10274544902731386,0.195538438885289,0.8742499345669396,0.1104556981780176,1.0,,,
20260126_065554,IBM,transformer,1,True,Transformer模型策略,50,10,1,300,-0.008164558626385876,-0.014858891620186832,-0.09147205943390599,0.10712773063652795,22.0,,,
20260126_065554,IBM,eata,1,True,EATA强化学习策略,50,10,1,300,0.16853585005726668,0.06294254161723467,0.2878809062926868,0.25204807079894137,,,,
20260126_065554,IBM,finrl_ppo,1,True,FinRL PPO强化学习策略,50,10,1,300,-0.059307308802511116,-0.1049194012568414,-0.5270382576907425,0.13452312682178244,139.0,0.18100341784629176,940692.6911974889,PPO
20260126_065554,IBM,finrl_a2c,1,True,FinRL A2C强化学习策略,50,10,1,300,-0.08960327196779283,-0.15649571948873564,-0.7276022136065606,0.16756957538180092,139.0,0.2064733050236678,910396.7280322071,A2C
20260126_065554,IBM,finrl_sac,1,True,FinRL SAC强化学习策略,50,10,1,300,-0.08917408959340023,-0.1557746660852447,-0.71751496306519,0.1682244308134025,139.0,0.20779989552910547,910825.9104065998,SAC
20260126_065554,IBM,finrl_td3,1,True,FinRL TD3强化学习策略,50,10,1,300,-0.08917408959340023,-0.1557746660852447,-0.71751496306519,0.1682244308134025,139.0,0.20779989552910547,910825.9104065998,TD3
20260126_065554,IBM,finrl_ddpg,1,True,FinRL DDPG强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,DDPG
