timestamp,ticker,strategy,run_id,success,description,lookback,lookahead,stride,depth,total_return,annualized_return,sharpe_ratio,max_drawdown,volatility,num_trades,gp_expression,Discovered Expressions,Expression Complexities,final_portfolio_value,algorithm
20260306_161934,BAC,buy_and_hold,1,True,买入持有策略,50,10,1,300,-0.08476242382670451,-0.13998986502254263,-0.30116678126761076,0.19973118690303668,0.325880480656992,0.0,,,,,
20260306_161934,BAC,macd,1,True,MACD交叉策略,50,10,1,300,0.025399178443358705,0.043632226266909546,0.29924172088431195,0.18208509640628343,0.230374121730784,15.0,,,,,
20260306_161934,BAC,arima,1,True,ARIMA时间序列预测,50,10,1,300,0.16573897748331068,0.2983812754056323,0.9640431910616098,0.1609357147165499,0.32533974537474486,20.0,,,,,
20260306_161934,BAC,gp,1,True,遗传编程策略,50,10,1,300,0.23834424985051106,0.43906790994276634,1.2836940277336382,0.1464064936429167,0.3248786347118323,134.0,X13,,,,
20260306_161934,BAC,gbdt,1,True,GBDT梯度提升决策树策略,50,10,1,300,-0.11906268567872824,-0.20020255835701173,-0.5432076488362676,0.2083445662736411,0.31852249647616093,18.0,,,,,
20260306_161934,BAC,lstm,1,True,LSTM神经网络策略,50,10,1,300,0.0686185157673016,0.11963503686384769,0.5318327181764817,0.14613253885388092,0.29158771445419424,19.0,,,,,
20260306_161934,BAC,transformer,1,True,Transformer模型策略,50,10,1,300,-0.08247888476480447,-0.13633309664958126,-0.8469690344129596,0.15430116969444,0.1582532417591557,3.0,,,,,
20260306_161934,BAC,eata,1,True,EATA强化学习策略,50,10,1,300,-0.05915436402888341,-0.02199191194357164,0.07172459977319975,0.5675333306611192,0.3706670376295392,,,"['sin(0.2718*x3)', '-sin(sin(0.3518*x4))', 'sin(0.4432*x3)*cos(cos(x1 + 13.5758*sin(x4)))', 'sin(0.4497*x3)*cos(cos(x1 + 12.3585*sin(x4)))', 'sin(0.3602*x3) + sin(x4)', '0.0774*x2', '0.9947*sin(0.4855*x3)*cos(cos(x1 + 9.7731*sin(x4)))', '0.996*sin(0.4732*x3)*cos(cos(x1 + 9.8215*sin(x4)))', '0.9955*sin(0.464*x3)*cos(cos(x1 + 10.6353*sin(x4)))', '0.9849*sin(0.5303*x3)*cos(sin(sin(1.8933*x2)))**(1/4)*cos(cos(x1 + 9.5209*sin(x4)))', '0.9853*sin(0.487*x3)*cos(sin(sin(2.0997*x2)))**(1/4)*cos(cos(x1 + 9.2865*sin(x4)))', '-0.2488*x2 + 0.454*x3', '-0.2849*x2 + 0.4728*x3', '-0.2841*x2 + 0.4905*x3', '-0.2891*x2 + 0.481*x3', '0.9742*sin(0.5327*x3)*cos(sin(sin(1.6597*x2)))**(1/4)*cos(cos(x1 + 9.4931*sin(x4)))', '-0.2027*x2 + 0.449*x3', '0.9236*x2*sin(0.2884*x2) + 0.4323*x3 - sin(0.1986*x2)', '0.9749*sin(0.4971*x3)*cos(sin(sin(0.0131*x2)))**(1/4)*cos(cos(x1 + 7.1732*sin(x4)))', '0.7885*x2*sin(0.3079*x2) + 0.4569*x3 - sin(0.2214*x2)', '1.1681*x2*sin(0.2457*x2) + 0.461*x3 - sin(0.268*x2)', '-0.25032488*x2 + 0.513*x3', '0.997801439712*sin(0.5579*x3)*cos(cos(x1 - 10.2791*sin(x4)))', '1.0829819*sin(0.5824*x3)*cos(cos(x1 - 9.6769*sin(x4)))', '-0.1778*x2 + 0.5742*x3 + 0.0156*cos(sin(sin(4.2193*x2)))', '0.985666258406164*sin(0.6287*x3)*cos(cos(x1 - 8.5074*sin(x4)))', '1.00239744*sin(0.6234*x3)*cos(cos(x1 - 8.9397*sin(x4)))', '1.0098*sin(0.5684*x3)*cos(cos(x1 - 9.0527*sin(x4)))', '-0.10142264*x2 + 0.3931*x3 + x5', '2.225178654028*sin(0.2695*x3)*cos(cos(x1 - 7.661*sin(x4)))', '3.251615092733*sin(0.1938*x3)*cos(cos(x1 - 6.696*sin(x4)))', '-0.1478*x2*sin(0.837*x2) + 0.4805*x3 - 0.9909*sin(0.1771*x2)', '-0.1414*x2*sin(0.6421*x2) + 0.4837*x3 - 0.9873*sin(0.1948*x2)', '-0.2895*x2*sin(0.8739*x2) + 0.5119*x3 - sin(0.1726*x2)', '-0.3143*x2*sin(0.839*x2) + 0.5253*x3 - sin(0.2427*x2)', '-0.386*x2*sin(0.8892*x2) + 0.5293*x3 - 0.9995*sin(0.2584*x2)', '-9.866*x2*sin(0.037*x2) + 0.4539*x3 - 0.0975*sin(2.9066*x2)', '-0.7995*x2*sin(0.3475*x2) + 0.5201*x3 - 0.9553*sin(0.2499*x2)', '3.95581055988872*sin(0.1475*x3)*cos(cos(x1 - 5.4476*sin(x4)))', '-0.7775*x2*sin(0.392*x2) + 0.4599*x3 - sin(0.1859*x2)', '-0.26483734*x2 + 2.6815*x3 - 0.5043*x5 - sin(3.4628*x3 - x4)', '-0.3151*x2*sin(0.8825*x2) + 0.4168*x3 - 1.0018*sin(0.197*x2)', '-0.7061*x2*sin(0.4538*x2) + 0.5284*x3 - 0.9889*sin(0.3078*x2)', '-0.4035*x2*sin(0.9174*x2) + 0.5583*x3 - 0.9995*sin(0.2885*x2)', '-0.25628928*x2 + 0.5602*x3 - 0.2927*x5', '-0.44*x2*sin(0.9308*x2) + 0.5376*x3 - sin(0.2528*x2)', '-0.5379*x2*sin(0.9375*x2) + 0.5435*x3 - 0.9992*sin(0.2917*x2)', '-0.5679*x2*sin(0.9544*x2) + 0.5439*x3 - sin(0.3105*x2)', '-1.0642*x2*sin(0.2948*x2) + 0.5427*x3 - 1.298*sin(0.1768*x2)', '-1.1227*x2*sin(0.3803*x2) + 0.5593*x3 - 1.0251*sin(0.2214*x2)', '-1.0662*x2*sin(0.5158*x2) + 0.549*x3 - 0.8006*sin(0.245*x2)', '-1.2283*x2*sin(0.3552*x2) + 0.4973*x3 - 0.5417*sin(0.143*x2)', '-0.03939408*x2 + 0.5033*x3 - 0.3025*x5', '0.4933*x3 + x4', '-1.3548*x2*sin(0.3854*x2) + 0.5009*x3 - 0.8534*sin(0.0318*x2)', '-0.8666*x2*sin(0.5718*x2) + 0.5084*x3', '0.0599772*x2 + 0.4854*x3', '-1.2903*x2*sin(0.3527*x2) + 0.5122*x3 + 2.7607*sin(0.0153*x2)', '-1.573*x2*sin(0.2704*x2) + 0.5582*x3 - 0.1481*sin(0.0324*x2)', '0.0349008*x2 + 0.5618*x3', '0.128261486906*x2 + 0.5658*x3', '-1.0265*x2*sin(0.3141*x2) + 0.6044*x3 + 1.5001*sin(0.0669*x2)', '-1.4021*x2*sin(0.2493*x2) + 0.6718*x3 + 1.1622072*sin(0.0531*x2)', '-1.6883*x2*sin(0.2969*x2) + 0.8217*x3 - 0.543*sin(0.175*x2)', '-0.08706788*x2 + 0.8082*x3 + 0.03764349*x5', '-sin(0.4816*x2*sin(0.9224*x2) - 0.8516*x3 + 0.9671*sin(0.1282*x2))', '-sin(1.3593*x2*sin(0.3267*x2) - 0.8542*x3 + 0.7499*sin(0.1633*x2))', '-sin(1.2961*x2*sin(0.323*x2) - 0.8227*x3 + 0.9127*sin(0.2163*x2))', '-1.4308*x2*sin(0.2937*x2) + 0.6949*x3 - 0.8753832*sin(0.0803*x2)', '-0.5009*x2*sin(0.5097*x2) + 0.6506*x3 - 0.5037*sin(0.0255*x2)', '-0.3532*x2*sin(0.9662*x2) + 0.6152*x3', '-0.2279*x2*sin(0.9375*x2) + 0.6404*x3 - 0.85936048*sin(0.0156*x2)', '-0.1737*x2*sin(0.9242*x2) + 0.5646*x3 + 1.0248604*sin(0.0886*x2)', '-0.1597*x2*sin(0.9236*x2) + 0.5801*x3 + 1.0309*sin(0.0879*x2)', '-0.1216*x2*sin(0.9672*x2) + 0.5896*x3 + 1.0252*sin(0.0864*x2)', '-0.082*x2*sin(0.9279*x2) + 0.5957*x3 + 1.03971201*sin(0.0596*x2)', '-0.1072*x2*sin(0.9053*x2) + 0.5634*x3 + 1.019*sin(0.0795*x2)', '-0.1235*x2*sin(0.9496*x2) + 0.5229*x3 + 1.0234*sin(0.0856*x2)', '-0.0767*x2*sin(0.8291*x2) + 0.5018*x3 + 1.0272945*sin(0.0666*x2)', '0.05317741*x2 + 0.5252*x3', '0.5424*x3', '0.5497*x3', '-0.0427*x2*sin(0.9142*x2) + 0.5777*x3 - 0.99161755*sin(0.0348*x2)', '-0.1419*x2*sin(0.9999*x2) + 0.5389*x3 + 0.9953*sin(0.0101*x2)', '-0.1609*x2*sin(0.9942*x2) + 0.5238*x3', '-0.1716*x2*sin(0.9996*x2) + 0.5291*x3', '0.5768*x3', '-0.0861032*x2 + 0.5617*x3', '-0.09234867*x2 + 0.5228*x3', '-0.10027098*x2 - 0.0391*x2/x3 + 0.4915*x3', '0.4472*x3', '-0.0208635*x2 + 0.4394*x3', '-0.10856241*x2 - 0.0518*x2/x3 + 0.4746*x3', '-0.4084*x2*sin(6.9306*x2) + 0.4116*x3', '-0.318*x2*sin(6.5485*x2) + 0.4277*x3 - 2.32481568*sin(0.0178*x2)', '-0.392*x2*sin(6.4353*x2) + 0.5102*x3 - 0.91979604*sin(0.1586*x2)', '-0.3507*x2*sin(5.7503*x2) + 0.5596*x3 - 0.75978702*sin(0.3351*x2)', '-0.2851*x2*sin(5.658*x2) + 0.598*x3 - 1.03614509*sin(0.1941*x2)', '-0.2431*x2*sin(5.3175*x2) + 0.5863*x3 - 0.66095865*sin(0.3595*x2)', '-0.25925184*x2 + 0.6335*x3', '-0.24391114*x2 + 0.6503*x3', '-0.19385044*x2 + 0.6362*x3', '-0.24346304*x2 - 0.0303*x2/x3 + 0.6792*x3', '-0.2170914*x2 + 0.6492*x3 + 0.3529*x5', '-0.19305432*x2 + 0.6272*x3 + 0.3566*x5', '-0.23059888*x2 + 0.6536*x3 + 0.2234*x5', '-0.23075335*x2 + 0.637*x3', '-0.20705496*x2 + 0.6294*x3 + 0.11207904*x5', '-0.23026167*x2 + 0.6452*x3 + 0.20751307*x5', '-0.26519517*x2 + 0.6187*x3 - 0.06232456*x5', '-0.286192*x2 + 0.5808*x3 + 0.06768452*x5', '-0.28857664*x2 - 0.0656*x2/x3 + 0.6048*x3', '-0.2682108*x2 - 0.0505*x2/x3 + 0.5554*x3', '-0.27483837*x2 - 0.0246*x2/x3 + 0.5812*x3', '-0.26382576*x2 - 0.04*x2/x3 + 0.5987*x3', '-0.29076159*x2 - 0.041*x2/x3 + 0.5943*x3', '-0.27200946*x2 + 0.6105*x3 - 0.44932351*x5', '-0.28738488*x2 + 0.6652*x3 - 0.71403852*x5', '-0.27436563*x2 + 0.636*x3 - 0.6732854*x5', '-0.24740672*x2 + 0.5956*x3 - 0.66997665*x5', '-0.20090224*x2 + 0.5608*x3 - 0.71818344*x5', '-0.282063*x2 + 0.5718*x3 - 0.67295403*x5', '-0.3034224*x2 + 0.5585*x3 - 0.66223905*x5', '-0.3315627*x2 + 0.6095*x3 - 0.71495596*x5', '-0.3298415*x2 + 0.5971*x3 - 0.740259*x5', '-0.3545408*x2 + 0.5988*x3 - 0.77177276*x5', '-0.3444948*x2 + 0.5668*x3 - 0.73955206*x5', '-0.3874225*x2 + 0.6481*x3 - 0.86754465*x5', '-0.406137*x2 + 0.6586*x3 - 1.23493816*x5', '-0.38084245*x2 + 0.6419*x3 - 1.3287*x5', '-0.46323732*x2 + 0.7263*x3 - 0.9488*x5', '-0.46081528*x2 + 0.7155*x3 - 1.01815737*x5', '-0.41117661*x2 + 0.7084*x3 - 0.8668*x5', '-0.41189103*x2 + 0.6873*x3 - 1.07784*x5', '-0.42647076*x2 + 0.7269*x3 - 1.0036*x5', '-0.39955976*x2 + 0.7295*x3 - 0.8263*x5', '-0.350376*x2 + 0.7636*x3 - 0.5804*x5', '-0.35010558*x2 + 0.7838*x3 - 0.52514214*x5', '-0.27992656*x2 + 0.7883*x3 - 0.6040864*x5', '-0.26972697*x2 + 0.8317*x3 - 0.60868469*x5', '-0.29693638*x2 + 0.8047*x3 - 0.54891676*x5', '-0.29738544*x2 + 0.8104*x3 - 0.57088574*x5', '-0.30009441*x2 + 0.8095*x3 - 0.7435*x5', '-0.2746089*x2 + 0.8215*x3 - 0.9243396*x5', '-0.302514*x2 + 0.7999*x3 - 0.8377*x5', '-0.3203552*x2 + 0.8059*x3 - 0.862692*x5', '-0.35833734*x2 + 0.8517*x3 - 0.7907*x5', '-0.34978797*x2 + 0.8519*x3 - 0.6205*x5', '-0.14824836*x2 + 0.7337*x3 - 0.2543*x5', '0.0307836*x2 + 0.598*x3 - 0.1396*x5', '0.09979533*x2 + 0.5572*x3 + 0.00760000000000005*x5', '0.1415678*x2 + 0.5181*x3 + 0.04972968*x5', '0.16338336*x2 + 0.5372*x3 + x4 - 0.851*x5', '0.124747*x2 + 0.5482*x3', '0.12884358*x2 + 0.5303*x3', '0.098405028228*x2 + 0.5769*x3', '0.08952832*x2 + 0.6033*x3', '0.030590820612*x2 + 0.6535*x3', '0.050399*x2 + 0.6851*x3 + 0.39264894*x5', '0.0186369*x2 + 0.6805*x3 + 0.3081*x5', '0.6872*x3 + x4 - 0.8048*x5', '0.05759516*x2 + 0.6714*x3 + x4 - 0.8635*x5', '0.02831981*x2 + 0.6953*x3 + 0.1932*x5', '0.679*x3 - 0.2084*x5', '0.6655*x3 - 0.307*x5', '0.07377786*x2 + 0.6211*x3 - 0.1349*x5', '0.07460746*x2 + 0.6225*x3 - 0.1778*x5', '0.1119664*x2 + 0.6621*x3 - 0.322*x5', '0.1327872*x2 + 0.6224*x3 - 0.2905*x5', '0.7154*x3 - 0.0169000000000001*x5', '0.7297*x3 - 0.1331*x5', '-0.02077251*x2 + 0.7068*x3 + 0.0736000000000001*x5', '0.6822*x3 + 0.1758*x5', '0.03426156*x2 + 0.6949*x3 - 0.0847000000000002*x5', '0.01784093*x2 + 0.7443*x3 - 0.118*x5', '-0.16060059*x2 + 0.9098*x3 - 0.38335476*x5', '-0.14941944*x2 + 0.8559*x3 - 0.4174*x5', '-0.13543225*x2 + 0.8349*x3 - 0.4647*x5', '-0.14270004*x2 + 0.8579*x3 - 0.7766*x5', '-0.16158128*x2 + 0.832*x3 - 0.62176595*x5', '-0.15926814*x2 + 0.8067*x3 - 0.5036*x5', '-0.1291412*x2 + 0.7846*x3 - 0.4131*x5', '-0.12648606*x2 + 0.7671*x3 - 0.3401*x5', '-0.110055*x2 + 0.7577*x3 - 0.4793*x5', '-0.16134839*x2 + 0.7089*x3 + 0.0327000000000002*x5', '-0.2110944*x2 + 0.7068*x3 + 0.2614*x5', '-0.18689528*x2 + 0.6713*x3 + 0.586*x5', '-0.205626126636*x2 + 0.6844*x3', '-0.16654951*x2 + 0.6254*x3 + 0.68373648074*x5', '-0.16828317*x2 + 0.6547*x3 + 0.517322922534*x5', '-0.19383368*x2 + 0.6945*x3 + 1.1085*x5', '-0.2544611*x2 + 0.7322*x3 + 1.55547525*x5', '-0.29127*x2 + 0.7225*x3 + 1.1195416911*x5', '-0.27007758*x2 + 0.6468*x3 + 0.63043691217*x5', '-0.24392913*x2 + 0.5912*x3 + 0.55956223818*x5', '-0.24132726618*x2 + 0.5843*x3', '-0.2296*x2 + 0.5772*x3', '-0.16798395*x2 + 0.5346*x3 + 0.89*x5', '-0.2065*x0 + 0.0081631095*x2 + 0.4616*x3', '-0.2301*x0 - 0.06234242*x2 + 0.5056*x3', '-0.2277*x0 - 0.040755129792*x2 + 0.4969*x3', '-2.9568*x2 + x3 + sin(3.974365333855*x2 - 0.617*x3)', '-2.9314*x2 + x3 + sin(4.275790392412*x2 - 0.651*x3)', '-2.8959*x2 + x3 + sin(3.744299005503*x2 - 0.4819*x3)', '-2.8437*x2 + x3 + sin(3.431747210958*x2 - 0.355*x3)', '-2.7588*x2 + x3 + sin(3.19639339422*x2 - 0.3447*x3)', '-2.697*x2 + x3 + sin(3.251944413036*x2 - 0.3876*x3)', '-2.5663*x2 + x3 + sin(2.95332250272*x2 - 0.3973*x3)', '-2.6124*x2 + x3 + sin(3.112972690404*x2 - 0.4349*x3)', '-0.19412784*x2 + 0.64*x3 + 0.329981515838*x5', '-0.21492792*x2 + 0.6467*x3 + 0.06393585471*x5', '-2.5868*x2 + x3 + sin(3.286397847348*x2 - 0.4498*x3)', '-2.5599*x2 + x3 + sin(3.24743834856*x2 - 0.5468*x3)', '-2.5749*x2 + x3 + sin(3.36384613488*x2 - 0.5676*x3)', '-2.4959*x2 + x3 + sin(3.16406512*x2 - 0.5021*x3)', '-2.4681*x2 + x3 + sin(3.172864251843*x2 - 0.677*x3)', '-2.4742*x2 + x3 + sin(3.172626370914*x2 - 0.5866*x3)', '-2.2997*x2 + x3 + sin(2.714982154948*x2 - 0.5016*x3)', '-0.1177*x0 + 0.18939995265*x2 + 0.387*x3', '-0.1111*x0 + 0.17664691932*x2 + 0.3945*x3', '-0.043*x0 + 0.07891578*x2 + 0.4366*x3', '-sin(0.02061513*x2 - 0.5184*x3 + 0.168393938883*x5)', '-sin(0.01504256*x2 - 0.557*x3 + 0.187838726972*x5)', '0.5428*x3 - 0.14862012*x5', '-0.01160524*x2 + 0.5371*x3 - 0.12796308*x5', '-2.4664*x2 + x3 + sin(3.27944831895*x2 - 0.5109*x3)', '-2.4213*x2 + x3 + sin(3.384839764548*x2 - 0.4894*x3)', '-2.3447*x2 + x3 + sin(2.974247460152*x2 - 0.4194*x3)', '0.02240056*x2 + 0.6243*x3 - 0.1289*x5', '-0.06139696*x2 + 0.7034*x3 - 0.20397212*x5', '-0.03870774*x2 + 0.7026*x3 + 0.07006662*x5', '-0.1244*x0 + 0.0822701572*x2 + 0.6271*x3', '-2.2076*x2 + x3 + sin(2.564485483482*x2 - 0.3342*x3)', '-0.1513*x0 - 0.036023461125*x2 + 0.7028*x3', '-0.19358136*x2 + 0.7584*x3 - 0.81299848*x5', '-0.19848015*x2 + 0.7692*x3 - 0.88189925*x5', '-0.17997718*x2 + 0.7459*x3 - 0.914195423232*x5', '-0.179316*x2 + 0.6921*x3 - 0.5261456*x5', '-0.13558644*x2 + 0.6928*x3 - 0.25600392*x5', '-0.1325345*x2 + 0.6925*x3 - 0.399572765856*x5', '2.4749*x2 + x3 - 1.962*sin(1.4039400564*x2 + 0.2316*x3)', '0.0154*x2 + x3 - 0.2319*sin(4.902*x3)', '0.1125*x2 + x3 - 0.2729*sin(1.903133935236*x2 + 2.8509*x3)', '-0.1469*x2 + x3 - 0.2502*sin(0.539899347456*x2 + 5.1573*x3)', '-0.056*x2 + x3 - 0.2642*sin(0.139449589152*x2 + 5.3051*x3)', '1.5874*x2 + x3 - sin(2.057893192152*x2 + 0.5691*x3)', '-0.1628439*x2 + 0.672*x3 - 0.09852311794*x5', '-1.1136*x2 + x3 + sin(1.05720867*x2 - 0.4357*x3)', '-1.2387*x2 + x3 + sin(1.317131461012*x2 - 0.5807*x3)', '-0.01066897*x2 + 0.4851*x3 + 0.28514488*x5', 'sin(0.0502879*x2 + 0.3692*x3 + 0.869966080672*x5)', '0.41535064*x2 + 0.9815567*x5 + 0.1304*x4/x3', '2.0209*sin(0.0528099*x2 + 0.1722*x3 + 0.3278219256*x5)', '0.0648*x2 + 0.3802*x3 + 0.54681694*x5', '-0.02127444*x2 + 0.4711*x3 + 0.62776529*x5', '-0.0280336*x2 + 0.479*x3 + 0.83800837*x5', 'sin(-0.15331434*x2 + 0.534*x3 + 0.691131556038*x5)', '-0.1270155*x2 + 0.4873*x3 + 0.809725286244*x5', '-0.1103011*x2 + 0.5665*x3 + 0.654893844598*x5', '-0.0682945*x2 + 0.5957*x3 + 0.574540092*x5', '-0.097363*x2 + 0.6237*x3 + 0.28530018426*x5', '-0.11306607*x2 + 0.6375*x3 + 0.39627924*x5', '-0.10625748*x2 + 0.6453*x3 + 0.3346326*x5', '-0.14484344*x2 + 0.7232*x3 + 0.087668352288*x5', '-0.25156434*x2 + 0.784*x3 + 0.22019292*x5', '-0.2495745*x2 + 0.7775*x3 + 0.128044996874*x5', '-0.28925358*x2 + 0.7483*x3 + 0.015675347556*x5', '-0.1557*x2 + 0.7015*x3 - 0.3421086116*x5', '-0.16347386*x2 + 0.7085*x3 - 0.063852762015*x5', '-0.0885114*x2 + 0.7241*x3 + 0.04250210547*x5', '-0.12661575*x2 + 0.7186*x3 + 0.141924795735*x5', '-0.12670965*x2 + 0.7436*x3 + 0.15420097*x5', '-0.1787918*x2 + 0.7775*x3 + 0.261561049152*x5', '-0.17256305*x2 + 0.79*x3 + 0.26181077265*x5', '-0.08525735*x2 + 0.6994*x3 + 0.313499971785*x5', '-0.10397076*x2 + 0.6894*x3 + 0.084395352312*x5', '-0.1730532*x2 + 0.7524*x3 - 0.0978885908*x5', '-0.175648*x2 + 0.7444*x3 - 0.07460613264*x5', '-0.19052376*x2 + 0.7202*x3 + 0.05993532468*x5', '-0.13992512*x2 + 0.6939*x3 + 0.01180986543*x5', '-0.22303307*x2 + 0.7096*x3 - 0.136610713944*x5', '-0.21933418*x2 + 0.7261*x3 - 0.07981443392*x5', '-0.18261617*x2 + 0.7102*x3 + 0.03155986512*x5', '-0.14465367*x2 + 0.6747*x3 + 0.02383904*x5', '-0.16899158*x2 + 0.6603*x3 + 0.040268017797*x5', '-0.18047358*x2 + 0.6713*x3 - 0.238091684456*x5', '-0.17663465*x2 + 0.6616*x3 - 0.26692754732*x5']","[5, 7, 17, 17, 9, 3, 19, 19, 19, 36, 36, 7, 7, 7, 7, 36, 7, 19, 36, 19, 19, 7, 19, 19, 19, 19, 19, 19, 9, 19, 19, 21, 21, 19, 19, 21, 21, 21, 19, 19, 19, 21, 21, 21, 11, 19, 21, 19, 21, 21, 21, 21, 11, 5, 21, 13, 7, 21, 21, 7, 7, 21, 21, 21, 11, 23, 23, 23, 21, 21, 13, 21, 21, 21, 21, 21, 21, 21, 21, 7, 3, 3, 21, 21, 13, 13, 3, 7, 7, 13, 3, 7, 13, 13, 21, 21, 21, 21, 21, 7, 7, 7, 13, 11, 11, 11, 7, 11, 11, 11, 11, 13, 13, 13, 13, 13, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 13, 7, 7, 7, 7, 7, 11, 11, 9, 13, 11, 7, 7, 11, 11, 11, 11, 7, 7, 11, 7, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 7, 11, 11, 11, 11, 11, 11, 11, 7, 7, 11, 11, 11, 11, 15, 15, 15, 15, 15, 15, 15, 15, 11, 11, 15, 15, 15, 15, 15, 15, 15, 11, 11, 11, 13, 13, 7, 11, 15, 15, 15, 11, 11, 11, 11, 15, 11, 11, 11, 11, 11, 11, 11, 17, 13, 17, 17, 17, 15, 11, 15, 15, 11, 13, 13, 15, 11, 11, 11, 13, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",,
20260306_161934,BAC,finrl_ppo,1,True,FinRL PPO强化学习策略,50,10,1,300,-0.007270361382351043,-0.012265259293822384,-0.41723465437322144,0.0250626399566221,0.02879092986254276,149.0,,,,992729.638617649,PPO
20260306_161934,BAC,finrl_a2c,1,True,FinRL A2C强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,,149.0,,,,1000000.0,A2C
