timestamp,ticker,strategy,run_id,success,description,lookback,lookahead,stride,depth,total_return,annualized_return,sharpe_ratio,max_drawdown,num_trades,volatility,final_portfolio_value,algorithm
20260126_082435,ILMN,buy_and_hold,1,True,买入持有策略,50,10,1,300,0.17271177767314727,0.33767098308617327,1.277244777333531,0.17057438390227014,0.0,,,
20260126_082435,ILMN,macd,1,True,MACD交叉策略,50,10,1,300,0.3086659198917856,0.6343291787918477,2.5456865119784053,0.07757263241256955,6.0,,,
20260126_082435,ILMN,arima,1,True,ARIMA时间序列预测,50,10,1,300,-0.10485947908451387,-0.18313708660056915,-0.6706214719240651,0.22504784081815382,10.0,,,
20260126_082435,ILMN,gp,1,True,遗传编程策略,50,10,1,300,0.17271177767314727,0.33767098308617327,1.277244777333531,0.17057438390227014,0.0,,,
20260126_082435,ILMN,gbdt,1,True,GBDT梯度提升决策树策略,50,10,1,300,0.028207116857385195,0.054118823000981475,0.3386433795092089,0.16793338390748103,22.0,,,
20260126_082435,ILMN,lstm,1,True,LSTM神经网络策略,50,10,1,300,-0.21331152853422142,-0.3547517634173385,-1.7588684709785676,0.31619740267441815,1.0,,,
20260126_082435,ILMN,transformer,1,True,Transformer模型策略,50,10,1,300,-0.13567034838269787,-0.23374891867136027,-2.5361077166798256,0.16696923299650246,41.0,,,
20260126_082435,ILMN,eata,1,True,EATA强化学习策略,50,10,1,300,0.05705310526192697,0.021983418398132226,0.13239711968078155,0.2611853358441483,,,,
20260126_082435,ILMN,finrl_ppo,1,True,FinRL PPO强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,PPO
20260126_082435,ILMN,finrl_a2c,1,True,FinRL A2C强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,A2C
20260126_082435,ILMN,finrl_sac,1,True,FinRL SAC强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,SAC
20260126_082435,ILMN,finrl_td3,1,True,FinRL TD3强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,TD3
20260126_082435,ILMN,finrl_ddpg,1,True,FinRL DDPG强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,DDPG
