timestamp,ticker,strategy,run_id,success,description,lookback,lookahead,stride,depth,total_return,annualized_return,sharpe_ratio,max_drawdown,num_trades,volatility,final_portfolio_value,algorithm
20260125_073855,AXP,buy_and_hold,1,True,买入持有策略,50,10,1,300,0.24221442968671436,0.4859737149750336,1.6893600027801263,0.12820217496295214,0.0,,,
20260125_073855,AXP,macd,1,True,MACD交叉策略,50,10,1,300,0.07480863915846081,0.14081021623997803,0.8148741513935144,0.07292686458152502,11.0,,,
20260125_073855,AXP,arima,1,True,ARIMA时间序列预测,50,10,1,300,-0.10281718266964446,-0.17973059586330298,-0.6493821620908086,0.25090831218606485,14.0,,,
20260125_073855,AXP,gp,1,True,遗传编程策略,50,10,1,300,0.24221442968671436,0.4859737149750336,1.6893600027801263,0.12820217496295214,0.0,,,
20260125_073855,AXP,gbdt,1,True,GBDT梯度提升决策树策略,50,10,1,300,-0.23293389561139877,-0.3949539242027389,-2.0214972645755203,0.2679281979655042,49.0,,,
20260125_073855,AXP,lstm,1,True,LSTM神经网络策略,50,10,1,300,-0.23028116680118804,-0.3799416591279343,-1.832377549742466,0.3149714326411644,1.0,,,
20260125_073855,AXP,transformer,1,True,Transformer模型策略,50,10,1,300,0.01987278461456299,0.03658696701758024,1.3562507358133156,0.0,2.0,,,
20260125_073855,AXP,eata,1,True,EATA强化学习策略,50,10,1,300,-0.028983625272842817,-0.011460741275518438,0.002814089670102911,0.3360541947465486,,,,
20260125_073855,AXP,finrl_ppo,1,True,FinRL PPO强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,PPO
20260125_073855,AXP,finrl_a2c,1,True,FinRL A2C强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,A2C
20260125_073855,AXP,finrl_sac,1,True,FinRL SAC强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,SAC
20260125_073855,AXP,finrl_td3,1,True,FinRL TD3强化学习策略,50,10,1,300,0.15994235698261727,0.3086393104638989,1.4262627889636084,0.09167755331259919,139.0,0.20462134941389512,1159942.3569826172,TD3
20260125_073855,AXP,finrl_ddpg,1,True,FinRL DDPG强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,DDPG
