timestamp,ticker,strategy,run_id,success,description,lookback,lookahead,stride,depth,total_return,annualized_return,sharpe_ratio,max_drawdown,num_trades,volatility,final_portfolio_value,algorithm
20260125_144128,CME,buy_and_hold,1,True,买入持有策略,50,10,1,300,0.31649098331920067,0.6522183810148792,2.447355976746351,0.05968958257752451,0.0,,,
20260125_144128,CME,macd,1,True,MACD交叉策略,50,10,1,300,0.03565037432498408,0.0660573404295064,0.534685085747359,0.061628405071484295,17.0,,,
20260125_144128,CME,arima,1,True,ARIMA时间序列预测,50,10,1,300,-0.1730297948877868,-0.29314666007983947,-1.4940233941466636,0.26511366143212434,14.0,,,
20260125_144128,CME,gp,1,True,遗传编程策略,50,10,1,300,0.03133584094687891,0.05796126489708109,0.3678791984132768,0.12269398257117281,48.0,,,
20260125_144128,CME,gbdt,1,True,GBDT梯度提升决策树策略,50,10,1,300,0.24641341293275199,0.5179397419054725,2.4040455604262565,0.05794621993426867,71.0,,,
20260125_144128,CME,lstm,1,True,LSTM神经网络策略,50,10,1,300,-0.26079509341780116,-0.4240918987462732,-2.636082911266653,0.2805151689222164,1.0,,,
20260125_144128,CME,transformer,1,True,Transformer模型策略,50,10,1,300,0.0342563823494495,0.06343850872166534,0.7824840308426341,0.030277632551597728,27.0,,,
20260125_144128,CME,eata,1,True,EATA强化学习策略,50,10,1,300,0.9314797901554399,0.2943271088853703,1.1196946041657478,0.20906121258194188,,,,
20260125_144128,CME,finrl_ppo,1,True,FinRL PPO强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,PPO
20260125_144128,CME,finrl_a2c,1,True,FinRL A2C强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,A2C
20260125_144128,CME,finrl_sac,1,True,FinRL SAC强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,SAC
20260125_144128,CME,finrl_td3,1,True,FinRL TD3强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,TD3
20260125_144128,CME,finrl_ddpg,1,True,FinRL DDPG强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,DDPG
