timestamp,ticker,strategy,run_id,success,description,lookback,lookahead,stride,depth,total_return,annualized_return,sharpe_ratio,max_drawdown,num_trades,volatility,final_portfolio_value,algorithm
20260125_191101,CVX,buy_and_hold,1,True,买入持有策略,50,10,1,300,0.060525130763348534,0.11327767461898564,0.5792218491044223,0.12439907181194877,0.0,,,
20260125_191101,CVX,macd,1,True,MACD交叉策略,50,10,1,300,-0.03392383530880283,-0.06107813411343532,-0.33491483875823974,0.10929193734581837,11.0,,,
20260125_191101,CVX,arima,1,True,ARIMA时间序列预测,50,10,1,300,0.17115989631607698,0.334440254123735,1.3645780618256822,0.10674818681142327,22.0,,,
20260125_191101,CVX,gp,1,True,遗传编程策略,50,10,1,300,-0.07032201727499443,-0.12466866618914196,-0.458056376340319,0.27336558166338837,62.0,,,
20260125_191101,CVX,gbdt,1,True,GBDT梯度提升决策树策略,50,10,1,300,-0.08582207849697765,-0.15634771856525131,-0.7345943919294297,0.14580289825826243,73.0,,,
20260125_191101,CVX,lstm,1,True,LSTM神经网络策略,50,10,1,300,-0.029242337578483935,-0.05275297556791736,-0.1453931005482139,0.20200620205195974,1.0,,,
20260125_191101,CVX,transformer,1,True,Transformer模型策略,50,10,1,300,-0.01818900818582847,-0.03296490888500503,-1.4322243704960786,0.0009868144989013672,1.0,,,
20260125_191101,CVX,eata,1,True,EATA强化学习策略,50,10,1,300,0.3335525901300618,0.11942007333578952,0.4918965043176993,0.36433506771135055,,,,
20260125_191101,CVX,finrl_ppo,1,True,FinRL PPO强化学习策略,50,10,1,300,0.001938799051848239,0.003517714742248268,0.23006474991388962,0.012698699201186107,139.0,0.01592106986501504,1001938.7990518482,PPO
20260125_191101,CVX,finrl_a2c,1,True,FinRL A2C强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,A2C
20260125_191101,CVX,finrl_sac,1,True,FinRL SAC强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,SAC
20260125_191101,CVX,finrl_td3,1,True,FinRL TD3强化学习策略,50,10,1,300,0.0485841258059132,0.08981481353421006,0.5392356782716595,0.11625489123612368,139.0,0.1961848560757194,1048584.1258059132,TD3
20260125_191101,CVX,finrl_ddpg,1,True,FinRL DDPG强化学习策略,50,10,1,300,0.0,0.0,0.0,0.0,139.0,,1000000.0,DDPG
