日期,买卖信号,Q25预测,Q75预测,Q25真实,Q75真实
2021-11-01,0,294.0,306.0,294.0,306.0
2021-11-02,0,288.38313214370805,300.1538722312064,288.38313214370805,300.1538722312064
2021-11-03,0,285.659876292137,297.31946307957116,285.659876292137,297.31946307957116
2021-11-04,0,286.4227879218252,298.1135139594507,286.4227879218252,298.1135139594507
2021-11-05,1,289.6308063256436,301.4524718899556,289.6308063256436,301.4524718899556
2021-11-08,1,287.38748650282236,299.1175879927335,287.38748650282236,299.1175879927335
2021-11-09,0,283.76037837800726,295.34243463833405,283.76037837800726,295.34243463833405
2021-11-10,0,283.67477039305044,295.2533324499097,283.67477039305044,295.2533324499097
2021-11-11,0,283.17596903225797,294.73417184990114,283.17596903225797,294.73417184990114
2021-11-12,1,289.29672169047245,301.1047511472264,289.29672169047245,301.1047511472264
2021-11-15,1,290.70141026884534,302.56677395328796,290.70141026884534,302.56677395328796
2021-11-16,1,296.5007418765094,308.60281297350974,296.5007418765094,308.60281297350974
2021-11-17,1,298.16633992165544,310.3363946123353,298.16633992165544,310.3363946123353
2021-11-18,1,297.93263793134753,310.0931537652801,297.93263793134753,310.0931537652801
2021-11-19,1,295.6913577400132,307.7603927498097,295.6913577400132,307.7603927498097
2021-11-22,1,290.4578856970908,302.31330960309447,290.4578856970908,302.31330960309447
2021-11-23,1,293.75048349584284,305.74029914873444,293.75048349584284,305.74029914873444
2021-11-24,1,298.2411301792432,310.41423753349807,298.2411301792432,310.41423753349807
2021-11-25,1,295.06146718535325,307.1047923765921,295.06146718535325,307.1047923765921
2021-11-26,1,292.8832128503628,304.83762970139804,292.8832128503628,304.83762970139804
2021-11-29,1,297.6184748929156,309.7661677456876,297.6184748929156,309.7661677456876
2021-11-30,1,301.0325201576699,313.3195617967585,301.0325201576699,313.3195617967585
2021-12-01,1,303.0202358897783,315.3884087832387,303.0202358897783,315.3884087832387
2021-12-02,1,309.94945332596154,322.60045142089876,309.94945332596154,322.60045142089876
2021-12-03,1,311.28784998056756,323.9934765103867,311.28784998056756,323.9934765103867
2021-12-06,1,307.6390984847289,320.19579638206477,307.6390984847289,320.19579638206477
2021-12-07,1,310.25367533481057,322.9170906545988,310.25367533481057,322.9170906545988
2021-12-08,1,313.7870378877469,326.59467208724686,313.7870378877469,326.59467208724686
2021-12-09,1,313.4959736671074,326.2917276943363,313.4959736671074,326.2917276943363
2021-12-10,1,311.0241519733687,323.7190153192205,311.0241519733687,323.7190153192205
2021-12-13,1,309.6117457321906,322.24895984370863,309.6117457321906,322.24895984370863
2021-12-14,1,308.3394575671219,320.92474154945336,308.3394575671219,320.92474154945336
2021-12-15,1,308.7156848888401,321.3163250883846,308.7156848888401,321.3163250883846
2021-12-16,0,309.2269286996939,321.84843599355895,309.2269286996939,321.84843599355895
2021-12-17,0,312.28739437017555,325.03381863018274,312.28739437017555,325.03381863018274
2021-12-20,0,312.52252405370047,325.2785454436475,312.52252405370047,325.2785454436475
2021-12-21,0,309.5996966293624,322.23641894076496,309.5996966293624,322.23641894076496
2021-12-22,0,308.30065861586286,320.8843589675307,308.30065861586286,320.8843589675307
2021-12-23,0,308.80290134618565,321.40710140113197,308.80290134618565,321.40710140113197
2021-12-24,0,298.3645299675736,310.54267404788277,298.3645299675736,310.54267404788277
2021-12-27,0,293.97334942688695,305.9722616483926,293.97334942688695,305.9722616483926
2021-12-28,0,287.56059506623524,299.2977622117959,287.56059506623524,299.2977622117959
2021-12-29,0,290.15532734743147,301.9984019330409,290.15532734743147,301.9984019330409
2021-12-30,0,291.0975748747405,302.9791085430972,291.0975748747405,302.9791085430972
2021-12-31,0,296.28818027982527,308.38157539328756,296.28818027982527,308.38157539328756
2022-01-03,0,293.7614986842918,305.7517639367118,293.7614986842918,305.7517639367118
2022-01-04,0,293.92954466232493,305.92666893425655,293.92954466232493,305.92666893425655
2022-01-05,0,291.811466645804,303.722138753796,291.811466645804,303.722138753796
2022-01-06,0,295.7321206521799,307.80281945430966,295.7321206521799,307.80281945430966
2022-01-07,0,294.59420409467265,306.6184573230267,294.59420409467265,306.6184573230267
2022-01-10,0,290.0804919468145,301.92051202627636,290.0804919468145,301.92051202627636
2022-01-11,0,289.36146148464707,301.1721333819796,289.36146148464707,301.1721333819796
2022-01-12,0,290.3803248336114,302.2325829900853,290.3803248336114,302.2325829900853
2022-01-13,0,291.70232000257204,303.6085371455341,291.70232000257204,303.6085371455341
2022-01-14,0,288.223299660684,299.987515973365,288.223299660684,299.987515973365
2022-01-17,0,294.1840916361775,306.19160558051135,294.1840916361775,306.19160558051135
2022-01-18,1,295.0818724830322,307.1260305435641,295.0818724830322,307.1260305435641
2022-01-19,1,293.01492823902817,304.97472122837627,293.01492823902817,304.97472122837627
2022-01-20,1,298.2216307693202,310.3939422292925,298.2216307693202,310.3939422292925
2022-01-21,1,294.3500433433092,306.3643308267096,294.3500433433092,306.3643308267096
2022-01-24,1,297.3086328048568,309.4436790417897,297.3086328048568,309.4436790417897
2022-01-25,1,300.4175702119866,312.6795118532922,300.4175702119866,312.6795118532922
2022-01-26,1,306.2141686138195,318.7127061082611,306.2141686138195,318.7127061082611
2022-01-27,1,309.87345029009805,322.5213462203061,309.87345029009805,322.5213462203061
2022-01-28,1,308.60453196491414,321.2006353104208,308.60453196491414,321.2006353104208
2022-01-31,1,312.36350873902796,325.11303970796786,312.36350873902796,325.11303970796786
2022-02-01,1,318.571188640511,331.57409429930743,318.571188640511,331.57409429930743
2022-02-02,1,318.72596977235406,331.73519302836854,318.72596977235406,331.73519302836854
2022-02-03,1,313.7389573206945,326.5446290480698,313.7389573206945,326.5446290480698
2022-02-04,1,318.70380348268304,331.7121219921803,318.70380348268304,331.7121219921803
2022-02-07,1,323.62325133215353,336.83236363142515,323.62325133215353,336.83236363142515
2022-02-08,1,318.55485380013783,331.5570927307557,318.55485380013783,331.5570927307557
2022-02-09,1,321.3336432680038,334.44930217690194,321.3336432680038,334.44930217690194
2022-02-10,1,317.4442082855878,330.40111474622404,317.4442082855878,330.40111474622404
2022-02-11,1,316.98548252109447,329.9236654811391,316.98548252109447,329.9236654811391
2022-02-14,1,311.8599878625052,324.588966958934,311.8599878625052,324.588966958934
2022-02-15,0,314.7816268519765,327.62985651940414,314.7816268519765,327.62985651940414
2022-02-16,0,314.02152231263403,326.8387273049865,314.02152231263403,326.8387273049865
2022-02-17,0,313.07283480527116,325.8513178585476,313.07283480527116,325.8513178585476
2022-02-18,0,310.70170723006703,323.3834095659882,310.70170723006703,323.3834095659882
2022-02-21,0,311.5606546636824,324.2774160785266,311.5606546636824,324.2774160785266
2022-02-22,0,307.4992868773362,320.050278178452,307.4992868773362,320.050278178452
2022-02-23,0,308.01382552267313,320.58581840114954,308.01382552267313,320.58581840114954
2022-02-24,0,300.55478150438347,312.8223236066032,300.55478150438347,312.8223236066032
2022-02-25,0,295.1875205056457,307.235990730366,295.1875205056457,307.235990730366
2022-02-28,0,296.1348804996551,308.2220184792328,296.1348804996551,308.2220184792328
2022-03-01,0,298.71965968124755,310.9122988519107,298.71965968124755,310.9122988519107
2022-03-02,0,296.4644411304924,308.56503056439004,296.4644411304924,308.56503056439004
2022-03-03,0,303.21955699466565,315.5958654434275,303.21955699466565,315.5958654434275
2022-03-04,0,308.41064481852214,320.9988344029517,308.41064481852214,320.9988344029517
2022-03-07,0,299.8857729874169,312.1260086195564,299.8857729874169,312.1260086195564
2022-03-08,0,298.6350282427195,310.824213068953,298.6350282427195,310.824213068953
2022-03-09,0,301.5629942944369,313.87168793910786,301.5629942944369,313.87168793910786
2022-03-10,0,293.94748360511755,305.9453400787959,293.94748360511755,305.9453400787959
2022-03-11,0,301.6337465326734,313.945328023803,301.6337465326734,313.945328023803
2022-03-14,0,306.4289079724197,318.93621033864093,306.4289079724197,318.93621033864093
2022-03-15,1,304.2600632906729,316.67884138416974,304.2600632906729,316.67884138416974
2022-03-16,1,306.1005250845151,318.5944240675565,306.1005250845151,318.5944240675565
2022-03-17,1,314.2156340255091,327.0407619449177,314.2156340255091,327.0407619449177
2022-03-18,1,309.82085201106025,322.4666010727362,309.82085201106025,322.4666010727362
2022-03-21,1,309.1716989706667,321.79095198987756,309.1716989706667,321.79095198987756
2022-03-22,1,312.1850239155331,324.92726978963657,312.1850239155331,324.92726978963657
2022-03-23,1,310.3561330360494,323.02373030282695,310.3561330360494,323.02373030282695
2022-03-24,1,304.48462975713613,316.91257382885595,304.48462975713613,316.91257382885595
2022-03-25,0,293.89336709074706,305.8890147271041,293.89336709074706,305.8890147271041
2022-03-28,0,293.09650059491986,305.0596230681819,293.09650059491986,305.0596230681819
2022-03-29,0,288.90378913397086,300.69578052719413,288.90378913397086,300.69578052719413
2022-03-30,0,290.8607430956337,302.7326101607617,290.8607430956337,302.7326101607617
2022-03-31,0,294.5208744817156,306.54213466464284,294.5208744817156,306.54213466464284
2022-04-01,0,292.8884308059433,304.84306063475736,292.8884308059433,304.84306063475736
2022-04-04,0,287.03740826290084,298.75322084506,287.03740826290084,298.75322084506
2022-04-05,0,285.87542631025855,297.5438110576161,285.87542631025855,297.5438110576161
2022-04-06,0,284.16357954951843,295.76209300051914,284.16357954951843,295.76209300051914
2022-04-07,0,293.5595782091814,305.54160180955614,293.5595782091814,305.54160180955614
2022-04-08,0,290.21349340956766,302.05894212016227,290.21349340956766,302.05894212016227
2022-04-11,0,293.87803410393155,305.873055904092,293.87803410393155,305.873055904092
2022-04-12,1,293.17985127522195,305.1463758170678,293.17985127522195,305.1463758170678
2022-04-13,1,297.42917308086993,309.5691393290687,297.42917308086993,309.5691393290687
2022-04-14,1,302.02525091192393,314.3528121736351,302.02525091192393,314.3528121736351
2022-04-15,1,302.10901387694145,314.43999403518393,302.10901387694145,314.43999403518393
2022-04-18,1,306.29434581642266,318.79615584974607,306.29434581642266,318.79615584974607
2022-04-19,1,308.6579790470368,321.2562639060995,308.6579790470368,321.2562639060995
2022-04-20,1,302.75447542925025,315.1118009569747,302.75447542925025,315.1118009569747
2022-04-21,1,306.988640720632,319.5187893214742,306.988640720632,319.5187893214742
2022-04-22,1,307.8173358984474,320.38130879226156,307.8173358984474,320.38130879226156
2022-04-25,1,306.39986427348174,318.90598118260345,306.39986427348174,318.90598118260345
2022-04-26,1,303.47510808341923,315.86184718886494,303.47510808341923,315.86184718886494
2022-04-27,1,299.7234950530236,311.95710709600417,299.7234950530236,311.95710709600417
2022-04-28,0,291.5110409840368,303.40945082011996,291.5110409840368,303.40945082011996
2022-04-29,0,297.3244501765873,309.46014202052964,297.3244501765873,309.46014202052964
2022-05-02,0,294.623738298295,306.64919700434785,294.623738298295,306.64919700434785
2022-05-03,0,291.9259109180666,303.8412542208448,291.9259109180666,303.8412542208448
2022-05-04,0,297.60263846602146,309.74968493402235,297.60263846602146,309.74968493402235
2022-05-05,0,291.1218112318417,303.0043341392638,291.1218112318417,303.0043341392638
2022-05-06,0,296.82592577883855,308.9412696881789,296.82592577883855,308.9412696881789
2022-05-09,1,307.9317634209345,320.5004068258706,307.9317634209345,320.5004068258706
2022-05-10,1,305.3552566819512,317.8187365465206,305.3552566819512,317.8187365465206
2022-05-11,1,311.29189561175895,323.9976872693818,311.29189561175895,323.9976872693818
2022-05-12,1,320.0700417421176,333.1341250785306,320.0700417421176,333.1341250785306
2022-05-13,1,317.7171473659812,330.6851941972458,317.7171473659812,330.6851941972458
2022-05-16,1,319.62451896363115,332.6704176968406,319.62451896363115,332.6704176968406
2022-05-17,1,314.6542171214023,327.4972463916637,314.6542171214023,327.4972463916637
2022-05-18,1,314.9047114717734,327.7579650012336,314.9047114717734,327.7579650012336
2022-05-19,1,321.74928462731015,334.88190848964933,321.74928462731015,334.88190848964933
2022-05-20,1,322.44373609087427,335.60470491090996,322.44373609087427,335.60470491090996
2022-05-23,1,318.58779907232804,331.59138270793323,318.58779907232804,331.59138270793323
2022-05-24,1,316.81481015365716,329.7460268946228,316.81481015365716,329.7460268946228
2022-05-25,1,323.67199260721617,336.8830943462862,323.67199260721617,336.8830943462862
2022-05-26,1,319.1602055533508,332.18715271879375,319.1602055533508,332.18715271879375
2022-05-27,1,329.30730082572535,342.7484151451427,329.30730082572535,342.7484151451427
