Annual Return (AR),Sharpe Ratio,Sortino Ratio,Max Drawdown (MDD),Calmar Ratio,Win Rate,Volatility (Annual),Alpha,Beta,IRR,Profit Factor,Ticker
0.17773596388052,0.7366593603015932,1.046454886473239,0.4000241309074022,0.4443131055052837,0.5256877693072589,0.23122381382113,0.1613111867158603,0.0453782781618389,0.17773596388052,1.1588208925683612,SHW
0.605198638297368,1.2794335697427597,2.03516773995169,0.3565600144738965,1.697326154729765,0.5097779250911502,0.4244586446136409,0.5392048437754279,0.0463908843205714,0.605198638297368,1.2637720897010374,FCX
0.251984079103392,0.8829885479806291,1.3295735849486965,0.330440694609519,0.7625697537077297,0.5243619489559165,0.274315328061718,0.1958766588692458,0.3105308308083704,0.251984079103392,1.1925230530147044,GILD
0.1994097979693532,0.7985514383489692,1.1474519727062975,0.32260072743729,0.618131891869699,0.5306595956247928,0.2382219395004338,0.2003320543610161,-0.0790331570149592,0.1994097979693532,1.1683054748359285,PLD
0.1310291756992105,0.6491146649707644,0.8869760137212873,0.3089603488456513,0.4240970603145887,0.514086841233013,0.1854398816224951,0.1255024362587553,-0.1742782769367903,0.1310291756992105,1.1478827626940635,D
0.2644965968122987,1.0470506789487368,1.5208413250802113,0.2194657229511612,1.205184086405869,0.53463705667882,0.2305184630132305,0.2332648629764354,0.0396357624904801,0.2644965968122987,1.217016153352638,TMO
0.4377230521406317,1.146407781481188,1.8895139371247995,0.4311076187559849,1.0153452017473883,0.5114352005303281,0.3534583044361061,0.3994822557624504,0.0390111668374853,0.4377230521406317,1.2299623730052232,PXD
0.1047320215530014,0.4569012698033271,0.6604527293029617,0.3361813608268144,0.3115342899898447,0.5094464700033146,0.2339768009909555,0.1119639430243711,-0.0867170923497211,0.1047320215530014,1.104306850209073,USB
0.2281860306560388,0.7474481278349414,1.0984153779089605,0.440337524797728,0.5182070975233319,0.5164070268478621,0.3144726903880539,0.2352123333510119,-0.0312679915190865,0.2281860306560388,1.1535258528598824,SLB
0.1119355026339006,0.491391330518834,0.7299467435381554,0.3193124664610446,0.3505516207196266,0.5094464700033146,0.227889216217576,0.1077179068248712,0.0327653243053668,0.1119355026339006,1.109428817325615,AMT
0.0856055495758201,0.4587434569372529,0.6340008128159976,0.2389094883827661,0.3583179142666286,0.5097779250911502,0.165281623446995,0.0869945753104846,-0.1643961918158345,0.0856055495758201,1.111432483868242,PG
0.090970086622127,0.4352057165138545,0.5806900019002194,0.4726178607256828,0.1924812711953938,0.5210473980775605,0.2002788126678839,0.0956626951897751,-0.0528258339650155,0.090970086622127,1.1029959073245332,NEE
0.1132754861815612,0.5792959381361854,0.8168099602866249,0.2409833158771135,0.4700553055686421,0.5203844879018893,0.1779914113138966,0.1113422192224021,-0.0791504568361412,0.1132754861815612,1.1386172234429477,MCD
0.2143040333734616,0.7993350989920724,1.2060000383241984,0.2781399050458981,0.7704900644806704,0.5280079549221081,0.2601576594696262,0.1812342686428032,0.1701391350309337,0.2143040333734616,1.168496196154346,TXN
0.0997221541007855,0.4362332648588199,0.6244294053173021,0.411923633325746,0.2420889359895649,0.5077891945641365,0.2358964912479147,0.0859899412500771,0.1171481264726037,0.0997221541007855,1.0969292429688406,AMGN
0.2562584556082774,0.788721330362246,1.21090969008377,0.395338837752255,0.6481995471663363,0.5127610208816705,0.3346482014079299,0.2432573050974556,0.0928201219127353,0.2562584556082774,1.1612059989996253,AMAT
0.3654195129160293,1.0706570326619371,1.6724794726763144,0.3953473655437228,0.9242998556812602,0.500828637719589,0.3198764568455475,0.3376431544570956,0.0314036812888729,0.3654195129160293,1.2208043479863968,RF
0.3238731486126609,0.8757221113285313,1.2815801745536255,0.5601593701879232,0.5781803641060355,0.5266821345707656,0.3797047260627311,0.2534572145740491,0.2481281478197657,0.3238731486126609,1.1843266312459753,REGN
0.2327472998105417,0.8594764555597747,1.3077757236306553,0.429137407592268,0.5423607816349574,0.5170699370235333,0.2590913742526475,0.2122768520835897,0.0650976492882849,0.2327472998105417,1.183991361819043,DE
0.1418577030960313,0.6479930461785438,0.9862856997109158,0.3379832751256476,0.4197181148780061,0.5104408352668214,0.2068136258564624,0.1447349399074828,-0.0829443808036727,0.1418577030960313,1.1412037339019812,HON
0.1126584818840854,0.5424328420014597,0.782555007631268,0.2650713406547552,0.4250119292632945,0.5097779250911502,0.1950320260816911,0.1065589752533174,-0.0079334219239556,0.1126584818840854,1.121279055987985,MRK
0.168018387098314,0.7184852494930792,1.0750259463579903,0.376816456166387,0.4458891971111896,0.5164070268478621,0.2227783527330531,0.1662508647412656,-0.0508644806119807,0.168018387098314,1.1581731740204408,APD
0.0548041658523199,0.2803180039939991,0.4109540173421973,0.2910116927950171,0.1883228997637663,0.5034802784222738,0.1714035341286346,0.0478745330973904,0.0602811779435547,0.0548041658523199,1.0716846348769773,VZ
0.0561864404178571,0.2674829529341138,0.3629025120185628,0.4687219763204951,0.1198715726088313,0.5177328471992045,0.2211566022250767,0.0656591711265107,-0.0633243878870529,0.0561864404178571,1.0684958899517345,ECL
0.3223296382482472,0.9286785305214312,1.434807566924776,0.3717482234840673,0.8670643674563839,0.5187272124627113,0.3422132559758412,0.3092497191104529,0.0602067379832528,0.3223296382482472,1.1882206026502424,EOG
0.1206363022138692,0.5622847540945034,0.7541832359919172,0.2378800686422771,0.5071307693091408,0.5217103082532317,0.204261209770505,0.1172345116670375,-0.0654519422236588,0.1206363022138692,1.129221661042882,MMM
0.2517214541804295,0.8129361508082147,1.1865719024613386,0.3540291387409463,0.7110190281953647,0.5200530328140537,0.3108572324118825,0.2257585080592448,0.1182271152183834,0.2517214541804295,1.1739967211239666,AMZN
0.1633171414687895,0.7302336201768235,0.9995488621371784,0.2777097028143821,0.5880858314048493,0.5270135896586012,0.2099669001204409,0.1548452958099014,-0.0186229344391964,0.1633171414687895,1.1666354971760553,UPS
0.3909507487170256,0.9373460264089284,1.502284027355708,0.5762594574072586,0.6784283428093569,0.509115014915479,0.4278473308741466,0.3658402835489101,0.1386251829868925,0.3909507487170256,1.1834493480440789,MU
0.255417803478609,0.971923556433591,1.4542097897330692,0.5601307368634255,0.4559967640927487,0.5270135896586012,0.2441013408482259,0.2265240301530498,0.0601419850158463,0.255417803478609,1.2094867631170547,TJX
0.3748492768163955,0.9750519110410676,1.552571829174639,0.3569670292745233,1.0500949557672454,0.5160755717600265,0.3767883924665907,0.3607184176782174,0.1150496005483465,0.3748492768163955,1.2278029519869624,OXY
0.2370009241753494,0.8093721575809005,1.1611772679573775,0.3760688540034452,0.6302062020088965,0.5081206496519721,0.2901407764937267,0.2328996479445594,0.1131296870728274,0.2370009241753494,1.1726176507968615,F
0.2651925570247984,1.0585762820072575,1.6487383064436814,0.2446558453932195,1.083941226086675,0.5170699370235333,0.227633921438872,0.2329495594352794,0.0813526279845371,0.2651925570247984,1.237312582955141,BMY
0.1743568097536596,0.6953520600061708,0.999812523799078,0.3464536385523538,0.5032615921778288,0.510772290354657,0.2457279243264757,0.1850469737122252,-0.1556398699970579,0.1743568097536596,1.1588783914652072,CSCO
0.3355907667955413,1.068328746366639,1.6569291729921625,0.3126610638716687,1.073337251015317,0.5177328471992045,0.2920845263893727,0.3074789839971915,0.0415751763146104,0.3355907667955413,1.2184437448461596,COP
0.1604761945873676,0.6091521717113663,0.9144795699926204,0.360188694088254,0.4455336805992236,0.4998342724560822,0.2719143057935245,0.164960383477082,-0.0681192065958017,0.1604761945873676,1.133808410900394,GE
0.0589806745195526,0.2837672583247944,0.3888251125174334,0.5033132089138866,0.117184833370117,0.5021544580709314,0.2076723205146191,0.0688567069927684,-0.0989230703190375,0.0589806745195526,1.070876888325629,PFE
0.1962437994816572,0.7168260296514496,0.9301105133838032,0.7440430816351428,0.2637532749452935,0.5220417633410673,0.2758672017852824,0.2016041677075807,-0.0634262068051855,0.1962437994816572,1.1657922386413455,SPG
0.1620066580741612,0.6558009425364841,0.9123887272740844,0.3314286430027656,0.4888130869027195,0.5260192243950945,0.2440654811662331,0.1563578715540263,0.0676721960881834,0.1620066580741612,1.1378207743734112,BK
0.1378100607816428,0.7004038175176586,0.9327153986219004,0.301685704924383,0.4568001020008047,0.5323168710639709,0.1786497625851162,0.1300573682148521,-0.0993918228397419,0.1378100607816428,1.1621201664020562,SO
0.174939833828567,0.6963171460487138,0.9526376834371606,0.2902201449410552,0.602783221213324,0.5220417633410673,0.2465797175953274,0.1590905511512705,0.0737263422575325,0.174939833828567,1.152945924279121,SBUX
0.2967652973357511,1.1409945913063908,1.854995978646744,0.2085969419373715,1.4226732883977316,0.5207159429897249,0.2340981183008898,0.261281384208898,0.0634524412030791,0.2967652973357511,1.2561727855251292,DIS
0.1311876116504,0.7348305757469416,1.0359749360135273,0.2139380072901771,0.6132038589686511,0.5054690089492874,0.1574484612556015,0.1274205921660836,-0.1446481044418452,0.1311876116504,1.1665240862006452,JNJ
0.2301711514367868,0.77904490351993,1.221067092573197,0.3689200690210948,0.6239052053945745,0.5011600928074246,0.2962977128199895,0.2316768932834315,-0.007916559581815,0.2301711514367868,1.1611537026771244,KEY
0.2895069589097492,0.9835341092379986,1.4553290419683351,0.417264592393902,0.6938210530848293,0.5200530328140537,0.2773281656462104,0.2768984918537115,-0.0532998793369321,0.2895069589097492,1.208242816738378,STT
