ticker,method,ar,sr,mdd,win_rate,calmar
S0027,Buy & Hold,-5.1005582649230785,0.4125020767149881,50.90883030522966,0.5323068830817828,-0.10019005022001298
S0028,Buy & Hold,6.76784262492018,0.3042649910073321,24.43414083502948,0.49900408825179876,0.2769830406812425
S0029,Buy & Hold,9.708994327593569,0.1681863881868969,41.51405174900184,0.5072607999979731,0.23387248217290696
S0030,Buy & Hold,10.679853916019846,0.11301011006278702,21.283651917348646,0.5268349926189977,0.5017867214467329
S0031,Buy & Hold,0.8191854069676388,0.29068099891886473,37.99120152572494,0.5226431995918586,0.021562503265734955
S0032,Buy & Hold,7.133480343796416,0.212809915643047,31.80266187787318,0.4583681268576953,0.2243045054275649
S0033,Buy & Hold,4.128885531660163,0.4084753333023939,34.40187214465727,0.5327783779281019,0.12001921041676197
S0034,Buy & Hold,5.146976563446405,0.34889207420059015,40.68777594367541,0.5996474276520992,0.12649933411379938
S0035,Buy & Hold,16.365391740316472,0.009423313019317647,52.562401253161795,0.4532013014954371,0.31135167629603
S0036,Buy & Hold,5.154791948008621,0.3667803248570879,36.94706349833274,0.5405903286490228,0.13951831241584964
S0037,Buy & Hold,9.804869770326876,0.014284895714810675,36.24358951396095,0.5213550592522788,0.2705270063427372
S0038,Buy & Hold,15.306339204299043,0.19588059362017984,25.266322825176854,0.5065675434086538,0.6058000331194575
S0039,Buy & Hold,6.498397403540189,0.27641159769553814,40.833396553323325,0.5522104722006693,0.15914417981502205
S0040,Buy & Hold,9.329788302495043,-0.16881831947782777,32.53927669454729,0.47359211060759365,0.28672389955301203
S0041,Buy & Hold,10.662784859496883,0.3728768619649953,43.320070429084296,0.5150128497833554,0.2461396012029123
S0042,Buy & Hold,10.382690645530372,0.38774583742858376,34.56293549515027,0.555058639557848,0.3003995608818362
S0043,Buy & Hold,2.6496650414938396,0.31049395164383176,52.40855703809851,0.5039370436550237,0.05055787053186105
S0044,Buy & Hold,10.456841382262049,0.24392068188210142,15.17083496862534,0.4971221090092029,0.6892726342279607
S0045,Buy & Hold,18.152940530449225,0.25659908497296496,32.03400639844926,0.5135393166719384,0.5666771837608172
S0046,Buy & Hold,0.717131931229106,0.10586513284723578,43.814816388012595,0.49629733955985517,0.016367338502080494
S0047,Buy & Hold,15.15629612812959,0.282574907567797,31.49307802915013,0.557675061908808,0.48125801212891467
S0048,Buy & Hold,10.716124154179488,0.21184704912128452,27.07826930994539,0.4820445667898653,0.39574627283301433
S0049,Buy & Hold,6.151177635356672,0.3729213481718497,32.34119394260418,0.5369079381099172,0.19019636833053066
S0050,Buy & Hold,22.002499278054536,0.04896597761378568,21.200712523926626,0.471399486013007,1.0378188588342505
S0051,Buy & Hold,14.57355827250827,0.40889747725278597,36.189537716897696,0.5306271720816556,0.40270086859118825
S0052,Buy & Hold,2.80426658736866,0.3858047233694174,59.404618401732236,0.506766015912739,0.047206204884684314
S0053,Buy & Hold,10.44709737262878,0.31460929195531906,46.45031498226728,0.4303451408603436,0.22490907492483161
S0054,Buy & Hold,13.460137502021112,0.24019879422842771,23.909908934847305,0.509815705399388,0.5629522696510041
S0055,Buy & Hold,8.867307247895504,0.4880849731175281,26.266589176717073,0.47709648776177244,0.3375888353161422
S0056,Buy & Hold,14.097461603171237,-0.06615042669846616,30.952721909775462,0.49629655462218836,0.4554514347482632
S0057,Buy & Hold,9.600896079103507,0.46511333453628,45.04416127733936,0.5574465539594772,0.21314407476676644
S0058,Buy & Hold,14.003485365005968,0.41075936654759304,26.785129908308125,0.47554256738878,0.5228081929392626
S0059,Buy & Hold,18.63113554993691,0.42084407313365385,28.097685810524663,0.4773014872282023,0.6630843435140901
S0060,Buy & Hold,5.946026493966083,0.4458281481081688,43.847494335149044,0.554426485706154,0.13560698471200044
S0061,Buy & Hold,11.218831662337655,0.1865888983517874,43.64652570475147,0.5135759076140459,0.2570383663118539
S0062,Buy & Hold,7.220154540769509,0.2851349854246411,31.261853396105515,0.557541927527747,0.23095734118147226
S0063,Buy & Hold,10.763610467354985,0.5092645828040874,23.822365856272075,0.5199782212234767,0.451827939017278
S0064,Buy & Hold,2.8768328328991606,0.4576598110207776,19.502551767372932,0.4827880598518077,0.14751058565125813
S0065,Buy & Hold,6.5241904209839605,0.4016781913606622,28.010098730898957,0.5079549788443407,0.23292279272785602
S0066,Buy & Hold,8.82282416317302,-0.02858006127990692,12.694710977284709,0.5479238529134168,0.6950000026751415
S0067,Buy & Hold,15.392583232602446,0.484471778720802,42.49819881909915,0.5390251567455341,0.36219377903810956
S0068,Buy & Hold,16.87133204472479,0.6423677479982766,28.699693001954415,0.5100273459622742,0.5878575789495684
S0069,Buy & Hold,2.05883324509447,0.6024178732607144,39.81293664245138,0.511504310121373,0.051712669768227935
S0070,Buy & Hold,5.232145804077703,0.40846951219227634,53.68324887601334,0.5065289867965447,0.09746328535670132
S0071,Buy & Hold,13.881420535440531,-0.03941965090104865,46.72995707132864,0.49215998486260976,0.2970561371210318
S0072,Buy & Hold,-1.9545187050469663,0.585636203557005,23.488651620530092,0.5695763924812544,-0.08321119222265755
S0073,Buy & Hold,7.220980810285798,0.31318634082005814,43.692489864766934,0.5102217951049464,0.16526823791996129
S0074,Buy & Hold,9.416278445979465,-0.2831299120167414,46.578570275164374,0.4751127264362289,0.2021590270021708
S0075,Buy & Hold,17.542089863720918,0.44430185077680096,27.53643481903908,0.49528747354148134,0.6370501475228039
S0076,Buy & Hold,14.136423403424534,-0.023042945769884138,25.46703076927996,0.5324045958229272,0.5550872236144951
S0077,Buy & Hold,8.036719478666813,0.025889854951234248,33.903081026614586,0.529786782956349,0.2370498266030108
S0078,Buy & Hold,7.788544635400245,0.1912602769065368,18.985766504838185,0.5057700289598038,0.4102307185446252
S0079,Buy & Hold,8.49882759689245,0.668147794470721,49.70734949301553,0.48938229130095623,0.17097728371307822
S0080,Buy & Hold,19.14117640273696,0.25728866145540175,10.946362069695095,0.5107374636281933,1.748633589942099
S0081,Buy & Hold,7.431850344562797,0.4177478969341789,23.931925842579396,0.4583793734984096,0.310541257458693
S0082,Buy & Hold,8.177917669811624,0.7869919909380576,32.30434835990832,0.46984670354875735,0.2531522251648612
S0083,Buy & Hold,12.115534403711592,0.7485074406639479,32.72912908669317,0.534641987824186,0.3701758874065934
S0084,Buy & Hold,9.27537732948127,0.3241616460431587,36.661241731426244,0.4952169361556294,0.25300226864739167
S0085,Buy & Hold,8.816294632205665,0.28961974448487215,37.71448568674837,0.5215645180167815,0.2337641484874715
S0086,Buy & Hold,3.3155971410936624,0.034782341477612444,32.863879853745516,0.5475777759921265,0.10088879206743394
S0087,Buy & Hold,9.930871191768711,0.1763854814546022,46.36886318769941,0.5300373747749952,0.21417111632797461
S0088,Buy & Hold,7.338512662153485,0.4563395869031925,13.606238303628055,0.5106356895995434,0.5393491204837046
S0089,Buy & Hold,16.996766657141336,0.4489326904524117,34.998354860830396,0.5756394559359214,0.48564473172320016
S0090,Buy & Hold,13.918531016206982,0.3775595577934899,27.854155882846023,0.5305949638923798,0.4996931543985042
S0091,Buy & Hold,9.855138321940407,0.5987004143909813,36.32513435143486,0.49906618968174055,0.27130356151184126
S0092,Buy & Hold,14.010286139604062,0.1569079967417048,37.20759837946279,0.5325809017937065,0.376543683274576
S0093,Buy & Hold,7.960782689721103,0.33598086995413373,25.88171123505211,0.5225803948169031,0.30758332080220646
S0094,Buy & Hold,16.31275815056168,0.532810747123703,28.590510034645074,0.48360042083156035,0.5705654824203694
S0095,Buy & Hold,9.967602635970241,0.49603647655697947,42.92586723251844,0.5122504561223244,0.23220503809458962
S0096,Buy & Hold,13.500294125082483,0.6177364439331048,38.490562686509854,0.504911273988259,0.3507429661404783
S0097,Buy & Hold,2.254640528059077,0.44925510169126515,28.19751563397522,0.44935342968889674,0.07995883599555338
S0098,Buy & Hold,12.080080293270578,0.272649361100792,55.398909593419425,0.5046824562818826,0.2180562827306174
S0099,Buy & Hold,-0.1292247041992498,0.44054806506559985,58.09177648495082,0.5012683396143027,-0.002224492209025947
S0100,Buy & Hold,-2.211973669639594,0.09935120090397276,20.375375210396452,0.4964808199492627,-0.1085611257117338
S0101,Buy & Hold,8.173138733731376,-0.059864832885781594,38.01794960300343,0.459267096054251,0.21498105024279623
S0102,Buy & Hold,4.600434354408429,0.49516794522429425,60.08994435632391,0.4990604994524678,0.07655913820003855
S0103,Buy & Hold,10.984316774273335,0.33621491679474785,42.838986291848926,0.5087759372782642,0.2564093533735962
S0104,Buy & Hold,23.468539758916297,0.42710240660425214,37.21060142912546,0.5131438662212581,0.6306949863096546
S0105,Buy & Hold,5.00966091152751,-0.07442109096035454,32.91943166640567,0.4749792119862808,0.15217944715126647
S0106,Buy & Hold,6.256338481336565,0.25872149381864246,29.588057141232795,0.5295067997727279,0.2114481005452017
S0107,Buy & Hold,11.232423676388194,0.2000357215671181,32.87485297380264,0.4725098592461027,0.34167221022521693
S0108,Buy & Hold,12.958079748474137,0.13394697131583252,29.492705875918624,0.5030987635471654,0.43936557747502797
S0109,Buy & Hold,8.94156360456545,-0.21375375161561505,42.44908358558034,0.5502497616137018,0.21064208810394291
S0110,Buy & Hold,8.7644180184807,0.2662816294657372,31.018463473085582,0.48864728093973164,0.2825548733606841
S0111,Buy & Hold,14.214777730723265,0.5743260720415477,30.588484879899426,0.4942499496609364,0.4647100955321983
S0112,Buy & Hold,13.11944582220339,0.4452494304659345,22.978393131709193,0.5431005923201273,0.5709470521722043
S0113,Buy & Hold,3.7979450075578676,0.1997633475835484,34.50410125619697,0.49815859515547556,0.11007227747674643
S0114,Buy & Hold,9.52491208830495,0.34628100708742493,26.058783265609968,0.5008423084456346,0.36551637853617935
S0115,Buy & Hold,10.211721091968844,0.5392000200595022,33.19249831270906,0.5168207605502915,0.3076514758173199
S0116,Buy & Hold,3.6730922677053375,-0.34010446566354835,45.41815552721532,0.5423525731948401,0.08087277488634163
S0117,Buy & Hold,11.55903460404618,0.3188658632983406,38.659248863111266,0.44206122267130593,0.29899790978804647
S0118,Buy & Hold,4.8522611369407365,0.48580003679535944,40.04725294785431,0.4844648654239768,0.1211633952335978
S0119,Buy & Hold,15.832400247502257,0.5205321563085438,38.56090899757803,0.47895259677558094,0.41058161384361225
S0120,Buy & Hold,11.156475475630435,0.7751825517525075,35.59175730191493,0.4765675955674964,0.3134567192339836
S0121,Buy & Hold,10.535838914614303,0.6337614197741201,33.7267176932837,0.4836664957396587,0.3123885048770221
S0122,Buy & Hold,6.453829882862356,0.4281407086865618,31.921937840983336,0.48415355073284305,0.20217537904533273
S0123,Buy & Hold,9.288341056733836,0.42549400152885664,42.59117008833072,0.519276481536007,0.21808137784124154
S0124,Buy & Hold,-1.9864777574423291,0.54673633699865,24.157601907117513,0.4826361691358497,-0.08222992352800783
S0125,Buy & Hold,3.2115551768616486,0.21516825131441483,48.407225862255444,0.5137675283388433,0.06634454091627245
S0126,Buy & Hold,12.177038795132527,0.33995298626420367,35.34078062684817,0.5223426172461569,0.34456054957319493
S0127,Buy & Hold,-2.7714022509328684,0.5765597507696342,27.512996094226263,0.48755840457954375,-0.10073065984676459
S0128,Buy & Hold,15.07965112888698,0.8393613037237726,30.108539209599872,0.5140162852624018,0.5008430008480435
S0129,Buy & Hold,-0.47657885224345264,0.3101831735670645,28.230095988118883,0.5603255734633824,-0.016881942322974353
S0130,Buy & Hold,14.540431015985606,0.33789982766753396,36.60206499028041,0.5199016189263632,0.3972571225106229
S0131,Buy & Hold,4.927017802724055,0.39962004844691973,27.82156955511692,0.4904106172842027,0.17709345236483548
S0132,Buy & Hold,14.673946506054767,0.6858009235020142,46.42131198783736,0.5080043816676256,0.3161036575161732
S0133,Buy & Hold,10.7857072455088,0.3424216741027124,27.18361007385757,0.48186173901623514,0.39677243810531976
S0134,Buy & Hold,0.7789903582510678,0.7173397591177862,12.274780695858261,0.5183140865208421,0.06346267013258441
S0135,Buy & Hold,17.49489249735073,0.10833569564281234,27.69001507274105,0.5364734741834203,0.6318123139836521
S0136,Buy & Hold,18.65024293313567,0.3034909260657512,14.914788267003427,0.48486167115743206,1.250453080476934
S0137,Buy & Hold,9.605170563998758,0.30045871082861847,34.60131149427343,0.5035816849415904,0.27759556355511056
S0138,Buy & Hold,8.356502366966078,0.546626431024055,45.591579783713115,0.5441188842316115,0.18329047614953034
S0139,Buy & Hold,9.040798204176182,0.6113150942445695,41.477598002656734,0.49474542872421956,0.2179682199436211
S0140,Buy & Hold,4.149086063327523,-0.027361089529558125,21.624104950527574,0.5157630750903074,0.1918731930324957
S0141,Buy & Hold,16.591520558541507,0.1212205935471938,27.377447184320005,0.47861607599835665,0.6060287669203882
S0142,Buy & Hold,6.742648409618879,0.4342131196941155,52.78633535566685,0.484896426682711,0.127734732183772
S0143,Buy & Hold,9.692857523849941,0.18532658852854628,38.18511408734334,0.4942961043130758,0.25383864250552785
S0144,Buy & Hold,5.240221580781738,-0.030606943911910767,35.041186926340586,0.5752896006964289,0.14954463705230958
S0145,Buy & Hold,6.243561401678817,0.6096199930058698,45.56062561193558,0.4977284957599043,0.13703853531026103
S0146,Buy & Hold,2.333649090092977,0.47349252103841205,59.52741125430158,0.49410123941791134,0.03920293258048144
S0147,Buy & Hold,17.542415882286356,0.4732943742151868,47.965732775797385,0.49310419414568585,0.3657280910162167
S0148,Buy & Hold,9.07547456076392,0.2311385708884761,36.39415254770579,0.5050319293782518,0.2493662834673154
S0149,Buy & Hold,15.795529712372854,0.6072346130418302,38.54688175984823,0.5296779035505877,0.4097745132999584
S0150,Buy & Hold,10.079947581479558,0.29001000089321993,41.170797910982174,0.5156847131101059,0.24483245632678802
S0151,Buy & Hold,5.833578833782635,0.624108819455738,28.87301503489876,0.5717344402410118,0.2020425932910574
S0152,Buy & Hold,8.039888439986488,0.12208371226434442,24.412805272825597,0.5164138334019873,0.3293307897284486
S0153,Buy & Hold,6.638613696982603,0.13646613807904975,35.524490834893804,0.553422124480697,0.18687428140312284
S0154,Buy & Hold,10.047754595109481,0.4011658026494241,25.527887705368794,0.5183013334807458,0.3935991379731872
S0155,Buy & Hold,7.748398961938266,0.1744169635507353,34.38537580964931,0.5281674449534235,0.22533995279946573
S0156,Buy & Hold,8.20046970434921,0.5188627663422076,35.96123039992091,0.4666920018086006,0.22803640512720738
S0157,Buy & Hold,1.728551895184518,0.4150219360322634,58.410373218829356,0.5061882165558247,0.029593234898682284
S0158,Buy & Hold,5.158924434273277,0.11925719553422534,26.48950005343433,0.507931567781136,0.1947535598583118
S0159,Buy & Hold,19.92434529280258,0.36821640023627505,33.78211068029065,0.5027112897930759,0.5897898293378974
S0160,Buy & Hold,5.9726007024896965,0.2621805779531583,33.356971104154674,0.445413641184274,0.17905105004410302
S0161,Buy & Hold,3.675437274259043,0.5789582072942617,39.37310533375331,0.5364187338561797,0.09334893052258715
S0162,Buy & Hold,12.023957995450186,0.1918617542054489,45.46724331583623,0.4983854901095346,0.2644532001187379
S0163,Buy & Hold,18.443633197339192,0.24020672613177999,30.095164983733447,0.49685786033261053,0.6128437311211966
S0164,Buy & Hold,1.2758541851127516,0.6528092263440837,26.786479698949687,0.5023448561687953,0.04763052851483051
S0165,Buy & Hold,8.748868910492376,0.9096483473106283,18.59289384068345,0.5031576243337669,0.47054907027699033
S0166,Buy & Hold,6.207684676390553,0.849752166056984,25.737955031971534,0.5222129526236625,0.2411879525268967
S0167,Buy & Hold,-0.5661168459644168,0.365805752915152,40.364408345765945,0.47186903245304207,-0.014025149114412824
S0168,Buy & Hold,14.40956025555035,0.40471367676705605,35.45647041823203,0.4820687382924901,0.4064014292900634
S0169,Buy & Hold,9.859336488670932,0.7333646655706652,24.845660050938413,0.518718998876982,0.39682328698281244
S0170,Buy & Hold,10.428651065755632,0.3188912984388422,31.272325235151428,0.5143674843396109,0.3334785944869038
S0171,Buy & Hold,5.486131165326465,0.10591271571565838,35.31472947790265,0.498700355732738,0.155349658525893
S0172,Buy & Hold,12.728704977981499,0.3792188993590746,40.036789316089305,0.49278262783077054,0.31792521816594077
S0173,Buy & Hold,6.7642159030760745,0.46287919513303283,29.066056471614743,0.4849672589049022,0.2327187353290205
S0174,Buy & Hold,9.142580749019436,0.14271259554543794,32.49559942342126,0.5082493450831299,0.28134827211188185
S0175,Buy & Hold,3.3504352469109215,-0.061557785374787954,16.81565266659791,0.5454219741957433,0.19924503159881043
S0176,Buy & Hold,2.703383438750828,-0.009182378638525335,23.486141977620566,0.4782584774586285,0.11510547118921548
S0177,Buy & Hold,18.013191131800134,0.5163573210430823,51.177156581788445,0.5556995413995048,0.35197717761072694
S0178,Buy & Hold,6.957371772769148,0.16040587092203906,13.118593273051546,0.5353194439614128,0.5303443462235473
S0179,Buy & Hold,11.750082138134811,0.3146632269072215,31.621974473659733,0.4964110878807018,0.37157964781491803
S0180,Buy & Hold,9.797257391395766,0.4031396710844596,37.19198229344255,0.5334922462638926,0.2634239098657335
S0181,Buy & Hold,7.353128783426895,0.5047852197736774,31.25650754672963,0.4660228974941374,0.235251132022146
S0182,Buy & Hold,6.952234177976683,0.26627430032163146,26.918424766346025,0.4580527516451628,0.2582704685850901
S0183,Buy & Hold,13.780495548673517,0.4746789251201504,34.38921467612668,0.4713065323154646,0.40072143776636077
S0184,Buy & Hold,8.188794372796542,0.12748492696978925,34.950345984977204,0.49770760604057424,0.2342979487618335
S0185,Buy & Hold,9.091338110972249,0.259571493580497,34.178825950681,0.5002377009315095,0.2659932826274013
S0186,Buy & Hold,10.133329343166878,0.09389610305303231,16.222878788478845,0.4945457274857199,0.6246320073822754
S0187,Buy & Hold,17.05904992151201,0.6329418040904792,33.525963720446036,0.5129826807169426,0.5088310082226938
S0188,Buy & Hold,14.08306584779883,0.34322919298325216,26.44887309708444,0.4459453827684396,0.5324637384778128
S0189,Buy & Hold,12.295601606367956,0.1651731280924251,29.522641251864606,0.5248604821905464,0.41648040571544
S0190,Buy & Hold,6.61857163988055,0.2619070504837133,37.26974763341453,0.46742098263323006,0.177585630709949
S0191,Buy & Hold,1.7081876799612075,0.29456787981918126,41.407287504805666,0.4901744818432404,0.041253310296236086
S0192,Buy & Hold,15.697179590411812,0.5251299478312523,43.96777334241873,0.49761448601121006,0.35701556838375675
S0193,Buy & Hold,15.798682805325257,-0.04890904454630901,30.035869430211115,0.4753136808977255,0.5259938568461879
S0194,Buy & Hold,9.155749605259958,0.09069853959364521,44.24002776720117,0.46887000994087236,0.20695623550326703
S0195,Buy & Hold,13.251303049621107,0.2554731871106257,46.73727532623991,0.4798175500435708,0.28352750469776256
S0196,Buy & Hold,14.68865832331243,0.9830764581919516,46.36637924546059,0.5096422907357646,0.31679545744884735
S0197,Buy & Hold,14.98710671598989,0.5889197231329987,48.897679388114334,0.5276994653717831,0.3064993452354477
S0198,Buy & Hold,15.528300839478824,0.32213708021726406,33.54317494081088,0.5269270553311184,0.4629347361088962
S0199,Buy & Hold,7.266294096033204,0.5279998956027099,33.25868084926738,0.48016526885188526,0.21847812091420535
S0200,Buy & Hold,19.089837895988307,0.864359042407584,43.250507793943484,0.4862526855536414,0.44137835298806644
S0201,Buy & Hold,2.52044165028575,0.2915640183061525,21.33475684871967,0.48238190506050216,0.11813781934135356
S0202,Buy & Hold,15.170338461961894,0.25839666397560995,37.09429047268341,0.5234943693628943,0.40896693988886174
S0203,Buy & Hold,12.963592474184551,0.6529858858054739,29.69441007830086,0.4488773945844434,0.43656676256578253
S0204,Buy & Hold,15.241714681147014,0.47354387453323565,31.312109491385918,0.5471501778174669,0.4867674177410522
S0205,Buy & Hold,21.274049842580425,0.5178332888306392,17.584855521014212,0.4954558537413101,1.2097938374959953
S0206,Buy & Hold,18.906672840271895,0.22294440017985484,26.094556941967923,0.4864942540859885,0.7245446965173131
S0207,Buy & Hold,3.12893855686405,0.8310507830856855,34.79506070542885,0.5201836138772269,0.08992479085906184
S0208,Buy & Hold,-0.13202948160714145,0.777397700398415,43.88453174093609,0.5409785716531906,-0.0030085653502366656
S0209,Buy & Hold,14.90133435432278,0.4914869472181874,44.900265894080505,0.5202774977065477,0.33187630535362417
S0210,Buy & Hold,3.9099255047444617,0.5210724595368094,34.19673525004089,0.5415823337195584,0.11433622175203952
S0211,Buy & Hold,9.92556766811492,-0.15681521806075893,33.1071164277103,0.514030764499613,0.2998016359953151
S0212,Buy & Hold,15.038364862031164,0.509427448374302,26.693208129836602,0.546889158171232,0.5633779495100059
S0213,Buy & Hold,0.13721589288648328,0.30147285319366923,39.02356496976139,0.5473548011585609,0.003516231615251176
S0214,Buy & Hold,-2.659882725856872,0.4584764264570555,32.524219994924614,0.5070156363200381,-0.08178159925962698
S0215,Buy & Hold,11.555794122023363,0.5206148529615244,41.05884539149004,0.5531761766378086,0.2814446926561273
S0216,Buy & Hold,10.266315337679782,0.2646770579729311,52.51686804125962,0.514942011039405,0.1954860546827374
S0217,Buy & Hold,8.525181571708465,-0.07262045004677109,34.676250427381866,0.5126067966090608,0.24585073260910048
S0218,Buy & Hold,10.231208582621308,0.4419686412685587,20.026455258259283,0.4823557898865782,0.5108846498634234
S0219,Buy & Hold,4.836906355796321,0.1646540868899012,26.391495569711523,0.5013365998263842,0.18327518965417963
S0220,Buy & Hold,0.9190335563673591,0.2674514768189151,20.418525586633827,0.5333274823753075,0.04500979037237477
S0221,Buy & Hold,9.00007089471807,0.19887253897645135,23.028903105850215,0.47062059270790785,0.3908163082431707
S0222,Buy & Hold,4.169747853703649,0.26460643618620294,48.05270723485468,0.5294887202797582,0.08677446274409183
S0223,Buy & Hold,0.13911206553335864,-0.22738023931648543,37.266595734584826,0.5204584785380839,0.0037328890066622676
S0224,Buy & Hold,13.034086428359661,0.6542367818078794,19.798255684242406,0.5183268424875036,0.6583451914268184
S0225,Buy & Hold,9.631608229466945,0.4133365255816185,41.53632166030122,0.44380523413728096,0.23188399560841366
S0226,Buy & Hold,12.439171219796883,0.627849815729716,47.603748740788824,0.5069027124109621,0.26130654725388247
S0227,Buy & Hold,4.064230351444379,0.8449604574524839,31.40125442564138,0.5294478002307287,0.12942891695835065
S0228,Buy & Hold,6.0516472489800535,0.35564828064068765,28.24009160863114,0.4871113512924546,0.2142927626739873
S0229,Buy & Hold,4.0057418366790065,-0.10060906396014391,31.626222875150507,0.5127092009729335,0.12665887584781474
S0230,Buy & Hold,4.680148797651711,0.1265282874051038,37.846065102541715,0.43865780192795345,0.12366275820144365
S0231,Buy & Hold,11.172447506496413,0.048273879775822426,41.39970150256371,0.5301417910886541,0.2698678275688667
S0232,Buy & Hold,5.302152301990326,0.22453133921375024,46.82216838040234,0.4901270157097277,0.11324021260428359
S0233,Buy & Hold,12.136397732921647,0.36991199451649437,47.12478205913166,0.5361407084270018,0.2575374824586569
S0234,Buy & Hold,12.038535552509297,-0.15054681675580972,46.854038482269786,0.45471641172203325,0.25693698862404024
S0235,Buy & Hold,22.150965921280616,0.43561887333538807,48.61921431780073,0.5307680216497693,0.4556010670285674
S0236,Buy & Hold,1.643265724799143,-0.02758916332146949,41.61387789800354,0.5028918213704305,0.039488406459662825
S0237,Buy & Hold,15.327414267010273,0.42434131570000283,19.69093395668014,0.5342281139300689,0.7783995569093082
S0238,Buy & Hold,9.46307222866949,0.32262721370575465,33.690357704863814,0.482228706386637,0.28088369709720606
S0239,Buy & Hold,9.915821619214018,0.2715921902018556,38.13920512623384,0.4914462892577034,0.2599902537662872
S0240,Buy & Hold,1.3008170685603333,0.3317392360146717,31.168737349923003,0.5772735403446763,0.04173467323864971
S0241,Buy & Hold,7.238837123652074,0.21505549606707688,44.1126085490197,0.4851014354868831,0.16409904926860056
S0242,Buy & Hold,14.459183580663725,0.19688213914895655,31.397860278144954,0.4888191837777636,0.46051493485778394
S0243,Buy & Hold,9.505129767896168,-0.07068909771722193,25.7425297003629,0.5017025388850476,0.36923837239516405
S0244,Buy & Hold,10.486326222467593,0.34259317128766764,49.44298999439062,0.479323238225389,0.21208924103613638
S0245,Buy & Hold,8.255699916396752,0.8113834276558294,41.660043098063376,0.5457137035905089,0.19816829994543453
S0246,Buy & Hold,16.92741848191772,0.8451237657211511,37.19253784200381,0.5617503994261276,0.4551294282155855
S0247,Buy & Hold,9.871164597739032,0.6804543991362357,44.2670909145984,0.48887681800249994,0.22299103902677553
S0248,Buy & Hold,-3.2024940348923723,0.5264504002128895,45.625342393353854,0.45821903462960123,-0.07019112332971494
S0249,Buy & Hold,5.847564697153056,0.18087996898000291,38.41035810972696,0.5451593190897227,0.15223926526402864
S0250,Buy & Hold,-1.8127796424814577,0.7106876970540653,10.423385811057063,0.5432517153537518,-0.1739146641351865
S0251,Buy & Hold,-9.50863049297923,0.33596811138975774,28.244105493322785,0.5346497757653575,-0.3366589356220601
S0252,Buy & Hold,6.819307901366127,0.33278112255923165,30.43420870421691,0.5446953430424674,0.22406719910615766
S0253,Buy & Hold,18.00135910061634,0.2771932170401838,25.157991048868652,0.48397424202528594,0.7155324551014123
